,ru,en,fr
5209,потребность,need,besoin
5210,потребность,need,nécessité
5211,потребность,need,exigence
5212,потребность,requirement,besoin
5213,потребность,requirement,nécessité
5214,потребность,requirement,nécessaire
5215,потребность,requirement,demande
5216,потребность,requirement,exigence
5217,потребность,want,besoin
5218,силовой,power,no_equality
5219,силовой,force,no_equality
5220,силовой,forceful,musclée
5221,силовой,coercive,no_equality
5222,базовая ставка,base rate,taux de base
5223,транслировать,translate,no_equality
5224,транслировать,broadcast,diffuser
5225,транслировать,broadcast,retransmettre
5226,транслировать,broadcast,transmettre
5227,интервью,interview,interview
5228,интервью,interview,entretien
5229,интервью,interview,entrevue
5230,интервью,interview,interrogatoire
5231,интервью,interview,rendez-vous
5232,интервью,interviewer,interview
5233,интервью,interviewer,interviewer
5234,проба,sample,échantillon
5235,проба,trial,essai
5236,проба,probe,no_equality
5237,проба,fineness,no_equality
5238,проба,hallmark,no_equality
5239,проба,tryout,essai
5240,проба,attempt,essai
5241,проба,audition,essai
5242,проба,proof,essai
5243,проба,purity,no_equality
5244,проба,alloy,no_equality
5245,счет,account,compte
5246,счет,bill,facture
5247,счет,bill,note
5248,счет,bill,effet
5249,счет,bill,addition
5250,счет,score,compte
5251,счет,score,sujet
5252,счет,score,note
5253,счет,score,score
5254,счет,count,compte
5255,счет,count,comptage
5256,счет,invoice,facture
5257,счет,calculation,no_equality
5258,заносить,enter,no_equality
5259,заносить,bring,apporter
5260,заносить,skid,no_equality
5261,заносить,record,no_equality
5262,заносить,write,no_equality
5263,заносить,sideslip,no_equality
5264,пить,drink,boire
5265,пить,drink,prendre
5266,пить,drink,trinquer
5267,хороший,good,bon
5268,хороший,good,beau
5269,хороший,good,gentil
5270,хороший,good,super
5271,хороший,good,doué
5272,хороший,great,bon
5273,хороший,great,bien
5274,хороший,great,beau
5275,хороший,great,super
5276,хороший,great,grand
5277,хороший,decent,bon
5278,хороший,solid,no_equality
5279,хороший,desirable,bon
5280,свободно,freely,librement
5281,свободно,loose,libre
5282,свободно,liberally,librement
5283,свободно,fluently,couramment
5284,свободно,naturally,no_equality
5285,выступить,come forward,s'exprimer
5286,выступить,come forward,présenter
5287,выступить,come forward,témoigner
5288,выступить,perform,jouer
5289,выступить,come,faire
5290,выступить,play,faire
5291,выступить,play,jouer
5292,выступить,play,participer
5293,выступить,stand,no_equality
5294,выступить,argue,no_equality
5295,неровность,irregularity,irrégularité
5296,неровность,bump,no_equality
5297,неровность,rough,no_equality
5298,неровность,inequality,no_equality
5299,неровность,uneven,no_equality
5300,опустошить,ravage,dévaster
5301,опустошить,empty,vider
5302,опустошить,drain,vider
5303,рыболовство,fishing,pêche
5304,рыболовство,fishery,pêche
5305,испортить,spoil,gâcher
5306,испортить,spoil,ruiner
5307,испортить,spoil,foutre en l'air
5308,испортить,spoil,abîmer
5309,испортить,spoil,pourrir
5310,испортить,spoil,bousiller
5311,испортить,spoil,corrompre
5312,испортить,spoil,gâter
5313,испортить,damage,abîmer
5314,испортить,screw,no_equality
5315,испортить,corrupt,corrompre
5316,испортить,break,casser
5317,испортить,taint,corrompre
5318,испортить,taint,salir
5319,испортить,muck,no_equality
5320,испортить,blunder,no_equality
5321,бояться,fear,avoir peur
5322,бояться,fear,craindre
5323,бояться,fear,redouter
5324,бояться,fear,effrayer
5325,бояться,dread,craindre
5326,бояться,dread,redouter
5327,бояться,afraid,no_equality
5328,равноправие,equality,égalité
5329,равноправие,equality,équité
5330,равноправие,equality,parité
5331,равноправие,equal rights,égalité en droits
5332,равноправие,equity,égalité
5333,равноправие,equity,équité
5334,равноправие,equity,equity
5335,равноправие,egalitarian,no_equality
5336,бюджетный,budgetary,budgétaire
5337,бюджетный,on-budget,no_equality
5338,бюджетный,budget,budgétaire
5339,бюджетный,budget,budget
5340,спинка,back,do
5341,спинка,back,dossier
5342,спинка,backrest,do
5343,справедливо,fairly,équitablement
5344,справедливо,fairly,justement
5345,справедливо,fairly,manière équitable
5346,справедливо,rightly,justement
5347,справедливо,rightly,avec raison
5348,справедливо,equitably,équitablement
5349,справедливо,just,justement
5350,малютка,baby,petit
5351,малютка,moppet,no_equality
5352,малютка,little thing,no_equality
5353,Бон,Bon,bon
5354,кофейня,cafe,café
5355,адски,hellishly,no_equality
5356,часто,often,souvent
5357,часто,often,fréquemment
5358,часто,often,beaucoup
5359,часто,often,généralement
5360,часто,often,régulièrement
5361,часто,often,fréquent
5362,часто,often,fois
5363,часто,often,temp
5364,часто,oft,souvent
5365,часто,regularly,souvent
5366,часто,regularly,fréquemment
5367,часто,regularly,généralement
5368,часто,regularly,régulièrement
5369,часто,regularly,couramment
5370,фабула,plot,no_equality
5371,фабула,fable,no_equality
5372,тестирование,testing,dépistage
5373,тестирование,testing,test
5374,тестирование,testing,essai
5375,тестирование,testing,testing
5376,тестирование,testing,examen
5377,проблематика,problematics,problématique
5378,проблематика,problematic,no_equality
5379,проблематика,subject matter,question
5380,правый фланг,right flank,flanc droit
5381,правый фланг,right,no_equality
5382,восходящий поток,updraft,no_equality
5383,восходящий поток,upward flow,no_equality
5384,восходящий поток,ascending current,no_equality
5385,попасться,catch,no_equality
5386,попасться,get,no_equality
5387,попасться,fall,no_equality
5388,попасться,meet,no_equality
5389,попасться,swallow,no_equality
5390,пополнять,replenish,compléter
5391,пополнять,replenish,reconstituer
5392,пополнять,supplement,compléter
5393,пополнять,supplement,suppléer
5394,пополнять,supplement,enrichir
5395,пополнять,complete,compléter
5396,пополнять,enlarge,enrichir
5397,пополнять,enlarge,étoffer
5398,пополнять,recruit,no_equality
5399,власть,authority,pouvoir
5400,власть,authority,autorité
5401,власть,rule,autorité
5402,власть,rule,domination
5403,власть,dominion,autorité
5404,власть,dominion,puissance
5405,власть,dominion,domination
5406,власть,dominion,souveraineté
5407,власть,control,contrôle
5408,власть,control,domination
5409,власть,governance,pouvoir
5410,власть,grip,emprise
5411,власть,domination,emprise
5412,власть,domination,domination
5413,власть,domination,suprématie
5414,власть,sway,emprise
5415,власть,sway,domination
5416,власть,hold,emprise
5417,власть,reign,no_equality
5418,власть,mastery,domination
5419,власть,hand,influence
5420,власть,command,no_equality
5421,власть,lordship,domination
5422,власть,lordship,souveraineté
5423,пособие,benefit,allocation
5424,пособие,benefit,indemnité
5425,пособие,benefit,prestation
5426,пособие,grant,allocation
5427,пособие,grant,aide
5428,пособие,grant,subvention
5429,пособие,textbook,manuel
5430,пособие,aid,aide
5431,пособие,gratuity,indemnité
5432,пособие,manual,manuel
5433,пособие,manual,guide
5434,пособие,pension,prestation
5435,пособие,pension,pension
5436,пособие,toolkit,manuel
5437,пособие,dole,chômage
5438,соответствие,accordance,conformité
5439,соответствие,accordance,correspondance
5440,соответствие,accordance,concordance
5441,соответствие,accordance,accord
5442,соответствие,correspondence,conformité
5443,соответствие,correspondence,fonction
5444,соответствие,correspondence,correspondance
5445,соответствие,correspondence,concordance
5446,соответствие,consistency,conformité
5447,соответствие,consistency,harmonisation
5448,соответствие,consistency,concordance
5449,соответствие,consistency,cohérence
5450,соответствие,consistency,compatibilité
5451,соответствие,keeping,respect
5452,соответствие,adequacy,conformité
5453,соответствие,adequacy,adéquation
5454,соответствие,adequacy,pertinence
5455,соответствие,match,correspondance
5456,соответствие,match,concordance
5457,соответствие,match,adéquation
5458,соответствие,relevance,adéquation
5459,соответствие,relevance,pertinence
5460,соответствие,fitness,conformité
5461,соответствие,fitness,adéquation
5462,соответствие,congruence,concordance
5463,соответствие,congruence,cohérence
5464,соответствие,congruence,compatibilité
5465,соответствие,parallel,no_equality
5466,соответствие,parity,no_equality
5467,динамитный,dynamite,no_equality
5468,мир,world,monde
5469,мир,world,univers
5470,мир,world,planète
5471,мир,world,terre
5472,мир,peace,paix
5473,мир,universe,monde
5474,мир,universe,univers
5475,мир,realm,monde
5476,мир,realm,univers
5477,мир,realm,royaume
5478,мир,realm,réalité
5479,мир,realm,règne
5480,мир,pax,paix
5481,мир,system,no_equality
5482,МИР,MIR,mir
5483,дека,deck,no_equality
5484,дека,soundboard,no_equality
5485,дека,sounding board,no_equality
5486,рыбка,fish,poisson
5487,судебная система,judicial system,système judiciaire
5488,судебная система,judicial system,appareil judiciaire
5489,судебная система,judicial system,pouvoir judiciaire
5490,судебная система,judicial system,système de justice
5491,талия,waist,taille
5492,талия,Thalia,thalia
5493,талия,middle,taille
5494,наэлектризованный,electrified,no_equality
5495,вытянутый,elongated,no_equality
5496,вытянутый,extended,no_equality
5497,вытянутый,oblong,no_equality
5498,вытянутый,extruded,no_equality
5499,вытянутый,stretch,no_equality
5500,вытянутый,drawn,no_equality
5501,вытянутый,gaunt,no_equality
5502,многие,many,nombre de
5503,многие,many,bien
5504,многие,most,no_equality
5505,многие,several,beaucoup
5506,многие,several,plusieurs
5507,многие,several,certains
5508,многие,several,autres
5509,управа,UPRAVA,no_equality
5510,управа,council,no_equality
5511,управа,justice,no_equality
5512,минута,minute,minute
5513,минута,minute,moment
5514,минута,minute,instant
5515,минута,moment,minute
5516,минута,moment,moment
5517,минута,moment,instant
5518,исследование,research,étude
5519,исследование,research,recherche
5520,исследование,research,enquête
5521,исследование,investigation,étude
5522,исследование,investigation,recherche
5523,исследование,investigation,enquête
5524,исследование,investigation,exploration
5525,исследование,investigation,investigation
5526,исследование,examination,étude
5527,исследование,examination,analyse
5528,исследование,analysis,étude
5529,исследование,analysis,analyse
5530,исследование,analysis,essai
5531,исследование,analysis,évaluation
5532,исследование,explore,no_equality
5533,исследование,search,recherche
5534,исследование,scrutiny,étude
5535,исследование,scrutiny,enquête
5536,исследование,scrutiny,analyse
5537,исследование,disquisition,no_equality
5538,за баррель,per barrel,par baril
5539,участие,participation,participation
5540,участие,participation,part
5541,участие,participation,implication
5542,участие,participation,concours
5543,участие,part,participation
5544,участие,part,part
5545,участие,part,rôle
5546,участие,part,partie
5547,участие,share,participation
5548,участие,share,part
5549,участие,share,contribution
5550,участие,share,partie
5551,участие,partnership,participation
5552,участие,partnership,associé
5553,участие,partnership,collaboration
5554,участие,concern,no_equality
5555,участие,partaking,no_equality
5556,участие,do,no_equality
5557,стрелять,shoot,tirer
5558,стрелять,shoot,tuer
5559,стрелять,shoot,descendre
5560,стрелять,shoot,abattre
5561,стрелять,shoot,tirer une balle
5562,стрелять,shoot,tiré sur
5563,стрелять,gun,tirer
5564,стрелять,gun,tuer
5565,депозит,deposit,dépôt
5566,депозит,deposit,caution
5567,депозит,deposit,acompte
5568,депозит,deposit,consignation
5569,соревнование,competition,compétition
5570,соревнование,competition,concours
5571,соревнование,competition,concurrence
5572,соревнование,competition,tournoi
5573,соревнование,competition,épreuve
5574,соревнование,competition,rivalité
5575,соревнование,emulation,concurrence
5576,соревнование,compete,no_equality
5577,соревнование,meet,no_equality
5578,соревнование,contention,compétition
5579,соревнование,rush,no_equality
5580,последняя буква,last letter,no_equality
5581,не понимать,not understand,ne pas comprendre
5582,не понимать,not understand,pas compris
5583,не понимать,not understand,ne comprenez pas
5584,не понимать,unaware,no_equality
5585,команда,team,équipe
5586,команда,team,équipage
5587,команда,team,team
5588,команда,team,groupe
5589,команда,command,commande
5590,команда,command,ordre
5591,команда,command,commandement
5592,команда,party,groupe
5593,команда,brigade,no_equality
5594,команда,detail,no_equality
5595,странствие,wandering,no_equality
5596,странствие,pilgrimage,no_equality
5597,странствие,peregrination,no_equality
5598,странствие,wayfaring,no_equality
5599,странствие,journey,voyage
5600,странствие,quest,no_equality
5601,выделанный,dressed,no_equality
5602,выделанный,wrought,no_equality
5603,повязка,bandage,bandeau
5604,повязка,bandage,bandage
5605,повязка,bandage,pansement
5606,повязка,armband,brassard
5607,повязка,band,bandeau
5608,повязка,patch,bandeau
5609,повязка,frontlet,no_equality
5610,повязка,headband,bandeau
5611,повязка,blindfold,bandeau
5612,повязка,sling,écharpe
5613,пена,foam,mousse
5614,пена,foam,écume
5615,пена,scum,mousse
5616,пена,scum,écume
5617,пена,spume,écume
5618,пена,head,no_equality
5619,спальня,bedroom,chambre
5620,спальня,bedroom,chambre à coucher
5621,спальня,bedroom,dortoir
5622,спальня,dormitory,dortoir
5623,заслушать,hear,entendre
5624,заслушать,hear,écouter
5625,тысячелетие,Millennium,millénaire
5626,тысячелетие,millenary,millénaire
5627,мода,fashion,mode
5628,мода,mode,no_equality
5629,мода,vogue,mode
5630,мода,vogue,vogue
5631,мода,style,mode
5632,мода,craze,mode
5633,мода,craze,vogue
5634,мода,mod,no_equality
5635,прекрасно,perfectly,parfaitement
5636,прекрасно,perfectly,parfait
5637,прекрасно,finely,no_equality
5638,прекрасно,fully,parfaitement
5639,прекрасно,clearly,parfaitement
5640,издание,edition,édition
5641,издание,edition,publication
5642,издание,edition,version
5643,издание,edition,parution
5644,издание,issue,édition
5645,издание,issue,publication
5646,издание,ed,édition
5647,издание,magazine,publication
5648,издание,periodical,no_equality
5649,издание,publish,no_equality
5650,издание,impression,impression
5651,засекретить,classify,no_equality
5652,прерывать,interrupt,interrompre
5653,прерывать,interrupt,déranger
5654,прерывать,interrupt,couper
5655,прерывать,discontinue,interrompre
5656,прерывать,discontinue,suspendre
5657,прерывать,break,casser
5658,прерывать,chop,couper
5659,прерывать,interruption,no_equality
5660,прерывать,intercept,no_equality
5661,действенный,effective,efficace
5662,действенный,effective,effectif
5663,действенный,effective,performant
5664,действенный,effective,efficient
5665,действенный,powerful,efficace
5666,действенный,powerful,performant
5667,действенный,valid,no_equality
5668,действенный,efficacious,efficace
5669,действенный,forceful,no_equality
5670,действенный,viable,efficace
5671,действенный,viable,viable
5672,действенный,operative,efficace
5673,выпуск ценных бумаг,issue of securities,no_equality
5674,помышлять,dream,no_equality
5675,помышлять,think,penser
5676,заметить,observe,remarquer
5677,заметить,observe,voir
5678,заметить,observe,noter
5679,заметить,observe,constater
5680,заметить,spot,remarquer
5681,заметить,spot,repérer
5682,заметить,spot,apercevoir
5683,заметить,notice,remarquer
5684,заметить,notice,voir
5685,заметить,notice,noter
5686,заметить,notice,constater
5687,заметить,notice,apercevoir
5688,заметить,note,remarquer
5689,заметить,note,noter
5690,заметить,note,constater
5691,заметить,note,souligner
5692,заметить,note,signaler
5693,заметить,note,mentionner
5694,погонный,linear,no_equality
5695,погонный,running,no_equality
5696,анамнез,anamnesis,no_equality
5697,анамнез,past history,no_equality
5698,согревать,warm,réchauffer
5699,согревать,heat,réchauffer
5700,пустынный,desert,désertique
5701,пустынный,desolate,désert
5702,пустынный,desolate,désertique
5703,пустынный,waste,no_equality
5704,пустынный,empty,désert
5705,вскоре,soon,bientôt
5706,вскоре,soon,prochainement
5707,вскоре,soon,rapidement
5708,вскоре,soon,point
5709,вскоре,soon,d'ici peu
5710,вскоре,soon,avant peu
5711,вскоре,soon,dans peu de temps
5712,вскоре,soon,prochaine
5713,вскоре,soon,tôt
5714,вскоре,presently,bientôt
5715,вскоре,erelong,bientôt
5716,вскоре,anon,bientôt
5717,ошеломляющий,stunning,no_equality
5718,ошеломляющий,staggering,no_equality
5719,ошеломляющий,dazzling,no_equality
5720,поплавок,float,flotteur
5721,поплавок,cork,no_equality
5722,бобрик,beaver,beaver
5723,ремень,belt,ceinture
5724,ремень,belt,courroie
5725,ремень,belt,sangle
5726,ремень,leather,no_equality
5727,гнездо,nest,nid
5728,гнездо,socket,no_equality
5729,гнездо,jack,no_equality
5730,гнездо,slot,no_equality
5731,гнездо,pocket,no_equality
5732,гнездо,nidus,no_equality
5733,гнездо,mortise,no_equality
5734,обед,lunch,déjeuner
5735,обед,lunch,repas
5736,обед,lunch,midi
5737,обед,lunch,lunch
5738,обед,lunch,repas de midi
5739,обед,dinner,déjeuner
5740,обед,dinner,dîner
5741,обед,dinner,repas
5742,обед,dinner,souper
5743,обед,dinner,dîne
5744,обед,dinner,table
5745,обед,dinner,on mange
5746,обед,diner,repas
5747,обед,diner,souper
5748,повествование,narrative,récit
5749,повествование,narrative,narration
5750,повествование,account,récit
5751,повествование,relation,no_equality
5752,заказ,order,commande
5753,заказ,order,ordre
5754,заказ,booking,réservation
5755,заказ,commission,commande
5756,заказ,request,réservation
5757,заказ,custom,no_equality
5758,заказ,bespoke,no_equality
5759,восточный,Eastern,oriental
5760,восточный,Eastern,est
5761,восточный,Eastern,de l'est
5762,восточный,Eastern,orient
5763,восточный,eastward,est
5764,восточный,easterly,oriental
5765,восточный,easterly,est
5766,восточный,easterly,de l'est
5767,восточный,easterly,vent
5768,звездообразный,star,no_equality
5769,звездообразный,stellated,no_equality
5770,звездообразный,stellate,no_equality
5771,звездообразный,stellar,no_equality
5772,влияние,influence,influence
5773,влияние,influence,incidence
5774,влияние,influence,effet
5775,влияние,influence,emprise
5776,влияние,affect,no_equality
5777,влияние,clout,influence
5778,влияние,clout,pouvoir
5779,влияние,clout,poids
5780,влияние,sway,emprise
5781,влияние,sway,domination
5782,влияние,influential,no_equality
5783,влияние,repercussion,no_equality
5784,влияние,weight,poids
5785,влияние,hold,emprise
5786,влияние,dominance,emprise
5787,влияние,dominance,domination
5788,влияние,interest,no_equality
5789,влияние,inspiration,no_equality
5790,влияние,say,no_equality
5791,влияние,stimulus,no_equality
5792,влияние,credit,no_equality
5793,считывать,read,lira
5794,считывать,retrieve,no_equality
5795,выкрасть,steal,voler
5796,выкрасть,steal,dérober
5797,деление,division,division
5798,деление,division,subdivision
5799,деление,division,découpage
5800,деление,fission,fission
5801,деление,div,division
5802,деление,divide,division
5803,участник,participant,participant
5804,участник,participant,membre
5805,участник,participant,intervenant
5806,участник,participant,acteur
5807,участник,participant,participante
5808,участник,party,participant
5809,участник,party,partie
5810,участник,member,partie
5811,участник,member,membre
5812,участник,player,intervenant
5813,участник,player,acteur
5814,участник,contributor,participant
5815,участник,contributor,intervenant
5816,участник,participator,participant
5817,участник,actor,intervenant
5818,участник,actor,acteur
5819,участник,competitor,participant
5820,участник,competitor,concurrent
5821,участник,stakeholder,participant
5822,участник,stakeholder,intervenant
5823,участник,stakeholder,acteur
5824,участник,participate,no_equality
5825,участник,partner,no_equality
5826,участник,partaker,participant
5827,наклонять,cant,incliner
5828,наклонять,bend,pencher
5829,наклонять,tip,incliner
5830,наклонять,tip,pencher
5831,наклонять,tilt,incliner
5832,наклонять,tilt,pencher
5833,наклонять,slant,no_equality
5834,отпадение,deciduation,no_equality
5835,технический ремонт,technical repair,no_equality
5836,подготовка,preparation,préparation
5837,подготовка,preparation,élaboration
5838,подготовка,preparation,établissement
5839,подготовка,preparation,rédaction
5840,подготовка,preparation,mise au point
5841,подготовка,training,formation
5842,подготовка,training,entraînement
5843,подготовка,prepare,no_equality
5844,подготовка,drafting,préparation
5845,подготовка,drafting,élaboration
5846,подготовка,drafting,établissement
5847,подготовка,drafting,rédaction
5848,подготовка,trained,no_equality
5849,подготовка,background,formation
5850,начитаться,read,no_equality
5851,ария,aria,aria
5852,ария,aria,air
5853,ария,air,air
5854,конверт с деньгами,envelope with money,no_equality
5855,выписанный,discharged,no_equality
5856,выписанный,issued,no_equality
5857,полка,shelf,étagère
5858,полка,shelf,rayon
5859,полка,ledge,no_equality
5860,полка,flange,no_equality
5861,полка,berth,no_equality
5862,полка,bookshelf,étagère
5863,полка,board,no_equality
5864,полка,pan,no_equality
5865,электросеть,electrical outlets,no_equality
5866,электросеть,electric system,no_equality
5867,электросеть,power supply network,no_equality
5868,электросеть,electricity supply network,no_equality
5869,привод,drive,transmission
5870,привод,drive,commande
5871,привод,drive,lecteur
5872,привод,actuator,commande
5873,привод,gear,transmission
5874,уложиться,keep within,no_equality
5875,уложиться,keep,no_equality
5876,уложиться,manage,no_equality
5877,признавать,accept,reconnaître
5878,признавать,accept,admettre
5879,признавать,accept,accepter
5880,признавать,accept,recevoir
5881,признавать,accept,agréer
5882,признавать,accept,considérer
5883,признавать,declare,dire
5884,признавать,find,no_equality
5885,признавать,allow,admettre
5886,признавать,allow,accepter
5887,признавать,own,reconnaître
5888,признавать,own,avouer
5889,признавать,vote,no_equality
5890,родительница,parent,no_equality
5891,оказаться,turn out,s'avérer
5892,оказаться,turn out,se révéler
5893,оказаться,turn out,finir
5894,оказаться,be,avoir
5895,оказаться,be,devenir
5896,оказаться,prove,s'avérer
5897,оказаться,prove,se révéler
5898,оказаться,find yourself,se retrouver
5899,оказаться,find yourself,se trouver
5900,оказаться,seem,no_equality
5901,полевые работы,field work,travail sur le terrain
5902,полевые работы,field work,travaux des champs
5903,полевые работы,field work,travaux sur le terrain
5904,отпечаток,print,empreinte
5905,отпечаток,impression,empreinte
5906,отпечаток,impression,trace
5907,отпечаток,thumbprint,no_equality
5908,отпечаток,printout,no_equality
5909,отпечаток,handprint,no_equality
5910,отпечаток,indentation,empreinte
5911,отпечаток,indentation,marque
5912,зарегистрировать,register,enregistrer
5913,зарегистрировать,register,inscrire
5914,зарегистрировать,register,immatriculer
5915,зарегистрировать,register,déclarer
5916,зарегистрировать,record,enregistrer
5917,зарегистрировать,enroll,inscrire
5918,зарегистрировать,book,inscrire
5919,стадион,stadium,stade
5920,стадион,stadium,stadium
5921,мелькать,flicker,no_equality
5922,мелькать,glimpse,no_equality
5923,мелькать,twinkle,no_equality
5924,мелькать,appear,no_equality
5925,мелькать,dart,no_equality
5926,привлекающий,attracting,no_equality
5927,привлекающий,involving,no_equality
5928,привлекающий,drawing,no_equality
5929,альбом,album,album
5930,альбом,album,disque
5931,альбом,scrapbook,album
5932,альбом,scrapbook,scrapbook
5933,альбом,sketchbook,no_equality
5934,альбом,record,disque
5935,пойти,go,aller
5936,пойти,go,venir
5937,пойти,go,faire
5938,пойти,go,sortir
5939,пойти,go,prendre
5940,пойти,go,partir
5941,пойти,go,voir
5942,пойти,go,passer
5943,пойти,go,retourner
5944,пойти,go,entrer
5945,пойти,go,monter
5946,пойти,will,no_equality
5947,пойти,take,aller
5948,пойти,take,faire
5949,пойти,take,prendre
5950,пойти,take,suivre
5951,пойти,take,accepter
5952,пойти,start,faire
5953,пойти,start,partir
5954,введение,introduction,introduction
5955,введение,introduction,adoption
5956,введение,introduction,mise en place
5957,введение,introduction,instauration
5958,введение,introduction,application
5959,введение,introduction,initiation
5960,введение,injection,no_equality
5961,введение,establishment,adoption
5962,введение,establishment,mise en place
5963,введение,establishment,instauration
5964,введение,establishment,établissement
5965,введение,establishment,institution
5966,введение,insertion,introduction
5967,введение,preface,no_equality
5968,введение,administration,no_equality
5969,введение,introduce,no_equality
5970,введение,imposition,imposition
5971,введение,imposition,instauration
5972,введение,imposition,application
5973,введение,imposition,institution
5974,введение,imposition,imposer
5975,введение,imposing,imposition
5976,введение,imposing,imposer
5977,введение,initiation,mise en place
5978,введение,initiation,instauration
5979,введение,initiation,initiation
5980,дописать,append,no_equality
5981,дописать,finish,finir
5982,задеть,touch,toucher
5983,задеть,brush,no_equality
5984,задеть,catch,accrocher
5985,задеть,pique,no_equality
5986,задеть,hurt,blesser
5987,задеть,hurt,vexer
5988,задеть,hurt,faire du mal
5989,задеть,hurt,heurter
5990,задеть,graze,no_equality
5991,задеть,affect,toucher
5992,задеть,sting,no_equality
5993,задеть,bother,no_equality
5994,ударный,shock,no_equality
5995,ударный,percussion,no_equality
5996,ударный,percussive,no_equality
5997,ударный,striking,no_equality
5998,ударный,pulsatile,no_equality
5999,ударный,impactor,no_equality
6000,ударный,hammer,no_equality
6001,императив,imperative,impératif
6002,прекрасный,beautiful,beau
6003,прекрасный,beautiful,magnifique
6004,прекрасный,beautiful,charmant
6005,прекрасный,beautiful,merveilleux
6006,прекрасный,beautiful,parfait
6007,прекрасный,beautiful,superbe
6008,прекрасный,beautiful,joli
6009,прекрасный,beautiful,bel
6010,прекрасный,excellent,excellent
6011,прекрасный,excellent,magnifique
6012,прекрасный,excellent,merveilleux
6013,прекрасный,excellent,parfait
6014,прекрасный,excellent,superbe
6015,прекрасный,excellent,très bon
6016,прекрасный,excellent,formidable
6017,прекрасный,magnificent,magnifique
6018,прекрасный,magnificent,merveilleux
6019,прекрасный,magnificent,superbe
6020,прекрасный,magnificent,formidable
6021,прекрасный,fair,beau
6022,прекрасный,fair,joli
6023,прекрасный,perfect,parfait
6024,прекрасный,beauty,no_equality
6025,прекрасный,marvelous,excellent
6026,прекрасный,marvelous,magnifique
6027,прекрасный,marvelous,merveilleux
6028,прекрасный,marvelous,superbe
6029,прекрасный,marvelous,génial
6030,прекрасный,marvelous,formidable
6031,прекрасный,beautifully,no_equality
6032,прекрасный,brilliant,excellent
6033,прекрасный,brilliant,super
6034,прекрасный,brilliant,superbe
6035,прекрасный,brilliant,génial
6036,прекрасный,goodly,beau
6037,прекрасный,elegant,no_equality
6038,прекрасный,noble,no_equality
6039,прекрасный,brave,no_equality
6040,прекрасный,tops,no_equality
6041,устройство ввода данных,input device,no_equality
6042,справочный,reference,no_equality
6043,справочный,referral,no_equality
6044,справочный,referential,référence
6045,справочный,help,no_equality
6046,справочный,inquiry,no_equality
6047,справочный,informational,no_equality
6048,кризис,crisis,crise
6049,кризис,crisis,situation
6050,кризис,slump,effondrement
6051,кризис,bailout,no_equality
6052,съемка,shooting,shooting
6053,съемка,shooting,tournage
6054,съемка,survey,levé
6055,съемка,filming,tournage
6056,съемка,filming,filmer
6057,съемка,capture,no_equality
6058,съемка,film,tournage
6059,съемка,imagery,no_equality
6060,определенно,definitely,certainement
6061,определенно,definitely,définitivement
6062,определенно,definitely,vraiment
6063,определенно,definitely,clairement
6064,определенно,definitely,sûrement
6065,определенно,definitely,bien
6066,определенно,definitely,absolument
6067,определенно,definitely,sans aucun doute
6068,определенно,definitely,carrément
6069,определенно,definitely,assurément
6070,определенно,definitely,nettement
6071,определенно,specifically,expressément
6072,определенно,distinctly,clairement
6073,определенно,distinctly,nettement
6074,определенно,positively,vraiment
6075,определенно,positively,absolument
6076,определенно,definitively,définitivement
6077,волосок,hair,cheveu
6078,волосок,hair,poil
6079,волосок,thread,no_equality
6080,волосок,hairspring,no_equality
6081,падать,fall,tomber
6082,падать,fall,chuter
6083,падать,fall,baisser
6084,падать,fall,diminuer
6085,падать,fall,descendre
6086,падать,crash,no_equality
6087,падать,plummet,tomber
6088,падать,plummet,chuter
6089,падать,tumble,tomber
6090,падать,tumble,chuter
6091,падать,depreciate,no_equality
6092,падать,dip,baisser
6093,падать,dip,descendre
6094,падать,topple,tomber
6095,падать,wane,diminuer
6096,падать,wane,décliner
6097,падать,trip,no_equality
6098,разоряться,go under,no_equality
6099,спортивное достижение,sporting achievement,no_equality
6100,наломать,break,no_equality
6101,заемный,borrowing,no_equality
6102,заемный,extra,no_equality
6103,врач-специалист,doctor-expert,médecin
6104,врач-специалист,doctor-expert,docteur
6105,врач-специалист,doctor-expert,spécialiste
6106,врач-специалист,doctor-expert,expert
6107,врач-специалист,doctor-expert,experte
6108,врач-специалист,medical specialist,no_equality
6109,врач-специалист,doctor-specialist,médecin
6110,врач-специалист,doctor-specialist,docteur
6111,врач-специалист,doctor-specialist,spécialiste
6112,врач-специалист,doctor-specialist,expert
6113,число,number,nombre
6114,число,number,chiffre
6115,число,number,proportion
6116,число,number,effectif
6117,число,number,numéro
6118,число,number,quantité
6119,число,figure,nombre
6120,число,figure,chiffre
6121,число,figure,taux
6122,число,count,nombre
6123,число,count,chiffre
6124,число,count,taux
6125,число,date,date
6126,точно,exactly,exactement
6127,точно,exactly,vraiment
6128,точно,exactly,précisément
6129,точно,exactly,pile
6130,точно,exactly,justement
6131,точно,just,exactement
6132,точно,just,tout
6133,точно,just,juste
6134,точно,just,précisément
6135,точно,just,justement
6136,точно,definitely,vraiment
6137,точно,definitely,certainement
6138,точно,definitely,bien
6139,точно,definitely,sûrement
6140,точно,definitely,définitivement
6141,точно,definitely,clairement
6142,точно,closely,précisément
6143,точно,faithfully,no_equality
6144,точно,sure,vraiment
6145,точно,sure,oui
6146,точно,sure,certainement
6147,точно,sure,sûr
