,ru,en,fr
2855,учебный,academic,pédagogique
2856,учебный,academic,universitaire
2857,учебный,scholastic,scolaire
2858,учебный,study,no_equality
2859,учебный,practice,no_equality
2860,учебный,dummy,no_equality
2861,учебный,sparring,no_equality
2862,аэровокзал,air terminal,no_equality
2863,аэровокзал,terminal,no_equality
2864,аэровокзал,terminal building,no_equality
2865,выпускать,produce,produire
2866,выпускать,release,libérer
2867,выпускать,release,lâcher
2868,выпускать,publish,publier
2869,выпускать,publish,faire paraître
2870,выпускать,publish,publication
2871,выпускать,publish,diffuser
2872,выпускать,emit,produire
2873,выпускать,emit,émettre
2874,выпускать,let,no_equality
2875,выпускать,discharge,libérer
2876,выпускать,vent,no_equality
2877,выпускать,exhaust,no_equality
2878,выпускать,float,lancer
2879,выпускать,project,no_equality
2880,сажать,plant,planter
2881,сажать,put,mettre
2882,сажать,sit,no_equality
2883,сажать,impale,no_equality
2884,сажать,sow,planter
2885,сажать,emplane,no_equality
2886,большая часть,large part,grande partie
2887,большая часть,large part,majeure partie
2888,большая часть,large part,bonne partie
2889,большая часть,large part,large partie
2890,большая часть,majority,plupart
2891,большая часть,majority,majorité
2892,большая часть,majority,majeure partie
2893,большая часть,majority,gros
2894,большая часть,most,majeure partie
2895,большая часть,most,essentiel
2896,большая часть,large proportion,grande partie
2897,большая часть,large proportion,majorité
2898,большая часть,large proportion,majeure partie
2899,большая часть,large proportion,bonne partie
2900,большая часть,best part,majeure partie
2901,большая часть,best part,bonne partie
2902,большая часть,big portion,grosse partie
2903,большая часть,major share,majeure partie
2904,тесный,close,étroit
2905,тесный,tight,étroit
2906,тесный,intimate,étroit
2907,тесный,intimate,intime
2908,тесный,cramped,no_equality
2909,тесный,strong,no_equality
2910,тесный,strait,no_equality
2911,подзаработать,make some money,faire de l'argent
2912,жидкий,liquid,liquide
2913,жидкий,molten,liquide
2914,жидкий,runny,liquide
2915,жидкий,thin,no_equality
2916,жидкий,fluidic,liquide
2917,жидкий,wet,no_equality
2918,изучить,study,étudier
2919,изучить,study,examiner
2920,изучить,study,apprendre
2921,изучить,study,analyser
2922,изучить,explore,étudier
2923,изучить,explore,examiner
2924,изучить,explore,explorer
2925,изучить,explore,rechercher
2926,изучить,explore,analyser
2927,изучить,explore,déterminer
2928,изучить,explore,pencher sur
2929,изучить,learn,étudier
2930,изучить,learn,apprendre
2931,изучить,learn,connaître
2932,заключение эксперта,expert opinion,expertise
2933,заключение эксперта,conclusion of expert,expertise
2934,напильник,file,lime
2935,повеление,behest,no_equality
2936,повеление,command,no_equality
2937,папочка,daddy,papa
2938,папочка,daddy,père
2939,папочка,daddy,papi
2940,папочка,daddy,daddy
2941,папочка,daddy,papounet
2942,папочка,pappy,papa
2943,папочка,folder,no_equality
2944,папочка,pa,papa
2945,папочка,pa,père
2946,подспудный,latent,no_equality
2947,алкогольный,alcoholic,alcoolisé
2948,алкогольный,alcoholic,alcoolique
2949,возделывание,cultivation,culture
2950,возделывание,cultivation,cultiver
2951,возделывание,cultivate,no_equality
2952,включительно,inclusively,inclusivement
2953,включительно,inclusive,inclusivement
2954,включительно,inclusive,y compris
2955,аспект,aspect,aspect
2956,аспект,aspect,dimension
2957,аспект,aspect,point
2958,аспект,aspect,question
2959,аспект,aspect,élément
2960,аспект,aspect,volet
2961,аспект,issue,point
2962,аспект,issue,question
2963,аспект,consideration,aspect
2964,аспект,consideration,question
2965,аспект,consideration,considération
2966,аспект,perspective,dimension
2967,аспект,perspective,perspective
2968,аспект,phase,volet
2969,аспект,end,no_equality
2970,сельская местность,countryside,campagne
2971,сельская местность,country,campagne
2972,сельская местность,country side,campagne
2973,сельская местность,rural locality,no_equality
2974,безразличный,indifferent,no_equality
2975,безразличный,neutral,no_equality
2976,безразличный,impassive,no_equality
2977,безразличный,indifference,no_equality
2978,безразличный,unresponsive,no_equality
2979,безразличный,oblivious,no_equality
2980,зуммер,buzzer,sonner
2981,зуммер,toot,no_equality
2982,зуммер,hummer,no_equality
2983,индикация,display,affichage
2984,указание,instruction,ordre
2985,указание,instruction,instruction
2986,указание,instruction,directive
2987,указание,indication,indication
2988,указание,indication,mention
2989,указание,indication,indiquant
2990,указание,guidance,indication
2991,указание,guidance,instruction
2992,указание,guidance,directive
2993,указание,direction,instruction
2994,указание,direction,directive
2995,указание,order,ordre
2996,указание,reference,indication
2997,указание,reference,mention
2998,указание,directive,directive
2999,указание,designation,indication
3000,указание,pointing,indication
3001,указание,pointing,indiquant
3002,указание,specify,no_equality
3003,указание,instruct,no_equality
3004,указание,specification,indication
3005,указание,hint,indication
3006,указание,suggestion,no_equality
3007,указание,pointer,no_equality
3008,указание,precept,no_equality
3009,указание,intimation,indication
3010,пылкий,ardent,fougueux
3011,пылкий,passionate,fougueux
3012,пылкий,fervent,no_equality
3013,пылкий,fervid,no_equality
3014,пылкий,impetuous,fougueux
3015,пылкий,vivid,no_equality
3016,пылкий,spunky,no_equality
3017,пылкий,glowing,no_equality
3018,пылкий,eager,no_equality
3019,пылкий,intense,no_equality
3020,в прошлом,in the past,par le passé
3021,в прошлом,in the past,autrefois
3022,в прошлом,in the past,dans le passé
3023,в прошлом,in the past,auparavant
3024,в прошлом,in the past,déjà
3025,в прошлом,in the past,jadis
3026,предусмотреть,make provisions,prévoir
3027,предусмотреть,provide,prévoir
3028,предусмотреть,provide,permettre
3029,предусмотреть,provide,stipuler
3030,предусмотреть,envisage,prévoir
3031,предусмотреть,envisage,envisager
3032,предусмотреть,include,prévoir
3033,предусмотреть,include,inclure
3034,предусмотреть,include,inscrire
3035,предусмотреть,include,intégrer
3036,предусмотреть,include,comporter
3037,узы,bond,lien
3038,узы,tie,lien
3039,узы,chain,no_equality
3040,узы,knot,no_equality
3041,узы,band,no_equality
3042,узы,bondage,no_equality
3043,узы,links,lien
3044,узы,yoke,no_equality
3045,вырез,neckline,décolleté
3046,вырез,notch,no_equality
3047,вырез,cut,no_equality
3048,вырез,cleavage,décolleté
3049,вырез,indentation,no_equality
3050,движитель,propeller,no_equality
3051,движитель,propulsor,no_equality
3052,движитель,mover,no_equality
3053,движитель,engine,no_equality
3054,движитель,propulsive device,no_equality
3055,движитель,propulsion device,no_equality
3056,движитель,drive,no_equality
3057,соблюдение,compliance,respect
3058,соблюдение,compliance,application
3059,соблюдение,compliance,observation
3060,соблюдение,compliance,respectent
3061,соблюдение,compliance,observance
3062,соблюдение,observance,respect
3063,соблюдение,observance,application
3064,соблюдение,observance,observation
3065,соблюдение,observance,respecté
3066,соблюдение,observance,observance
3067,соблюдение,observation,respect
3068,соблюдение,observation,observation
3069,соблюдение,respect,respect
3070,соблюдение,enforcement,respect
3071,соблюдение,enforcement,application
3072,соблюдение,observe,no_equality
3073,первоклассный,classy,de luxe
3074,первоклассный,Prime,de premier ordre
3075,первоклассный,high-class,de première qualité
3076,первоклассный,high-class,de luxe
3077,первоклассный,topnotch,de premier ordre
3078,первоклассный,class,no_equality
3079,первоклассный,exclusive,no_equality
3080,первоклассный,crack,de première classe
3081,первоклассный,elegant,no_equality
3082,первоклассный,topflight,de première classe
3083,специфически,specifically,spécifiquement
3084,специфически,peculiarly,no_equality
3085,сокращение,reduction,réduction
3086,сокращение,reduction,diminution
3087,сокращение,reduction,baisse
3088,сокращение,reduction,recul
3089,сокращение,reduction,réduit
3090,сокращение,reduction,diminué
3091,сокращение,reduction,allégement
3092,сокращение,reduction,baisser
3093,сокращение,reduction,compression
3094,сокращение,reducing,réduction
3095,сокращение,reducing,diminution
3096,сокращение,reducing,réduit
3097,сокращение,reducing,allégement
3098,сокращение,cut,réduction
3099,сокращение,cut,diminution
3100,сокращение,cut,coupe
3101,сокращение,cut,compression
3102,сокращение,abbreviation,abréviation
3103,сокращение,abbreviation,acronyme
3104,сокращение,contraction,réduction
3105,сокращение,contraction,diminution
3106,сокращение,contraction,baisse
3107,сокращение,contraction,recul
3108,сокращение,contraction,contraction
3109,сокращение,contraction,raccourcissement
3110,сокращение,shortening,réduction
3111,сокращение,shortening,diminution
3112,сокращение,shortening,raccourcissement
3113,сокращение,curtailment,réduction
3114,сокращение,curtailment,diminution
3115,сокращение,curtailment,raccourcissement
3116,сокращение,drawdown,diminution
3117,сокращение,abridgement,no_equality
3118,сокращение,abbrev,no_equality
3119,сокращение,reduce,no_equality
3120,сокращение,short,no_equality
3121,сокращение,retrenchment,recul
3122,сокращение,retrenchment,contraction
3123,сокращение,slash,no_equality
3124,сокращение,cancellation,no_equality
3125,отъезд,departure,départ
3126,отъезд,leave,départ
3127,отъезд,going,départ
3128,в течение,during,pendant
3129,в течение,during,au cours de
3130,в течение,for,pendant
3131,в течение,for,durant
3132,в течение,for,par
3133,в течение,through,pendant
3134,в течение,through,par
3135,в течение,for a period,sur une période
3136,в течение,for a period,pour une période
3137,в течение,in the course,no_equality
3138,в течение,pending,no_equality
3139,фотопластинка,photoplate,no_equality
3140,фотопластинка,photographic plate,plaque photographique
3141,фотопластинка,plate,no_equality
3142,Реюньон,reunion,réunion
3143,реюньон,la reunion,no_equality
3144,увидеться,see,voir
3145,увидеться,see,revoir
3146,увидеться,meet again,no_equality
3147,с тыла,from the rear,par derrière
3148,трапеза,repast,repas
3149,входная дверь,front door,porte d'entrée
3150,входная дверь,entrance,no_equality
3151,входная дверь,outer door,no_equality
3152,смелость,courage,courage
3153,смелость,courage,audace
3154,смелость,courage,bravoure
3155,смелость,nerve,courage
3156,смелость,nerve,audace
3157,смелость,bold,courage
3158,смелость,bold,audace
3159,смелость,dare,courage
3160,смелость,dare,audace
3161,смелость,heart,courage
3162,смелость,enterprise,no_equality
3163,смелость,hardiness,no_equality
3164,митинг,rally,rassemblement
3165,митинг,rally,manifestation
3166,митинг,rally,meeting
3167,митинг,rally,manif
3168,митинг,rally,rallye
3169,митинг,rally,rally
3170,митинг,meeting,meeting
3171,информация,information,information
3172,информация,information,renseignement
3173,информация,information,info
3174,информация,information,informé
3175,информация,information,indication
3176,информация,communication,no_equality
3177,информация,intelligence,information
3178,информация,intelligence,renseignement
3179,информация,intelligence,info
3180,информация,dope,no_equality
3181,информация,light,no_equality
3182,основательный,thorough,sérieux
3183,основательный,solid,no_equality
3184,основательный,substantial,sérieux
3185,основательный,substantial,substantiel
3186,основательный,profound,no_equality
3187,основательный,sound,no_equality
3188,основательный,fundamental,no_equality
3189,основательный,robust,no_equality
3190,основательный,staunch,no_equality
3191,зарабатывать,earn,gagner
3192,зарабатывать,make,gagner
3193,зарабатывать,make money,no_equality
3194,область,area,domaine
3195,область,area,zone
3196,область,area,région
3197,область,area,secteur
3198,область,oblast,no_equality
3199,область,domain,domaine
3200,область,province,domaine
3201,область,pane,no_equality
3202,область,territory,domaine
3203,область,territory,zone
3204,область,territory,région
3205,область,direction,no_equality
3206,область,country,région
3207,область,department,no_equality
3208,область,ground,terrain
3209,область,purview,domaine
3210,область,purview,champ
3211,область,purview,portée
3212,область,circle,no_equality
3213,совершать,make,commettre
3214,совершать,make,faire
3215,совершать,make,effectuer
3216,совершать,commit,commettre
3217,совершать,commit,perpétrer
3218,совершать,perform,effectuer
3219,совершать,perform,accomplir
3220,совершать,undertake,effectuer
3221,совершать,undertake,lancer
3222,совершать,undertake,entreprendre
3223,совершать,undertake,mener
3224,совершать,effect,effectuer
3225,тренинг,training,no_equality
3226,тренинг,coaching,no_equality
3227,выходной,output,sortie
3228,выходной,weekends,week-end
3229,выходной,weekends,weekend
3230,выходной,weekend,week-end
3231,выходной,weekend,weekend
3232,выходной,target,no_equality
3233,выходной,outgoing,no_equality
3234,предоставить,provide,fournir
3235,предоставить,provide,donner
3236,предоставить,provide,permettre
3237,предоставить,provide,offrir
3238,предоставить,provide,apporter
3239,предоставить,provide,communiquer
3240,предоставить,provide,présenter
3241,предоставить,provide,assurer
3242,предоставить,submit,fournir
3243,предоставить,submit,communiquer
3244,предоставить,submit,présenter
3245,предоставить,allow,donner
3246,предоставить,allow,accorder
3247,предоставить,allow,permettre
3248,предоставить,allow,laisser
3249,предоставить,allow,assurer
3250,предоставить,allow,autoriser
3251,предоставить,supply,fournir
3252,предоставить,supply,donner
3253,предоставить,supply,communiquer
3254,предоставить,render,fournir
3255,предоставить,render,apporter
3256,предоставить,render,présenter
3257,отказ,refusal,refus
3258,отказ,refusal,rejet
3259,отказ,refusal,refusé
3260,отказ,denial,refus
3261,отказ,denial,déni
3262,отказ,denial,rejet
3263,отказ,denial,refusé
3264,отказ,fault,défaillance
3265,отказ,renunciation,renonciation
3266,отказ,renunciation,abandon
3267,отказ,renunciation,renoncement
3268,отказ,renunciation,répudiation
3269,отказ,disclaimer,renonciation
3270,отказ,disclaimer,déni
3271,отказ,disclaimer,décharge
3272,отказ,refusing,refus
3273,отказ,refusing,rejet
3274,отказ,refuse,refus
3275,отказ,refuse,rejet
3276,отказ,crack,no_equality
3277,отказ,bounce,no_equality
3278,отказ,refused,refus
3279,отказ,refused,rejet
3280,отказ,surrender,abandon
3281,отказ,negative,no_equality
3282,отказ,disallowance,rejet
3283,маска,mask,masque
3284,маска,netmask,no_equality
3285,маска,wildcard,no_equality
3286,маска,facemask,masque
3287,маска,visor,no_equality
3288,маска,cover,no_equality
3289,ленч,lunch,déjeuner
3290,стая,flock,bande
3291,стая,flock,troupeau
3292,стая,flock,volée
3293,стая,flock,vol
3294,стая,pack,meute
3295,стая,pack,bande
3296,стая,flight,volée
3297,стая,flight,vol
3298,стая,shoal,banc
3299,стая,horde,nuée
3300,стая,horde,horde
3301,стая,bevy,bande
3302,стая,bevy,essaim
3303,стая,bevy,vol
3304,стая,covey,no_equality
3305,стая,school,banc
3306,стая,bunch,bande
3307,стая,bunch,troupe
3308,стая,band,bande
3309,стая,band,troupe
3310,электро,electro,electro
3311,электро,electrical,no_equality
3312,статист,extra,figurant
3313,статист,supernumerary,no_equality
3314,статист,mute,no_equality
3315,статист,figurant,no_equality
3316,статист,statist,no_equality
3317,карикатура,caricature,caricature
3318,школьный,school,scolaire
3319,школьный,school,de l'école
3320,школьный,schooling,no_equality
3321,лев,lion,lion
3322,лев,lion,lev
3323,лев,Lev,lev
3324,тротуар,sidewalk,trottoir
3325,тротуар,footway,trottoir
3326,тротуар,causeway,no_equality
3327,приказывать,order,ordonner
3328,приказывать,order,commander
3329,приказывать,command,ordonner
3330,приказывать,command,commander
3331,приказывать,require,no_equality
3332,приказывать,tell,ordonner
3333,приказывать,enjoin,no_equality
3334,приказывать,direct,ordonner
3335,определенно,definitely,certainement
3336,определенно,definitely,définitivement
3337,определенно,definitely,vraiment
3338,определенно,definitely,clairement
3339,определенно,definitely,sûrement
3340,определенно,definitely,bien
3341,определенно,definitely,absolument
3342,определенно,definitely,sans aucun doute
3343,определенно,definitely,carrément
3344,определенно,definitely,assurément
3345,определенно,definitely,nettement
3346,определенно,specifically,expressément
3347,определенно,distinctly,clairement
3348,определенно,distinctly,nettement
3349,определенно,positively,vraiment
3350,определенно,positively,absolument
3351,определенно,definitively,définitivement
3352,обстрелять,bombard,no_equality
3353,обстрелять,fire,no_equality
3354,обстрелять,rake,no_equality
3355,страх,fear,peur
3356,страх,fear,terreur
3357,страх,fear,anxiété
3358,страх,fear,angoisse
3359,страх,fear,frayeur
3360,страх,fear,effroi
3361,страх,fear,trouille
3362,страх,pavor,no_equality
3363,страх,awe,crainte
3364,страх,awe,effroi
3365,страх,anxiety,peur
3366,страх,anxiety,crainte
3367,страх,anxiety,anxiété
3368,страх,anxiety,angoisse
3369,страх,angst,anxiété
3370,страх,angst,angoisse
3371,страх,afraid,no_equality
3372,страх,intimidation,terreur
3373,мило,nicely,bien
3374,мило,nicely,gentiment
3375,мило,nicely,joliment
3376,мило,nice,sympa
3377,мило,nice,joli
3378,мило,nice,charmant
3379,мило,nice,agréable
3380,мило,nice,super
3381,мило,nice,chouette
3382,мило,lovely,joli
3383,мило,lovely,adorable
3384,мило,lovely,charmant
3385,мило,lovely,beau
3386,мило,lovely,agréable
3387,мило,pretty,mignon
3388,мило,pretty,bien
3389,мило,pretty,joli
3390,мило,pretty,beau
3391,мило,pretty,super
3392,художественная литература,fiction,fiction
3393,художественная литература,imaginative literature,no_equality
3394,художественная литература,belletristic literature,no_equality
3395,художественная литература,artistic literature,no_equality
3396,художественная литература,fiction literature,fiction
3397,выгода,benefit,avantage
3398,выгода,benefit,profit
3399,выгода,benefit,bénéfice
3400,выгода,benefit,intérêt
3401,выгода,benefit,gain
3402,выгода,gain,avantage
3403,выгода,gain,profit
3404,выгода,gain,bénéfice
3405,выгода,gain,intérêt
3406,выгода,gain,gain
3407,выгода,interest,intérêt
3408,выгода,catch,no_equality
3409,выгода,avail,profit
3410,выгода,convenience,avantage
3411,выгода,account,no_equality
3412,выгода,spoil,no_equality
3413,явственный,distinct,no_equality
3414,форма,form,forme
3415,форма,form,formulaire
3416,форма,form,format
3417,форма,uniform,uniforme
3418,форма,uniform,tenue
3419,форма,format,forme
3420,форма,format,présentation
3421,форма,format,formule
3422,форма,format,format
3423,форма,mold,moule
3424,форма,way,mode
3425,форма,way,manière
3426,форма,manner,forme
3427,форма,manner,mode
3428,форма,manner,manière
3429,форма,pattern,forme
3430,форма,pattern,mode
3431,форма,pattern,modèle
3432,форма,pattern,configuration
3433,форма,shaped,no_equality
3434,форма,configuration,forme
3435,форма,configuration,configuration
3436,форма,state,no_equality
3437,форма,matrix,no_equality
3438,форма,writing,no_equality
3439,форма,conformation,forme
3440,форма,conformation,configuration
3441,форма,make,no_equality
3442,закоулок,corner,recoin
3443,закоулок,back street,ruelle
3444,аэропорт,airport,aéroport
3445,аэропорт,airport,aérodrome
3446,аэропорт,airport,avion
3447,поединок,duel,combat
3448,поединок,duel,duel
3449,поединок,single combat,combat singulier
3450,одеваемый,dressed,no_equality
3451,одеваемый,worn,no_equality
3452,одеваемый,put,no_equality
3453,мытье,washing,lavage
3454,мытье,washing,nettoyage
3455,мытье,wash,lavage
3456,мытье,wash,nettoyage
3457,аппарат,apparatus,appareil
3458,аппарат,machine,machine
3459,аппарат,machine,appareil
3460,аппарат,phone,appareil
3461,аппарат,vehicle,no_equality
3462,аппарат,spacecraft,aéronef
3463,аппарат,mechanism,no_equality
3464,надземный,overhead,no_equality
3465,надземный,aboveground,no_equality
3466,надземный,elevated,no_equality
3467,надземный,above ground,no_equality
3468,надземный,supermundane,no_equality
3469,заседание,meeting,séance
3470,заседание,meeting,réunion
3471,заседание,meeting,session
3472,заседание,meeting,rencontre
3473,заседание,session,séance
3474,заседание,session,réunion
3475,заседание,session,session
3476,заседание,session,audience
3477,заседание,sitting,séance
3478,заседание,sitting,session
3479,заседание,sitting,audience
3480,заседание,proceeding,audience
3481,заседание,proceeding,procès
3482,заседание,seance,séance
3483,держава,empire,no_equality
3484,держава,orb,no_equality
3485,держава,power,puissance
3486,держава,superpower,no_equality
3487,аккуратно,neatly,soigneusement
3488,аккуратно,accurately,soigneusement
3489,аккуратно,carefully,soigneusement
3490,аккуратно,carefully,délicatement
3491,аккуратно,carefully,prudemment
3492,аккуратно,shipshape,no_equality
3493,порожняк,empty,no_equality
3494,выслушать,listen,écouter
3495,выслушать,listen,entendre
3496,выслушать,listen,écoute-moi
3497,выслушать,listen,écoutez-moi
3498,выслушать,audience,no_equality
3499,высший,high,supérieur
3500,высший,Supreme,supérieur
3501,высший,Supreme,suprême
3502,высший,Supreme,haute
3503,высший,senior,supérieur
3504,высший,maximum,no_equality
3505,высший,paramount,suprême
3506,высший,imperial,no_equality
3507,синхрофазотрон,synchrophasotron,no_equality
3508,синхрофазотрон,synchrotron,no_equality
3509,до наступления,before the onset,no_equality
3510,до наступления,before,avant
3511,до наступления,until nightfall,no_equality
3512,массив,array,matrice
3513,массив,massif,no_equality
3514,массив,solid,no_equality
3515,массив,file,no_equality
3516,массив,mass,no_equality
3517,массив,massive,no_equality
3518,массив,tract,no_equality
3519,осуществление,implementation,mise en œuvre
3520,осуществление,implementation,application
3521,осуществление,implementation,exécution
3522,осуществление,implementation,exercice
3523,осуществление,implementation,réalisation
3524,осуществление,implementation,respect
3525,осуществление,exercise,exercice
3526,осуществление,exercise,réalisation
3527,осуществление,execution,application
3528,осуществление,execution,exécution
3529,осуществление,execution,exercice
3530,осуществление,execution,réalisation
3531,осуществление,enjoyment,exercice
3532,осуществление,enjoyment,réalisation
3533,осуществление,enjoyment,respect
3534,осуществление,implemented,no_equality
3535,осуществление,carrying,no_equality
3536,осуществление,realize,no_equality
3537,осуществление,performing,exécution
3538,осуществление,performing,exercice
3539,осуществление,performing,réalisation
3540,осуществление,fruition,réalisation
3541,осуществление,materialization,no_equality
3542,хищение,theft,vol
3543,хищение,embezzlement,détournement de fonds
3544,хищение,embezzlement,soustraction
3545,хищение,stealage,no_equality
3546,хищение,plunder,no_equality
3547,земля,land,terre
3548,земля,land,sol
3549,земля,land,terrain
3550,земля,land,land
3551,земля,land,territoire
3552,земля,land,biens fonciers
3553,земля,Terra,terre
3554,земля,territory,terre
3555,земля,territory,pay
3556,земля,territory,territoire
3557,земля,dirt,terre
3558,земля,dirt,sol
3559,земля,sod,no_equality
3560,облаченный,robed,no_equality
3561,реализовать,realize,réaliser
3562,реализовать,realize,atteindre
3563,реализовать,realize,concrétiser
3564,реализовать,execute,réaliser
3565,реализовать,execute,mettre en œuvre
3566,реализовать,execute,appliquer
3567,реализовать,execute,exercer
3568,реализовать,execute,exécuter
3569,реализовать,sell,vendre
3570,реализовать,exercise,exercer
3571,реализовать,fulfil,réaliser
3572,реализовать,fulfil,atteindre
3573,реализовать,fulfil,exercer
3574,реализовать,fulfil,concrétiser
3575,реализовать,fulfil,satisfaire
3576,реализовать,fulfil,exécuter
3577,реализовать,actualize,réaliser
3578,реализовать,materialize,réaliser
3579,реализовать,negotiate,no_equality
3580,опрос,survey,sondage
3581,опрос,survey,enquête
3582,опрос,poll,sondage
3583,опрос,poll,enquête
3584,опрос,poll,scrutin
3585,опрос,interrogation,interrogatoire
3586,опрос,interview,interrogatoire
3587,опрос,quiz,no_equality
3588,опрос,consultation,no_equality
3589,закат,sunset,coucher de soleil
3590,закат,sunset,coucher du soleil
3591,закат,sunset,soleil couchant
3592,закат,sunset,crépuscule
3593,закат,sunset,coucher
3594,закат,sunset,déclin
3595,закат,decline,déclin
3596,закат,nightfall,coucher du soleil
3597,закат,nightfall,crépuscule
3598,закат,set,no_equality
3599,закат,demise,déclin
3600,усугублять,aggravate,aggraver
3601,усугублять,aggravate,exacerber
3602,усугублять,aggravate,accentuer
3603,усугублять,deepen,aggraver
3604,усугублять,deepen,exacerber
3605,усугублять,deepen,accentuer
3606,усугублять,accentuate,aggraver
3607,усугублять,accentuate,accentuer
3608,усугублять,compound,aggraver
3609,усугублять,compound,exacerber
3610,разъяснять,explain,expliquer
3611,разъяснять,explain,préciser
3612,разъяснять,explain,éclairer
3613,разъяснять,explain,clarifier
3614,разъяснять,clear,clarifier
3615,разъяснять,expound,expliquer
3616,разъяснять,illuminate,éclairer
3617,разъяснять,illuminate,éclaircir
3618,уменьшение,reduction,réduction
3619,уменьшение,reduction,diminution
3620,уменьшение,reduction,baisse
3621,уменьшение,reduction,atténuation
3622,уменьшение,reduction,recul
3623,уменьшение,reduction,allègement
3624,уменьшение,reduction,amoindrissement
3625,уменьшение,mitigation,réduction
3626,уменьшение,mitigation,atténuation
3627,уменьшение,decrement,réduction
3628,уменьшение,reduce,no_equality
3629,уменьшение,declining,réduction
3630,уменьшение,declining,diminution
3631,уменьшение,declining,baisse
3632,уменьшение,downturn,diminution
3633,уменьшение,downturn,baisse
3634,уменьшение,downturn,déclin
3635,уменьшение,downturn,recul
3636,уменьшение,remission,no_equality
3637,экспертный,expert,expert
3638,сушь,dry,no_equality
3639,получить,get,obtenir
3640,получить,get,avoir
3641,получить,get,recevoir
3642,получить,get,faire
3643,получить,get,récupérer
3644,получить,get,prendre
3645,получить,get,trouver
3646,получить,get,acquérir
3647,получить,gain,obtenir
3648,получить,gain,avoir
3649,получить,gain,prendre
3650,получить,gain,tirer
3651,получить,gain,gagner
3652,получить,gain,acquérir
3653,получить,win,obtenir
3654,получить,win,gagner
3655,получить,achieve,obtenir
3656,получить,achieve,faire
3657,получить,achieve,trouver
3658,получить,earn,obtenir
3659,получить,earn,recevoir
3660,получить,earn,tirer
3661,получить,earn,gagner
3662,излагать,state,exposer
3663,излагать,state,énoncer
3664,излагать,expound,exposer
3665,излагать,expound,expliquer
3666,излагать,pose,présenter
3667,излагать,set,no_equality
3668,излагать,express,exprimer
3669,излагать,express,formuler
3670,излагать,express,énoncer
3671,излагать,express,faire part
3672,излагать,explain,exposer
3673,излагать,explain,expliquer
3674,излагать,recount,no_equality
3675,излагать,recite,no_equality
3676,излагать,develop,formuler
3677,излагать,couch,formuler
3678,сезон,season,saison
3679,сезон,season,période
3680,граненый,cut,no_equality
3681,граненый,faceted,no_equality
3682,фермерша,farmwife,no_equality
3683,резон,sense,raison
3684,резон,reason,raison
3685,зайти,visit log,voir
3686,зайти,go,entrer
3687,зайти,go,venir
3688,зайти,go,passer
3689,зайти,go,rentrer
3690,зайти,go,monter
3691,зайти,go,aller
3692,зайти,go,voir
3693,зайти,enter,entrer
3694,зайти,enter,rentrer
3695,зайти,enter,accéder
3696,зайти,stop,arrêter
3697,зайти,drop,passer
3698,зайти,login,accéder
3699,чемпион,Champ,champion
3700,чемпион,Champ,championne
3701,чемпион,Champ,champ
3702,поворот,turn,virage
3703,поворот,turn,tournure
3704,поворот,turn,tournant
3705,поворот,turn,tour
3706,поворот,rotation,tourne
3707,поворот,rotation,tournant
3708,поворот,rotation,rotation
3709,поворот,rotation,tour
3710,поворот,twist,virage
3711,поворот,twist,tournure
3712,поворот,twist,tournant
3713,поворот,twist,rebondissement
3714,поворот,twist,rotation
3715,поворот,twist,tour
3716,поворот,corner,virage
3717,поворот,swing,revirement
3718,поворот,turnabout,revirement
3719,поворот,rotate,no_equality
3720,поворот,turnaround,virage
3721,поворот,turnaround,tournant
3722,поворот,turnaround,rotation
3723,поворот,turnaround,retournement
3724,поворот,turnaround,revirement
3725,поворот,winding,no_equality
3726,поворот,switch,revirement
3727,поворот,slew,no_equality
3728,консалтинг,consulting,consulting
3729,консалтинг,consulting,consultation
3730,предпринимать,undertake,prendre
3731,предпринимать,undertake,entreprendre
3732,предпринимать,undertake,mener
3733,предпринимать,undertake,engager
3734,предпринимать,undertaking,no_equality
3735,предпринимать,embark,entreprendre
3736,предпринимать,launch,engager
3737,предпринимать,attack,no_equality
3738,естество,nature,nature
3739,Бельгия,Belgium,belgique
3740,Бельгия,Belgium,belge
3741,Бельгия,Belgium,bruxelles
3742,моторизованный,motorized,no_equality
3743,позыв,urge,no_equality
3744,позыв,impulse,pulsion
3745,позыв,impulse,envie
3746,студеный,cold,no_equality
3747,студеный,icy,no_equality
3748,студеный,bitter,no_equality
3749,студеный,ice cold,no_equality
3750,студеный,gelid,no_equality
3751,удалять,remove,supprimer
3752,удалять,remove,enlever
3753,удалять,remove,effacer
3754,удалять,remove,retirer
3755,удалять,remove,éliminer
3756,удалять,extract,no_equality
3757,удалять,purge,éliminer
3758,удалять,expel,éloigner
3759,удалять,prune,no_equality
3760,колокольчик,bell,cloche
3761,колокольчик,bell,grelot
3762,колокольчик,bell,sonnette
3763,колокольчик,bell,sonner
3764,колокольчик,bluebell,no_equality
3765,колокольчик,harebell,no_equality
3766,отзывчивый,responsive,no_equality
3767,отзывчивый,nice,no_equality
3768,отзывчивый,compassionate,no_equality
3769,отзывчивый,kindhearted,no_equality
3770,отзывчивый,charitable,no_equality
3771,отзывчивый,understanding,no_equality
3772,отзывчивый,soft,no_equality
3773,выбирать,choose,choisir
3774,выбирать,choose,sélectionner
3775,выбирать,choose,décider
3776,выбирать,choose,élire
3777,выбирать,choose,opter
3778,выбирать,selected,no_equality
