,fr,ru,en,vote
10159,fortuit,простой совпадение,coincidental,1
10160,coïncidence,случайно,coincidental,1
10161,coïncidence,случайный,coincidental,1
10162,coïncidence,совпадение,coincidental,2
10163,coïncidence,совпадение,coincidence,1
10164,coïncidence,совпадение,accident,1
10165,coïncidence,совпадение,coincidentally,1
10166,coïncidence,совпадение,odds,1
10167,coïncidence,совпадение,timing,1
10168,coïncidence,случайность,coincidental,1
10169,coïncidence,несовпадение,no_equality,1
10170,coïncidence,одновременность,no_equality,1
10171,force,сила,force,2
10172,force,сила,strength,4
10173,force,сила,vigour,1
10174,force,полиция,force,1
10175,force,мощь,strength,2
10176,force,контингент,strength,2
10177,force,потенциал,strength,2
10178,force,крепость,strength,2
10179,force,силы,force,1
10180,force,силы,strength,1
10181,force,силы,manpower,1
10182,force,прочность,strength,1
10183,force,много,no_equality,1
10184,force,насилие,force,1
10185,force,численность,strength,1
10186,force,фактор,force,1
10187,force,интенсивность,strength,1
10188,force,значение,force,1
10189,force,грузоподъемность,no_equality,1
10190,fort,крепость,strength,1
10191,fort,сильная сторона,strength,1
10192,fort,сильная сторона,forte,1
10193,fort,сильная сторона,strong point,1
10194,fort,сильный,strong,2
10195,fort,сильный,hard,1
10196,fort,сильный,heavy,1
10197,fort,сильный,powerful,1
10198,fort,сильный,intense,1
10199,fort,сильно,strong,2
10200,fort,сильно,hard,1
10201,fort,сильно,much,1
10202,fort,сильно,highly,1
10203,fort,высокий,strong,1
10204,fort,крепкий,strong,1
10205,fort,большой,strong,1
10206,fort,большой,high,1
10207,fort,большой,much,1
10208,fort,большой,great,1
10209,fort,большой,heavy,1
10210,fort,мощный,strong,1
10211,fort,громко,loud,1
10212,fort,громко,loudly,1
10213,fort,громко,aloud,1
10214,fort,главное,no_equality,1
10215,fort,форт,fort,1
10216,fort,укрепление,no_equality,1
10217,fort,силач,no_equality,1
10218,fort,гуща,no_equality,1
10219,fort,логово,no_equality,1
10220,fort,очень,quite,1
10221,fort,очень,well,1
10222,fort,очень,good,1
10223,fort,очень,very,1
10224,fort,очень,highly,1
10225,fort,очень,great,1
10226,fort,очень,extremely,1
10227,fort,очень,very much,1
10228,fort,крепко,hard,1
10229,résistance,прочность,strength,3
10230,résistance,прочность,resistance,2
10231,résistance,прочность,toughness,1
10232,résistance,прочность,durability,1
10233,résistance,прочность,resistance to wear,1
10234,résistance,сопротивление,resistance,2
10235,résistance,сопротивление,resisting,1
10236,résistance,сопротивление,drag,1
10237,résistance,сопротивление,opposition,1
10238,résistance,сопротивление,fighting back,1
10239,résistance,устойчивость,resistance,1
10240,résistance,сопротивляемость,resistance,1
10241,résistance,стойкость,resistance,1
10242,résistance,резистентность,resistance,2
10243,résistance,противодействие,resistance,1
10244,résistance,противодействие,resisting,1
10245,résistance,противодействие,opposition,1
10246,résistance,противодействие,countering,1
10247,résistance,резистор,resistor,1
10248,résistance,нагрузка,stress,1
10249,résistance,нагревательный элемент,no_equality,1
10250,résistance,отпор,resistance,1
10251,résistance,отпор,fighting back,1
10252,résistance,спираль,no_equality,1
10253,résistance,марка,no_equality,1
10254,forcé,принудительный,forced,3
10255,forcé,принудительный,compulsory,3
10256,forcé,принудительный,forcible,2
10257,forcé,насильственный,forced,1
10258,forcé,вынужденный,forced,2
10259,forcé,принужденный,no_equality,2
10260,forcé,форсированный,no_equality,2
10261,forcé,подневольный,involuntary,2
10262,forcé,деланный,no_equality,2
10263,forcé,поврежденный,no_equality,2
10264,forcé,усиленный,no_equality,2
10265,forcé,очевидный,no_equality,2
10266,forcé,неестественный,contrived,2
10267,forcé,неизбежный,no_equality,2
10268,forcé,надуманный,contrived,2
10269,ingénieur,инженер,engineer,4
10270,ingénieur,инженер,engineering,1
10271,ingénieur,инженер-строитель,engineer,1
10272,ingénieur,конструктор,engineer,1
10273,ingénieur,машинист,engineer,1
10274,ingénieur,работать инженером,engineer,1
10275,ingénieur,изобретатель,no_equality,1
10276,ingénieur,инжиниринг,engineering,1
10277,mécanicien,машинист,engineer,2
10278,mécanicien,машинист,machinist,1
10279,mécanicien,механик,mechanic,2
10280,mécanicien,механик,engineer,1
10281,mécanicien,механик,machinist,1
10282,mécanicien,автомеханик,mechanic,1
10283,génie,инженерные войска,engineer,1
10284,génie,инженерные войска,royal engineers,1
10285,génie,инженерный,engineering,1
10286,génie,гений,genius,2
10287,génie,гений,brilliant,1
10288,génie,гений,mastermind,1
10289,génie,гений,brilliance,1
10290,génie,гений,wizard,1
10291,génie,гений,whiz,1
10292,génie,гений,prodigy,1
10293,génie,гениальность,genius,1
10294,génie,умник,genius,1
10295,génie,гениальный,genius,1
10296,génie,инженерное дело,engineering,1
10297,génie,талант,genius,1
10298,génie,дух,spirit,1
10299,ingénieure,работать инженером,engineer,1
10300,coïncider,совпадать,coincide,3
10301,coïncider,совпасть,coincide,2
10302,coïncider,совпасть,match,1
10303,coïncider,совместиться,no_equality,1
10304,coïncider,прийтись,no_equality,1
10305,coïncider,сойтись,no_equality,1
10306,Académie,академия,Academy,1
10307,supplément,no_equality,surcharge,1
10308,supplément,no_equality,additional cost,1
10309,supplément,дополнение,supplement,2
10310,supplément,дополнение,extra,1
10311,supplément,дополнение,addition,1
10312,supplément,дополнение,supplementation,1
10313,supplément,дополнение,addendum,1
10314,supplément,дополнение,supplementary,1
10315,supplément,доплата,extra,1
10316,supplément,дополнительная плата,surcharge,1
10317,supplément,дополнительная плата,additional charge,1
10318,supplément,добавка,supplement,1
10319,supplément,добавка,addition,1
10320,Pointure,no_equality,shoe size,1
10321,aérer,no_equality,ventilate,1
10322,aérer,проветривать,air,1
10323,aérer,проветрить,ventilate,1
10324,aérer,проветрить,ventilation,1
10325,aérer,аэрировать,aerate,1
10326,aérer,вспенивать,no_equality,1
10327,aérer,сократить,no_equality,1
10328,café,кофе,coffee,2
10329,café,кофе,coffe,1
10330,café,кофе,caffeine,1
10331,café,кофе,java,1
10332,café,кофе,café,1
10333,café,кафе,coffee,1
10334,café,кафе,cafe,3
10335,café,кафе,coffee shop,1
10336,café,кафе,coffeehouse,1
10337,café,кафе,coffee house,1
10338,café,кафе,pub,1
10339,café,кафе,diner,1
10340,café,кафе,coffeeshop,1
10341,café,кофейный,coffee,1
10342,café,кофейня,cafe,1
10343,café,кафе-ресторан,cafe,1
10344,café,кофейное зерно,no_equality,1
10345,spécialement,особенно,especially,2
10346,spécialement,особенно,specially,1
10347,spécialement,прежде всего,especially,1
10348,spécialement,особо,especially,1
10349,spécialement,особо,specially,1
10350,spécialement,специально,especially,2
10351,spécialement,специально,specially,2
10352,spécialement,специально,specifically,1
10353,spécialement,специально,expressly,1
10354,spécialement,специально,special,1
10355,spécialement,специально,designed,1
10356,spécialement,специально,dedicated,1
10357,spécialement,специально,purposely,1
10358,spécialement,конкретно,especially,1
10359,spécialement,конкретно,specially,1
10360,spécialement,частность,especially,1
10361,spécialement,частность,specially,1
10362,spécialement,особый,especially,1
10363,spécialement,специальный,specially,1
10364,en particulier,особенно,especially,2
10365,en particulier,особенно,in particular,1
10366,en particulier,особенно,particularly,1
10367,en particulier,особенно,specifically,1
10368,en particulier,особенно,including,1
10369,en particulier,особенно,notably,1
10370,en particulier,особенно,specially,1
10371,en particulier,особенно,mainly,1
10372,en particulier,особенно,above,1
10373,en particulier,в частности,in particular,1
10374,en particulier,в частности,particularly,1
10375,en particulier,в частности,especially,1
10376,en particulier,в частности,specifically,1
10377,en particulier,в частности,including,1
10378,en particulier,в частности,notably,1
10379,particulière,особенно,especially,1
10380,avant tout,главным образом,especially,1
10381,avant tout,прежде всего,no_equality,1
10382,avant tout,первым делом,first of all,1
10383,précédent,no_equality,above,1
10384,précédent,no_equality,unprecedented,1
10385,précédent,предыдущий,previous,2
10386,précédent,предыдущий,preceding,1
10387,précédent,предыдущий,last,1
10388,précédent,предыдущий,former,1
10389,précédent,предыдущий,earlier,1
10390,précédent,предыдущий,prior,1
10391,précédent,прежний,previous,1
10392,précédent,предшествовать,previous,1
10393,précédent,прошлый,previous,1
10394,précédent,бывший,previous,1
10395,précédent,прецедент,precedent,2
10396,précédent,прецедент,precedence,1
10397,précédent,прецедент,test case,1
10398,précédent,предшествующий,previous,1
10399,précédent,предшествующий,preceding,1
10400,précédent,предшествующий,former,1
10401,précédent,предшествующий,prior,1
10402,précédent,прототип,no_equality,1
10403,exclusivement,исключительно,exclusively,2
10404,exclusivement,исключительно,solely,2
10405,exclusivement,исключительно,alone,2
10406,exclusivement,исключительно,only,1
10407,exclusivement,исключительно,entirely,1
10408,exclusivement,исключительно,purely,1
10409,exclusivement,исключительно,strictly,1
10410,exclusivement,исключительно,exclusif,1
10411,exclusivement,только,exclusively,2
10412,exclusivement,только,solely,2
10413,exclusivement,только,only,1
10414,exclusivement,только,alone,1
10415,exclusivement,полностью,exclusively,1
10416,exclusivement,полностью,solely,1
10417,exclusivement,чисто,exclusively,1
10418,exclusivement,чисто,solely,1
10419,exclusivement,эксклюзивно,exclusively,1
10420,exclusivement,всецело,exclusively,1
10421,exclusivement,всецело,entirely,1
10422,exclusivement,всецело,wholly,1
10423,pointer,указывать,point,1
10424,pointer,направлять,point,1
10425,pointer,навести,no_equality,1
10426,pointer,заострить,no_equality,1
10427,pointer,пырнуть ножом,no_equality,1
10428,pointer,показывать,point,1
10429,pointer,показывать,show up,1
10430,pointer,заниматься,no_equality,1
10431,pointer,подниматься,come up,1
10432,pointer,отмечать,point out,1
10433,pointer,проколоть,no_equality,1
10434,pointer,наставить,no_equality,1
10435,pointer,двигаться вперед,no_equality,1
10436,pointer,регистрировать,no_equality,1
10437,pointer,пойнтер,pointer,1
10438,raison,смысл,point,1
10439,raison,смысл,reason,1
10440,raison,причина,reason,2
10441,raison,причина,purpose,1
10442,raison,причина,cause,1
10443,raison,основание,reason,1
10444,raison,повод,reason,1
10445,raison,разум,reason,2
10446,raison,разум,sense,1
10447,raison,разум,mind,1
10448,raison,разум,intellect,1
10449,raison,соображение,reason,2
10450,raison,соображение,rationale,1
10451,raison,соображение,point,1
10452,raison,рассудок,reason,1
10453,raison,благодаря,reason,1
10454,raison,no_equality,due,1
10455,raison,довод,reason,1
10456,raison,довод,rationale,1
10457,raison,довод,point,1
10458,raison,довод,argument,1
10459,raison,мотивы,no_equality,1
10460,raison,резон,reason,1
10461,raison,резон,rationale,1
10462,raison,благоразумие,reason,1
10463,raison,благоразумие,good sense,1
10464,raison,пропорция,no_equality,1
10465,sens,смысл,point,2
10466,sens,смысл,sense,2
10467,sens,смысл,meaning,1
10468,sens,смысл,significance,1
10469,sens,чувство,sense,2
10470,sens,чувство,feeling,1
10471,sens,значение,sense,1
10472,sens,точка зрение,sense,1
10473,sens,ощущение,sense,1
10474,sens,направление,direction,1
10475,sens,направление,way,1
10476,sens,направление,course,1
10477,sens,сторона,way,1
10478,sens,мнение,point,1
10479,sens,мнение,feeling,1
10480,sens,мнение,view,1
10481,sens,сознание,sense,1
10482,sens,толк,sense,1
10483,sens,толк,point,1
10484,sens,толк,use,1
10485,sens,чувствительность,feeling,1
10486,fait,дело,point,1
10487,fait,дело,fact,3
10488,fait,дело,doing,1
10489,fait,дело,feat,1
10490,fait,тот,fact,2
10491,fait,факт,fact,4
10492,fait,факт,given,1
10493,fait,то,fact,1
10494,fait,сделанный,done,1
10495,fait,пьяный,no_equality,1
10496,fait,действие,doing,1
10497,fait,событие,event,1
10498,fait,событие,occurrence,1
10499,fait,происшествие,event,1
10500,fait,происшествие,occurrence,1
10501,fait,кстати,no_equality,1
10502,montrer,показать,point,1
10503,montrer,показывать,show,1
10504,montrer,показывать,demonstrate,1
10505,montrer,показывать,display,1
10506,montrer,показывать,point,1
10507,montrer,показывать,see,1
10508,montrer,показывать,indicate,1
10509,montrer,показывать,show up,1
10510,montrer,показывать,exhibit,1
10511,montrer,показывать,reveal,1
10512,montrer,проявлять,show,1
10513,montrer,проявлять,demonstrate,1
10514,montrer,проявлять,display,1
10515,montrer,проявлять,exhibit,1
10516,montrer,проявлять,evince,1
10517,montrer,отображать,show,1
10518,montrer,отображать,display,1
10519,montrer,изобразить,no_equality,1
10520,montrer,представить,see,1
10521,montrer,выразить,show,1
10522,Fashion,мода,fashion,1
10523,fashion,модный,fashion,1
10524,échouer,потерпеть неудача,fail,2
10525,échouer,провалиться,fail,3
10526,échouer,подвести,fail,1
10527,échouer,провалить,fail,1
10528,échouer,проиграть,fail,2
10529,échouer,провал,fail,1
10530,échouer,неудача,fail,1
10531,échouer,потерпеть неудачу,fail,2
10532,échouer,потерпеть неудачу,collapse,1
10533,échouer,потерпеть неудачу,failure,1
10534,échouer,не сработать,fail,1
10535,échouer,не сработать,no_equality,1
10536,échouer,сбоить,no_equality,1
10537,échouer,завершиться ошибкой,no_equality,1
10538,échouer,сесть на мель,strand,1
10539,échouer,сесть на мель,run aground,1
10540,échouer,закончиться сбоем,no_equality,1
10541,échouer,не иметь успеха,no_equality,1
10542,échouer,потерпеть крах,fail,1
10543,échouer,потерпеть крах,collapse,1
10544,échouer,не суметь,no_equality,1
10545,échouer,рухнуть,fail,1
10546,échouer,рухнуть,collapse,1
10547,décevoir,подвести,fail,1
10548,décevoir,разочаровать,disappoint,1
10549,décevoir,разочаровывать,disappoint,2
10550,décevoir,разочаровывать,be disappointed,1
10551,décevoir,разочаровывать,let down,1
10552,décevoir,разочаровывать,disillusion,1
10553,décevoir,расстраивать,disappoint,1
10554,décevoir,no_equality,frustrate,1
10555,décevoir,обмануть,deceive,1
10556,décevoir,обмануть,betray,1
10557,décevoir,подкачать,no_equality,1
10558,décevoir,не оправдывать,no_equality,1
10559,échec,no_equality,fail,1
10560,échec,неудача,failure,1
10561,échec,неудача,failing,1
10562,échec,неудача,setback,1
10563,échec,неудача,unsuccessful,1
10564,échec,шахматы,chess,1
10565,échec,безуспешность,failure,1
10566,échec,неудачная операция,failed,1
10567,échec,неудачная операция,unsuccessful,1
10568,échec,срыв,failure,1
10569,échec,срыв,breakdown,1
10570,échec,срыв,collapse,1
10571,faire faillite,рухнуть,fail,1
10572,faire faillite,обанкротиться,fail,1
10573,faire faillite,обанкротиться,go bankrupt,1
10574,faire faillite,обанкротиться,go bust,1
10575,faire faillite,потерпеть крах,fail,1
10576,faire faillite,прогорать,fail,1
10577,faire faillite,разоряться,go broke,1
10578,pêcherie,no_equality,fishery,1
10579,pêcherie,рыболовство,fishing,1
10580,pêcherie,рыбный промысел,fishery,1
10581,pêcherie,рыбный промысел,fishing,1
10582,pêcherie,тоня,no_equality,1
10583,fiable,надёжный,reliable,1
10584,fiable,надёжный,dependable,1
10585,fiable,достоверный,reliable,1
10586,fiable,надёжность,reliable,1
10587,fiable,no_equality,reliably,1
10588,fiable,надежный,dependable,2
10589,fiable,надежный,reliable,1
10590,fiable,надежный,secure,1
10591,fiable,надежный,trustworthy,1
10592,fiable,надежный,safe,1
10593,fiable,надежный,robust,1
10594,fiable,надежный,credible,1
10595,fiable,авторитетный,credible,1
10596,fiable,авторитетный,authoritative,1
10597,fiable,достойный доверия,credible,1
10598,fiable,достойный доверия,trust,1
10599,fiable,верный,trusted,1
10600,fiable,верный,trustworthy,1
10601,reste,остаток,rest,1
10602,reste,оставаться,remain,1
10603,reste,остаться,remain,1
10604,reste,весь ещё,remain,1
10605,reste,еще,else,1
10606,reste,остальное,remainder,1
10607,reste,остальное,balance,1
10608,reste,остальное,remaining,1
10609,reste,равно,no_equality,1
10610,reste,остальная часть,no_equality,1
10611,reste,останки,remains,1
10612,reste,оставшаяся сумма,no_equality,1
10613,reste,остатки еды,no_equality,1
10614,reste,сдача,no_equality,1
10615,reste,сальдо,balance,1
10616,reste,разность,remainder,1
10617,reste,радикал,no_equality,1
10618,ajouter,добавить,add,3
10619,ajouter,добавить,include,1
10620,ajouter,добавить,insert,1
10621,ajouter,добавить,say,1
10622,ajouter,добавить,append,1
10623,ajouter,добавить,throw in,1
10624,ajouter,включить,add,3
10625,ajouter,включить,include,1
10626,ajouter,включить,insert,1
10627,ajouter,включить,introduce,1
10628,ajouter,добавлять,add,3
10629,ajouter,сказать,add,2
10630,ajouter,дополнить,add,4
10631,ajouter,дополнить,supplement,1
10632,ajouter,дополнить,complement,1
10633,ajouter,внести,add,2
10634,ajouter,добавление,add,2
10635,ajouter,прибавить,add,1
10636,ajouter,складывать,add,1
10637,ajouter,прибавлять,add,1
10638,ajouter,сложить,add,1
10639,ajouter,увеличивать,add,1
10640,ajouter,придать,add,1
10641,ajouter,долить,no_equality,1
10642,ajouter,смешивать,mix,1
10643,ajouter,усугублять,no_equality,1
10644,ajouter,подбавлять,no_equality,1
10645,ajouter,пристроить,no_equality,1
10646,ajout,no_equality,add,1
10647,ajout,добавление,addition,1
10648,ajout,добавление,addendum,1
10649,ajout,добавление,adding,1
10650,ajout,добавление,added,1
10651,ajout,добавление,add,1
10652,ajout,вставка,insert,1
10653,ajout,добавка,addition,1
10654,ajout,пополнение,addition,1
10655,ajout,придача,no_equality,1
10656,atmosphère,атмосфера,atmosphere,2
10657,atmosphère,атмосфера,air,2
10658,atmosphère,атмосфера,environment,1
10659,atmosphère,атмосфера,mood,1
10660,atmosphère,атмосфера,ambience,1
10661,atmosphère,атмосфера,ambiance,1
10662,atmosphère,атмосфера,vibe,1
10663,atmosphère,атмосфера,aura,1
10664,atmosphère,атмосфера,climate,1
10665,atmosphère,обстановка,atmosphere,1
10666,atmosphère,воздух,atmosphere,2
10667,atmosphère,воздух,air,2
10668,atmosphère,атмосферный,atmosphere,1
10669,atmosphère,газовая среда,environment,1
10670,atmosphère,атм,no_equality,1
10671,atmosphère,ат,no_equality,1
10672,satisfaction,удовлетворение,satisfaction,1
10673,satisfaction,признательность,satisfaction,1
10674,satisfaction,удовлетворённость,satisfaction,1
10675,satisfaction,сатисфакция,satisfaction,1
10676,satisfaction,удовольствие,satisfaction,2
10677,satisfaction,удовольствие,pleasure,1
10678,satisfaction,удовольствие,gratification,1
10679,satisfaction,удовольствие,enjoyment,1
10680,satisfaction,удовольствие,pleased,1
10681,satisfaction,удовлетворение отмечать,satisfaction,1
10682,satisfaction,no_equality,customer satisfaction,1
10683,satisfaction,факт,fact,1
10684,satisfaction,удовлетворенность,satisfaction,1
10685,Tambour,барабан,drum,2
10686,Tambour,барабанный,drum,1
10687,tambour,барабан,drum,2
10688,tambour,барабан,reel,1
10689,tambour,бубен,drum,2
10690,tambour,партия ударных,drum,1
10691,tambour,барабанщик,drummer,1
10692,tambour,тамбур,tambour,1
10693,tambour,магнитный барабан,drum,1
10694,tambour,магнитный барабан,reel,1
10695,tambour,шкив,no_equality,1
10696,tambour,кожух,no_equality,1
10697,tambour,муфта,no_equality,1
10698,tambour,барабанная перепонка,no_equality,1
10699,fût,no_equality,drum,1
10700,fût,стойка,no_equality,1
10701,fût,корпус,shell,1
10702,fût,стержень,shaft,1
10703,fût,колонна,no_equality,1
10704,fût,бочка,barrel,1
10705,fût,бочка,cask,1
10706,fût,бочка,keg,1
10707,fût,бочка,drum,1
10708,fût,рукоятка,no_equality,1
10709,fût,колодка,no_equality,1
10710,canard,утка,duck,4
10711,canard,утка,canard,1
10712,canard,утёнок,duck,2
10713,canard,уточка,duck,1
10714,canard,селезень,duck,1
10715,canard,no_equality,canard,1
10716,canard,переднее горизонтальное оперение,no_equality,1
10717,canard,петух,no_equality,1
10718,canard,лошадь,no_equality,1
10719,supplémentaire,дополнительный,additional,2
10720,supplémentaire,дополнительный,extra,4
10721,supplémentaire,дополнительный,supplementary,1
10722,supplémentaire,дополнительный,supplemental,1
10723,supplémentaire,дополнительный,added,1
10724,supplémentaire,дополнительный,auxiliary,1
10725,supplémentaire,дополнительный,subsidiary,1
10726,supplémentaire,дополнительный,another,1
10727,supplémentaire,дополнительный,accessory,1
10728,supplémentaire,новый,additional,1
10729,supplémentaire,лишний,extra,2
10730,supplémentaire,добавочный,extra,1
10731,supplémentaire,дополнительно,no_equality,1
10732,supplémentaire,сверхурочный,overtime,1
10733,supplémentaire,подсобный,ancillary,1
10734,supplémentaire,приставной,no_equality,1
10735,supplémentaire,замещающий,no_equality,1
10736,supplémentaire,придаточный,no_equality,1
10737,Extra,дополнительный,extra,1
10738,Extra,экстра,extra,1
10739,Extra,сверху,extra,1
10740,autre,дополнительный,extra,1
10741,autre,другой,else,2
10742,autre,другой,other,2
10743,autre,другой,another,1
10744,autre,другой,different,1
10745,autre,другой,alternative,1
10746,autre,другой,second,1
10747,autre,другой,new,1
10748,autre,другой,next,1
10749,autre,другой,one,1
10750,autre,другой,another one,1
10751,autre,остальной,else,1
10752,autre,иной,else,1
10753,autre,иной,other,1
10754,autre,прочее,no_equality,1
10755,autre,один,another,1
10756,autre,разное,no_equality,1
10757,autre,отличный,different,1
10758,autre,ближний,no_equality,1
10759,complémentaire,дополнительный,extra,2
10760,complémentaire,дополнительный,complementary,2
10761,complémentaire,дополнительный,supplemental,2
10762,complémentaire,дополнительный,supplementary,1
10763,complémentaire,дополнительный,additional,1
10764,complémentaire,дополнительный,further,1
10765,complémentaire,дополнительный,auxiliary,1
10766,complémentaire,дополнительный,subsidiary,1
10767,complémentaire,взаимодополняющий,complementary,2
10768,complémentaire,дополнять,complementary,1
10769,complémentaire,дополнение,complementary,1
10770,complémentaire,дополнение,no_equality,1
10771,complémentaire,дополнительно,no_equality,1
10772,complémentaire,дополняющий,complementary,1
10773,figurant,статист,extra,2
10774,figurant,фигурант,no_equality,1
10775,enveloppe,конверт,envelope,4
10776,enveloppe,конверт,sleeve,1
10777,enveloppe,конверт,cover,1
10778,enveloppe,оболочка,envelope,4
10779,enveloppe,оболочка,sheath,1
10780,enveloppe,оболочка,husk,1
10781,enveloppe,оболочка,shell,1
10782,enveloppe,оболочка,casing,1
10783,enveloppe,оболочка,cover,1
10784,enveloppe,оболочка,jacket,1
10785,enveloppe,пакет,envelope,2
10786,enveloppe,кожух,enclosure,1
10787,enveloppe,кожух,shell,1
10788,enveloppe,кожух,casing,1
10789,enveloppe,кожух,housing,1
10790,enveloppe,кожух,jacket,1
10791,enveloppe,огибающая,envelope,1
10792,enveloppe,ограждающие конструкции,no_equality,1
10793,enveloppe,конверт с деньгами,no_equality,1
10794,enveloppe,обшивка,casing,1
10795,enveloppe,покрытие,cover,1
10796,enveloppe,покрытие,covering,1
10797,enveloppe,покрытие,coating,1
10798,enveloppe,рубашка,jacket,1
10799,enveloppe,ассигнования,budget,1
10800,enveloppe,ассигнования,allocation,1
10801,enveloppe,покрышка,no_equality,1
10802,enveloppe,капсула,no_equality,1
10803,Amérique,америка,America,2
10804,Amérique,америка,Americas,1
10805,Amérique,сша,America,2
10806,Amérique,штат,America,2
10807,Amérique,американский,America,2
10808,Amérique,американец,America,2
10809,Amérique,Америка,america,1
10810,Amérique,Америка,american,1
10811,Amérique,Америка,usa,1
10812,Amérique,Америка,u.s,1
10813,America,америка,America,1
10814,amérique,Америка,America,1
10815,états-unis,Америка,America,1
10816,album,альбом,album,4
10817,album,альбом,record,1
10818,album,альбом,yearbook,1
10819,album,альбом,scrapbook,1
10820,album,альбом,cd,1
10821,album,альбом,lp,1
10822,album,альбом,book,1
10823,quasi,почти,almost,3
10824,quasi,почти,virtually,2
10825,quasi,почти,near,1
10826,quasi,почти,nearly,1
10827,quasi,почти,practically,1
10828,quasi,почти,approximately,1
10829,quasi,почти,close,1
10830,quasi,практически,almost,1
10831,quasi,практически,virtually,1
10832,quasi,no_equality,quasi,1
10833,quasi,якобы,no_equality,1
10834,presque,почти,almost,4
10835,presque,почти,virtually,2
10836,presque,почти,nearly,1
10837,presque,почти,practically,1
10838,presque,почти,near,1
10839,presque,почти,close,1
10840,presque,почти,hardly,1
10841,presque,почти,about,1
10842,presque,почти,mostly,1
10843,presque,почти,all but,1
10844,presque,практически,almost,2
10845,presque,практически,virtually,1
10846,presque,фактически,almost,2
10847,presque,фактически,virtually,1
10848,presque,чуть не,almost,2
10849,presque,уже,almost,2
10850,presque,около,almost,2
10851,presque,примерно,almost,2
10852,presque,скоро,almost,2
10853,presque,чуть ли не,almost,1
10854,presque,почитай,no_equality,1
10855,quasiment,почти,almost,1
10856,quasiment,практически,almost,1
10857,quasiment,практически,virtually,1
10858,quasiment,практически,practically,1
10859,quasiment,практически,nearly,1
10860,quasiment,практически,hardly,1
10861,quasiment,практически,pretty much,1
10862,quasiment,практически,near,1
10863,quasiment,практически,basically,1
10864,quasiment,практически,essentially,1
10865,quasiment,практически,barely,1
10866,quasiment,практически,close,1
10867,quasiment,практически,little,1
10868,quasiment,практически,largely,1
10869,quasiment,едва,almost,1
10870,quasiment,едва,nearly,1
10871,quasiment,едва,hardly,1
10872,quasiment,едва,barely,1
10873,quasiment,едва,little,1
10874,quasiment,в некотором роде,no_equality,1
10875,failli,почти,almost,1
10876,failli,банкрот,bankrupt,1
10877,failli,банкрот,insolvent,1
10878,failli,обанкротившийся,no_equality,1
10879,failli,несостоятельный,no_equality,1
10880,plupart,почти,almost,1
10881,plupart,большинство,majority,1
10882,plupart,большой часть,majority,1
10883,plupart,большая часть,most,1
10884,plupart,большая часть,bulk,1
10885,enfance,детство,childhood,4
10886,enfance,детство,child,1
10887,enfance,детство,youth,1
10888,enfance,детство,upbringing,1
10889,enfance,детство,grew up,1
10890,enfance,детство,growing up,1
10891,enfance,детский,childhood,2
10892,enfance,ребёнок,childhood,2
10893,enfance,детский возраст,childhood,2
10894,enfance,дети,child,1
10895,secret,секрет,secret,4
10896,secret,секрет,secrecy,1
10897,secret,секрет,trick,1
10898,secret,тайна,secret,2
10899,secret,тайный,secret,4
10900,secret,тайный,confidential,1
10901,secret,тайный,covert,1
10902,secret,тайный,clandestin,1
10903,secret,секретный,secret,2
10904,secret,секретность,secret,2
10905,secret,секретность,secrecy,1
10906,secret,секретность,privacy,1
10907,secret,засекретить,secret,1
10908,secret,скрытный,secret,1
10909,secret,скрытный,secretive,1
10910,secret,конспиративный,secret,1
10911,secret,конспиративный,no_equality,1
10912,secret,засекреченный,secret,2
10913,secret,засекреченный,classified,1
10914,secret,в секрете,secret,1
10915,secret,секрет фирмы,no_equality,1
10916,secret,секретный характер,no_equality,1
10917,secret,сокровенность,secrecy,1
10918,secret,тайник,no_equality,1
10919,secret,одиночная камера,no_equality,1
10920,secret,умение,no_equality,1
10921,secret,негласный,no_equality,1
10922,secret,невидимый,no_equality,1
10923,secret,законспирированный,no_equality,1
10924,secret,келейный,no_equality,1
10925,secret,заветный,no_equality,1
10926,secret,затаенный,no_equality,1
10927,secret,замкнутый,secretive,1
10928,caché,скрытый,secret,3
10929,caché,скрытый,hidden,2
10930,caché,скрытый,concealed,2
10931,caché,скрытый,covert,2
10932,caché,укромный,no_equality,2
10933,caché,невысказанный,no_equality,2
10934,caché,затаенный,no_equality,2
10935,caché,подспудный,no_equality,2
10936,caché,неясный,no_equality,2
10937,conseiller,совет,advice,1
10938,conseiller,совет,counsel,1
10939,conseiller,консультирование,advice,1
10940,conseiller,консультирование,advise,1
10941,conseiller,Совет,advice,2
10942,conseiller,Совет,council,1
10943,conseiller,советник,advisor,2
10944,conseiller,советник,counsellor,2
10945,conseiller,советник,adviser,2
10946,conseiller,советник,counsel,1
10947,conseiller,советник,councillor,2
10948,conseiller,советник,counselor,1
10949,conseiller,советник,consultant,1
10950,conseiller,советник,councilman,1
10951,conseiller,советник,councilor,1
10952,conseiller,советник,alderman,1
10953,conseiller,консультант,advisor,1
10954,conseiller,консультант,counsellor,1
10955,conseiller,консультант,adviser,1
10956,conseiller,консультант,counsel,1
10957,conseiller,адвокат,counsel,1
10958,conseiller,консультировать,counsel,1
10959,conseiller,консультировать,advise,1
10960,conseiller,посоветовать,advise,1
10961,conseiller,советовать,advise,2
10962,conseiller,советовать,recommend,1
10963,conseiller,член совета,councillor,1
10964,conseiller,член совета,councilman,1
