"translate","trans_rating","translation_id","word_id","ref_id"
"просыпаться",21108,2,185317,1
"волки",21102,1,45606,1
"доставлять",21101,4,11516,1
"дуть",21096,5,6101,1
"чертовски",21087,1,10946,1
"страшный",21085,4,4019,1
"сложенный",21079,1,50865,1
"использовать",21072,2,14215,1
"глаголы",21061,1,56486,1
"бродить",21056,2,190830,1
"оборачиваться",21056,1,178033,1
"раскалывать",21054,2,38445,1
"гимнастика",21046,1,18740,1
"столовая",21044,1,6931,1
"удар",21042,2,5514,1
"дар",21029,2,17812,1
"проблема",21026,3,7574,1
"захлопнул",21025,1,71477,1
"касса",21024,3,41261,1
"парить",21019,2,16408,1
"Прогнозы",21019,1,53601,1
"назначение",21018,3,32738,1
"скакать",21011,1,31655,1
"очередь",21007,2,23966,1
"гепард",21005,2,7742,1
"качающийся",20995,1,40067,1
"пугать",20993,1,22026,1
"выходы",20978,1,74120,1
"поиски",20976,1,32962,1
"пылающий",20976,1,5384,1
"заверять",20973,1,33539,1
"Навигация",20969,1,26890,1
"куски",20968,1,55319,1
"неожиданно",20966,1,53467,1
"плацкарт",20955,1,4958,1
"яйцо",20955,1,13905,1
"изображать",20952,1,11694,1
"устремляется",20943,1,51694,1
"твёрдый",20942,2,16130,1
"предшествовать",20941,1,31702,1
"крестьянин",20940,1,29795,1
"глянцевый",20939,1,17974,1
"дрожащий",20935,1,58882,1
"плот",20927,1,33185,1
"забить",20920,5,35809,1
"плоскостопие",20919,1,16295,1
"муфта",20917,1,26517,1
"изолированный",20914,1,22298,1
"адвокат",20907,2,23495,1
"раздражительный",20900,1,22276,1
"ярость",20899,1,17287,1
"приводить",20892,3,6269,1
"терпеливо",20887,1,52190,1
"блендер",20885,1,46295,1
"ежевика",20885,2,5319,1
"отправлять",20882,3,487426,1
"портить",20881,4,10867,1
"милосердие",20878,2,25479,1
"иначе",20878,4,14074,1
"поцелуй",20872,1,52962,1
"атлетика",20872,1,3768,1
"личность",20872,3,30211,1
"темп",20869,3,28995,1
"ремонтник",20868,1,34162,1
"воспаление",20868,1,21441,1
"доказательство",20864,5,14874,1
"совершать",20864,3,1798,1
"когти",20863,1,52288,1
"заключать",20862,1,9181,1
"рабы",20858,1,53477,1
"верный",20856,5,39859,1
"колыбель",20854,2,10198,1
"достижение",20846,4,39565,1
"бак",20837,1,40389,1
"категория",20836,6,27581,1
"требовать",20833,2,34268,1
"визг",20829,1,37018,1
"народ",20829,2,55765,1
"Китай",20826,1,310,1
"надевать",20823,1,13043,1
"мужество",20817,2,27047,1
"передавать",20814,1,41933,1
"откладывание",20811,1,63206,1
"поло",20803,1,31254,1
"мышление",20799,2,41013,1
"обучение",20795,2,42354,1
"мебель",20790,2,17271,1
"стрекоза",20789,1,125475,1
"аккумулятор",20783,1,4596,1
"обязанный",20782,1,23772,1
"чрезвычайно",20780,1,54509,1
"редиска",20779,1,65758,1
"положение",20778,1,31456,1
"думать",20777,2,15954,1
"наивно",20773,1,70512,1
"сопровождаемый",20772,1,52909,1
"ярче",20771,1,59182,1
"усложнять",20770,1,9060,1
"опухоль",20764,1,42372,1
"вянуть",20762,2,15376,1
"наклонять",20755,1,41266,1
"отчётливо",20754,1,30878,1
"отрыжка",20753,1,46445,1
"удовольствие",20751,3,31000,1
"извлекать",20747,1,15248,1
"повышаться",20746,4,21136,1
"подходящий",20746,1,11831,1
"запутанный",20742,1,59112,1
"осознанный",20740,2,57222,1
"растворитель",20738,1,37968,1
"насмешка",20735,1,37739,1
"сумо",20733,1,50589,1
"отказываться",20731,2,1575,1
"промышленность",20730,1,21318,1
"стелька",20728,1,21715,1
"растения",20725,1,54833,1
"возмущенно",20720,1,21242,1
"сила",20714,4,16668,1
"спокойствие",20706,1,6783,1
"выругаться",20704,3,39992,1
"жидкость",20697,1,16490,1
"упоминание",20695,7,27581,1
"утроба",20693,1,45614,1
"спасение",20693,3,34281,1
"выросший",20690,1,18569,1
"рисовать",20681,1,13367,1
"быстро",20677,1,52396,1
"осмысление",20673,2,9094,1
"катушка",20673,1,33827,1
"предварительно",20672,1,31976,1
"красть",20669,2,38857,1
"скачки",20666,1,151975,1
"точный",20665,3,26914,1
"способный",20648,4,6952,1
"опасность",20646,1,30102,1
"моряк",20646,1,35288,1
"успокоительный",20646,1,38021,1
"завершать",20645,1,217855,1
"уборщик",20642,1,8260,1
"гравий",20638,1,18339,1
"входить",20635,3,174038,1
"тревожный",20634,3,3137,1
"безупречный",20630,1,20766,1
"запрещать",20630,1,32233,1
"походить",20627,1,34292,1
"крепость",20623,1,16828,1
"мотель",20620,1,26403,1
"тормоза",20620,1,84067,1
"величайший",20619,2,52860,1
"поступающий",20617,2,21071,1
"расстояние",20611,2,12738,1
"изящество",20608,2,18205,1
"чувствовать",20608,5,15125,1
"выносливость",20606,1,14334,1
"привязанность",20603,2,2162,1
"обстоятельство",20603,2,7189,1
"дела",20603,2,12991,1
"чутье",20599,5,35717,1
"покоиться",20597,5,34376,1
"Зарплата",20596,1,52247,1
"такси",20588,2,6610,1
"воссоединение",20588,1,34489,1
"артерия",20588,2,3554,1
"Языки",20585,1,53141,1
"вычисление",20582,1,46652,1
"ограждение",20570,4,15749,1
"сюрприз",20565,1,39894,1
"подсчитывать",20560,2,10024,1
"простыня",20555,1,51625,1
"живот",20553,2,4876,1
"вошел",20550,1,51345,1
"наверстать",20550,3,188139,1
"ухитриться",20548,3,24858,1
"кинуться",20547,3,51414,1
"вторжение",20543,1,22107,1
"власти",20536,1,56286,1
"обогащать(ся)",20536,1,14424,1
"партия",20534,1,4564,1
"растрата",20528,2,44750,1
"репетировать",20523,1,33965,1
"кот",20523,2,7253,1
"возбуждающий",20522,3,14974,1
"надменный",20518,5,32453,1
"скитальцы",20517,1,155836,1
"влияние",20504,2,21459,1
"звенеть",20500,2,34700,1
"поглаживать",20500,3,39327,1
"принимать",20498,1,75123,1
"светиться",20484,2,17980,1
"уста",20484,3,26471,1
"признавать",20476,1,56081,1
"нога",20472,2,16604,1
"хитрость",20467,2,11188,1
"уезжать",20467,6,23581,1
"перебивать",20461,2,21989,1
"встраивать",20457,3,14119,1
"влажность",20452,1,26124,1
"влияние",20450,2,2159,1
"кинорежиссёр",20450,1,474447,1
"беспокоиться",20449,1,17024,1
"создавать",20447,3,286192,1
"частный",20444,3,32075,1
"разведенный",20435,1,57562,1
"приложение",20433,3,57303,1
"излишек",20432,1,39892,1
"ребята",20431,1,54641,1
"восстанавливать",20430,1,33833,1
"приходить",20422,3,177480,1
"святость",20412,1,47192,1
"шипящий",20408,1,37322,1
"невозмутимый",20406,3,6780,1
"незнакомцы",20405,1,51059,1
"обслуживание",20405,1,48233,1
"вены",20404,1,50979,1
"ботаник",20397,1,5856,1
"действительно",20392,3,21186,1
"спор",20388,2,3450,1
"волшебный",20380,2,15412,1
"близнец",20368,1,42521,1
"обломок",20363,1,7865,1
"звонит",20360,1,6772,1
"поживать",20350,1,52309,1
"подглядывать",20342,1,29872,1
"пугающий",20338,1,108113,1
"кривой",20333,1,53215,1
"скрип",20332,3,56581,1
"весьма",20330,1,20214,1
"отменять",20328,1,6866,1
"пытаться",20323,4,3816,1
"рюмка",20320,1,251729,1
"подвиг",20316,1,15648,1
"обернулось",20315,3,42439,1
"стричь",20314,1,36751,1
"крючки",20313,1,62086,1
"деление",20313,1,12867,1
"умолять",20309,2,31673,1
"недостаток",20305,4,23137,1
"согласие",20302,1,9410,1
"источник",20300,2,34898,1
"радость",20295,3,19041,1
"убеждение",20294,1,30237,1
"производительность",20293,3,30077,1
"запчасти",20288,1,381228,1
"отменять",20286,6,3994,1
"метка",20285,3,25012,1
"сумасшествие",20285,1,96361,1
"скомканный",20282,3,59635,1
"свойство",20280,2,32328,1
"интуиция",20275,1,22081,1
"вид",20273,6,22894,1
"стрельба",20268,2,36912,1
"напоминать",20267,1,52030,1
"парк",20267,2,29434,1
"любознательность",20260,2,10665,1
"флейта",20257,1,16507,1
"маяк",20256,1,4650,1
"сотни",20255,1,51410,1
"разрабатывать",20254,3,11947,1
"соотношение",20252,1,33376,1
"пенсия",20248,1,29980,1
"составлять",20245,1,9476,1
"медаль",20243,1,25297,1
"тренировка",20242,1,41840,1
"тост",20240,2,41426,1
"печально",20240,2,76109,1
"карман",20239,2,31129,1
"тяжело",20237,1,19380,1
"дела",20236,2,53074,1
"невропатолог",20228,1,301673,1
"потомки",20224,1,53025,1
"пробуждение",20223,2,44581,1
"подходит",20219,1,54431,1
"жуткий",20217,6,10877,1
"пленительный",20213,4,15554,1
"увольнять",20212,2,35199,1
"дьявольски",20209,7,10877,1
"страшный",20209,3,53691,1
"приятный",20209,2,27167,1
"ставит",20207,1,56422,1
"дымить",20197,1,32588,1
"долго",20194,3,24252,1
"настойчиво",20193,3,30206,1
"банан",20189,2,4301,1
"формально",20185,1,48560,1
"ошибка",20185,2,37542,1
"взаимоотношение",20185,2,54361,1
"избирать",20177,5,14143,1
"бурундук",20176,2,7869,1
"выросший",20175,1,55898,1
"непостоянный",20174,1,15874,1
"набросок",20163,2,14730,1
"инструкция",20160,2,21763,1
"купание",20155,1,4574,1
"предательство",20149,1,5022,1
"рюкзак",20145,2,46211,1
"священник",20143,2,32003,1
"тени",20133,1,54052,1
"приземление",20130,1,23296,1
"связный",20127,1,8687,1
"вдохновляющий",20126,1,47274,1
"поручение",20126,1,14670,1
"мерзавец",20123,1,35947,1
"роскошный",20122,1,28329,1
"Набрасываться",20118,1,31589,1
"трикотаж",20117,1,39063,1
"восстанавливать",20117,1,34536,1
"фраза",20117,2,36429,1
"звонить",20115,1,56518,1
"жирный",20112,2,15576,1
"неуспех",20110,3,15394,1
"постучал",20110,1,52642,1
"сосредотачиваться",20101,3,16548,1
"Знаю",20094,2,23052,1
"предел",20092,1,23946,1
"участник",20090,1,25406,1
"возбуждение",20086,2,41124,1
"видел",20084,2,36171,1
"водолазка",20083,1,860586,1
"десяток",20082,2,11155,1
"обязан",20081,1,95432,1
"соседи",20079,1,53593,1
"накапливать",20076,1,1825,1
"подчёркивать",20076,2,39279,1
"кинолог",20076,1,474446,1
"зловещий",20067,1,28144,1
"дорогой",20065,1,40027,1
"поражённый",20063,1,39289,1
"поддерживать",20061,1,53115,1
"ответственность",20061,1,1812,1
"происходить",20059,1,54710,1
"поглощать",20047,1,59100,1
"происхождение",20043,5,33093,1
"удерживание",20035,2,19841,1
"предчувствовать",20029,2,3065,1
"жертвы",20027,1,51189,1
"таяние",20026,1,100681,1
"замедлился",20024,1,55702,1
"длиться",20023,1,56374,1
"разбитый",20020,2,6231,1
"запрещенный",20019,1,56162,1
"неволя",20018,2,7001,1
"сиять",20012,1,36907,1
"презрение",20011,1,12478,1
"классический",20003,1,8233,1
"ограниченный",19998,1,9274,1
"полумрак",19996,2,36651,1
"скреплять",19993,1,64319,1
"груши",19993,1,51851,1
"создание",19993,1,10284,1
"морж",19989,2,44624,1
"джемпер",19988,1,22679,1
"оштукатуренный",19987,1,30925,1
"прогуливаться",19987,1,10495,1
"пытали",19977,2,58251,1
"шел",19976,3,45107,1
"бесстрашный",19972,1,15642,1
"неправдоподобный",19972,2,21139,1
"капитал",19967,1,80429,1
"циничный",19965,1,10796,1
"законный",19962,1,22647,1
"изображение",19959,1,20653,1
"фокус",19958,1,51394,1
"червяк",19957,1,45735,1
"я",19957,3,25236,1
"порицать",19957,2,5352,1
"миловидный",19955,2,10740,1
"обвиняемый",19954,1,46076,1
"насмешки",19954,1,52401,1
"видимо",19945,3,3226,1
"бок",19937,2,37086,1
"улучшение",19936,2,55544,1
"вздор",19933,1,48248,1
"нечистый",19929,3,45349,1
"фонд",19921,1,17230,1
"унизительный",19916,1,62730,1
"смывание",19906,1,16505,1
"затмение",19905,1,13807,1
"щётка",19902,2,6290,1
"подлинный",19897,1,3898,1
"верстальщик",19890,1,474442,1
"обмен",19889,2,14959,1
"обстоятельства",19889,4,54066,1
"Превосходство",19887,1,39780,1
"собственник",19883,1,32363,1
"выполнять",19879,4,1798,1
"тянуть",19878,2,51522,1
"важность",19878,1,20842,1
"показывать",19875,1,51203,1
"тянуть",19874,1,52143,1
"любознательный",19871,5,10666,1
"значение",19867,4,2794,1
"скрести",19864,1,35840,1
"застенчивость",19864,1,59954,1
"незавершённый",19859,1,21087,1
"ворчание",19858,1,26622,1
"изумлённый",19856,2,51201,1
"свободный",19855,1,43812,1
"бесплодный",19852,1,4486,1
"случайно",19849,1,54085,1
"составлять",19849,1,9076,1
"обида",19848,1,50141,1
"непреклонный",19848,1,43312,1
"Фрагментация",19840,1,16935,1
"концерт",19839,1,17814,1
"управляем",19839,1,50964,1
"прояснение",19837,1,8216,1
"обязательство",19836,3,8945,1
"капризный",19836,3,6983,1
"Движок",19831,2,14363,1
"не",19831,1,12926,1
"нестись",19831,3,35145,1
"охватить",19827,2,18308,1
"проверять",19822,4,190400,1
"психиатр",19814,1,32525,1
"проклятие",19813,8,10689,1
"несправедливый",19806,1,43249,1
"костыли",19799,1,79807,1
"естественный",19797,1,26862,1
"защита",19796,1,9420,1
"шлёпать",19792,1,1110,1
"оставлять",19792,2,22805,1
"ещё",19787,3,26341,1
"ровный",19785,2,37691,1
"обманутый",19781,1,53903,1
"советовать",19780,3,39633,1
"маска",19778,2,51745,1
"отрава",19776,2,31175,1
"должное",19775,3,51318,1
"настоящий",19775,4,44146,1
"двойной",19770,2,13128,1
"ускорять",19769,1,1752,1
"свирепый",19762,2,15923,1
"уволенный",19762,2,52482,1
"входить",19759,1,14451,1
"окрестности",19758,1,55310,1
"диарея",19758,2,49869,1
"общеизвестный",19751,1,45065,1
"редкий",19748,1,38214,1
"опрос",19743,2,39910,1
"уменьшаемое",19738,1,25864,1
"скулить",19736,1,45229,1
"прокат",19731,2,19748,1
"фыркать",19724,1,37775,1
"расшифровывать",19720,1,11221,1
"залы",19719,2,58723,1
"жаловаться",19715,2,9041,1
"хаотичный",19715,1,7624,1
"пушистый",19714,2,17277,1
"товарооборот",19712,1,42447,1
"застенчивый",19710,3,37060,1
"наряд",19706,1,3830,1
"ухудшение",19705,4,13200,1
"бдительный",19704,1,44258,1
"тенденция",19703,1,42051,1
"щелкающий",19700,1,56503,1
"прогулка",19694,3,34632,1
"изнурённый",19691,3,15040,1
"обычно",19689,2,43781,1
"память",19684,5,25804,1
"опрос",19682,1,1164,1
"компания",19680,1,9000,1
"равенство",19675,1,14589,1
"лишаться",19674,3,24352,1
"груди",19674,1,54280,1
"бездомный",19673,1,19889,1
"отдыхает",19671,1,58239,1
"замкнутый",19667,1,34298,1
"необеспеченный",19664,1,48822,1
"взрослеть",19662,2,173662,1
"удобрение",19662,1,15802,1
"подсознательно",19661,1,88691,1
"пронзительный",19661,1,30592,1
"Рукава",19659,1,53484,1
"последовательный",19658,1,9408,1
"преднамеренный",19653,2,11488,1
"смягчать",19651,1,26045,1
"представляться",19648,2,36167,1
"пел",19646,1,35449,1
"неясный",19642,2,43848,1
"отшлёпать",19638,1,38188,1
"миллиарды",19636,1,54465,1
"движется",19633,1,55170,1
"возобновлять",19632,1,56412,1
"приходит",19632,2,57770,1
"отклонять",19631,3,191007,1
"господин",19627,3,24340,1
"семь",19626,1,36595,1
"замерзать",19625,1,17002,1
"удовлетворённый",19624,1,52657,1
"вне",19621,2,28666,1
"сито",19616,1,37121,1
"арендатор",19615,1,40700,1
"сверкать",19615,1,42528,1
"труба",19613,1,42275,1
"обитать",19608,1,34307,1
"водить",19608,3,13402,1
"дух",19602,2,38079,1
"шагать",19602,2,38928,1
"кардиолог",19600,1,123948,1
"окружает",19600,1,66514,1
"небезопасный",19596,3,21674,1
"преобразовывать",19595,1,9674,1
"сообщает",19591,1,50757,1
"долголетие",19591,1,24286,1
"вариант",19583,1,28325,1
"практически",19574,2,44331,1
"постоянно",19571,1,30153,1
"сражаться",19570,2,8848,1
"легкомысленный",19570,1,85978,1
"правдиво",19567,4,42272,1
"снижение",19562,1,33594,1
"находит",19561,1,50889,1
"шаг",19559,4,28995,1
"предоставлять",19558,2,18284,1
"пробормотал",19557,1,71068,1
"северный",19556,1,27512,1
"поиск",19556,1,36052,1
"тошнить",19554,1,274986,1
"граница",19552,2,5816,1
"стремление",19551,1,62206,1
"расширять",19550,1,6210,1
"взваливать",19549,2,35221,1
"беженцы",19549,1,95744,1
"бретелька",19546,1,474229,1
"очевидный",19543,3,30876,1
"стелька",19541,1,1042414,1
"лопата",19528,1,38170,1
"спешить",19522,1,210754,1
"тошнота",19519,1,26876,1
"восемнадцать",19506,1,46891,1
"тканый",19504,1,45767,1
"садиться",19502,4,182934,1
"гнев",19494,2,2265,1
"шерстяной",19490,2,45673,1
"палатка",19485,2,40735,1
"научный",19476,1,35773,1
"угрожал",19476,1,48604,1
"рассудительный",19467,1,22649,1
"порождает",19466,1,51680,1
"любящий",19463,1,24412,1
"больно",19462,1,58730,1
"броситься",19457,2,10955,1
"изысканный",19456,1,11493,1
"затраты",19454,2,53428,1
"астрологически",19452,1,191059,1
"преуспевает",19449,2,51460,1
"парящий",19446,1,37838,1
"обязательство",19442,1,23771,1
"засада",19441,1,2739,1
"ранить",19439,1,21565,1
"разрушать",19434,5,6507,1
"питание",19430,3,16593,1
"торопить",19429,2,20322,1
"сомнения",19428,1,57327,1
"пробуждать",19428,1,3517,1
"ароматный",19427,1,16939,1
"задница",19425,2,6410,1
"полосы",19424,1,59586,1
"притупляться",19423,3,12208,1
"объяснять",19421,2,15143,1
"ударяющий",19420,1,52203,1
"тяжелее",19420,1,50956,1
"выбирать",19411,1,36203,1
"ученик",19410,3,32692,1
"жар",19404,3,15840,1
"произведение",19403,1,32171,1
"суд",19397,3,10103,1
"бесстрашие",19396,4,10098,1
"блеск",19394,1,38206,1
"гостеприимство",19390,1,20098,1
"щёлкать",19390,1,8318,1
"пересадка",19389,2,181230,1
"обнаруживаться",19387,2,3232,1
"ярко",19386,1,61528,1
"выполнение",19383,2,1800,1
"шлепок",19382,1,37625,1
"сообразительность",19378,1,35582,1
"неприемлемый",19373,1,42669,1
"частица",19365,1,29512,1
"натыкаться",19365,2,173583,1
"палки",19356,1,52031,1
"поразительный",19350,1,38799,1
"открытие",19347,1,12459,1
"относительность",19345,2,34018,1
"прививка",19338,1,21623,1
"точно",19338,3,54664,1
"увеличение",19336,1,54690,1
"весёлый",19335,2,19713,1
"сноуборд",19334,1,223141,1
"кружка",19330,2,26524,1
"наполнил",19329,2,50724,1
"махание",19327,1,58163,1
"всякий",19326,2,3139,1
"перила",19315,1,33220,1
"заложник",19313,1,20102,1
"халат",19310,1,1696744,1
"восстановление",19309,1,33621,1
"порабощать",19309,1,14437,1
"булыжник",19306,2,34805,1
"драп",19305,1,406250,1
"планировал",19304,2,51604,1
"арена",19302,1,3435,1
"поведение",19301,2,53658,1
"схватывать",19298,2,18201,1
"семнадцать",19296,1,36598,1
"тарелка",19295,2,30934,1
"несчастье",19286,2,12370,1
"перенести",19274,4,39914,1
"прямота",19273,2,21819,1
"отдельно",19273,2,3614,1
"ученые",19267,1,43401,1
"склоняется",19266,2,51039,1
"досада",19265,3,36688,1
"прах",19261,2,50770,1
"полуостров",19252,1,29951,1
"этап",19251,1,25724,1
"присоединять",19249,1,2954,1
"ствол",19246,1,36659,1
"бисер",19244,1,474228,1
"страшный",19242,1,15641,1
"тащить",19236,1,19187,1
"обвинять",19235,3,5352,1
"нюх",19234,6,35717,1
"полагать",19231,3,39838,1
"главный",19231,2,24752,1
"вне",19228,2,27982,1
"вставлять",19228,1,21686,1
"хладнокровие",19223,1,9088,1
"жидкий",19218,2,24033,1
"разногласия",19206,1,17036,1
"след",19200,7,35717,1
"множество",19196,2,41062,1
"лужа",19192,2,32576,1
"частное",19191,1,33073,1
"существительное",19191,2,27590,1
"нетронутый",19190,1,32072,1
"убедил",19187,1,52474,1
"собственность",19185,2,31465,1
"лечь",19179,3,191021,1
"универсальный",19179,1,43245,1
"гусеница",19177,1,7308,1
"скорость",19173,1,38287,1
"притон",19171,3,19464,1
"заставил",19169,2,16672,1
"судебный",19169,1,16722,1
"ключевой",19167,3,10476,1
"плащ",19167,1,33231,1
"грабитель",19165,1,34795,1
"просить",19163,2,52124,1
"густой",19162,1,6521,1
"викторина",19160,2,33055,1
"ограничения",19158,1,57141,1
"запах",19151,1,27968,1
"несомнено",19149,1,55560,1
"произрастать",19148,3,18564,1
"поразительный",19145,3,34073,1
"хижина",19144,1,36644,1
"прорезиненный",19141,1,35038,1
"пиво",19137,1,4767,1
"голосовать",19136,2,44490,1
"переоцененный",19135,1,96721,1
"пророчество",19130,2,32333,1
"полученный",19128,1,18179,1
"надушить",19128,10,35717,1
"забытый",19125,1,52997,1
"утомительный",19124,1,41382,1
"нескладный",19121,3,8458,1
"упитанный",19119,1,45054,1
"раскрывает",19115,1,55632,1
"смотреть",19109,2,36143,1
"умный",19107,1,51906,1
"нрав",19107,3,40669,1
"объём",19105,1,44464,1
"одетый",19101,1,50870,1
"фантазия",19101,2,20658,1
"Пасха",19098,1,446,1
"иррациональный",19091,1,22226,1
"сходство",19087,1,34291,1
"тугой",19080,4,41240,1
"заядлый",19079,1,3988,1
"нежный",19075,1,2163,1
"усиленный",19074,1,62039,1
"среда",19069,5,54066,1
"годиться",19068,3,16192,1
"диплом",19066,1,12283,1
"сверкающий",19064,3,38208,1
"плодовитость",19063,1,15799,1
"проповедовать",19063,1,31684,1
"улучшение",19062,1,46906,1
"ястреб",19061,1,19209,1
"тотчас",19049,2,21746,1
"присоединяться",19048,1,51115,1
"из",19047,4,28546,1
"фотограф",19047,1,30448,1
"одобрение",19045,2,15620,1
"лаборатория",19042,1,23098,1
"струна",19035,2,39307,1
"оцененный",19031,1,54987,1
"хоккеист",19031,1,964032,1
"странник",19026,1,44632,1
"бродить",19025,2,44631,1
"делает",19019,2,12924,1
"осведомлённый",19018,3,4010,1
"оценка",19018,1,14828,1
"сотрудничество",19014,1,54750,1
"интенсивно",19013,1,61726,1
"перо",19009,2,15649,1
"купол",19005,1,13020,1
"область",19001,1,51464,1
"Cуетиться",18998,1,540731,1
"похожий",18997,1,2446,1
"арахис",18996,1,29774,1
"таксист",18992,1,386521,1
"соглашение",18992,2,4421,1
"богаче",18992,1,58676,1
"разгадывание",18990,1,62830,1
"злоба",18989,2,38412,1
"понятый",18987,1,43018,1
"ирландцы",18983,1,1080807,1
"борьба",18980,1,61050,1
"жизнеспособный",18975,2,54724,1
"щенки",18974,1,52138,1
"бульон",18970,1,6261,1
"вездесущий",18968,1,28155,1
"чувство",18968,1,36433,1
"шeсть",18967,1,37303,1
"исправлять",18963,2,25431,1
"одинокий",18962,2,37954,1
"соглашение",18962,1,9653,1
"запаздывающий",18962,1,50981,1
"авария",18962,3,10245,1
"предназначенный",18959,1,11864,1
"плюс",18958,1,31106,1
"конечности",18958,1,52320,1
"влиятельный",18958,1,21461,1
"железа",18954,1,17890,1
"идентичный",18954,1,20529,1
"напуганный",18953,1,50786,1
"РАЗДЕЛЕНИЕ",18948,1,52400,1
"залог",18947,1,4202,1
"опустошение",18946,1,19204,1
"увеличивать",18943,2,15090,1
"парализованный",18942,1,66542,1
"изгородь",18940,5,15749,1
"попробовать",18937,2,40464,1
"бездонный",18937,1,5879,1
"неровный",18931,1,43105,1
"разливать",18927,2,31595,1
"будит",18925,1,51548,1
"младенцы",18925,1,54288,1
"слизняк",18923,1,37599,1
"застонал",18923,1,52208,1
"скулы",18921,1,63315,1
"кусать",18919,1,56113,1
"деятельность",18914,1,53625,1
"рассматриваемый",18911,1,54035,1
"излагать",18911,1,31451,1
"конечно",18903,4,7513,1
"толковать",18902,1,21975,1
"рюкзак",18901,1,35058,1
"пропадать",18898,2,12350,1
"вмешиваться",18895,1,22008,1
"осужденный",18895,2,9688,1
"жизнеспособный",18893,1,44185,1
"путь",18893,2,41762,1
"уставший",18892,3,41380,1
"считать",18886,3,15954,1
"Столкновение",18879,2,14285,1
"времена",18873,2,41282,1
"разгадывать",18865,1,43402,1
"прекращать",18863,3,199256,1
"жулик",18855,1,10398,1
"взаимодействие",18855,1,47285,1
"триллер",18849,2,41126,1
"веснушки",18845,2,87134,1
"глинтвейн",18842,1,564498,1
"сходство",18832,1,37189,1
"жаловаться",18824,2,56597,1
"воздействие",18815,3,21459,1
"вынимать",18812,3,177936,1
"лаконичный",18808,2,23146,1
"очки",18807,1,49297,1
"зерно",18804,1,9816,1
"доставленный",18800,1,52700,1
"действовать",18797,3,12882,1
"замешательство",18786,2,14115,1
"давить",18786,1,31903,1
"неприступность",18782,3,39273,1
"логово",18776,1,11603,1
"осветить",18772,2,24054,1
"слух",18772,1,19310,1
"макет",18768,2,13568,1
"нестись",18765,8,33093,1
"крепдешин",18765,1,474210,1
"единица",18765,1,43239,1
"утвердительный",18765,1,2176,1
"качели",18764,1,89445,1
"миллион",18764,1,25782,1
"непосредственно",18760,3,12311,1
"лишённый",18760,1,11976,1
"бадминтон",18757,1,4174,1
"предельный",18753,1,43800,1
"монахиня",18749,1,27682,1
"относиться",18747,1,55567,1
"ухмыляться",18747,4,37664,1
"скрытый",18746,3,42981,1
"клиент",18743,2,10734,1
"компаньон",18742,2,8994,1
"премия",18741,2,4009,1
"ползать",18734,1,10320,1
"предполагать",18734,4,15101,1
"восьмой",18730,1,46893,1
"дополняя",18730,1,72771,1
"сдавливание",18728,1,63645,1
"романтичный",18727,1,34866,1
"соединять",18726,1,25484,1
"состоятельный",18725,2,44930,1
"вред",18723,5,10867,1
"покупатель",18723,1,54564,1
"удивление",18715,1,2713,1
"унылый",18714,1,26280,1
"санки",18710,1,37490,1
"бронь",18709,3,34296,1
"дорожка",18700,3,29650,1
"соседний",18695,1,1987,1
"крыша",18693,1,48109,1
"волейболист",18692,1,1079547,1
"раздражённый",18691,1,57607,1
"истощающий",18690,4,53691,1
"величество",18690,1,24750,1
"преданность",18684,1,2567,1
"завершения",18682,1,61854,1
"цветок",18681,1,16465,1
"организовывать",18676,3,174703,1
"умнее",18674,1,73632,1
"мачта",18671,1,25109,1
"постучал",18667,1,58731,1
"наверху",18666,2,43666,1
"драгоценный",18663,4,31715,1
"высовываться",18661,3,174757,1
"высота",18661,1,2671,1
"мимолётный",18660,1,16353,1
"тип",18660,2,42569,1
"благодаря",18656,1,174171,1
"задыхающийся",18656,1,59085,1
"испорченный",18655,1,40305,1
"правдоподобный",18651,1,30961,1
"растягивает",18649,1,63618,1
"подавленный",18645,1,11742,1
"цензура",18638,1,7448,1
"сжимать",18637,1,77720,1
"светлый",18621,5,8272,1
"молния",18621,2,46011,1
"прочный",18620,1,13611,1
"точка",18618,1,13113,1
"взбешенный",18617,1,52952,1
"покой",18616,2,29745,1
"грязный",18611,1,24896,1
"ножи",18607,1,23034,1
"адвокат",18607,1,2104,1
"тарифы",18606,1,62399,1
"смиренно",18604,1,51868,1
"биолог",18602,1,5196,1
"полушарие",18600,1,19496,1
"колебание",18596,6,13169,1
"ослабляться",18594,4,12208,1
"канат",18589,2,34905,1
"свинья",18589,1,30603,1
"крест",18587,4,10412,1
"босиком",18586,1,4412,1
"пена",18584,1,16541,1
"воспоминания",18584,2,51708,1
"живописный",18582,1,30571,1
"энтузиазм",18581,2,14466,1
"отрицание",18581,3,27310,1
"запущенный",18581,1,55126,1
"думает",18576,1,50658,1
"коллега",18574,1,8753,1
"также",18573,4,13939,1
"думать",18570,4,39838,1
"млекопитающие",18569,1,56079,1
"золото",18568,1,18077,1
"извержение",18567,1,14689,1
"создание",18567,2,10287,1
"каприз",18565,1,45223,1
"сатин",18564,1,35516,1
"каталог",18561,1,7263,1
"основательно",18560,3,41050,1
"подтверждение",18559,1,9278,1
"бицепс",18556,1,5078,1
"лысина",18556,1,474086,1
"гасить",18554,3,51646,1
"собственно",18554,3,32326,1
"комбинезон",18551,1,10133,1
"оставаться",18550,3,34065,1
