,fr,ru,en
2928,choix,направление,
2929,choix,избрание,selection
2930,choix,избрание,election
2931,ça,это,there's
2932,ça,это,i'm
2933,ça,это,
2934,courrier,почта,mail
2935,courrier,почта,post
2936,courrier,курьер,courier
2937,courrier,курьер,messenger
2938,courrier,исходящая почта,no_equality
2939,courrier,почтовое сообщение,no_equality
2940,courrier,заказная почта,no_equality
2941,courrier,дипломатический курьер,courier
2942,courrier,дипломатический курьер,messenger
2943,courrier,хроника,no_equality
2944,en effet,действительно,indeed
2945,en effet,действительно,in fact
2946,en effet,действительно,actually
2947,en effet,действительно,effectively
2948,en effet,действительно,
2949,en effet,подлинно,no_equality
2950,brûlant,жгучий,burning
2951,brûlant,жгучий,fiery
2952,brûlant,обжигающий,burning
2953,brûlant,животрепещущий,burning
2954,brûlant,горящий,burning
2955,brûlant,горящий,flaming
2956,brûlant,сгоревший,burned
2957,brûlant,сгоревший,burnt
2958,brûlant,накаленный,no_equality
2959,définitivement,окончательно,definitely
2960,définitivement,окончательно,definitively
2961,définitivement,окончательно,permanently
2962,définitivement,окончательно,finally
2963,définitivement,окончательно,completely
2964,définitivement,окончательно,conclusively
2965,définitivement,окончательно,decisively
2966,définitivement,окончательно,for good
2967,définitivement,окончательно,irrevocably
2968,définitivement,окончательно,final
2969,définitivement,окончательно,altogether
2970,définitivement,окончательно,
2971,définitivement,навсегда,permanently
2972,définitivement,навсегда,forever
2973,définitivement,навсегда,for good
2974,définitivement,навсегда,indefinitely
2975,définitivement,навсегда,
2976,définitivement,определенно,definitely
2977,définitivement,определенно,definitively
2978,définitivement,определенно,
2979,définitivement,постоянно,permanently
2980,définitivement,постоянно,
2981,définitivement,необратимо,permanently
2982,définitivement,необратимо,irrevocably
2983,définitivement,необратимо,irreversibly
2984,définitivement,вчистую,no_equality
2985,définitivement,решительно,decisively
2986,définitivement,решительно,
2987,alarmer,потревожить,no_equality
2988,alarmer,переполошить,alarm
2989,alarmer,пугать,alarm
2990,alarmer,пугать,scare
2991,alarmer,поднять по тревоге,no_equality
2992,alarmer,всполошить,no_equality
2993,c'est ça,так,
2994,c'est ça,правильно,isn't it
2995,c'est ça,правильно,
2996,trajet,поездка,journey
2997,trajet,поездка,trip
2998,trajet,поездка,ride
2999,trajet,поездка,travel
3000,trajet,поездка,drive
3001,trajet,поездка,
3002,trajet,маршрут,path
3003,trajet,маршрут,route
3004,trajet,маршрут,journey
3005,trajet,маршрут,way
3006,trajet,маршрут,course
3007,trajet,маршрут,itinerary
3008,trajet,отрезок пути,path
3009,trajet,отрезок пути,way
3010,trajet,отрезок пути,stretch
3011,trajet,расстояние,no_equality
3012,trajet,направление,way
3013,trajet,направление,course
3014,trajet,направление,
3015,trajet,переправа,no_equality
3016,trajet,конец,
3017,trajet,переход,
3018,trajet,перегон,drive
3019,trajet,свищ,no_equality
3020,précisément,точно,precisely
3021,précisément,точно,exactly
3022,précisément,точно,accurately
3023,précisément,точно,just
3024,précisément,точно,clearly
3025,précisément,точно,
3026,précisément,как раз,precisely
3027,précisément,как раз,exactly
3028,précisément,как раз,just
3029,précisément,как раз,
3030,précisément,определенно,specifically
3031,précisément,определенно,clearly
3032,précisément,определенно,
3033,précisément,специально,specifically
3034,précisément,специально,especially
3035,précisément,специально,
3036,précisément,совершенно,exactly
3037,précisément,совершенно,clearly
3038,précisément,совершенно,
3039,précisément,четко,precisely
3040,précisément,четко,specifically
3041,précisément,четко,accurately
3042,précisément,четко,clearly
3043,précisément,четко,clear
3044,précisément,четко,closely
3045,précisément,четко,
3046,comment,как,how
3047,comment,каким образом,how
3048,comment,способ,way
3049,comment,а,no_equality
3050,comment,каково,no_equality
3051,comment,устройство,no_equality
3052,baisse,снижение,decrease
3053,baisse,снижение,drop
3054,baisse,снижение,reduction
3055,baisse,снижение,fall
3056,baisse,снижение,lower
3057,baisse,снижение,declining
3058,baisse,снижение,reduced
3059,baisse,снижение,falling
3060,baisse,снижение,decreasing
3061,baisse,снижение,decreased
3062,baisse,снижение,lowering
3063,baisse,снижение,
3064,baisse,удешевление,no_equality
3065,baisse,опускание,lowering
3066,baisse,опускание,dropping
3067,saisir,ввести,enter
3068,saisir,ввести,input
3069,saisir,ввести,type
3070,saisir,ввести,bring
3071,saisir,ввести,
3072,saisir,схватить,seize
3073,saisir,схватить,take
3074,saisir,схватить,grasp
3075,saisir,схватить,capture
3076,saisir,схватить,grip
3077,saisir,схватить,grab
3078,saisir,схватить,catch
3079,saisir,схватить,snatch
3080,saisir,схватить,grab hold
3081,saisir,схватить,clutch
3082,saisir,ухватиться,seize
3083,saisir,ухватиться,grasp
3084,saisir,ухватиться,
3085,saisir,понять,grasp
3086,saisir,понять,understand
3087,saisir,понять,
3088,saisir,указать,
3089,saisir,конфисковать,seize
3090,saisir,конфисковать,confiscate
3091,saisir,конфисковать,impound
3092,saisir,воспользоваться,seize
3093,saisir,воспользоваться,use
3094,saisir,воспользоваться,
3095,saisir,уловить,grasp
3096,saisir,уловить,capture
3097,saisir,уловить,catch
3098,saisir,хвататься,grab
3099,saisir,взять,take
3100,saisir,взять,grab
3101,saisir,взять,use
3102,saisir,взять,catch
3103,saisir,взять,bring
3104,saisir,взять,
3105,tasse,чашка,cup
3106,tasse,чашка,mug
3107,tasse,чашка,bowl
3108,tasse,чашка,teacup
3109,tasse,неприятность,no_equality
3110,tasse,провал,
3111,tassé,набитый,no_equality
3112,tassé,осевший,no_equality
3113,éventer,обмахивать,fan
3114,éventer,проветривать,no_equality
3115,éventer,раскрывать,discover
3116,essuyer,протереть,no_equality
3117,essuyer,стереть,no_equality
3118,essuyer,утирать,no_equality
3119,essuyer,перетереть,no_equality
3120,essuyer,потерпеть,suffer
3121,essuyer,смахнуть,no_equality
3122,essuyer,подтереть,wipe
