,fr,ru,en
4594,correct,грамотный,no_equality
4595,correct,безошибочный,no_equality
4596,faire faillite,обанкротиться,fail
4597,faire faillite,обанкротиться,go bankrupt
4598,faire faillite,обанкротиться,go bust
4599,faire faillite,потерпеть крах,fail
4600,faire faillite,прогорать,fail
4601,faire faillite,разоряться,go broke
4602,bar,бар,bar
4603,bar,бар,place
4604,bar,бар,pub
4605,bar,бар,lounge
4606,bar,бар,tavern
4607,bar,бар,
4608,bar,лаврак,sea bass
4609,ajustement,корректировка,adjustment
4610,ajustement,корректировка,adjusting
4611,ajustement,корректировка,readjustment
4612,ajustement,корректировка,adjusted
4613,ajustement,корректировка,
4614,ajustement,пригонка,no_equality
4615,ajustement,регулировка,adjustment
4616,ajustement,регулировка,fine-tuning
4617,ajustement,посадка,no_equality
4618,ajustement,регулирование,adjustment
4619,ajustement,регулирование,
4620,ajustement,установка,fitting
4621,ajustement,установка,
4622,ajustement,выравнивание,no_equality
4623,ajustement,исправление,
4624,consultation,консультация,consultation
4625,consultation,консультация,consulting
4626,consultation,консультация,counselling
4627,consultation,консультация,advice
4628,consultation,консультация,counseling
4629,consultation,совет,advice
4630,consultation,совет,
4631,consultation,запрос,query
4632,consultation,запрос,
4633,consultation,опрос,consultation
4634,consultation,опрос,
4635,consultation,обращение за консультацией,no_equality
4636,froid,холодн,no_equality
4637,froid,холод,cold
4638,froid,холод,freezing
4639,froid,холод,chill
4640,froid,холод,coldness
4641,froid,охлаждение,cool
4642,froid,охлаждение,refrigeration
4643,froid,охлаждение,cooling
4644,froid,холодный,cold
4645,froid,холодный,cool
4646,froid,холодный,chilly
4647,froid,холодный,chilled
4648,froid,замерзший,frozen
4649,froid,студеный,no_equality
4650,froid,натянутый,stiff
4651,est,восточный,eastern
4652,est,восток,east
4653,de fond,материально-правовой,no_equality
4654,de fond,донный,bottom
4655,de fond,основной,substantive
4656,de fond,основной,fundamental
4657,de fond,основной,underlying
4658,de fond,основной,base
4659,de fond,основной,basic
4660,de fond,основной,
4661,de fond,подземный,no_equality
4662,profit,прибыль,profit
4663,profit,прибыль,benefit
4664,profit,прибыль,gain
4665,profit,прибыль,profitability
4666,profit,прибыль,
4667,profit,получение прибыли,profit
4668,profit,получение прибыли,profitability
4669,profit,нажива,profit
4670,profit,прок,use
4671,profit,доход прибыль,profit
4672,profit,доход прибыль,gain
4673,profit,пожива,no_equality
4674,profit,получать доход,no_equality
4675,réfugié,беженец,refugee
4676,réfugié,укрывающийся,no_equality
4677,réfugié,скрывающийся,no_equality
4678,droit,право,right
4679,droit,право,law
4680,droit,право,entitlement
4681,droit,право,freedom
4682,droit,право,prerogative
4683,droit,правая рука,no_equality
4684,droit,налог,tax
4685,droit,правая нога,no_equality
4686,droit,прямой угол,no_equality
4687,droit,сбор,fee
4688,droit,сбор,charge
4689,droit,оплата,fee
4690,droit,прямая мышца,no_equality
4691,droit,удар правой,no_equality
4692,droit,лицевая сторона,no_equality
4693,droit,правый,right
4694,droit,правый,right-hand
4695,droit,прямо,straight
4696,droit,прямо,straight ahead
4697,droit,прямо,
4698,droit,прямолинейный,no_equality
4699,droit,ровный,no_equality
4700,droit,честный,straight
4701,droit,отвесный,no_equality
4702,égal,равный,equal
4703,égal,равный,same
4704,égal,равный,even
4705,égal,равный,equivalent
4706,égal,равный,peer-to-peer
4707,égal,равномерный,even
4708,égal,ровный,even
4709,égal,беспристрастный,no_equality
4710,égal,безразличный,no_equality
4711,européen,европейский,european
4712,Européen,европеец,european
4713,équitable,справедливый,fair
4714,équitable,справедливый,equitable
4715,équitable,справедливый,just
4716,équitable,справедливый,even-handed
4717,équitable,справедливый,equity
4718,équitable,справедливый,fairly
4719,équitable,справедливый,fairer
4720,équitable,справедливый,fairness
4721,beau,красивый,beautiful
4722,beau,красивый,nice
4723,beau,красивый,handsome
4724,beau,красивый,pretty
4725,beau,красивый,lovely
4726,beau,красивый,good-looking
4727,beau,красивый,cute
4728,beau,красивый,gorgeous
4729,beau,прекрасное,beautiful
4730,beau,прекрасное,nice
4731,beau,прекрасное,good
4732,beau,прекрасное,fine
4733,beau,прекрасное,great
4734,beau,прекрасное,pretty
4735,beau,прекрасное,lovely
4736,beau,прекрасное,wonderful
4737,beau,прекрасное,gorgeous
4738,beau,прекрасное,
4739,beau,великолепный,beautiful
4740,beau,великолепный,fine
4741,beau,великолепный,great
4742,beau,великолепный,wonderful
4743,beau,великолепный,gorgeous
4744,beau,великолепный,
4745,beau,видный,no_equality
4746,beau,погожий,no_equality
4747,beau,изумительный,wonderful
4748,beau,здоровый,
4749,beau,сильный,
4750,beau,значительный,great
4751,beau,значительный,
4752,beau,радужный,no_equality
4753,beau,красавец,beautiful
4754,beau,красавец,handsome
4755,beau,красавец,beauty
4756,beau,щеголь,no_equality
4757,beau,красивые вещи,no_equality
4758,beau,хорошие вещи,no_equality
4759,rencontre,встреча,meeting
4760,rencontre,встреча,encounter
4761,rencontre,встреча,match
4762,rencontre,встреча,gathering
4763,rencontre,встреча,bout
4764,rencontre,встреча,
4765,rencontre,свидание,meeting
4766,rencontre,свидание,meet
4767,rencontre,свидание,dating
4768,rencontre,свидание,
4769,rencontre,случай,event
4770,rencontre,случай,
4771,rencontre,поединок,match
4772,rencontre,поединок,bout
4773,rencontre,поединок,
4774,rencontre,столкновение,encounter
4775,rencontre,столкновение,encountering
4776,rencontre,столкновение,
4777,rencontre,соревнование,event
4778,rencontre,соединение,
4779,rencontre,пересечение,no_equality
4780,rencontre,находка,no_equality
4781,rencontre,стечение,no_equality
4782,conduite,вождение,driving
4783,conduite,вождение,drive
4784,conduite,поведение,conduct
4785,conduite,поведение,behaviour
4786,conduite,поведение,behavior
4787,conduite,поведение,deportment
4788,conduite,поведение,demeanour
4789,conduite,поведение,bearing
4790,conduite,поведение,comportment
4791,conduite,поведение,
4792,conduite,трубопровод,pipe
4793,conduite,трубопровод,conduit
4794,conduite,трубопровод,pipeline
4795,conduite,водопроводная труба,pipe
4796,conduite,ведение,conduct
4797,conduite,ведение,conducting
4798,conduite,ведение,management
4799,conduite,ведение,
4800,conduite,вести,no_equality
4801,conduite,желоб,no_equality
4802,conduite,подача,
4803,conduite,водительство,no_equality
4804,conduite,провод,no_equality
4805,conduite,образ действий,no_equality
4806,tout seul,самостоятельно,alone
4807,tout seul,самостоятельно,on his own
4808,tout seul,самостоятельно,on your own
4809,tout seul,самостоятельно,on my own
4810,tout seul,самостоятельно,single-handedly
4811,tout seul,самостоятельно,on its own
4812,tout seul,самостоятельно,
4813,tout seul,сам по себе,alone
4814,tout seul,сам по себе,on his own
4815,tout seul,сам по себе,all by himself
4816,tout seul,сам по себе,on its own
4817,tout seul,один-одинешенек,all alone
4818,s'excuser,извиняться,apologize
4819,s'excuser,извиняться,apologise
4820,s'excuser,извиняться,apology
4821,s'excuser,извиняться,say sorry
4822,s'excuser,извиняться,be sorry
4823,s'excuser,извиняться,make excuse
4824,machine,машина,machine
4825,machine,машина,machinery
4826,machine,машина,engine
4827,machine,машина,mach
4828,machine,машина,
4829,machine,устройство,machine
4830,machine,устройство,device
4831,machine,устройство,apparatus
4832,machine,устройство,
4833,machine,компьютер,machine
4834,machine,компьютер,computer
4835,machine,компьютер,system
4836,machine,техника,machine
4837,machine,техника,machinery
4838,machine,техника,
4839,machine,мотоцикл,no_equality
4840,machine,паровоз,no_equality
4841,machine,автомашина,no_equality
4842,machine,махина,no_equality
4843,machine,организм,system
4844,machine,интрига,no_equality
4845,approuver,утвердить,approve
4846,approuver,утвердить,endorse
4847,approuver,утвердить,adopt
4848,approuver,утвердить,confirm
4849,approuver,утвердить,
4850,approuver,согласовать,
4851,approuver,приветствовать,welcome
4852,approuver,приветствовать,applaud
4853,approuver,подтверждать,endorse
4854,approuver,подтверждать,support
4855,approuver,подтверждать,confirm
4856,approuver,подтверждать,
4857,approuver,апробировать,no_equality
4858,approuver,разрешать,no_equality
4859,approuver,выразить одобрение,no_equality
4860,approuver,благословить,no_equality
4861,mondial,глобальный,global
4862,mondial,глобальный,world
4863,mondial,глобальный,worldwide
4864,sommet,саммит,summit
4865,sommet,вершина,summit
4866,sommet,вершина,top
4867,sommet,вершина,peak
4868,sommet,вершина,apex
4869,sommet,вершина,vertex
4870,sommet,вершина,mountaintop
4871,sommet,вершина,hilltop
4872,sommet,вершина,
4873,sommet,максимум,peak
4874,sommet,совещание,summit
4875,sommet,совещание,
4876,sommet,узловая точка,no_equality
4877,sommet,предел,no_equality
4878,sommet,свод,no_equality
4879,sommet,кровля,no_equality
4880,quasiment,практически,almost
4881,quasiment,практически,virtually
4882,quasiment,практически,practically
4883,quasiment,практически,nearly
4884,quasiment,практически,hardly
4885,quasiment,практически,pretty much
4886,quasiment,практически,near
4887,quasiment,практически,basically
4888,quasiment,практически,essentially
4889,quasiment,практически,barely
4890,quasiment,практически,close
4891,quasiment,практически,little
4892,quasiment,практически,largely
4893,quasiment,практически,
4894,quasiment,едва,almost
4895,quasiment,едва,nearly
4896,quasiment,едва,hardly
4897,quasiment,едва,barely
4898,quasiment,едва,little
4899,quasiment,едва,
4900,quasiment,в некотором роде,no_equality
4901,facilité,легкость,ease
4902,facilité,легкость,easiness
4903,facilité,возможности,ability
4904,facilité,возможности,
4905,facilité,механизм,facility
4906,facilité,механизм,
4907,facilité,средство,facility
4908,facilité,средство,
4909,facilité,льготы,
4910,facilité,льгота,no_equality
4911,facilité,благоприятные условия,
4912,facilité,уживчивость,no_equality
4913,facilité,снисходительность,no_equality
4914,facilité,поверхностность,no_equality
4915,intelligent,умный,intelligent
4916,intelligent,умный,clever
4917,intelligent,умный,brilliant
4918,intelligent,умный,smart
4919,intelligent,умный,bright
4920,intelligent,умный,wise
4921,intelligent,интеллектуальный,intelligent
4922,intelligent,интеллектуальный,smart
4923,intelligent,смышленый,intelligent
4924,intelligent,смышленый,clever
4925,intelligent,смышленый,smart
4926,intelligent,смышленый,bright
4927,intelligent,ловкий,clever
4928,intelligent,ловкий,
4929,intelligent,грамотный,no_equality
4930,intelligent,понятливый,smart
4931,intelligent,развитой,sophisticated
4932,vacance,отпуск,holiday
4933,vacance,отпуск,vacation
4934,vacance,вакансия,vacancy
4935,vacance,вакансия,advertised
4936,vacance,передышка,no_equality
4937,vacance,пропуск,no_equality
4938,vacance,пустое место,no_equality
4939,hormis,за исключением,apart from
4940,hormis,за исключением,other than
4941,hormis,за исключением,besides
4942,hormis,за исключением,aside from
4943,hormis,за исключением,excluding
4944,hormis,за исключением,outside
4945,hormis,за исключением,beyond
4946,hormis,за исключением,barring
4947,hormis,за исключением,excepting
4948,hormis,за исключением,
4949,hormis,кроме,except
4950,hormis,кроме,but
4951,hormis,кроме,apart from
4952,hormis,кроме,other than
4953,hormis,кроме,besides
4954,hormis,кроме,aside from
4955,hormis,кроме,excluding
4956,hormis,кроме,outside
4957,hormis,кроме,beyond
4958,hormis,кроме,save for
4959,hormis,кроме,beside
4960,hormis,кроме,barring
4961,hormis,кроме,
4962,définitif,окончательный,final
4963,définitif,окончательный,definitive
4964,définitif,окончательный,definite
4965,définitif,окончательный,finalized
4966,définitif,окончательный,ultimate
4967,définitif,окончательный,conclusive
4968,définitif,окончательный,eventual
4969,définitif,окончательный,definitively
4970,définitif,окончательный,finally
4971,définitif,бесповоротный,irrevocable
4972,définitif,категоричный,no_equality
4973,définitif,точный,definitive
4974,définitif,точный,definite
4975,flamme,пламя,flame
4976,flamme,пламя,fire
4977,flamme,пламя,blaze
4978,flamme,факел,flame
4979,flamme,факел,torch
4980,flamme,вымпел,pennant
4981,flamme,наклейка,no_equality
4982,flammé,обожженный,no_equality
4983,sujet,тема,subject
4984,sujet,тема,topic
4985,sujet,тема,issue
4986,sujet,тема,matter
4987,sujet,тема,area
4988,sujet,тема,theme
4989,sujet,тема,
4990,sujet,субъект,subject
4991,sujet,повод,subject
4992,sujet,повод,matter
4993,sujet,повод,cause
4994,sujet,повод,
4995,sujet,подданный,subject
4996,sujet,лицо,
4997,sujet,содержание,
4998,sujet,пациент,no_equality
4999,sujet,основание,cause
5000,sujet,основание,
5001,sujet,подчиненный,no_equality
5002,sujet,танцор,no_equality
5003,sujet,фабула,no_equality
5004,sujet,подверженный,subject
5005,sujet,подверженный,liable
5006,sujet,подлежащий,no_equality
5007,sujet,подлежащее,subject
5008,sujet,зависимый,no_equality
5009,sujet,предрасположенный,no_equality
5010,largement,широко,widely
5011,largement,широко,largely
5012,largement,широко,broadly
5013,largement,широко,extensively
5014,largement,широко,wide
5015,largement,широко,well
5016,largement,широко,much
5017,largement,широко,generally
5018,largement,свободно,no_equality
5019,largement,активно,extensively
5020,largement,активно,heavily
5021,largement,не меньше,no_equality
5022,largement,с лихвой,no_equality
5023,largement,расширенно,no_equality
5024,largement,щедро,no_equality
5025,essentiellement,в основном,essentially
5026,essentiellement,в основном,mainly
5027,essentiellement,в основном,primarily
5028,essentiellement,в основном,basically
5029,essentiellement,в основном,mostly
5030,essentiellement,в основном,largely
5031,essentiellement,в основном,predominantly
5032,essentiellement,в основном,principally
5033,essentiellement,в основном,chiefly
5034,essentiellement,в основном,generally
5035,essentiellement,в основном,
5036,essentiellement,преимущественно,essentially
5037,essentiellement,преимущественно,mainly
5038,essentiellement,преимущественно,primarily
5039,essentiellement,преимущественно,substantially
5040,essentiellement,преимущественно,mostly
5041,essentiellement,преимущественно,largely
5042,essentiellement,преимущественно,predominantly
5043,essentiellement,преимущественно,principally
5044,essentiellement,преимущественно,chiefly
5045,essentiellement,преимущественно,generally
5046,essentiellement,преимущественно,
5047,essentiellement,существенно,essentially
5048,essentiellement,существенно,substantially
5049,essentiellement,существенно,fundamentally
5050,essentiellement,существенно,
5051,essentiellement,по сути дела,essentially
5052,essentiellement,по сути дела,basically
5053,essentiellement,по сути дела,in essence
5054,essentiellement,по сути дела,
5055,essentiellement,практически,essentially
5056,essentiellement,практически,basically
5057,essentiellement,практически,largely
5058,essentiellement,практически,
5059,essentiellement,в высшей степени,no_equality
5060,cache,кэш,cache
5061,cache,кэш,cached
5062,cache,крышка,cover
5063,cache,крышка,cap
5064,cache,маска,mask
5065,cache,маска,matte
5066,cache,укромное местечко,no_equality
5067,cache,футляр,no_equality
5068,cache,закоулок,no_equality
5069,cache,каше,no_equality
5070,cache,диафрагма,no_equality
5071,cache,затвор,shutter
5072,cache,заслонка,no_equality
5073,caché,скрытый,hidden
5074,caché,скрытый,concealed
5075,caché,скрытый,secret
5076,caché,скрытый,covert
5077,caché,укромный,no_equality
5078,caché,невысказанный,no_equality
5079,caché,затаенный,no_equality
5080,caché,подспудный,no_equality
5081,caché,неясный,no_equality
5082,transport,транспорт,transport
5083,transport,транспорт,transportation
5084,transport,транспорт,transit
5085,transport,транспорт,traffic
5086,transport,перевозка,transport
5087,transport,перевозка,transportation
5088,transport,перевозка,carriage
5089,transport,перевозка,transit
5090,transport,перевозка,shipping
5091,transport,перевозка,conveyance
5092,transport,перевозка,freight
5093,transport,перевозка,haulage
5094,transport,перевозка,hauling
5095,transport,перевозка,transporting
5096,transport,перевозка,
5097,transport,транспортные средства,transportation
5098,transport,переноска,no_equality
5099,transport,транспортный самолет,no_equality
5100,transport,перемещение,
5101,transport,передача,conveying
5102,transport,передача,transmission
5103,transport,передача,forwarding
5104,transport,передача,
5105,transport,провоз,transportation
5106,transport,переезд,travel
5107,transport,транспортное судно,no_equality
5108,transport,холодильный транспорт,transport
5109,transport,холодильный транспорт,transportation
5110,transport,холодильный транспорт,traffic
5111,transport,возка,no_equality
5112,transport,перевоз,transporting
5113,transport,подвоз,no_equality
5114,avis,мнение,opinion
5115,avis,мнение,view
5116,avis,мнение,advice
5117,avis,мнение,mind
5118,avis,мнение,position
5119,avis,мнение,judgment
5120,avis,мнение,
5121,avis,уведомление,no_equality
5122,avis,рекомендация,advice
5123,avis,повестка,no_equality
5124,avis,экспертное заключение,no_equality
5125,avis,объявление,notice
5126,avis,объявление,advertisement
5127,avis,объявление,
5128,parcours,площадка,no_equality
5129,parcours,маршрут,course
5130,parcours,маршрут,route
5131,parcours,маршрут,itinerary
5132,parcours,маршрут,path
5133,parcours,маршрут,journey
5134,parcours,маршрут,trail
5135,parcours,маршрут,way
5136,parcours,пробег,no_equality
5137,parcours,траектория,path
5138,parcours,дистанция,no_equality
5139,parcours,прохождения,route
5140,parcours,прохождения,
5141,parcours,перегон,no_equality
5142,parcours,прогон,no_equality
5143,parcours,течение,course
5144,parcours,течение,
5145,parcours,длина пробега,no_equality
5146,parcours,перелет,no_equality
5147,séculier,светский,secular
5148,fin,конец,end
5149,fin,конец,late
5150,fin,конец,ending
5151,fin,конец,back
5152,fin,конец,finish
5153,fin,конец,death
5154,fin,конец,
5155,fin,цель,purpose
5156,fin,цель,
5157,fin,прекращение,end
5158,fin,прекращение,ending
5159,fin,прекращение,termination
5160,fin,прекращение,
5161,fin,концовка,end
5162,fin,концовка,ending
5163,fin,предел,no_equality
5164,fin,остаток,no_equality
5165,fin,смерть,end
5166,fin,смерть,demise
5167,fin,смерть,death
5168,fin,смерть,passing
5169,fin,смерть,
5170,fin,высокого качества,no_equality
5171,fin,тонкое белье,no_equality
5172,fin,проба,no_equality
5173,fin,суть,
5174,fin,исход,end
5175,fin,исход,conclusion
5176,fin,тонкий,fine
5177,fin,тонкий,thin
5178,fin,тонкий,delicate
5179,fin,тонкий,slender
5180,fin,тонко,finely
5181,fin,изысканный,delicate
5182,fin,изысканный,
5183,fin,конечный,no_equality
5184,fin,мелкий,fine
5185,fin,мелкозернистый,no_equality
5186,fin,настоящий,
5187,fin,чистый,
5188,fin,крайний,no_equality
5189,fin,главное,
5190,fin,искусный,no_equality
5191,fin,острый,
5192,fin,очищенный,no_equality
5193,fin,проницательный,no_equality
5194,fin,мелко,thin
5195,fin,полностью,no_equality
5196,fin,совсем,no_equality
5197,fin,едва,no_equality
5198,annonce,объявление,announcement
5199,annonce,объявление,ad
5200,annonce,объявление,advertisement
5201,annonce,объявление,proclamation
5202,annonce,объявление,declaration
5203,annonce,объявление,announced
5204,annonce,объявление,announcing
5205,annonce,объявление,advertising
5206,annonce,объявление,notice
5207,annonce,объявление,advert
5208,annonce,объявление,
5209,annonce,анонс,announcement
5210,annonce,анонс,advertisement
5211,annonce,сообщение,announcement
5212,annonce,сообщение,news
5213,annonce,сообщение,reporting
5214,annonce,сообщение,
5215,annonce,предвестник,no_equality
5216,annonce,признак,
5217,entendu,услышавший,no_equality
5218,entendu,понятный,no_equality
5219,entendu,хорошо,no_equality
5220,entendu,решенный,no_equality
5221,entendu,условленный,no_equality
5222,entendu,устроенный,no_equality
5223,entendu,опытный,no_equality
5224,entendu,оборудованный,no_equality
5225,entendu,понятно,no_equality
5226,enfin,наконец,finally
5227,enfin,наконец,lastly
5228,enfin,наконец,at last
5229,enfin,наконец,then
5230,enfin,наконец,ultimately
5231,enfin,наконец,at least
5232,enfin,наконец,now
5233,enfin,наконец,eventually
5234,enfin,наконец,at length
5235,enfin,наконец,
5236,enfin,в заключение,finally
5237,enfin,в заключение,lastly
5238,enfin,в заключение,
5239,région,регион,region
5240,région,регион,area
5241,région,регион,regional
5242,région,регион,part
5243,région,местность,area
5244,région,местность,district
5245,région,местность,country
5246,région,местность,locality
5247,région,край,region
5248,région,край,area
5249,région,край,province
5250,région,край,
5251,renvoyer,возвращать,return
5252,renvoyer,возвращать,
5253,renvoyer,отправлять обратно,return
5254,renvoyer,отправлять обратно,send
5255,renvoyer,выдавать,
5256,renvoyer,увольнять,fire
5257,renvoyer,увольнять,dismiss
5258,renvoyer,увольнять,sack
5259,renvoyer,отсрочивать,postpone
5260,renvoyer,отражать,reflect
5261,renvoyer,отражать,
5262,renvoyer,направлять,refer
5263,renvoyer,направлять,send
5264,renvoyer,направлять,
5265,suffisamment,достаточно,enough
5266,suffisamment,достаточно,sufficiently
5267,suffisamment,достаточно,well
5268,suffisamment,достаточно,plenty
5269,suffisamment,достаточно,reasonably
5270,suffisamment,достаточно,adequate
5271,suffisamment,достаточно,
5272,suffisamment,в достаточном количестве,no_equality
5273,suffisamment,в меру,
5274,commencement,начало,beginning
5275,commencement,начало,start
5276,commencement,начало,commencement
5277,commencement,начало,first
5278,commencement,начало,starting
5279,commencement,начало,early
5280,commencement,начало,initiation
5281,commencement,начало,inception
5282,commencement,начало,onset
5283,commencement,начало,outset
5284,commencement,начало,began
5285,commencement,начало,started
5286,commencement,начало,opening
5287,commencement,начало,origin
5288,commencement,начало,
5289,commencement,почин,no_equality
5290,commencement,старт,beginning
5291,commencement,старт,start
5292,commencement,первые шаги,beginning
5293,commencement,первые шаги,start
5294,commencement,первые шаги,
5295,commencement,наступление,onset
5296,assiette,тарелка,plate
5297,assiette,тарелка,dish
5298,assiette,тарелка,platter
5299,assiette,тарелка,bowl
5300,assiette,блюдо,plate
5301,assiette,блюдо,dish
5302,assiette,блюдо,platter
5303,assiette,блюдо,food
5304,assiette,база,base
5305,assiette,база,basis
5306,assiette,база,
5307,assiette,корзина,no_equality
5308,assiette,посадка,no_equality
5309,assiette,базовая ставка,no_equality
5310,assiette,набор,
5311,assiette,положение,attitude
5312,assiette,положение,
5313,assiette,основание,base
5314,assiette,основание,basis
5315,assiette,основание,
5316,assiette,настроение,attitude
5317,assiette,настроение,
5318,assiette,грунт,no_equality
5319,assiette,полотно,no_equality
5320,assiette,опора,no_equality
5321,enrichir,обогатить,enrich
5322,enrichir,расширять,enhance
5323,enrichir,расширять,expand
5324,enrichir,расширять,strengthen
5325,enrichir,расширять,augment
5326,enrichir,расширять,
5327,enrichir,повысить,enhance
5328,enrichir,повысить,add
5329,enrichir,повысить,strengthen
5330,enrichir,повысить,
5331,enrichir,украшать,no_equality
5332,bientôt,вскоре,no_equality
5333,désengagement,разъединение,disengagement
5334,désengagement,разъединение,disengage
5335,route,дорога,road
5336,route,дорога,highway
5337,route,дорога,route
5338,route,дорога,way
5339,route,дорога,drive
5340,route,дорога,path
5341,route,дорога,journey
5342,route,шоссейная дорога,road
5343,route,шоссейная дорога,route
5344,route,шоссейная дорога,way
5345,route,шоссейная дорога,path
5346,route,шоссейная дорога,journey
5347,route,направление,way
5348,route,направление,course
5349,route,направление,track
5350,route,направление,
5351,route,автомобильный транспорт,no_equality
5352,route,асфальт,street
5353,route,проезжая дорога,road
5354,route,проезжая дорога,route
5355,route,проезжая дорога,way
5356,route,проезжая дорога,path
5357,route,проезжая дорога,journey
5358,route,рейс,journey
5359,route,путь следования,route
5360,route,курс,path
5361,route,курс,course
5362,route,курс,track
5363,route,курс,
5364,numéro,номер,no_equality
5365,numéro,число,no_equality
5366,numéro,размер,no_equality
5367,gagner,заработать,earn
5368,gagner,заработать,gain
5369,gagner,заработать,make
5370,gagner,заработать,profit
5371,gagner,выиграть,win
5372,gagner,выиграть,gain
5373,gagner,выиграть,buy
5374,gagner,выиграть,benefit
5375,gagner,выиграть,profit
5376,gagner,выиграть,beat
5377,gagner,получить,gain
5378,gagner,получить,benefit
5379,gagner,получить,
5380,gagner,побеждать,win
5381,gagner,побеждать,beat
5382,gagner,выручать,no_equality
5383,gagner,одерживать победу,no_equality
5384,mettre,положить,put
5385,mettre,положить,bring
5386,mettre,положить,lay
5387,mettre,положить,
5388,mettre,надеть,put
5389,mettre,надеть,wear
5390,mettre,надеть,put on
5391,mettre,включать,
5392,mettre,привести,put
5393,mettre,привести,bring
5394,mettre,привести,provide
5395,mettre,привести,
5396,mettre,остановить,
5397,d'accord,согласен,all right
5398,d'accord,согласен,agreed
5399,d'accord,согласен,agreement
5400,d'accord,ладно,okay
5401,d'accord,ладно,all right
5402,d'accord,ладно,fine
5403,d'accord,ладно,alright
5404,d'accord,ладно,ok
5405,d'accord,ладно,
5406,d'accord,хорошо,okay
5407,d'accord,хорошо,all right
5408,d'accord,хорошо,fine
5409,d'accord,хорошо,alright
5410,d'accord,хорошо,yes
5411,d'accord,хорошо,ok
5412,chaud,горячий,hot
5413,chaud,горячий,warm
5414,chaud,тепло,heat
5415,chaud,тепло,warmth
5416,chaud,жарко,no_equality
5417,chaud,дорого,no_equality
5418,chaud,парной,no_equality
5419,chaud,опасный,no_equality
5420,chaud,крепкий,no_equality
5421,chaud,вспыльчивый,no_equality
5422,chaud,пылкий,no_equality
5423,chaud,нагрев,heat
5424,chaud,жар,heat
5425,groupé,сгруппированный,no_equality
5426,groupé,объединенный,pooled
5427,groupé,объединенный,consolidated
5428,petit-fils,внук,grandson
5429,petit-fils,внук,grandchild
5430,petit-fils,внук,grandkid
5431,inquiéter,тревожить,worry
5432,inquiéter,тревожить,alarm
5433,inquiéter,тревожить,bother
5434,inquiéter,нервничать,
5435,gosse,малыш,kid
5436,gosse,малыш,boy
5437,gosse,малыш,child
5438,gosse,малыш,baby
5439,gosse,малыш,lad
5440,gosse,малыш,
5441,gosse,сынишка,no_equality
5442,gosse,ребята,boy
5443,gosse,ребята,lad
5444,gosse,ребята,
5445,gosse,малец,kid
5446,gosse,малец,boy
5447,gosse,малец,lad
5448,justice,правосудие,justice
5449,justice,правосудие,court
5450,justice,правосудие,law
5451,justice,правосудие,judiciary
5452,justice,отправление правосудия,no_equality
5453,justice,суд,justice
5454,justice,суд,court
5455,justice,суд,judiciary
5456,justice,суд,trial
5457,justice,суд,judicial
5458,justice,суд,
5459,justice,судебная система,judiciary
5460,justice,правда,no_equality
5461,justice,управа,no_equality
5462,justice,правота,no_equality
5463,justice,судебное ведомство,judiciary
5464,justice,судебная полиция,no_equality
5465,coïncidence,совпадение,coincidence
5466,coïncidence,совпадение,accident
5467,coïncidence,совпадение,coincidental
5468,coïncidence,совпадение,coincidentally
5469,coïncidence,совпадение,odds
5470,coïncidence,совпадение,timing
5471,coïncidence,совпадение,
5472,coïncidence,несовпадение,no_equality
5473,coïncidence,одновременность,no_equality
5474,déclencher,инициировать,trigger
5475,déclencher,инициировать,initiate
5476,déclencher,инициировать,start
5477,déclencher,инициировать,launch
5478,déclencher,запускать,start
5479,déclencher,запускать,launch
5480,déclencher,развязать,unleash
5481,déclencher,активировать,activate
5482,déclencher,приводить в действие,activate
5483,déclencher,приводить в действие,actuate
5484,déclencher,порождать,cause
5485,déclencher,отключать,no_equality
5486,déclencher,расцеплять,disengage
5487,chacun,каждый,no_equality
5488,table,таблица,table
5489,table,таблица,chart
5490,table,таблица,matrix
5491,table,стол,table
5492,table,стол,desk
5493,table,стол,dinner
5494,table,стол,booth
5495,table,стол,eat
5496,table,стол,board
5497,table,стол,
5498,table,оглавление,no_equality
5499,table,скрижаль,table
5500,table,станок,no_equality
5501,table,полка,no_equality
5502,table,ведомость,no_equality
5503,table,еда,dinner
5504,table,еда,eat
5505,table,еда,eating
5506,table,застолье,no_equality
5507,table,дека,no_equality
5508,table,плоская поверхность,no_equality
5509,table,общество,
5510,alcoolisme,алкоголизм,alcoholism
5511,alcoolisme,алкоголизм,alcohol abuse
5512,alcoolisme,алкоголизм,drinking
5513,hasard,случайность,chance
5514,hasard,случайность,accident
5515,hasard,случайность,coincidence
5516,hasard,случайность,randomness
5517,hasard,случайность,fluke
5518,hasard,случайность,happenstance
5519,hasard,случайность,random
5520,hasard,случайность,accidental
5521,hasard,случай,chance
5522,hasard,случай,accident
5523,hasard,случай,
5524,hasard,судьба,luck
5525,hasard,судьба,fate
5526,hasard,судьба,
5527,hasard,игра в кости,no_equality
5528,hasard,риск,chance
5529,hasard,риск,hazard
5530,hasard,риск,gamble
5531,hasard,риск,risk
5532,hasard,риск,
5533,incroyable,невероятный,incredible
5534,incroyable,невероятный,amazing
5535,incroyable,невероятный,unbelievable
5536,incroyable,невероятный,tremendous
5537,incroyable,невероятный,extraordinary
5538,incroyable,невероятный,fabulous
5539,incroyable,невероятно,incredible
5540,incroyable,невероятно,unbelievable
5541,incroyable,невероятно,tremendous
