,ru,fr,en
8967,безопасный,sûr,safe
8968,безопасный,sûr,secure
8969,безопасный,sûr,safety
8970,безопасный,de sûreté,safe
8971,безопасный,de sûreté,safety
8972,безопасный,préventif,no_equality
8973,генетика,génétique,genetics
8974,проводка,câblage,wiring
8975,проводка,câblage,wire
8976,проводка,imputation,posting
8977,проводка,écriture,no_equality
8978,проводка,fils,wire
8979,проводка,passation,no_equality
8980,проводка,pilotage,pilotage
8981,проводка,canalisation,duct
8982,парламент,parlement,parliament
8983,парламент,parlement,legislature
8984,парламент,parlement,parliamentary
8985,принять решение,prendre une décision,no_equality
8986,принять решение,prendre un parti,decide
8987,принять решение,prendre le parti,no_equality
8988,текущий,actuel,current
8989,текущий,actuel,ongoing
8990,текущий,actuel,present
8991,текущий,actuel,actual
8992,текущий,actuel,existing
8993,текущий,en cours,current
8994,текущий,en cours,ongoing
8995,текущий,en cours,on-going
8996,текущий,en cours,existing
8997,текущий,en cours,active
8998,текущий,coulant,no_equality
8999,текущий,ruisselant,no_equality
9000,текущий,en instance,no_equality
9001,текущий,en exercice,current
9002,обмерзнуть,geler,no_equality
9003,оставить,laisser,leave
9004,оставить,laisser,keep
9005,оставить,laisser,put
9006,оставить,laisser,let
9007,оставить,laisser,give
9008,оставить,laisser,drop off
9009,оставить,laisser,bequeath
9010,оставить,laisser là,no_equality
9011,оставить,rester,leave
9012,оставить,rester,keep
9013,оставить,rester,remain
9014,оставить,rester,stay
9015,оставить,laisser au vestiaire,leave
9016,оставить,laisser au vestiaire,keep
9017,оставить,laisser au vestiaire,let
9018,оставить,laisser au vestiaire,give
9019,оставить,se détourner,no_equality
9020,оставить,priver de,no_equality
9021,оставить,larguer,give up
9022,оставить,droper,leave
9023,рожица,minois,no_equality
9024,ставка,pari,bet
9025,ставка,pari,wager
9026,ставка,taux,rate
9027,ставка,enchère,bid
9028,ставка,enjeu,bet
9029,ставка,enjeu,stake
9030,ставка,enjeu,wager
9031,ставка,mise,bet
9032,ставка,mise,stake
9033,ставка,pot,no_equality
9034,ставка,passe,no_equality
9035,ставка,mise en jeu,no_equality
9036,ставка,cagnotte,no_equality
9037,ставка,Quartier général,no_equality
9038,ставка,tableau,no_equality
9039,ставка,Grand Quartier Général,no_equality
9040,ставка,tarif de paiement,rate
9041,ставка,tarif de paiement,fee
9042,ставка,carre,no_equality
9043,ставка,poule,no_equality
9044,встраивать,encastrer,embed
9045,полотно,toile,painting
9046,полотно,toile,fabric
9047,полотно,toile,canvas
9048,полотно,toile,sheet
9049,полотно,toile,cloth
9050,полотно,toile,linen
9051,полотно,laize,no_equality
9052,полотно,bande,no_equality
9053,полотно,feuille,sheet
9054,полотно,voie,no_equality
9055,полотно,assiette,no_equality
9056,настолько,tant,such
9057,настолько,tant,so much
9058,настолько,de manière à,no_equality
9059,сражаться,combattre,fight
9060,сражаться,combattre,battle
9061,сражаться,combattre,combat
9062,сражаться,combattre,struggle
9063,сражаться,se battre,fight
9064,сражаться,se battre,battle
9065,сражаться,se battre,compete
9066,сражаться,se battre,struggle
9067,сражаться,s'affronter,compete
9068,сражаться,combattante,no_equality
9069,сражаться,jouer,no_equality
9070,сражаться,tirer,no_equality
9071,сражаться,porter les armes,no_equality
9072,груз,cargaison,cargo
9073,груз,cargaison,goods
9074,груз,cargaison,load
9075,груз,cargaison,shipment
9076,груз,cargaison,consignment
9077,груз,cargaison,payload
9078,груз,cargaison,freight
9079,груз,fret,cargo
9080,груз,fret,goods
9081,груз,fret,load
9082,груз,fret,payload
9083,груз,fret,freight
9084,груз,marchandises,cargo
9085,груз,marchandises,goods
9086,груз,marchandises,shipment
9087,груз,marchandises,freight
9088,груз,colis,shipment
9089,груз,colis,consignment
9090,груз,colis,package
9091,груз,colis,delivery
9092,груз,charge,cargo
9093,груз,charge,load
9094,груз,charge,burden
9095,груз,chargement,cargo
9096,груз,chargement,load
9097,груз,chargement,shipment
9098,груз,chargement,consignment
9099,груз,chargement,payload
9100,груз,chargement,loaded
9101,груз,port,no_equality
9102,груз,matériel,no_equality
9103,груз,matériels,goods
9104,груз,faculté,no_equality
9105,груз,pesant,no_equality
9106,груз,portée,no_equality
9107,груз,boulet,burden
9108,съезд,congrès,congress
9109,съезд,congrès,convention
9110,съезд,congrès,meeting
9111,съезд,jonction,no_equality
9112,съезд,descente,no_equality
9113,съезд,bateau,no_equality
9114,рубашка,chemise,shirt
9115,рубашка,chemise,jacket
9116,рубашка,shirt,shirt
9117,рубашка,veste,shirt
9118,рубашка,veste,jacket
9119,рубашка,enveloppe,jacket
9120,рубашка,gaine,jacket
9121,наивысший,le plus haut,no_equality
9122,наивысший,maximum,highest
9123,вчистую,définitivement,no_equality
9124,объявить,annoncer,declare
9125,объявить,annoncer,announce
9126,объявить,annoncer,proclaim
9127,объявить,faire savoir,announce
9128,объявить,déposer son bilan,no_equality
9129,свод,voûte,no_equality
9130,свод,recueil,code
9131,свод,recueil,compendium
9132,свод,recueil,corpus
9133,свод,recueil,compilation
9134,свод,recueil,collection
9135,свод,code,code
9136,свод,arc,no_equality
9137,свод,plafond,no_equality
9138,свод,corps,body
9139,свод,corps,corpus
9140,свод,chapelle,no_equality
9141,свод,ciel,no_equality
9142,свод,toit,no_equality
9143,свод,sommet,no_equality
9144,свод,couvercle,no_equality
9145,отступление,dérogation,derogation
9146,отступление,dérogation,exception
9147,отступление,dérogation,non-derogable
9148,отступление,dérogation,exemption
9149,отступление,retraite,retreat
9150,отступление,retraite,retreating
9151,отступление,retraite,retirement
9152,отступление,recul,retreat
9153,отступление,tolérance,no_equality
9154,объединенный,uni,united
9155,объединенный,uni,combined
9156,объединенный,uni,unified
9157,объединенный,unifié,united
9158,объединенный,unifié,combined
9159,объединенный,unifié,integrated
9160,объединенный,unifié,consolidated
9161,объединенный,unifié,unified
9162,объединенный,unifié,joint
9163,объединенный,réuni,no_equality
9164,объединенный,coalisé,no_equality
9165,удовольствие,plaisir,pleasure
9166,удовольствие,plaisir,fun
9167,удовольствие,plaisir,treat
9168,удовольствие,plaisir,joy
9169,удовольствие,plaisir,enjoyment
9170,удовольствие,plaisir,delight
9171,удовольствие,plaisir,pleased
9172,удовольствие,plaisir,happy
9173,удовольствие,plaisir,thrill
9174,удовольствие,fun,fun
9175,удовольствие,amusement,fun
9176,удовольствие,amusement,enjoyment
9177,удовольствие,satisfaction,pleasure
9178,удовольствие,satisfaction,satisfaction
9179,удовольствие,satisfaction,enjoyment
9180,удовольствие,satisfaction,pleased
9181,удовольствие,satisfaction,gratification
9182,удовольствие,bonheur,pleasure
9183,удовольствие,bonheur,joy
9184,удовольствие,bonheur,delight
9185,удовольствие,bonheur,happy
9186,удовольствие,plaisance,pleasure
9187,удовольствие,luxe,no_equality
9188,удовольствие,pied,no_equality
9189,удовольствие,douceur,no_equality
9190,удовольствие,menus plaisirs,no_equality
9191,удовольствие,matière,no_equality
9192,удовольствие,complaisance,no_equality
9193,удовольствие,acompte,no_equality
9194,дымоход,tuyau de cheminée,flue
9195,дымоход,cheminée,chimney
9196,дымоход,cheminée,flue
9197,дымоход,cheminée,funnel
9198,дымоход,conduite de fumée,flue
9199,дымоход,conduit de fumée,chimney
9200,дымоход,conduit de fumée,flue
9201,запросто,sans cérémonie,no_equality
9202,запросто,familièrement,no_equality
9203,запросто,facile,no_equality
9204,программируемый,programmable,programmable
9205,классная доска,tableau,blackboard
9206,сдать на хранение,déposer,no_equality
9207,понизить,abaisser,lower
9208,понизить,abaisser,reduce
9209,понизить,abaisser,downgrade
9210,вне,dehors,outside
9211,вне,hors,beyond
9212,вне,hors,outside
9213,вне,hors,without
9214,вне,hors,off
9215,вне,sans,out of
9216,вне,sans,without
9217,вне,derrière,beyond
9218,вполне,tout à fait,quite
9219,вполне,tout à fait,fully
9220,вполне,tout à fait,entirely
9221,вполне,tout à fait,perfectly
9222,вполне,tout à fait,completely
9223,вполне,tout à fait,altogether
9224,вполне,tout à fait,thoroughly
9225,вполне,complètement,quite
9226,вполне,complètement,fully
9227,вполне,complètement,entirely
9228,вполне,complètement,completely
9229,вполне,complètement,altogether
9230,вполне,complètement,thoroughly
9231,вполне,très,well
9232,вполне,très,quite
9233,вполне,assez,quite
9234,вполне,assez,enough
9235,вполне,assez,reasonably
9236,вполне,assez,fairly
9237,вполне,parfaitement,well
9238,вполне,parfaitement,quite
9239,вполне,parfaitement,fully
9240,вполне,parfaitement,entirely
9241,вполне,parfaitement,perfectly
9242,вполне,parfaitement,clearly
9243,вполне,parfaitement,completely
9244,вполне,parfaitement,thoroughly
9245,вполне,plutôt,quite
9246,вполне,plutôt,fairly
9247,вполне,fin,no_equality
9248,вполне,à fond,fully
9249,вполне,à fond,completely
9250,вполне,à fond,thoroughly
9251,содержание,contenu,content
9252,содержание,contenu,substance
9253,содержание,teneur,content
9254,содержание,teneur,substance
9255,содержание,teneur,concentration
9256,содержание,teneur,containing
9257,содержание,contenu de,no_equality
9258,содержание,teneur en,content
9259,содержание,teneur en,containing
9260,содержание,table des matières,table of contents
9261,содержание,sommaire,table of contents
9262,содержание,matière,substance
9263,содержание,entretien,maintenance
9264,содержание,entretien,maintaining
9265,содержание,entretien,upkeep
9266,содержание,aliments,maintenance
9267,содержание,traitement,no_equality
9268,содержание,charge,no_equality
9269,содержание,subsistance,maintenance
9270,содержание,subsistance,upkeep
9271,содержание,compréhension,no_equality
9272,содержание,dosage,no_equality
9273,содержание,pension,maintenance
9274,содержание,pension,allowance
9275,правая рука,la main droite,no_equality
9276,правая рука,bras droit,right hand
9277,правая рука,bras droit,right-hand man
9278,правая рука,bras droit,right arm
9279,правая рука,bras droit,number two
9280,правая рука,bras droit,wingman
9281,правая рука,droite,no_equality
9282,правая рука,droit,no_equality
9283,правая рука,alter ego,no_equality
9284,сынишка,gosse,no_equality
9285,лицевая сторона,recto,recto
9286,лицевая сторона,face avant,no_equality
9287,лицевая сторона,avers,no_equality
9288,лицевая сторона,dessus,no_equality
9289,лицевая сторона,droit,no_equality
9290,лицевая сторона,endroit,no_equality
9291,лицевая сторона,champ,no_equality
9292,лицевая сторона,fleur,no_equality
9293,научное общество,société savante,learned society
9294,научное общество,académie,no_equality
9295,извиниться,s'excuser devant,no_equality
9296,наметить,tracer,chart
9297,наметить,tracer,outline
9298,наметить,tracer,map out
9299,наметить,prévoir,schedule
9300,наметить,prévoir,envisage
9301,наметить,fixer,set
9302,наметить,cartographier,chart
9303,наметить,programmer,set
9304,наметить,programmer,schedule
9305,наметить,énoncer,outline
9306,наметить,proposer,no_equality
9307,наметить,désigner,identify
9308,наметить,se proposer de,no_equality
9309,несравненный,incomparable,incomparable
9310,несравненный,sans pareil,incomparable
9311,несравненный,sans égal,no_equality
9312,несравненный,hors pair,no_equality
9313,несравненный,sans rival,no_equality
9314,процентный доход,intérêt,no_equality
9315,тогда,alors,then
9316,тогда,alors,well
9317,тогда,puis,then
9318,тогда,puis,well
9319,тогда,à l'époque,no_equality
9320,тогда,en ce cas,no_equality
9321,раз,fois,time
9322,раз,fois,one
9323,раз,fois,once
9324,раз,une fois,no_equality
9325,раз,un,no_equality
9326,раз,une fois que,no_equality
9327,раз,une deux,no_equality
9328,раз,si,once
9329,раз,si,if
9330,дутый,soufflé,no_equality
9331,дутый,exagéré,no_equality
9332,дутый,faux,no_equality
9333,равнина,plaine,plain
9334,равнина,plaine,champaign
9335,равнина,pays plats,no_equality
9336,лицензирование,octroi de licences,licensing
9337,лицензирование,octroi de licences,licencing
9338,лицензирование,concession de licences,licensing
9339,лицензирование,régime de licences,no_equality
9340,лицензирование,obtention d'une licence,licensing
9341,лицензирование,délivrance,licensing
9342,лицензирование,procédure d'agrément,no_equality
9343,льгота,allégement,no_equality
9344,льгота,avantage,benefit
9345,льгота,incitation,no_equality
9346,льгота,privilège,benefit
9347,льгота,privilège,privilege
9348,льгота,exemption,no_equality
9349,льгота,abattement,no_equality
9350,льгота,facilité,no_equality
9351,льгота,condition,no_equality
9352,льгота,aide,no_equality
9353,льгота,traitement de faveur,no_equality
9354,льгота,aide de l'État,no_equality
9355,льгота,licence,no_equality
9356,льгота,tolérance,no_equality
9357,вариант,option,option
9358,вариант,option,alternative
9359,вариант,option,way
9360,вариант,option,choice
9361,вариант,variante,option
9362,вариант,variante,version
9363,вариант,variante,alternative
9364,вариант,variante,variant
9365,вариант,variante,variation
9366,вариант,scénario,scenario
9367,вариант,rédaction,draft
9368,вариант,leçon,no_equality
9369,механик,mécanicien,mechanic
9370,механик,mécanicien,engineer
9371,механик,mécanicien,machinist
9372,механик,outilleur,no_equality
9373,мирское,profane,worldly
9374,мирское,profane,profane
9375,мирское,profane,secular
9376,камелек,cheminée,no_equality
9377,испытывать,éprouver,no_equality
9378,испытывать,connaître,no_equality
9379,испытывать,rencontrer,no_equality
9380,испытывать,sentir,no_equality
9381,испытывать,examiner,no_equality
9382,испытывать,recevoir,no_equality
9383,испытывать,toucher,no_equality
9384,вдруг,soudain,suddenly
9385,вдруг,soudain,then
9386,вдруг,soudain,all of a sudden
9387,вдруг,soudain,all of the sudden
9388,вдруг,soudain,abruptly
9389,вдруг,soudain,all at once
9390,вдруг,tout à coup,suddenly
9391,вдруг,tout à coup,then
9392,вдруг,tout à coup,all of a sudden
9393,вдруг,tout à coup,all of the sudden
9394,вдруг,tout à coup,all at once
9395,вдруг,tout d'un coup,suddenly
9396,вдруг,tout d'un coup,all of a sudden
9397,вдруг,tout d'un coup,all of the sudden
9398,вдруг,tout d'un coup,all at once
9399,вдруг,d'un coup,all of a sudden
9400,вдруг,d'un coup,all at once
9401,вдруг,du coup,suddenly
9402,вдруг,du coup,then
9403,вдруг,voilà que,suddenly
9404,вдруг,un beau jour,no_equality
9405,вдруг,d'un bond,no_equality
9406,вдруг,à brûle-pourpoint,no_equality
9407,весточка,nouvelle,news
9408,мелькание,scintillement,no_equality
9409,мелькание,fuite,no_equality
9410,дарить,faire cadeau de,no_equality
9411,дарить,donner,give
9412,дарить,donner,donate
9413,взрослый,adulte,adult
9414,взрослый,adulte,grown up
9415,взрослый,adulte,mature
9416,взрослый,adulte,grownup
9417,взрослый,grande personne,grown up
9418,взрослый,grande personne,grownup
9419,взрослый,grande personne,grown-up
9420,взрослый,grand,big
9421,взрослый,grand,grown up
9422,взрослый,grand,grownup
9423,взрослый,grand,grown-up
9424,взрослый,vieux,no_equality
9425,взрослый,homme fait,no_equality
9426,выступать,prendre la parole,speak
9427,выступать,prendre la parole,stand
9428,выступать,prendre la parole,take the floor
9429,выступать,saillir,project
9430,выступать,saillir,protrude
9431,выступать,faire saillie,project
9432,выступать,faire saillie,protrude
9433,выступать,intervenir,act
9434,выступать,intervenir,speak
9435,выступать,intervenir,address
9436,выступать,intervenir,stand
9437,выступать,se produire,perform
9438,выступать,se produire,appear
9439,выступать,faire fonction de,no_equality
9440,выступать,donner,make
9441,выступать,dépasser,project
9442,выступать,dépasser,protrude
9443,выступать,représenter,perform
9444,выступать,représenter,constitute
9445,выступать,aller,make
9446,выступать,être en saillie,protrude
9447,выступать,s'avancer,come forward
9448,выступать,aborder,address
9449,выступать,ressortir,no_equality
9450,выступать,manifester,no_equality
9451,выступать,avancer,protrude
9452,выступать,exsuder,no_equality
9453,выступать,paraître,appear
9454,передавать,transmettre,transfer
9455,передавать,transmettre,transmit
9456,передавать,transmettre,pass on
9457,передавать,transmettre,pass
9458,передавать,transmettre,broadcast
9459,передавать,transmettre,submit
9460,передавать,transmettre,communicate
9461,передавать,transmettre,send
9462,передавать,transmettre,impart
9463,передавать,transmettre,convey
9464,передавать,transmettre,deliver
9465,передавать,transmettre,forward
9466,передавать,transmettre,relay
9467,передавать,transmettre,devolve
9468,передавать,distribuer,deliver
9469,передавать,divulguer,no_equality
9470,передавать,transporter,transfer
9471,передавать,transporter,convey
9472,чадо,enfant,no_equality
9473,место свидания,rendez-vous,date
9474,место свидания,rendez-vous,visit
9475,место свидания,rendez-vous,rendezvous
9476,собеседование,entrevue,interview
9477,собеседование,entrevue,interviewed
9478,собеседование,entrevue,interviewing
9479,собеседование,entretien,interview
9480,собеседование,conférence,no_equality
9481,разместить,héberger,house
9482,разместить,positionner,place
9483,разместить,positionner,put
9484,разместить,positionner,locate
9485,разместить,mettre,place
9486,разместить,mettre,put
9487,разместить,déposer,place
9488,разместить,déposer,put
9489,разместить,abriter,house
9490,разместить,investir,put
9491,польза,avantage,benefit
9492,польза,avantage,advantage
9493,польза,avantage,profit
9494,польза,bien,no_equality
9495,новость,nouvelle,news
9496,новость,nouvelle,story
9497,новость,nouvelle,bit of news
9498,новость,actualité,news
9499,новость,nouveauté,new
9500,новость,nouveau,no_equality
9501,пламя,flamme,flame
9502,пламя,flamme,fire
9503,пламя,flamme,blaze
9504,полоска,bandelette,strip
9505,полоска,bandelette,band
9506,полоска,raie,strip
9507,полоска,raie,stripe
9508,полоска,raie,streak
9509,полоска,bandeau,strip
9510,полоска,bandeau,band
9511,критерий,critère,criterion
9512,критерий,critère,test
9513,критерий,critère,standard
9514,критерий,critère,measure
9515,критерий,critère,benchmark
9516,критерий,critère,yardstick
9517,критерий,critère,requirement
9518,критерий,critère,criterium
9519,критерий,critères,criterion
9520,критерий,critères,test
9521,критерий,critères,standard
9522,критерий,test,test
9523,критерий,référence,standard
9524,критерий,référence,benchmark
9525,критерий,référence,yardstick
9526,критерий,critérium,criterion
9527,юрисдикция,juridiction,jurisdiction
9528,бой,combat,fight
9529,бой,combat,battle
9530,бой,combat,fighting
9531,бой,combat,combat
9532,бой,combat,match
9533,бой,combat,bout
9534,бой,combat,action
9535,бой,combat,struggle
9536,бой,bagarre,fight
9537,бой,bagarre,battle
9538,бой,bagarre,fighting
9539,бой,bagarre,fray
9540,бой,bagarre,struggle
9541,бой,rif,no_equality
9542,бой,boy,boy
9543,бой,action,action
9544,бой,feu,action
9545,бой,chasse,no_equality
9546,бой,calcin,no_equality
9547,бой,casse,no_equality
9548,бой,sonnerie,no_equality
9549,бой,baroud,fighting
9550,бой,affaire,no_equality
9551,бой,joute,battle
9552,бой,joute,dogfight
9553,бой,engagement,no_equality
9554,бой,bris,no_equality
9555,бой,tabac,beat
9556,щит,bouclier,shield
9557,щит,bouclier,shielding
9558,щит,panneau,billboard
9559,щит,panneau,board
9560,щит,panneau,backboard
9561,щит,panneau,panel
9562,щит,blindage,shield
9563,щит,blindage,shielding
9564,щит,pavois,shield
9565,щит,tableau,board
9566,щит,tableau,panel
9567,щит,tableau,switchboard
9568,щит,tableau d'affichage,billboard
9569,щит,flasque,no_equality
9570,щит,armoire,no_equality
9571,щит,masque,no_equality
9572,щит,test,no_equality
9573,щит,vanne,no_equality
9574,щит,blinde,no_equality
9575,поверенный,mandataire,attorney
9576,поверенный,fondé de pouvoir,no_equality
9577,поверенный,fondé de pouvoirs,no_equality
9578,поверенный,avoué,attorney
9579,поверенный,avoué,solicitor
9580,поверенный,avoué,procurador
9581,поверенный,solicitor,solicitor
9582,поверенный,homme de confiance,no_equality
9583,поверенный,confident,no_equality
9584,поверенный,agréé,no_equality
9585,веялка,tarare,winnow
9586,веялка,vanneuse,no_equality
9587,альбомный,d'album,no_equality
9588,последовательность,séquence,sequence
9589,последовательность,séquence,sequencing
9590,последовательность,séquence,order
9591,последовательность,succession,sequence
9592,последовательность,succession,series
9593,последовательность,succession,chain
9594,последовательность,succession,succession
9595,последовательность,suivi,no_equality
9596,последовательность,logique,no_equality
9597,последовательность,progression,sequence
9598,последовательность,suite,sequence
9599,последовательность,suite,continuity
9600,последовательность,suite,series
9601,последовательность,unité,no_equality
9602,последовательность,suite logique,no_equality
9603,последовательность,esprit de suite,consistency
9604,последовательность,consécution,no_equality
9605,последовательность,ligne de continuité,no_equality
9606,последовательность,rigueur,no_equality
9607,последовательность,train,no_equality
9608,последовательность,gradation,no_equality
9609,лишение,privation,deprivation
9610,лишение,privation,denial
9611,лишение,privation,loss
9612,лишение,privation,withdrawal
9613,лишение,privation,forfeiture
9614,лишение,privation,disenfranchisement
9615,лишение,privation,depriving
9616,лишение,privation,deprived
9617,лишение,privation,deprival
9618,лишение,privation,privation
9619,лишение,déni,deprivation
9620,лишение,déni,denial
9621,лишение,déni,disenfranchisement
9622,лишение,révocation,withdrawal
9623,лишение,révocation,revocation
9624,лишение,révocation,removal
9625,блеск,brillance,shine
9626,блеск,brillance,gloss
9627,блеск,brillance,luster
9628,блеск,brillance,sparkle
9629,блеск,brillance,brilliance
9630,блеск,brillance,brilliant
9631,блеск,brillance,sheen
9632,блеск,brillance,lustre
9633,блеск,brillance,brightness
9634,блеск,étincelle,sparkle
9635,блеск,fleur,no_equality
9636,блеск,scintillation,no_equality
9637,блеск,feu,no_equality
9638,депонирование,dépôt,deposit
9639,депонирование,dépôt,depositing
9640,депонирование,dépôt,deposition
9641,депонирование,dépôt,bailment
9642,депонирование,mise en dépôt,depositing
9643,скрывающийся,réfugié,no_equality
9644,изнасиловать,violer,no_equality
9645,пронять,pénétrer,no_equality
9646,едва,à peine,barely
9647,едва,à peine,hardly
9648,едва,à peine,scarcely
9649,едва,à peine,just
9650,едва,à peine,little
9651,едва,à peine,merely
9652,едва,difficilement,barely
9653,едва,difficilement,hardly
9654,едва,difficilement,scarcely
9655,едва,tout juste,barely
9656,едва,tout juste,hardly
9657,едва,tout juste,scarcely
9658,едва,tout juste,just
9659,едва,tout juste,merely
9660,едва,de peu,barely
9661,едва,juste,just
9662,едва,juste,merely
9663,едва,fin,no_equality
9664,едва,quasiment,barely
9665,едва,quasiment,hardly
9666,едва,quasiment,almost
9667,едва,quasiment,nearly
9668,едва,quasiment,little
9669,едва,manquer de,no_equality
9670,едва,à grand-peine,no_equality
9671,крестьянское хозяйство,exploitation paysanne,no_equality
9672,крестьянское хозяйство,paysan,no_equality
9673,крестьянское хозяйство,exploitation agricole,farm
9674,крестьянское хозяйство,petite exploitation agricole,no_equality
9675,экспозиция,exposition,exposition
9676,экспозиция,exposition,exhibit
9677,экспозиция,exposition,exhibition
9678,экспозиция,exposition,exposure
9679,экспозиция,exposition,display
9680,экспозиция,lumination,no_equality
9681,экспозиция,présentation,exhibition
9682,экспозиция,présentation,display
9683,экспозиция,dose d'exposition,no_equality
9684,экспозиция,pose,no_equality
9685,познать,connaître,know
9686,познать,connaître,experience
9687,познать,reconnaître,know
9688,познать,expérimenter,experience
9689,познать,concevoir,no_equality
9690,численность,effectif,number
9691,численность,effectif,population
9692,численность,effectif,strength
9693,численность,effectif,size
9694,численность,effectif,staffing
9695,численность,effectif,staff
9696,численность,force,strength
9697,в частности,en particulier,in particular
9698,в частности,en particulier,particularly
9699,в частности,en particulier,notably
9700,в частности,en particulier,specifically
9701,в частности,en particulier,including
9702,в частности,en particulier,especially
9703,в частности,notamment,in particular
9704,в частности,notamment,particularly
9705,в частности,notamment,inter alia
9706,в частности,notamment,notably
9707,в частности,notamment,specifically
9708,в частности,notamment,among other things
9709,в частности,notamment,including
9710,в частности,notamment,such
9711,в частности,notamment,especially
9712,в частности,notamment,namely
9713,в частности,plus précisément,in particular
9714,в частности,plus précisément,especially
9715,в частности,plus précisément,namely
9716,объединение,jointure,joining
9717,объединение,association,association
9718,объединение,association,combining
9719,объединение,association,combination
9720,объединение,association,pool
9721,объединение,association,organization
9722,объединение,unification,consolidation
9723,объединение,unification,integration
9724,объединение,unification,unification
9725,объединение,unification,merger
9726,объединение,unification,reunification
9727,объединение,concaténer,no_equality
9728,объединение,interconnexion,no_equality
9729,объединение,intégration,integration
9730,объединение,réunion,union
9731,объединение,réunion,combination
9732,документация,documentation,documentation
9733,документация,documentation,document
9734,документация,documentation,paperwork
9735,документация,documents,documentation
9736,документация,documents,document
9737,документация,documents,records
9738,документация,documents,papers
9739,документация,documents,paperwork
9740,документация,documentaire,documentation
9741,документация,documentaire,document
9742,документация,papiers,documentation
9743,документация,papiers,document
9744,документация,papiers,paperwork
9745,документация,pièces,no_equality
9746,документация,expéditions,no_equality
9747,документация,FD,no_equality
9748,мобилизованный,mobilisé,no_equality
9749,же,même,same
9750,же,même,similar
9751,же,même,similarly
9752,же,même,still
9753,же,puisque,now
9754,освещение,éclairage,lighting
9755,освещение,éclairage,light
9756,освещение,éclairage,illumination
9757,освещение,éclairage,lit
9758,освещение,éclairage,lightening
9759,освещение,éclairage,illuminating
9760,освещение,Eclairage,no_equality
9761,освещение,lumières,light
9762,освещение,couverture,coverage
9763,освещение,allumage,lighting
9764,освещение,allumage,lit
9765,освещение,rampe,no_equality
9766,освещение,interprétation,no_equality
9767,в самом деле,en effet,indeed
9768,в самом деле,en effet,in fact
9769,в самом деле,en effet,actually
9770,в самом деле,en effet,as a matter of fact
9771,в самом деле,en réalité,indeed
9772,в самом деле,en réalité,really
9773,в самом деле,en réalité,in fact
9774,в самом деле,en réalité,actually
9775,в самом деле,en réalité,as a matter of fact
9776,в самом деле,réellement,indeed
9777,в самом деле,réellement,really
9778,в самом деле,réellement,actually
9779,в самом деле,réellement,truly
9780,в самом деле,réellement,for real
9781,в самом деле,non,no_equality
9782,в самом деле,rien de moins,no_equality
9783,в самом деле,sans regret,no_equality
9784,кампания,campagne,campaign
9785,кампания,campagne,drive
9786,кампания,campagne,campaigning
9787,кампания,action de masse,no_equality
9788,отрезок пути,trajet,stretch
9789,отрезок пути,trajet,way
9790,отрезок пути,trajet,path
9791,европейский,européen,european
9792,европейский,d'Europe,european
9793,талантливый,talentueux,talented
9794,талантливый,talentueux,gifted
9795,талантливый,talentueux,talent
9796,талантливый,talentueux,brilliant
9797,талантливый,talentueux,clever
9798,талантливый,de talent,talented
9799,талантливый,de talent,gifted
9800,талантливый,doué de talent,talented
9801,талантливый,doué de talent,talent
9802,талантливый,brillant,brilliant
9803,талантливый,brillant,clever
9804,знакомить,faire connaître,familiarize
9805,знакомить,faire connaître,introduce
9806,знакомить,faire connaître,educate
9807,знакомить,présenter,introduce
9808,знакомить,initier,familiarize
9809,знакомить,initier,introduce
9810,знакомить,initier,acquaint
9811,знакомить,présenter à,no_equality
9812,знакомить,informer,educate
9813,поступления,recettes,income
9814,поступления,recettes,revenue
9815,поступления,recettes,proceeds
9816,поступления,recettes,earnings
9817,поступления,revenu,income
9818,поступления,revenu,revenue
9819,поступления,encaissements,no_equality
9820,поступления,recouvrement,collection
9821,поступления,rentrées,income
9822,поступления,rentrées,revenue
9823,поступления,rentrées,earnings
9824,поступления,rentrées,receipt
9825,поступления,perception,collection
9826,час,heure,hour
9827,час,heure,time
9828,час,heure,o'clock
9829,час,heure,moment
9830,час,heure,late
9831,час,heure,day
9832,час,heure,clock
9833,пэр,pair,peer
9834,полосы,bande,strip
9835,полосы,bande,band
9836,полосы,bande,stripe
9837,полосы,bandes,strip
9838,полосы,bandes,band
9839,полосы,bandes,stripe
9840,полосы,franges,no_equality
9841,полосы,raies,line
9842,полосы,raies,stripe
9843,полосы,hachure,no_equality
9844,маловато,peu,not enough
9845,маловато,peu,a little
9846,маловато,peu,few
9847,маловато,peu de,no_equality
9848,маловато,pas beaucoup de,not a lot of
9849,необратимо,irréversiblement,irreversibly
9850,необратимо,irrémédiablement,irreversibly
9851,необратимо,irrémédiablement,irrevocably
9852,необратимо,irrémédiablement,irreparably
9853,необратимо,irrémédiablement,permanently
9854,необратимо,définitivement,irreversibly
9855,необратимо,définitivement,irrevocably
9856,необратимо,définitivement,permanently
9857,удивительно,surprenant,no_equality
9858,удивительно,incroyable,no_equality
9859,удивительно,merveilleuse,no_equality
9860,удивительно,remarquable,no_equality
9861,удивительно,étonnamment,surprisingly
9862,удивительно,étonnamment,remarkably
9863,удивительно,étonnamment,amazingly
9864,удивительно,étonnamment,astonishingly
9865,удивительно,étonnamment,incredibly
9866,удивительно,étonnamment,strangely
9867,удивительно,étonnamment,surprising
9868,удивительно,étonnamment,strikingly
9869,удивительно,étonnamment,astoundingly
