,ru,fr,en
30314,отшельник,ermite,hermit
30315,отшельник,ermite,recluse
30316,отшельник,ermite,shut-in
30317,горница,cénacle,no_equality
30318,горница,chambre,room
30319,единство,unité,unity
30320,единство,unité,oneness
30321,единство,unicité,unity
30322,единство,unicité,oneness
30323,единство,intégrité,integrity
30324,охарактеризовать,caractériser,describe
30325,охарактеризовать,caractériser,characterize
30326,охарактеризовать,caractériser,characterise
30327,охарактеризовать,qualifier,describe
30328,охарактеризовать,qualifier,characterize
30329,охарактеризовать,qualifier,characterise
30330,охарактеризовать,qualifier,termed
30331,охарактеризовать,résumer,outline
30332,охарактеризовать,définir,describe
30333,охарактеризовать,définir,characterize
30334,охарактеризовать,définir,outline
30335,охарактеризовать,cerner,no_equality
30336,палец,doigt,finger
30337,палец,doigt,thumb
30338,палец,doigt,toe
30339,палец,doigt,digit
30340,палец,doigt,fingertip
30341,палец,broche,no_equality
30342,палец,axe,no_equality
30343,палец,bouton,no_equality
30344,палец,came,no_equality
30345,палец,maneton,no_equality
30346,палец,dé,no_equality
30347,палец,entraîneur,no_equality
30348,палец,fuseau,no_equality
30349,размер обуви,pointure,shoe size
30350,конец,fin,end
30351,конец,fin,ending
30352,конец,fin,late
30353,конец,fin,finish
30354,конец,fin,back
30355,конец,fin,death
30356,конец,extrémité,end
30357,конец,final,end
30358,конец,final,ending
30359,конец,final,finish
30360,конец,terme,end
30361,конец,mort,die
30362,конец,mort,death
30363,конец,traite,no_equality
30364,конец,course,no_equality
30365,конец,brin,no_equality
30366,конец,trajet,no_equality
30367,конец,bouquet,no_equality
30368,конец,amarre,no_equality
30369,конец,épilogue,ending
30370,конец,ça y est,no_equality
30371,буфет,buffet,buffet
30372,буфет,buffet,cupboard
30373,буфет,buffet,sideboard
30374,буфет,buffet,credenza
30375,буфет,collation,refreshment
30376,нет,pas,no
30377,нет,pas,not
30378,нет,point,no_equality
30379,нет,néant,no_equality
30380,нет,que si,no_equality
30381,нет,non fait,no_equality
30382,нет,disparu,no_equality
30383,нет,ne pas avoir,don't have
30384,нет,ne pas avoir,doesn't have
30385,нет,salut,no_equality
30386,нет,ne pas être,no_equality
30387,нет,sûrement pas,no_equality
30388,нет,je vous remercie,no_equality
30389,нет,non,not
30390,нет,non,nope
30391,нет,non,nay
30392,нет,non,nah
30393,отсчет,décompte,countdown
30394,отсчет,décompte,count
30395,отсчет,décompte,clock
30396,отсчет,lecture,no_equality
30397,отсчет,échantillon,no_equality
30398,отсчет,coup,no_equality
30399,отсчет,indication,no_equality
30400,отсчет,L,no_equality
30401,глянцевый,brillant,glossy
30402,предрасположенный,prédisposé,predisposed
30403,предрасположенный,prédisposé,prone
30404,предрасположенный,sujet,no_equality
30405,способ,façon,way
30406,способ,façon,manner
30407,способ,façon,approach
30408,способ,façon,means
30409,способ,moyen,way
30410,способ,moyen,method
30411,способ,moyen,means
30412,способ,comment,way
30413,способ,expédient,no_equality
30414,способ,formule,method
30415,способ,formule,approach
30416,способ,marche à suivre,no_equality
30417,острый конец,pointe,no_equality
30418,правильное,juste,proper
30419,правильное,juste,right
30420,правильное,juste,correct
30421,правильное,juste,appropriate
30422,правильное,juste,accurate
30423,один-одинешенек,tout seul,all alone
30424,сборная,sélection,no_equality
30425,сборная,barre omnibus,no_equality
30426,необходимый,nécessaire,necessary
30427,необходимый,nécessaire,required
30428,необходимый,nécessaire,needed
30429,необходимый,nécessaire,essential
30430,необходимый,nécessaire,requisite
30431,необходимый,nécessaire,appropriate
30432,необходимый,nécessaire,adequate
30433,необходимый,nécessaire,vital
30434,необходимый,nécessaire,desired
30435,необходимый,nécessaire,sufficient
30436,необходимый,obligatoire,necessary
30437,необходимый,obligatoire,required
30438,необходимый,necessaire,necessary
30439,необходимый,necessaire,required
30440,необходимый,necessaire,needed
30441,необходимый,necessaire,essential
30442,необходимый,necessaire,requisite
30443,необходимый,necessaire,appropriate
30444,необходимый,necessaire,adequate
30445,необходимый,necessaire,vital
30446,необходимый,necessaire,desired
30447,необходимый,necessaire,sufficient
30448,необходимый,premier,no_equality
30449,необходимый,de rigueur,required
30450,необходимый,de rigueur,essential
30451,жизнь,vie,life
30452,жизнь,vie,living
30453,жизнь,vie,lifetime
30454,жизнь,vie,livelihood
30455,жизнь,vie,existence
30456,жизнь,vie,live
30457,жизнь,vivant,life
30458,жизнь,vivant,lifetime
30459,жизнь,vivre,no_equality
30460,жизнь,destinée,no_equality
30461,жизнь,vie précaire,no_equality
30462,жизнь,marais,no_equality
30463,жизнь,lumière du jour,no_equality
30464,расход,dépense,consumption
30465,расход,dépense,expenditure
30466,расход,dépense,expense
30467,расход,dépense,charge
30468,расход,débit,flow rate
30469,расход,débit,discharge
30470,расход,sortie,discharge
30471,расход,Q,no_equality
30472,расход,décharge,discharge
30473,расход,C.,no_equality
30474,расход,ponction,no_equality
30475,выходное отверстие,orifice de sortie,exit wound
30476,выходное отверстие,orifice de sortie,discharge port
30477,выходное отверстие,sortie,outlet
30478,выходное отверстие,bouche de sortie,no_equality
30479,выходное отверстие,orifice d'évacuation,outlet
30480,выходное отверстие,orifice d'évacuation,discharge port
30481,диск,disque,drive
30482,диск,disque,disk
30483,диск,disque,disc
30484,диск,disque,cd
30485,диск,disque,record
30486,диск,disque,discus
30487,диск,disque,album
30488,диск,lecteur,drive
30489,диск,rom,no_equality
30490,диск,disquette,no_equality
30491,диск,cadran,dial
30492,диск,cercle,no_equality
30493,диск,rondelle,disk
30494,диск,rondelle,disc
30495,диск,plateau,no_equality
30496,диск,galette,disc
30497,диск,rouet,no_equality
30498,огонек,petite flamme,no_equality
30499,огонек,une petite lumière,no_equality
30500,огонек,feu,light
30501,огонек,lueur,light
30502,огонек,lueur,twinkle
30503,огонек,étincelle,light
30504,огонек,étincelle,twinkle
30505,огонек,scintillement,twinkle
30506,отметить,noter,note
30507,отметить,noter,point out
30508,отметить,noter,mention
30509,отметить,noter,mark
30510,отметить,noter,observe
30511,отметить,marquer,mark
30512,отметить,distinguer,recognize
30513,отметить,retenir,no_equality
30514,обеспечение,sécurité,security
30515,обеспечение,sécurité,securing
30516,обеспечение,sécurité,protection
30517,обеспечение,assurance,guarantee
30518,обеспечение,assurance,ensuring
30519,обеспечение,maintien,support
30520,обеспечение,maintien,maintenance
30521,обеспечение,approvisionnement,provision
30522,обеспечение,approvisionnement,providing for
30523,обеспечение,approvisionnement,provisioning
30524,обеспечение,approvisionnement,procuring
30525,обеспечение,certificat,no_equality
30526,обеспечение,couverture,no_equality
30527,обеспечение,dotation,provision
30528,обеспечение,dotation,endowing
30529,долговременный,à long terme,long-term
30530,долговременный,à long terme,long-lasting
30531,долговременный,long,no_equality
30532,долговременный,durable,long-term
30533,долговременный,durable,lasting
30534,долговременный,durable,long-lasting
30535,долговременный,durable,permanent
30536,долговременный,durable,enduring
30537,долговременный,durable,durable
30538,долговременный,de longue durée,long-term
30539,долговременный,de longue durée,long-lasting
30540,долговременный,de longue durée,durable
30541,долговременный,à longue échéance,long-term
30542,нескромный,impudique,no_equality
30543,нескромный,libre,no_equality
30544,мотивы,motivation,motivation
30545,мотивы,motivation,motive
30546,мотивы,motivation,motivated
30547,пред,devant,before
30548,пред,devant,in front of
30549,барабанить,tambouriner,drum
30550,тиф,typhus,typhoid
30551,тиф,typhus,typhus
30552,трещина,fissure,crack
30553,трещина,fissure,cracked
30554,трещина,fissure,rift
30555,трещина,fissure,fissure
30556,трещина,fissure,split
30557,трещина,fissure,chink
30558,трещина,fissure,cleft
30559,трещина,fissure,break
30560,трещина,rupture,rift
30561,трещина,rupture,split
30562,трещина,rupture,break
30563,трещина,crique,crack
30564,трещина,brisure,break
30565,трещина,joint,no_equality
30566,трещина,fissure d'étanchéité,crack
30567,трещина,fissure d'étanchéité,rift
30568,трещина,fissure d'étanchéité,fissure
30569,трещина,tapure,crack
30570,трещина,scissure,no_equality
30571,трещина,anfractuosité,cleft
30572,автоматическая ручка,stylo,pen
30573,автоматическая ручка,stylo,handle
30574,металлический лист,plaque,sheet
30575,выставить,exposer,put
30576,выставить,exposer,expose
30577,выставить,exposer,display
30578,выставить,exposer,exhibit
30579,выставить,mettre,make
30580,выставить,mettre,put
30581,выставить,régler,no_equality
30582,выставить,émettre,make
30583,выставить,mettre dehors,no_equality
30584,выставить,sortir,no_equality
30585,выставить,avancer,no_equality
30586,выставить,mettre en avant,no_equality
30587,выставить,jeter,throw
30588,выставить,armer,no_equality
30589,сельский хозяин,agriculteur,no_equality
30590,выбыть,quitter,no_equality
30591,выбыть,partir,no_equality
30592,после,après,after
30593,после,après,once
30594,после,après,then
30595,после,après,afterwards
30596,после,après,later
30597,после,après,following
30598,после,après,upon
30599,после,après,beyond
30600,после,après,having
30601,после,après,behind
30602,после,après,past
30603,после,passé,no_equality
30604,после,plus tard,after
30605,после,plus tard,then
30606,после,plus tard,afterwards
30607,после,plus tard,later
30608,после,après coup,afterwards
30609,после,après coup,later
30610,после,ensuite de,then
30611,после,ensuite de,afterwards
30612,после,ensuite de,later
30613,огромный,énorme,huge
30614,огромный,énorme,enormous
30615,огромный,énorme,great
30616,огромный,énorme,big
30617,огромный,énorme,tremendous
30618,огромный,énorme,giant
30619,огромный,énorme,vast
30620,огромный,énorme,immense
30621,огромный,énorme,massive
30622,огромный,énorme,large
30623,огромный,énorme,considerable
30624,огромный,énorme,gigantic
30625,огромный,énorme,colossal
30626,огромный,énorme,humungous
30627,огромный,énorme,humongous
30628,огромный,vaste,huge
30629,огромный,vaste,great
30630,огромный,vaste,vast
30631,огромный,vaste,large
30632,огромный,vaste,extensive
30633,огромный,vaste,wide
30634,огромный,incroyable,tremendous
30635,огромный,impressionnant,no_equality
30636,огромный,enorme,no_equality
30637,огромный,monumental,colossal
30638,огромный,retentissant,huge
30639,узнавать,apprendre,learn
30640,узнавать,apprendre,know
30641,узнавать,apprendre,find out
30642,узнавать,apprendre,hear
30643,узнавать,identifier,recognize
30644,узнавать,identifier,recognise
30645,узнавать,voir,know
30646,узнавать,voir,find out
30647,узнавать,voir,hear
30648,узнавать,tirer de,no_equality
30649,потерять,perdre,lose
30650,потерять,perdre,loss
30651,потерять,perdre,loose
30652,потерять,perdre,forfeit
30653,потерять,perdre,waste
30654,потерять,être amputé de,no_equality
30655,напоминание,rappel,reminder
30656,напоминание,rappel,reminding
30657,напоминание,mémoire,memo
30658,напоминание,mémoire,remembrance
30659,вклад,contribution,contribution
30660,вклад,contribution,input
30661,вклад,contribution,role
30662,вклад,contribution,share
30663,вклад,contribution,contributor
30664,вклад,contribution,donation
30665,вклад,contribution,contributing
30666,вклад,contribution,gift
30667,вклад,fonds,no_equality
30668,вклад,placement,investment
30669,вклад,fonds déposé,no_equality
30670,вклад,produit financier,no_equality
30671,вклад,quote-part,share
30672,вклад,input,input
30673,указать,indiquer,indicate
30674,указать,indiquer,specify
30675,указать,indiquer,point out
30676,указать,indiquer,state
30677,указать,indiquer,point
30678,указать,indiquer,identify
30679,указать,indiquer,show
30680,указать,indiquer,outline
30681,указать,indiquer,explain
30682,указать,fournir,no_equality
30683,указать,entrer,no_equality
30684,указать,saisir,no_equality
30685,указать,inclure,no_equality
30686,указать,identifier,identify
30687,указать,signaler,indicate
30688,указать,signaler,point out
30689,указать,signaler,identify
30690,указать,signaler,mention
30691,указать,signaler,highlight
30692,указать,citer,mention
30693,указать,attirer l'attention,point out
30694,ушибать,blesser,damage
30695,бывший,ancien,former
30696,бывший,ancien,ex
30697,бывший,ancien,old
30698,бывший,ancien,retired
30699,накладка,couvre-joint,no_equality
30700,накладка,superposition,overlay
30701,накладка,éclisse,no_equality
30702,накладка,revêtement,overlay
30703,накладка,postiche,toupee
30704,накладка,béquille,no_equality
30705,накладка,applique,no_equality
30706,накладка,mastic,no_equality
30707,накладка,gousset,no_equality
30708,накладка,battement,no_equality
30709,накладка,volet,no_equality
30710,накладка,hausse,no_equality
30711,бокал,verre,glass
30712,бокал,verre,drink
30713,бокал,coupe,glass
30714,бокал,coupe,goblet
30715,бокал,flûte,glass
30716,прецедентное право,jurisprudence,case law
30717,прецедентное право,jurisprudence,case-law
30718,прецедентное право,jurisprudence,caselaw
30719,плакированный,plaqué,no_equality
30720,занимательность,intérêt,no_equality
30721,огибающая,enveloppe,envelope
30722,огибающая,courbe enveloppe,no_equality
30723,огибающая,courbe enveloppante,no_equality
30724,передний,avant,front
30725,передний,frontal,front
30726,передний,de devant,fore
30727,передний,de devant,front
30728,передний,de devant,forward
30729,передний,antérieur,fore
30730,передний,antérieur,front
30731,передний,Av.,no_equality
30732,тем более,d'autant plus,all the more
30733,тем более,d'autant plus,especially
30734,тем более,d'autant plus,particularly
30735,тем более,d'autant plus,even more
30736,тем более,d'autant plus,moreover
30737,тем более,d'autant que,particularly
30738,тем более,a fortiori,all the more
30739,тем более,a fortiori,especially
30740,тем более,a fortiori,particularly
30741,тем более,a fortiori,much less
30742,тем более,a fortiori,let alone
30743,тем более,a fortiori,still less
30744,тем более,a fortiori,a fortiori
30745,тем более,surtout que,no_equality
30746,тем более,justement,no_equality
30747,наводка,pointage,aiming
30748,наводка,visée,sighting
30749,наводка,visée,aiming
30750,наводка,lancement,no_equality
30751,беседа,conversation,conversation
30752,беседа,conversation,talk
30753,беседа,conversation,discussion
30754,беседа,conversation,chat
30755,беседа,conversation,chatting
30756,беседа,conversation,discourse
30757,беседа,discours,conversation
30758,беседа,discours,talk
30759,беседа,discours,discourse
30760,беседа,entrevue,conversation
30761,беседа,entrevue,interview
30762,беседа,entrevue,interviewed
30763,беседа,conférence,talk
30764,беседа,interlocution,interview
30765,беседа,talk-show,no_equality
30766,веерный,en éventail,no_equality
30767,грамотность,littératie,literacy
30768,грамотность,instruction élémentaire,no_equality
30769,грамотность,compétence,no_equality
30770,грамотность,orthographe,no_equality
30771,среда,environnement,environment
30772,среда,environnement,surroundings
30773,среда,mercredi,wednesday
30774,среда,média,medium
30775,среда,médium,medium
30776,среда,élément,no_equality
30777,среда,monde,no_equality
30778,среда,encadrement,no_equality
30779,среда,toile de fond,no_equality
30780,изысканный,raffiné,exquisite
30781,изысканный,raffiné,refined
30782,изысканный,raffiné,sophisticated
30783,изысканный,raffiné,elegant
30784,изысканный,raffiné,fancy
30785,изысканный,raffiné,tasteful
30786,изысканный,délicieux,exquisite
30787,изысканный,délicieux,delicious
30788,изысканный,gourmand,delicious
30789,изысканный,gourmand,gourmet
30790,изысканный,racé,elegant
30791,изысканный,friand,no_equality
30792,изысканный,affecté,no_equality
30793,завалиться,pencher,no_equality
30794,завалиться,tomber,no_equality
30795,вступление,entrée,entry
30796,вступление,entrée,admission
30797,вступление,entrée,entering into
30798,вступление,entrée,entrance
30799,вступление,adhésion,entry
30800,вступление,adhésion,accession
30801,вступление,adhésion,membership
30802,вступление,adhésion,joining
30803,вступление,adhésion,admission
30804,вступление,introduction,entry
30805,вступление,introduction,introduction
30806,вступление,introduction,intro
30807,вступление,accession au trône,no_equality
30808,вступление,prise de possession,no_equality
30809,вступление,émergence,no_equality
30810,завершенный,achevé,completed
30811,завершенный,achevé,finalized
30812,завершенный,achevé,complete
30813,завершенный,révolu,no_equality
30814,светящийся,luminescent,luminous
30815,светящийся,luminescent,glow
30816,светящийся,lumineux,glowing
30817,светящийся,lumineux,luminous
30818,светящийся,incandescent,glowing
30819,светящийся,incandescent,glow
30820,светящийся,radiant,no_equality
30821,светящийся,radial,no_equality
30822,истоки,origine,origin
30823,истоки,origine,originated
30824,истоки,sources,headwaters
30825,истоки,sources,roots
30826,истоки,sources,sources
30827,печь,four,oven
30828,печь,four,furnace
30829,печь,four,cooker
30830,печь,four,microwave
30831,печь,feu,no_equality
30832,печь,braiser,no_equality
30833,печь,cuire,bake
30834,печь,cuire,stove
30835,погремушка,hochet,rattle
30836,погремушка,grelot,no_equality
30837,погремушка,sonnette,no_equality
30838,осенний,d'automne,autumn
30839,осенний,d'automne,fall
30840,осенний,d'automne,autumnal
30841,осенний,automnal,autumn
30842,осенний,automnal,fall
30843,осенний,automnal,autumnal
30844,завязаться,commencer,no_equality
30845,завязаться,germer,no_equality
30846,завязаться,s'engager,no_equality
30847,прочий,autre,other
30848,целевой,ciblé,target
30849,целевой,ciblé,targeted
30850,целевой,ciblé,targeting
30851,целевой,ciblé,focused
30852,целевой,ciblé,specific
30853,целевой,final,no_equality
30854,чертеж,dessin,drawing
30855,чертеж,dessin technique,no_equality
30856,чертеж,plan,drawing
30857,чертеж,tracé,drawing
30858,чертеж,tracé,delineation
30859,чертеж,plan coté,no_equality
30860,чертеж,dessin linéaire,no_equality
30861,чертеж,développement,no_equality
30862,ассигнования,crédits budgétaires,appropriation
30863,ассигнования,allocations,allocation
30864,ассигнования,crédit,provision
30865,ассигнования,crédit,allocation
30866,ассигнования,crédit,appropriation
30867,ассигнования,crédits,provision
30868,ассигнования,crédits,allocation
30869,ассигнования,crédits,appropriation
30870,ассигнования,crédits,budget
30871,ассигнования,crédits,funding
30872,ассигнования,crédits,resources
30873,ассигнования,dépenses,budget
30874,ассигнования,dépenses,spending
30875,ассигнования,dépenses,expenditure
30876,ассигнования,dépenses,requirement
30877,ассигнования,dépenses,requirements
30878,ассигнования,enveloppe,allocation
30879,ассигнования,enveloppe,budget
30880,благодать,grâce,grace
30881,благодать,grâce,blessing
30882,благодать,grace,grace
30883,благодать,bénédiction,blessing
30884,благодать,grâce suffisante,grace
30885,благодать,lumière,no_equality
30886,конструктор,constructeur,designer
30887,конструктор,constructeur,constructor
30888,конструктор,constructeur,builder
30889,конструктор,designer,designer
30890,конструктор,ingénieur d'études,no_equality
30891,конструктор,ingénieur,designer
30892,конструктор,jeu de construction,erector set
30893,конструктор,jeu de construction,construction kit
30894,конструктор,ingénieur structure,no_equality
30895,ордер,mandat,warrant
30896,ордер,mandat,writ
30897,ордер,mandat,authorization
30898,ордер,bon,no_equality
30899,ордер,billet,no_equality
30900,ордер,bref,no_equality
30901,осунувшийся,défait,no_equality
30902,осунувшийся,tiré,no_equality
30903,отбить,repousser,fight off
30904,отбить,repousser,repel
30905,отбить,repousser,deter
30906,отбить,reconquérir,recapture
30907,отбить,reconquérir,retake
30908,отбить,repousser une attaque,no_equality
30909,отбить,reprendre,recapture
30910,отбить,reprendre,retake
30911,отбить,combattre,discourage
30912,отбить,sauver,retrieve
30913,отбить,casser,no_equality
30914,отбить,soulever,no_equality
30915,отбить,enlever,no_equality
30916,оценка,évaluation,assessment
30917,оценка,évaluation,evaluation
30918,оценка,évaluation,assessing
30919,оценка,évaluation,estimate
30920,оценка,évaluation,valuation
30921,оценка,évaluation,appraisal
30922,оценка,évaluation,estimation
30923,оценка,évaluation,measurement
30924,оценка,évaluation,review
30925,оценка,évaluation,rating
30926,оценка,évaluation,appreciation
30927,оценка,évaluation,evaluating
30928,оценка,évaluation,estimating
30929,оценка,évaluation,judgment
30930,оценка,évaluation,appraising
30931,оценка,évaluation,feedback
30932,оценка,évaluation,judging
30933,оценка,note,rating
30934,оценка,note,score
30935,оценка,note,grade
30936,оценка,note,mark
30937,оценка,estime,estimate
30938,оценка,estime,estimation
30939,оценка,estime,view
30940,оценка,estime,opinion
30941,оценка,Evaluation,evaluation
30942,оценка,valeur,valuation
30943,оценка,opinion,view
30944,оценка,opinion,opinion
30945,оценка,jugement,assessment
30946,оценка,jugement,evaluation
30947,оценка,jugement,appraisal
30948,оценка,jugement,opinion
30949,оценка,jugement,judgment
30950,оценка,jugement,judging
30951,оценка,caractérisation,no_equality
30952,оценка,estimateur,estimate
30953,оценка,estimateur,estimation
30954,оценка,estimateur,estimating
30955,преподать,enseigner,teach
30956,преподать,enseigner,give
30957,отросток,apophyse,process
30958,отросток,appendice,appendage
30959,отросток,processus,process
30960,отросток,pousse,no_equality
30961,отросток,rejeton,no_equality
30962,отросток,prolongement,no_equality
30963,отросток,doigt,no_equality
30964,отросток,queue,no_equality
30965,отросток,rejet,no_equality
30966,запуск,démarrage,launch
30967,запуск,démarrage,start
30968,запуск,démarrage,starting
30969,запуск,démarrage,start-up
30970,запуск,démarrage,startup
30971,запуск,démarrage,starting up
30972,запуск,mise en marche,starting
30973,запуск,mise en marche,start-up
30974,запуск,mise en marche,startup
30975,запуск,mise en marche,starting up
30976,запуск,mise en service,launch
30977,запуск,mise en service,starting
30978,запуск,mise en service,start-up
30979,запуск,mise en service,startup
30980,запуск,début,start
30981,запуск,début,starting
30982,запуск,mise en,no_equality
30983,запуск,mise en route,launch
30984,запуск,mise en route,launching
30985,запуск,mise en route,start
30986,запуск,mise en route,starting
30987,запуск,mise en route,start-up
30988,запуск,mise en route,startup
30989,запуск,départ,start
30990,запуск,départ,starting
30991,запуск,départ,start-up
30992,запуск,mise en œuvre,no_equality
30993,запуск,mise en fonctionnement,no_equality
30994,запуск,embrayage,no_equality
30995,запуск,mise à feu,firing
30996,запуск,mise en fonction,no_equality
30997,исток,origine,source
30998,исток,origine,beginning
30999,проветривать,aérer,air
31000,проветривать,aérer,ventilate
31001,проветривать,éventer,no_equality
31002,проветривать,rafraîchir,no_equality
31003,незаменимый,irremplaçable,indispensable
31004,незаменимый,irremplaçable,irreplaceable
31005,незаменимый,indispensable,indispensable
31006,незаменимый,incontournable,indispensable
31007,роды,accouchement,delivery
31008,роды,accouchement,birth
31009,роды,accouchement,childbirth
31010,роды,accouchement,labor
31011,роды,accouchement,baby
31012,роды,accouchement,labour
31013,роды,accouchement,confinement
31014,роды,accouchement,birthing
31015,роды,accouchement,childbearing
31016,роды,travail,labor
31017,роды,travail,labour
31018,роды,enfantement,birth
31019,роды,enfantement,childbirth
31020,роды,enfantement,birthing
31021,роды,enfantement,childbearing
31022,роды,couches,childbirth
31023,роды,parturition,delivery
31024,роды,parturition,birth
31025,роды,parturition,childbirth
31026,роды,part,no_equality
31027,роды,délivrance,delivery
31028,задний,arrière,back
31029,задний,arrière,rear
31030,задний,arrière,posterior
31031,задний,de derrière,back
31032,задний,de derrière,rear
31033,задний,d'arrière,back
31034,разум,intelligence,mind
31035,разум,intelligence,intelligence
31036,разум,intelligence,wisdom
31037,разум,intelligence,intellect
31038,разум,intelligence,intelligent
31039,разум,intelligence,wit
31040,разум,raison,mind
31041,разум,raison,reason
31042,разум,raison,sense
31043,разум,raison,intellect
31044,разум,conscience claire,no_equality
31045,разум,matière grise,no_equality
31046,задать,définir,set
31047,задать,définir,specify
31048,задать,définir,define
31049,задать,poser,ask
31050,задать,poser,set
31051,задать,poser,question
31052,задать,poser,pose
31053,задать,poser,raise
31054,задать,configurer,no_equality
31055,задать,régler,set
31056,задать,entrer,no_equality
31057,задать,demander,ask
31058,задать,demander,question
31059,задать,demander,wonder
31060,задать,choisir,no_equality
31061,задать,saisir,no_equality
31062,задать,affecter,assign
31063,задать,désigner,specify
31064,задать,désigner,assign
31065,задать,renseigner,no_equality
31066,чет,chet,chet
31067,чет,pair,no_equality
31068,вернуться,revenir,go back
31069,вернуться,revenir,get back
31070,вернуться,revenir,return
31071,вернуться,revenir,come back
31072,вернуться,revenir,be back
31073,вернуться,revenir,resume
31074,вернуться,être de retour,get back
31075,вернуться,être de retour,return
31076,вернуться,être de retour,be back
31077,вернуться,rallier,rejoin
31078,разворовать,voler,no_equality
31079,оболочка,coquille,shell
31080,оболочка,gaine,shell
31081,оболочка,gaine,casing
31082,оболочка,gaine,sheath
31083,оболочка,gaine,cover
31084,оболочка,gaine,jacket
31085,оболочка,enveloppe,shell
31086,оболочка,enveloppe,envelope
31087,оболочка,enveloppe,husk
31088,оболочка,enveloppe,casing
31089,оболочка,enveloppe,sheath
31090,оболочка,enveloppe,cover
31091,оболочка,enveloppe,jacket
31092,оболочка,habillage,casing
31093,оболочка,habillage,cover
31094,оболочка,tégument,no_equality
31095,оболочка,tunique,no_equality
31096,оболочка,enceinte,casing
31097,оболочка,écorce,shell
31098,оболочка,écorce,husk
31099,укрывающийся,réfugié,no_equality
31100,отлет,départ,no_equality
31101,пара,paire,pair
31102,пара,deux,couple
31103,пара,deux,pair
31104,пара,duo,couple
31105,пара,duo,pair
31106,пара,duo,duo
31107,пара,duo,twosome
31108,пара,frère,no_equality
31109,пара,complet,no_equality
31110,пара,doublet,pair
31111,хранить,stocker,keep
31112,хранить,stocker,store
31113,хранить,stocker,hold
31114,хранить,stocker,storage
31115,хранить,conserver,keep
31116,хранить,conserver,store
31117,хранить,conserver,hold
31118,хранить,conserver,retain
31119,хранить,conserver,maintain
31120,хранить,conserver,preserve
31121,хранить,enregistrer,store
31122,хранить,contenir,hold
31123,хранить,contenir,retain
31124,хранить,ranger,keep
31125,хранить,ranger,store
31126,хранить,protéger,keep
31127,хранить,protéger,preserve
31128,хранить,héberger,no_equality
31129,хранить,chérir,cherish
31130,хранить,chérir,treasure
31131,хранить,observer,keep
31132,хранить,mettre en mémoire,store
31133,хранить,conserver en dépôt,keep
31134,хранить,conserver en dépôt,retain
31135,хранить,conserver en dépôt,maintain
31136,хранить,conserver en dépôt,preserve
31137,побуждать,inciter,encourage
31138,побуждать,inciter,motivate
31139,побуждать,inciter,urge
31140,побуждать,inciter,induce
31141,побуждать,inciter,prompt
31142,побуждать,inciter,inspire
31143,побуждать,inciter,stimulate
31144,побуждать,inciter,impel
31145,побуждать,encourager,encourage
31146,побуждать,encourager,motivate
31147,побуждать,encourager,urge
31148,побуждать,encourager,inspire
31149,побуждать,encourager,stimulate
31150,побуждать,motiver,encourage
31151,побуждать,motiver,motivate
31152,побуждать,motiver,inspire
31153,побуждать,amener,encourage
31154,побуждать,amener,induce
31155,побуждать,amener,lead
31156,побуждать,propulser,impel
31157,побуждать,exhorter,encourage
31158,побуждать,exhorter,urge
31159,побуждать,inviter,encourage
31160,побуждать,inviter,urge
31161,побуждать,inviter,prompt
31162,побуждать,engager,urge
31163,побуждать,susciter,encourage
31164,побуждать,susciter,prompt
31165,побуждать,susciter,inspire
31166,побуждать,susciter,stimulate
31167,побуждать,susciter,provoke
31168,побуждать,solliciter,urge
31169,побуждать,solliciter,prompt
31170,побуждать,résoudre,no_equality
31171,самостоятельно,indépendamment,independently
31172,самостоятельно,indépendamment,separately
31173,самостоятельно,tout seul,alone
31174,самостоятельно,tout seul,on its own
31175,самостоятельно,tout seul,on your own
31176,самостоятельно,tout seul,on my own
31177,самостоятельно,tout seul,on his own
31178,самостоятельно,tout seul,single-handedly
31179,самостоятельно,de soi,no_equality
31180,самостоятельно,d'une façon indépendante,no_equality
31181,самостоятельно,de lui-même,on its own
31182,самостоятельно,de lui-même,on his own
31183,самостоятельно,individuellement,independently
31184,самостоятельно,individuellement,alone
31185,самостоятельно,individuellement,individually
31186,самостоятельно,individuellement,separately
31187,самостоятельно,spontanément,spontaneously
31188,самостоятельно,séparément,independently
31189,самостоятельно,séparément,alone
31190,самостоятельно,séparément,individually
31191,самостоятельно,séparément,separately
31192,самостоятельно,de soi-même,no_equality
31193,самостоятельно,à son compte,on her own
31194,самостоятельно,pour son compte,no_equality
31195,родные,parents,family
31196,родные,parents,relatives
31197,родные,parents,folks
31198,выравнивать,aligner,align
31199,выравнивать,lisser,no_equality
31200,выравнивать,justifier,align
31201,выравнивать,compenser,no_equality
31202,выравнивать,équilibrer,equalize
31203,выравнивать,uniformiser,align
31204,выравнивать,uniformiser,level
31205,выравнивать,araser,no_equality
31206,выравнивать,unir,no_equality
31207,пробой,claquage,no_equality
31208,пробой,cassure,no_equality
31209,пробой,perforation,penetration
31210,пробой,break,no_equality
31211,пробой,amorçage,no_equality
31212,совместно,conjointement,jointly
31213,совместно,conjointement,together
31214,совместно,conjointement,collectively
31215,совместно,conjointement,collaboratively
31216,совместно,conjointement,cooperatively
31217,совместно,conjointement,joint
31218,совместно,en coopération,cooperatively
31219,совместно,en coopération,joint
31220,совместно,collectivement,jointly
31221,совместно,collectivement,together
31222,совместно,collectivement,collectively
