,ru,fr,en
2802,возбуждать,piquer,no_equality
2803,провалить,échouer,fail
2804,провалить,échouer,flunk
2805,провалить,louper,flunk
2806,провалить,fiche,no_equality
2807,целесообразно,rationnellement,no_equality
2808,целесообразно,pratiquement,no_equality
2809,спуск,descente,descent
2810,спуск,descente,downhill
2811,спуск,descente,slope
2812,спуск,descente,way down
2813,спуск,descente,lowering
2814,спуск,descente,descending
2815,спуск,descente,ramp
2816,спуск,descendant,downhill
2817,спуск,mise à l'eau,launch
2818,спуск,mise à l'eau,ramp
2819,спуск,échappement,no_equality
2820,спуск,toboggan,slide
2821,спуск,imposition,no_equality
2822,спуск,descension,no_equality
2823,спуск,détente,trigger
2824,спуск,plan incliné,slope
2825,спуск,plan incliné,ramp
2826,спуск,chute,slide
2827,спуск,entrée,no_equality
2828,спуск,décharge,no_equality
2829,спуск,pose,no_equality
2830,спуск,trémie,no_equality
2831,ограбление,spoliation,no_equality
2832,ограбление,butin,no_equality
2833,ограбление,rafle,no_equality
2834,ограбление,casse,robbery
2835,ограбление,casse,heist
2836,ограбление,casse,break-in
2837,передаточный механизм,mécanisme de transmission,no_equality
2838,передаточный механизм,organe de transmission,no_equality
2839,передаточный механизм,commande,no_equality
2840,передаточный механизм,train,no_equality
2841,программа,programme,programme
2842,программа,programme,program
2843,программа,programme,agenda
2844,программа,programme,curriculum
2845,программа,programme,scheme
2846,программа,programme,software
2847,программа,programme,application
2848,программа,programme,syllabus
2849,программа,programme,schedule
2850,программа,programme,package
2851,программа,logiciel,program
2852,программа,logiciel,software
2853,программа,logiciel,application
2854,программа,logiciel,package
2855,программа,instruction,no_equality
2856,программа,campagne,no_equality
2857,программа,chaîne,no_equality
2858,умыть,laver,wash
2859,сам по себе,en soi,on its own
2860,сам по себе,en soi,per se
2861,сам по себе,en soi,in itself
2862,сам по себе,en soi,by itself
2863,сам по себе,en soi,in its own right
2864,сам по себе,tout seul,alone
2865,сам по себе,tout seul,on its own
2866,сам по себе,tout seul,on his own
2867,сам по себе,tout seul,all by himself
2868,сам по себе,de soi,no_equality
2869,сноровка,habileté,skill
2870,сноровка,habileté,dexterity
2871,сноровка,savoir-faire,skill
2872,сноровка,esprit,no_equality
2873,сноровка,doigté,skill
2874,сноровка,doigté,dexterity
2875,сноровка,chic,knack
2876,наклон,inclinaison,slope
2877,наклон,inclinaison,tilt
2878,наклон,inclinaison,inclination
2879,наклон,inclinaison,tilting
2880,наклон,inclinaison,slant
2881,наклон,inclinaison,incline
2882,наклон,inclinaison,angle
2883,наклон,inclinaison,pitch
2884,наклон,inclinaison,dip
2885,наклон,dévers,tilt
2886,наклон,avancé,no_equality
2887,наклон,inflexion,no_equality
2888,договоренность,arrangement,agreement
2889,договоренность,arrangement,arrangement
2890,договоренность,arrangement,understanding
2891,договоренность,arrangement,deal
2892,договоренность,arrangement,accommodation
2893,еще,encore,further
2894,еще,encore,yet
2895,еще,encore,even
2896,еще,encore,just
2897,еще,encore,a few
2898,еще,aussi,further
2899,еще,aussi,also
2900,еще,aussi,too
2901,еще,de plus,more
2902,еще,de plus,further
2903,еще,de plus,also
2904,еще,de plus,additional
2905,посягнуть,attenter,infringe
2906,посягнуть,porter atteinte,infringe
2907,посягнуть,violer,no_equality
2908,пространство,espace,space
2909,пространство,espace,area
2910,пространство,espace,room
2911,пространство,espace,place
2912,пространство,étendue,area
2913,пространство,étendue,expanse
2914,пространство,étendue,extent
2915,пространство,périmètre,area
2916,пространство,périmètre,zone
2917,сыпной тиф,typhus,typhus
2918,сыпной тиф,typhus exanthématique,typhus
2919,сыпной тиф,typhus exanthématique,jail fever
2920,пятьдесят человек,cinquante personnes,no_equality
2921,четко,clairement,clearly
2922,четко,clairement,clear
2923,четко,clairement,explicitly
2924,четко,clairement,firmly
2925,четко,clair,clearly
2926,четко,précisément,clearly
2927,четко,précisément,clear
2928,четко,précisément,precisely
2929,четко,précisément,closely
2930,четко,précisément,accurately
2931,четко,précisément,specifically
2932,четко,lisiblement,clearly
2933,четко,avec netteté,no_equality
2934,четко,vigoureusement,firmly
2935,четко,géométriquement,no_equality
2936,четко,expressément,clearly
2937,четко,expressément,clear
2938,четко,expressément,explicitly
2939,четко,expressément,expressly
2940,четко,expressément,specifically
2941,четко,expressément,explicit
2942,четко,manifestement,clearly
2943,четко,manifestement,clear
2944,четко,exactement,precisely
2945,четко,exactement,accurately
2946,четко,exactement,specifically
2947,четко,exactement,precise
2948,четко,strictement,closely
2949,четко,strictement,strictly
2950,четко,parfaitement,clearly
2951,четко,parfaitement,well
2952,четко,soigneusement,closely
2953,четко,soigneusement,accurately
2954,четко,soigneusement,carefully
2955,четко,fortement,no_equality
2956,мать,mère,mother
2957,мать,mère,mom
2958,мать,mère,mum
2959,мать,mère,mama
2960,мать,mère,ma
2961,мать,mère,parent
2962,мать,mère,mater
2963,мать,doche,no_equality
2964,мастерство,habileté,skill
2965,мастерство,habileté,craft
2966,мастерство,compétence,skill
2967,мастерство,compétence,expertise
2968,мастерство,compétence,proficiency
2969,мастерство,maîtrise,skill
2970,мастерство,maîtrise,mastery
2971,мастерство,maîtrise,expertise
2972,мастерство,maîtrise,workmanship
2973,мастерство,maîtrise,proficiency
2974,мастерство,savoir-faire,skill
2975,мастерство,savoir-faire,craftsmanship
2976,мастерство,savoir-faire,expertise
2977,мастерство,prouesse,prowess
2978,мастерство,prouesse,feat
2979,мастерство,maestria,mastery
2980,мастерство,art,skill
2981,мастерство,art,craftsmanship
2982,мастерство,art,craft
2983,мастерство,art,art
2984,мастерство,art,artistry
2985,мастерство,talent,skill
2986,мастерство,talent,prowess
2987,мастерство,talent,artistry
2988,мастерство,ingéniosité,no_equality
2989,мастерство,classe,no_equality
2990,мастерство,artifice,art
2991,слегка,légèrement,slightly
2992,слегка,légèrement,lightly
2993,слегка,légèrement,somewhat
2994,слегка,légèrement,mildly
2995,слегка,légèrement,slight
2996,слегка,légèrement,faintly
2997,слегка,légèrement,thinly
2998,слегка,doucement,slightly
2999,слегка,doucement,lightly
3000,слегка,doucement,mildly
3001,слегка,un peu,a little
3002,слегка,un peu,slightly
3003,слегка,un peu,a bit
3004,слегка,un peu,kind of
3005,слегка,un peu,kinda
3006,слегка,un peu,somewhat
3007,слегка,un peu,a tad
3008,слегка,un chouia,no_equality
3009,слегка,quelque peu,a little
3010,слегка,quelque peu,slightly
3011,слегка,quelque peu,a bit
3012,слегка,quelque peu,kind of
3013,слегка,quelque peu,kinda
3014,слегка,quelque peu,somewhat
3015,слегка,quelque peu,quite
3016,слегка,sur les bords,no_equality
3017,предельный,limite,no_equality
3018,предельный,marginal,no_equality
3019,предельный,extrême,utmost
3020,предельный,cas limite,no_equality
3021,предельный,angle limite,no_equality
3022,предельный,saturé,no_equality
3023,книгоиздательское дело,édition,no_equality
3024,гроб,cercueil,coffin
3025,гроб,cercueil,casket
3026,гроб,cercueil,box
3027,гроб,cercueil,tomb
3028,гроб,sépulcre,tomb
3029,гроб,sapin,no_equality
3030,дверь,porte,door
3031,дверь,porte,gate
3032,дверь,porte,doorway
3033,дверь,porte battante,no_equality
3034,дверь,porte palière,no_equality
3035,дверь,portail,door
3036,дверь,portail,gate
3037,дверь,portail,doorway
3038,одиночный,simple,single
3039,одиночный,unique,single
3040,одиночный,solitaire,solitary
3041,одиночный,isolé,single
3042,одиночный,isolé,solitary
3043,пустыня,désert,desert
3044,пустыня,désert,wasteland
3045,пустыня,désert,wilderness
3046,в одиночку,en solo,alone
3047,в одиночку,en solo,on your own
3048,в одиночку,en solo,by yourself
3049,в одиночку,en solo,on my own
3050,в одиночку,en solo,solo
3051,естественная тяга,tirage naturel,no_equality
3052,естественная тяга,air,no_equality
3053,читка,lecture,no_equality
3054,судебное ведомство,magistrature,judiciary
3055,посмотреть,regarder,see
3056,посмотреть,regarder,look
3057,посмотреть,regarder,view
3058,посмотреть,regarder,check
3059,посмотреть,regarder,face
3060,посмотреть,regarder,watch
3061,посмотреть,regarder,peek
3062,посмотреть,consulter,see
3063,посмотреть,consulter,look
3064,посмотреть,consulter,view
3065,посмотреть,consulter,check
3066,посмотреть,découvrir,see
3067,сильный,fort,strong
3068,сильный,fort,powerful
3069,сильный,fort,heavy
3070,сильный,fort,hard
3071,сильный,fort,intense
3072,сильный,solide,strong
3073,сильный,solide,stronger
3074,сильный,solide,tough
3075,сильный,grand,big
3076,сильный,grand,severe
3077,сильный,grand,huge
3078,сильный,sévère,hard
3079,сильный,sévère,tough
3080,сильный,sévère,severe
3081,сильный,violent,strong
3082,сильный,violent,severe
3083,сильный,violent,violent
3084,сильный,profond,strong
3085,сильный,profond,intense
3086,сильный,nerveux,no_equality
3087,дебиторская задолженность,créance,receivables
3088,дебиторская задолженность,créances,receivables
3089,дебиторская задолженность,créances,accounts receivable
3090,дебиторская задолженность,sommes à recevoir,receivables
3091,дебиторская задолженность,sommes à recevoir,accounts receivable
3092,дебиторская задолженность,avoir,no_equality
3093,традиционный завтрак,complet,no_equality
3094,чашечка,calice,cup
3095,чашечка,calice,calyx
3096,чашечка,cuvette,cup
3097,удочка,ligne,no_equality
3098,правосудие,justice,justice
3099,правосудие,justice,law
3100,правосудие,justice,judiciary
3101,установившийся,établi,established
3102,установившийся,établi,well-established
3103,установившийся,stationnaire,no_equality
3104,установившийся,reçu,no_equality
3105,уникальный,unique,unique
3106,уникальный,unique,one-of-a-kind
3107,уникальный,exceptionnel,unique
3108,уникальный,exceptionnel,exceptional
3109,уникальный,du siècle,no_equality
3110,умело,habilement,ably
3111,умело,habilement,skilfully
3112,умело,habilement,skillfully
3113,умело,habilement,expertly
3114,умело,habilement,capably
3115,умело,habilement,cleverly
3116,умело,habilement,skilful
3117,умело,habilement,skillful
3118,умело,avec habileté,ably
3119,умело,avec habileté,skilfully
3120,умело,avec habileté,skillfully
3121,умело,avec habileté,cleverly
3122,умело,intelligemment,cleverly
3123,умело,pratiquement,no_equality
3124,жульничество,arnaque,scam
3125,жульничество,arnaque,con
3126,жульничество,arnaque,hustle
3127,жульничество,arnaque,fraud
3128,жульничество,arnaque,racket
3129,жульничество,filouterie,fraud
3130,жульничество,vol,no_equality
3131,повестка,ordre du jour,agenda
3132,повестка,convocation,summons
3133,повестка,convocation,subpoena
3134,повестка,convocation,writ
3135,диаметр,diamètre,diameter
3136,диаметр,diamètre,diametre
3137,хвастовство,vantardise,bragging
3138,хвастовство,vantardise,boasting
3139,хвастовство,vantardise,bluster
3140,хвастовство,vantardise,brag
3141,пропустить,manquer,miss
3142,пропустить,manquer,skip
3143,пропустить,ignorer,skip
3144,пропустить,ignorer,leave out
3145,пропустить,ignorer,overlook
3146,пропустить,sauter,miss
3147,пропустить,sauter,skip
3148,пропустить,passer,pass
3149,пропустить,laisser passer,miss
3150,пропустить,laisser passer,pass
3151,пропустить,laisser passer,overlook
3152,пропустить,faire passer,no_equality
3153,пропустить,laisser entrer,no_equality
3154,пропустить,laisser échapper,no_equality
3155,пропустить,servir,no_equality
3156,пропустить,faire sauter,no_equality
3157,пропустить,ne pas remarquer,no_equality
3158,пропустить,se restaurer,no_equality
3159,пропустить,faire entrer,let
3160,пропустить,sécher,skip
3161,безопасно,sûrement,safely
3162,рисунок,figure,figure
3163,рисунок,figure,picture
3164,рисунок,figure,fig
3165,рисунок,image,no_equality
3166,рисунок,motif,pattern
3167,рисунок,motif,design
3168,рисунок,Fig.,no_equality
3169,рисунок,graphisme,no_equality
3170,рисунок,mickey,no_equality
3171,освоить,maîtriser,master
3172,освоить,maîtriser,learn
3173,освоить,maîtriser,harness
3174,освоить,apprendre,learn
3175,освоить,absorber,absorb
3176,освоить,s'assimiler,no_equality
3177,форсированный,forcé,no_equality
3178,полномочия,mandat,mandate
3179,полномочия,mandat,authorization
3180,полномочия,mandat,remit
3181,полномочия,pleins pouvoirs,full power
3182,полномочия,lettres de créance,no_equality
3183,полномочия,compétence,authority
3184,полномочия,compétence,power
3185,полномочия,compétence,responsibility
3186,полномочия,compétence,competence
3187,полномочия,compétence,jurisdiction
3188,полномочия,compétence,remit
3189,полномочия,habilité,authority
3190,полномочия,habilité,power
3191,полномочия,habilité,mandate
3192,полномочия,habilité,competence
3193,полномочия,habilité,jurisdiction
3194,полномочия,compétences,competence
3195,полномочия,compétences,jurisdiction
3196,полномочия,compétences,capacity
3197,полномочия,compétences,competencies
3198,полномочия,pouvoirs,authority
3199,полномочия,pouvoirs,power
3200,полномочия,pouvoirs,jurisdiction
3201,полномочия,pouvoirs,credentials
3202,полномочия,attributions,authority
3203,полномочия,attributions,mandate
3204,полномочия,attributions,responsibility
3205,полномочия,attributions,competence
3206,полномочия,attributions,role
3207,полномочия,attributions,remit
3208,полномочия,fonctions,role
3209,в дальнейшем,par la suite,further
3210,в дальнейшем,par la suite,in the future
3211,в дальнейшем,par la suite,later
3212,в дальнейшем,par la suite,eventually
3213,в дальнейшем,par la suite,subsequent
3214,в дальнейшем,par la suite,subsequently
3215,в дальнейшем,ultérieurement,further
3216,в дальнейшем,ultérieurement,later
3217,в дальнейшем,ultérieurement,eventually
3218,в дальнейшем,ultérieurement,subsequent
3219,в дальнейшем,ultérieurement,subsequently
3220,в дальнейшем,ultérieurement,later on
3221,в дальнейшем,à l'avenir,further
3222,в дальнейшем,à l'avenir,in the future
3223,в дальнейшем,à l'avenir,in future
3224,в дальнейшем,à l'avenir,henceforth
3225,в дальнейшем,dans la suite,hereafter
3226,в дальнейшем,plus bas,no_equality
3227,учебный,scolaire,school
3228,учебный,scolaire,educational
3229,учебный,scolaire,learning
3230,учебный,scolaire,scholastic
3231,учебный,scolaire,curricular
3232,учебный,éducatif,training
3233,учебный,éducatif,school
3234,учебный,éducatif,educational
3235,учебный,éducatif,learning
3236,учебный,éducatif,education
3237,учебный,éducatif,teaching
3238,учебный,éducatif,instructional
3239,учебный,d'étude,educational
3240,учебный,d'étude,study
3241,учебный,d'étude,learning
3242,учебный,d'exercice,no_equality
3243,учебный,appareil d'entraînement,no_equality
3244,аэровокзал,aérogare,air terminal
3245,аэровокзал,gare aérienne,no_equality
3246,выпускать,produire,produce
3247,выпускать,produire,manufacture
3248,выпускать,produire,turn out
3249,выпускать,décharger,release
3250,выпускать,livrer,no_equality
3251,выпускать,dégonfler,no_equality
3252,сажать,planter,plant
3253,сажать,planter,put
3254,сажать,faire asseoir,no_equality
3255,сажать,enfermer,lock up
3256,сажать,enfermer,imprison
3257,сажать,remettre,put
3258,большая часть,la plupart,most
3259,большая часть,plupart,most
3260,большая часть,plupart,bulk
3261,большая часть,la majeure partie,no_equality
3262,большая часть,une bonne partie,no_equality
3263,большая часть,trois quarts,no_equality
3264,тесный,étroit,close
3265,тесный,étroit,closer
3266,тесный,étroit,closely
3267,тесный,étroit,tight
3268,тесный,étroit,cramped
3269,тесный,intime,no_equality
3270,тесный,etroit,cramped
3271,тесный,juste,no_equality
3272,тесный,compact,no_equality
3273,жидкий,liquide,liquid
3274,жидкий,liquide,runny
3275,жидкий,liquide,fluid
3276,жидкий,clairsemé,no_equality
3277,жидкий,clair,no_equality
3278,жидкий,fluidique,fluidic
3279,жидкий,fluidique,fluid
3280,изучить,étudier,explore
3281,изучить,étudier,study
3282,изучить,étudier,examine
3283,изучить,étudier,look into
3284,изучить,étudier,investigate
3285,изучить,étudier,review
3286,изучить,étudier,look at
3287,изучить,étudier,learn
3288,изучить,étudier,research
3289,изучить,étudier,assess
3290,изучить,étudier,analyse
3291,изучить,étudier,survey
3292,изучить,tudier,no_equality
3293,изучить,découvrir,explore
3294,изучить,consulter,review
3295,изучить,revoir,examine
3296,изучить,revoir,review
3297,изучить,relire,review
3298,изучить,appréhender,assess
3299,изучить,posséder,no_equality
3300,заключение эксперта,opinion d'expert,expert opinion
3301,заключение эксперта,conclusions de l'expert,no_equality
3302,заключение эксперта,avis d'expert,no_equality
3303,заключение эксперта,rapport d'expert,expert's report
3304,заключение эксперта,rapport d'expert,expert report
3305,заключение эксперта,rapport d'expertise,expert opinion
3306,заключение эксперта,rapport d'expertise,expert's report
3307,заключение эксперта,rapport d'expertise,expert report
3308,заключение эксперта,expertise,expert report
3309,напильник,lime,file
3310,повеление,commandement,command
3311,повеление,édit,no_equality
3312,повеление,impératif,no_equality
3313,папочка,papa,daddy
3314,папочка,papa,dad
3315,папочка,papa,father
3316,папочка,papa,papa
3317,папочка,papa,papi
3318,папочка,papa,pappy
3319,папочка,papa,dada
3320,подспудный,profond,no_equality
3321,подспудный,caché,no_equality
3322,алкогольный,boisson alcoolisé,alcoholic
3323,алкогольный,boisson alcoolisé,alcohol
3324,алкогольный,boisson alcoolisé,liquor
3325,алкогольный,alcoolisé,alcoholic
3326,алкогольный,alcoolisé,alcohol
3327,алкогольный,spiritueux,alcoholic
3328,алкогольный,d'alcool,alcoholic
3329,алкогольный,d'alcool,liquor
3330,алкогольный,à l'alcool,no_equality
3331,возделывание,plantation,no_equality
3332,возделывание,façon,no_equality
3333,включительно,inclusivement,inclusive
3334,включительно,inclusivement,inclusively
3335,включительно,y compris,inclusive
3336,аспект,aspect,aspect
3337,аспект,aspect,dimension
3338,аспект,aspect,point
3339,аспект,aspect,issue
3340,аспект,aspect,element
3341,аспект,aspect,component
3342,аспект,aspect,side
3343,аспект,aspect,facet
3344,аспект,aspect,feature
3345,аспект,aspect,part
3346,аспект,aspect,area
3347,аспект,considération,no_equality
3348,аспект,élément,aspect
3349,аспект,élément,element
3350,аспект,élément,component
3351,аспект,élément,feature
3352,аспект,élément,part
3353,аспект,perspective,perspective
3354,аспект,point de vue,perspective
3355,аспект,point de vue,angle
3356,аспект,face,side
3357,аспект,biais,angle
3358,сельская местность,campagne,countryside
3359,сельская местность,campagne,country
3360,сельская местность,champ,no_equality
3361,сельская местность,bled,no_equality
3362,безразличный,indifférent,indifferent
3363,безразличный,indifférent,disinterested
3364,безразличный,impassible,indifferent
3365,безразличный,égal,no_equality
3366,безразличный,tiède,no_equality
3367,безразличный,détaché,no_equality
3368,зуммер,buzzer,buzzer
3369,зуммер,ronfleur,buzzer
3370,индикация,indication,indication
3371,индикация,affichage,display
3372,указание,indication,indication
3373,указание,indication,reference
3374,указание,indication,guidance
3375,указание,indication,statement
3376,указание,indication,specification
3377,указание,indication,indicating
3378,указание,indication,designation
3379,указание,indication,evidence
3380,указание,instruction,instruction
3381,указание,instruction,statement
3382,указание,instruction,direction
3383,указание,désignation,identification
3384,указание,désignation,designation
3385,указание,spécification,specification
3386,указание,ordre,instruction
3387,указание,mot d'ordre,no_equality
3388,указание,datation,no_equality
3389,пылкий,fervent,ardent
3390,пылкий,fervent,fervent
3391,пылкий,fervent,passionate
3392,пылкий,ardent,ardent
3393,пылкий,ardent,fervent
3394,пылкий,ardent,passionate
3395,пылкий,vif,no_equality
3396,в прошлом,dans le passé,in the past
3397,в прошлом,dans le passé,previously
3398,в прошлом,dans le passé,before
3399,в прошлом,dans le passé,historically
3400,в прошлом,dans le passé,historical
3401,в прошлом,dans le passé,back
3402,в прошлом,précédemment,previously
3403,в прошлом,précédemment,formerly
3404,в прошлом,précédemment,before
3405,в прошлом,précédemment,earlier
3406,предусмотреть,prévoir,envisage
3407,предусмотреть,prévoir,provide for
3408,предусмотреть,prévoir,provide
3409,предусмотреть,prévoir,foresee
3410,предусмотреть,prévoir,ensure
3411,предусмотреть,prévoir,allow for
3412,предусмотреть,prévoir,anticipate
3413,предусмотреть,prévoir,establish
3414,предусмотреть,comporter,provide
3415,предусмотреть,comporter,incorporate
3416,предусмотреть,anticiper,foresee
3417,предусмотреть,anticiper,anticipate
3418,узы,lien,bond
3419,узы,lien,tie
3420,узы,lien,bonding
3421,узы,liens,bond
3422,узы,liens,ties
3423,узы,liens,links
3424,узы,liens,relations
3425,узы,carcan,no_equality
3426,узы,nœud,tie
3427,вырез,encolure,neckline
3428,вырез,décolleté,neckline
3429,вырез,décolleté,cleavage
3430,вырез,gâche,no_equality
3431,вырез,dégagement,no_equality
3432,вырез,onglet,no_equality
3433,движитель,propulsion,propeller
3434,движитель,propulsion,thruster
3435,движитель,moteur,no_equality
3436,соблюдение,respect,observance
3437,соблюдение,respect,implementation
3438,соблюдение,respect,enforcement
3439,соблюдение,respect,meeting
3440,соблюдение,respect,fulfilment
3441,соблюдение,respect,upholding
3442,соблюдение,respect,respected
3443,соблюдение,respect,respecting
3444,соблюдение,respect,adhering
3445,соблюдение,observation,observance
3446,соблюдение,observation,complying with
3447,первоклассный,de premier ordre,first-class
3448,первоклассный,de premier ordre,first-rate
3449,первоклассный,de premier ordre,top-notch
3450,первоклассный,de premier ordre,first rate
3451,первоклассный,de première classe,first-class
3452,первоклассный,de première classe,first-rate
3453,первоклассный,de première classe,first class
3454,первоклассный,de première,first-rate
3455,первоклассный,de classe,classy
3456,первоклассный,de qualité supérieure,top-of-the-line
3457,первоклассный,qualifié,no_equality
3458,первоклассный,numéro un,no_equality
3459,специфически,spécifiquement,specifically
3460,сокращение,réduction,reduction
3461,сокращение,réduction,decrease
3462,сокращение,réduction,decline
3463,сокращение,réduction,downsizing
3464,сокращение,réduction,decreasing
3465,сокращение,réduction,cut
3466,сокращение,réduction,contraction
3467,сокращение,réduction,cutting
3468,сокращение,réduction,curtailment
3469,сокращение,réduction,cutback
3470,сокращение,réduction,trimming
3471,сокращение,réduit,reduction
3472,сокращение,réduit,decrease
3473,сокращение,réduit,cut
3474,сокращение,réduit,reducing
3475,сокращение,abréviation,abbreviation
3476,сокращение,abréviation,acronym
3477,сокращение,coupure,cut
3478,сокращение,coupure,cutting
3479,сокращение,coupure,cutoff
3480,сокращение,licenciement,no_equality
3481,сокращение,coupure budgétaire,cut
3482,сокращение,coupure budgétaire,cutting
3483,сокращение,coupure budgétaire,cutoff
3484,сокращение,abrègement,shortening
3485,сокращение,abrègement,abridgement
3486,сокращение,coupe sombre,no_equality
3487,сокращение,amenuisement,decrease
3488,сокращение,amenuisement,decline
3489,сокращение,amenuisement,shrinking
3490,сокращение,retrait,no_equality
3491,отъезд,départ,departure
3492,отъезд,départ,leaving
3493,отъезд,départ,leave
3494,в течение,au cours de,during
3495,в течение,au cours de,within
3496,в течение,au cours de,throughout
3497,в течение,au cours de,over
3498,в течение,au cours de,through
3499,в течение,au cours de,in the course of
3500,фотопластинка,plaque photographique,no_equality
3501,фотопластинка,plaque,no_equality
3502,Реюньон,Réunion,reunion
3503,далеко зашедший,avancé,no_equality
3504,увидеться,se revoir,no_equality
3505,увидеться,se voir,no_equality
3506,увидеться,retrouver,see
3507,увидеться,retrouver,meet
3508,не законченный,pendant,no_equality
3509,с тыла,par derrière,from the rear
3510,с тыла,par derrière,from behind
3511,с тыла,par derrière,in the back
3512,трапеза,repas,meal
3513,трапеза,repas,repast
3514,трапеза,repas,supper
3515,входная дверь,porte d'entrée,front door
3516,входная дверь,porte d'entrée,entrance door
3517,входная дверь,porte d'entrée,entry door
3518,смелость,courage,courage
3519,смелость,courage,boldness
3520,смелость,courage,bravery
3521,смелость,courage,nerve
3522,смелость,courage,stomach
3523,смелость,courageux,no_equality
3524,смелость,cran,courage
3525,смелость,cran,nerve
3526,смелость,cran,stomach
3527,смелость,cran,guts
3528,смелость,liberté,no_equality
3529,смелость,culot,audacity
3530,смелость,culot,nerve
3531,смелость,culot,guts
3532,смелость,virilité,no_equality
3533,смелость,franchise,no_equality
3534,смелость,décision,no_equality
3535,смелость,estomac,stomach
3536,смелость,souffle,no_equality
3537,митинг,rassemblement,no_equality
3538,митинг,meeting,rally
3539,митинг,meeting,meeting
3540,информация,information,information
3541,информация,information,knowledge
3542,информация,information,info
3543,информация,information,disclosure
3544,информация,information,informed
3545,информация,renseignements,information
3546,информация,renseignements,data
3547,информация,renseignements,info
3548,информация,renseignements,intel
3549,информация,renseignements,disclosure
3550,информация,information factuelle,no_equality
3551,основательный,solide,solid
3552,основательный,solide,substantial
3553,основательный,profond,no_equality
3554,основательный,bien fondé,no_equality
3555,основательный,fondé,no_equality
3556,основательный,juste,no_equality
3557,зарабатывать,gagner,earn
3558,зарабатывать,gagner,make
3559,зарабатывать,gagner,profit
3560,зарабатывать,se faire,make
3561,зарабатывать,faire des sous,no_equality
3562,зарабатывать,remonter,raise
3563,область,domaine,area
3564,область,domaine,field
3565,область,domaine,domain
3566,область,domaine,province
3567,область,domaine,sphere
3568,область,domaine,realm
3569,область,domaine,scope
3570,область,domaine,sector
3571,область,domaine,arena
3572,область,domaine,purview
3573,область,pays,no_equality
3574,область,oblast,oblast
3575,область,espace,area
3576,область,espace,sphere
3577,область,espace,arena
3578,область,gamme,scope
3579,область,branche,sector
3580,область,limites,scope
3581,область,bande,no_equality
3582,область,intervalle,no_equality
3583,совершать,commettre,commit
3584,совершать,commettre,make
3585,совершать,commettre,carry out
3586,совершать,commettre,perpetrate
3587,совершать,commettre,perform
3588,совершать,commettre,doing
3589,совершать,engager,commit
3590,совершать,engager,undertake
3591,совершать,engager,take
3592,совершать,réaliser,make
3593,совершать,réaliser,carry out
3594,совершать,réaliser,perform
3595,совершать,réaliser,conduct
3596,совершать,opérer des miracles,no_equality
3597,совершать,opérée,no_equality
3598,совершать,opérer,make
3599,совершать,opérer,carry out
3600,совершать,opérer,perform
3601,совершать,fournir,no_equality
3602,совершать,administrer,no_equality
3603,совершать,conclure,no_equality
3604,совершать,lancer,undertake
3605,совершать,lancer,launch
3606,совершать,poser,no_equality
3607,тренинг,training,training
3608,тренинг,formation,training
3609,тренинг,coaching,no_equality
3610,выходной,congé,holiday
3611,выходной,sortant,outbound
3612,выходной,du dimanche,weekend
3613,выходной,du dimanche,sunday
3614,предоставить,fournir,provide
3615,предоставить,fournir,offer
3616,предоставить,fournir,supply
3617,предоставить,fournir,provision
3618,предоставить,fournir,contribute
3619,предоставить,accorder,provide
3620,предоставить,accorder,grant
3621,предоставить,accorder,allow
3622,предоставить,accorder,make
3623,предоставить,permettre,provide
3624,предоставить,permettre,enable
3625,предоставить,permettre,allow
3626,предоставить,permettre,ensure
3627,предоставить,permettre,afford
3628,предоставить,prévoir,provide
3629,предоставить,prévoir,allow
3630,предоставить,prévoir,ensure
3631,предоставить,introduire,no_equality
3632,отказ,refus,refusal
3633,отказ,refus,denial
3634,отказ,refus,failure
3635,отказ,refus,rejection
3636,отказ,refus,refuse
3637,отказ,défaillance,failure
3638,отказ,défaillance,failing
3639,отказ,rétractation,withdrawal
3640,отказ,rétractation,cancellation
3641,отказ,renoncement à,no_equality
3642,отказ,non,no_equality
3643,отказ,cessation,no_equality
3644,отказ,dédit,abandoning
3645,отказ,raté,failure
3646,маска,masque,mask
3647,маска,masque,masque
3648,ленч,lunch,lunch
3649,ленч,lunch,lunchtime
3650,ленч,lunch,luncheon
3651,стая,meute,pack
3652,стая,essaim,no_equality
3653,стая,banc,school
3654,стая,nuée,flock
3655,стая,harde,pack
3656,стая,bande,pack
3657,стая,bande,troop
3658,стая,escadron,troop
3659,электро,électro,electro
3660,электро,electro,electro
3661,статист,comparse,no_equality
3662,статист,figurant,extra
3663,карикатура,caricature,cartoon
3664,карикатура,caricature,caricature
3665,карикатура,caricature,cartooning
3666,школьный,scolaire,school
3667,школьный,d'école,school
3668,школьный,d'école,high-school
3669,школьный,de l'enseignement,no_equality
3670,лев,lion,lion
3671,лев,lion,leo
3672,лев,Leo,leo
3673,лев,Léon,no_equality
3674,лев,Léo,leo
3675,лев,leva,no_equality
3676,тротуар,trottoir,sidewalk
3677,тротуар,trottoir,pavement
3678,тротуар,trottoir,curb
3679,тротуар,ruban,no_equality
3680,приказывать,ordonner,order
3681,приказывать,ordonner,tell
3682,приказывать,ordonner,command
3683,приказывать,inviter,no_equality
3684,определенно,certainement,definitely
3685,определенно,certainement,certainly
3686,определенно,certainement,clearly
3687,определенно,certainement,obviously
3688,определенно,certainement,sure
3689,определенно,certainement,surely
