,word,local_word,pos,eng_handled
119100,desktop,стол,noun,False
119101,desktop,настольный компьютер,noun,False
119102,desktop,настольная система,noun,False
119103,desktop,рабочая среда,noun,False
119104,desktop,в настольном исполнении,adverb,False
119105,favourite,любимый,participle,False
119106,favourite,любимец,noun,False
119107,favourite,временщик,noun,False
119108,favourite,излюбленный,adjective,False
119109,favourite,популярный,adjective,False
119110,angularity,угловатость,noun,False
119111,angularity,изрезанность,noun,False
119112,angularity,наклон,noun,False
119113,angularity,костлявость,noun,False
119114,bathyscaphe,батискаф,noun,False
119115,counsellor,советник,noun,False
119116,counsellor,адвокат,noun,False
119117,counsellor,вожатый,noun,False
119118,leastways,по крайней мере,adverb,False
119119,Baldwin,Болдуин,noun,False
119120,aerodynamically,аэродинамически,adverb,False
119121,traversable,проходимый,participle,False
119122,burdock,лопух,noun,False
119123,winner,победитель,noun,False
119124,winner,выигрыш,noun,False
119125,winner,выигравший,participle,False
119126,underhand,закулисный,adjective,False
119127,underhand,хитрый,adjective,False
119128,underhand,тайно,adverb,False
119129,underhand,исподтишка,adverb,False
119130,titanium,титан,noun,False
119131,titanium,титановый,adjective,False
119132,callable,вызываемый,participle,False
119133,hospitalize,госпитализировать,verb,False
119134,princess,княгиня,noun,False
119135,princess,принцесса,noun,False
119136,carotid,каротидный,adjective,False
119137,carotid,сонная артерия,noun,False
119138,vermillion,киноварь,noun,False
119139,vermillion,вермилион,noun,False
119140,beware,остерегаться,verb,False
119141,beware,беречься,verb,False
119142,affray,драка,noun,False
119143,affray,хулиганство,noun,False
119144,multitudinous,многочисленный,adjective,False
119145,center,центр,noun,False
119146,center,узел,noun,False
119147,center,очаг,noun,False
119148,center,середина,noun,False
119149,center,Сентер,noun,False
119150,center,центральный,adjective,False
119151,center,центровой,adjective,False
119152,center,по центру,adverb,False
119153,center,центрировать,verb,False
119154,center,Centre,foreign word,False
119155,blistering,стремительный,adjective,False
119156,blistering,гневный,adjective,False
119157,blistering,образование пузырей,noun,False
119158,blistering,волдырь,noun,False
119159,blistering,вздутие,noun,False
119160,blistering,пузырение,noun,False
119161,blistering,образование вздутий,noun,False
119162,blistering,образование волдырей,noun,False
119163,blistering,блистеринг,noun,False
119164,blistering,палящий,participle,False
119165,breathing,дыхательный,adjective,False
119166,breathing,дышащий,participle,False
119167,breathing,дыхание,noun,False
119168,breathing,вдыхание,noun,False
119169,breathing,передышка,noun,False
119170,breathing,веяние,noun,False
119171,breathing,придыхание,noun,False
119172,sagacious,прозорливый,adjective,False
119173,sagacious,благоразумный,adjective,False
119174,genealogical,генеалогический,adjective,False
119175,genealogical,родословные переписи,noun,False
119176,detain,задерживать,verb,False
119177,detain,удерживать,verb,False
119178,detain,содержать под стражей,verb,False
119179,detain,задерживаться,verb,False
119180,detain,мурыжить,verb,False
119181,detain,под стражу,adverb,False
119182,confused,смущенный,participle,False
119183,confused,сбитый с толку,participle,False
119184,confused,перепутанный,participle,False
119185,confused,сбитый,participle,False
119186,confused,спутанный,participle,False
119187,confused,путаемый,participle,False
119188,confused,дезориентированный,participle,False
119189,confused,замороченный,participle,False
119190,confused,запутанный,adjective,False
119191,confused,беспорядочный,adjective,False
119192,confused,бестолковый,adjective,False
119193,confused,неясный,adjective,False
119194,confused,в замешательстве,adverb,False
119195,confused,смутиться,verb,False
119196,dozens,многие десятки,noun,False
119197,hysterectomy,гистерэктомия,noun,False
119198,hysterectomy,матки,noun,False
119199,chinchilla,шиншилла,noun,False
119200,chinchilla,шиншилловый,adjective,False
119201,garbage,мусор,noun,False
119202,garbage,сборка мусора,noun,False
119203,garbage,помойка,noun,False
119204,garbage,отброс,noun,False
119205,garbage,мусорщик,noun,False
119206,garbage,барахло,noun,False
119207,garbage,мусоросборник,noun,False
119208,garbage,дрянь,noun,False
119209,garbage,ненужная информация,noun,False
119210,garbage,мусорный,adjective,False
119211,houseless,бездомный,adjective,False
119212,Danny,Дэнни,noun,False
119213,goings-on,происшествия,no_pos_available,False
119214,goings-on,происходящее,noun,False
119215,low-cost,недорогой,adjective,False
119216,low-cost,низкая стоимость,noun,False
119217,low-cost,Лоу-Кост,noun,False
119218,low-cost,недорого,adverb,False
119219,low cost,низкая стоимость,noun,False
119220,low cost,низкий расход,noun,False
119221,low cost,дешевый,adjective,False
119222,Palmer,паломник,noun,False
119223,Palmer,Пальмер,noun,False
119224,spouse,супруг,noun,False
119225,spouse,жена,noun,False
119226,spouse,спутница жизни,noun,False
119227,side dish,гарнир,noun,False
119228,summerhouse,беседка,noun,False
119229,summerhouse,дачный,adjective,False
119230,bounce,отскок,noun,False
119231,bounce,упругость,noun,False
119232,bounce,рикошет,noun,False
119233,bounce,возврат,noun,False
119234,bounce,отражение,noun,False
119235,bounce,сильный удар,noun,False
119236,bounce,отскакивание,noun,False
119237,bounce,дребезг,noun,False
119238,bounce,баунс,noun,False
119239,bounce,отскакивать,verb,False
119240,bounce,отражаться,verb,False
119241,bounce,пружинить,verb,False
119242,allegorical,аллегорический,adjective,False
119243,allegorical,метафорический,adjective,False
119244,allegorical,аллегорически,adverb,False
119245,xanax,ксанакс,noun,False
119246,loop body,тело цикла,noun,False
119247,tame,укрощать,verb,False
119248,tame,смирять,verb,False
119249,tame,дрессировать,verb,False
119250,tame,смягчить,verb,False
119251,tame,обуздывать,verb,False
119252,tame,ручной,adjective,False
119253,tame,скучный,adjective,False
119254,tame,покорный,adjective,False
119255,tame,неопасный,adjective,False
119256,Nina,Нина,noun,False
119257,snip,надрез,noun,False
119258,snip,обрезок,noun,False
119259,snip,СНиП,noun,False
119260,snip,ножницы,noun,False
119261,snip,кусочек,noun,False
119262,snip,резать,verb,False
119263,snip,отхватить,verb,False
119264,snip,резать ножницами,verb,False
119265,Hessian,гессиан,noun,False
119266,Hessian,дерюга,noun,False
119267,Hessian,Гессе,noun,False
119268,Hessian,земля Гессен,noun,False
119269,Hessian,наемник,noun,False
119270,Hessian,Гессенский,adjective,False
119271,decoy,приманка,noun,False
119272,decoy,ловушка,noun,False
119273,decoy,ложная цель,noun,False
119274,decoy,имитатор,noun,False
119275,decoy,макет,noun,False
119276,decoy,подсадная утка,noun,False
119277,decoy,ложный,adjective,False
119278,decoy,заманить,verb,False
119279,Beck,Бек,noun,False
119280,Beck,мановение,noun,False
119281,petulant,раздражительный,adjective,False
119282,petulant,вздорный,adjective,False
119283,petulant,наглый,adjective,False
119284,petulant,обиженный,participle,False
119285,preschool education,дошкольное образование,noun,False
119286,watercourse,водоток,noun,False
119287,watercourse,течение реки,noun,False
119288,watercourse,водный,adjective,False
119289,critical,критический,adjective,False
119290,critical,необходимый,adjective,False
119291,critical,насущный,adjective,False
119292,critical,ответственный,adjective,False
119293,critical,острый,adjective,False
119294,critical,серьезный,adjective,False
119295,critical,наиболее важный,adjective,False
119296,critical,решающий,participle,False
119297,critical,критически настроенный,participle,False
119298,critical,критикующий,participle,False
119299,critical,критически,adverb,False
119300,critical,решающее значение,noun,False
119301,brimstone,сера,noun,False
119302,Sochi,Сочи,verb,False
119303,Sochi,Сочинский,adjective,False
119304,distinctness,определенность,noun,False
119305,crisis,кризис,noun,False
119306,crisis,перелом,noun,False
119307,crisis,кризисное положение,noun,False
119308,crisis,кризисный,adjective,False
119309,photon,фотон,noun,False
119310,photon,фотонный,adjective,False
119311,inhabit,обитать,verb,False
119312,inhabit,населять,verb,False
119313,wait up,дожидаться,verb,False
119314,methodically,методично,adverb,False
119315,methodically,методический,adjective,False
119316,dissimulate,скрывать,verb,False
119317,dissimulate,притворяться,verb,False
119318,herbalist,травник,noun,False
119319,herbalist,знаток трав,noun,False
119320,herbalist,ботаник,noun,False
119321,insulin,инсулин,noun,False
119322,insulin,инсулиновый,adjective,False
119323,settle,обосноваться,verb,False
119324,settle,урегулировать,verb,False
119325,settle,решать,verb,False
119326,settle,оседать,verb,False
119327,settle,улечься,verb,False
119328,settle,погасить,verb,False
119329,settle,установиться,verb,False
119330,settle,устроиться,verb,False
119331,settle,селиться,verb,False
119332,settle,заселить,verb,False
119333,settle,расселиться,verb,False
119334,settle,поселять,verb,False
119335,settle,обустраивать,verb,False
119336,settle,освоиться,verb,False
119337,settle,рассесться,verb,False
119338,settle,урегулирование,noun,False
119339,settle,разрешение,noun,False
119340,desalination,опреснение,noun,False
119341,desalination,обескровливание,noun,False
119342,desalination,выщелачивание,noun,False
119343,environ,окружающая среда,noun,False
119344,environ,окружить,verb,False
119345,transfix,пронизывать,verb,False
119346,transfix,приковать,verb,False
119347,combinatorial,комбинаторный,adjective,False
119348,spree,кутеж,noun,False
119349,spree,веселье,noun,False
119350,spree,Шпрее,noun,False
119351,spree,бум,noun,False
119352,spree,оживление,noun,False
119353,spree,активность,noun,False
119354,spree,вакханалия,noun,False
119355,spree,шалость,noun,False
119356,showcase,демонстрировать,verb,False
119357,showcase,представить,verb,False
119358,showcase,витрина,noun,False
119359,showcase,выставка,noun,False
119360,showcase,выставочный стенд,noun,False
119361,showcase,сценическая площадка,noun,False
119362,showcase,показательный,adjective,False
119363,lens,объектив,noun,False
119364,lens,лупа,noun,False
119365,lens,хрусталик,noun,False
119366,lens,стекло,noun,False
119367,lens,оптика,noun,False
119368,lens,контактная линза,noun,False
119369,lens,линзовый,adjective,False
119370,bleacher,отбеливатель,noun,False
119371,bleacher,отбельщик,noun,False
119372,bleacher,трибуна,noun,False
119373,Fitzgerald,Фицджеральд,noun,False
119374,readability,удобочитаемость,noun,False
119375,readability,разборчивость,noun,False
119376,readability,удобство чтения,noun,False
119377,readability,возможность чтения,noun,False
119378,mascot,талисман,noun,False
119379,dignified,величественный,adjective,False
119380,dignified,достойный,adjective,False
119381,dignified,представительный,adjective,False
119382,dignified,горделивый,adjective,False
119383,dignified,степенный,adjective,False
119384,dignified,удостоенный,participle,False
119385,greedily,жадно,adverb,False
119386,greedily,с жадностью,adverb,False
119387,greedily,нарасхват,adverb,False
119388,thermonuclear,термоядерный,adjective,False
119389,read,читать,verb,False
119390,read,считывать,verb,False
119391,read,гласить,verb,False
119392,read,зачитать,verb,False
119393,read,начитаться,verb,False
119394,read,чтение,noun,False
119395,globalization,глобализация,noun,False
119396,biologically,биологически,adverb,False
119397,biologically,биологический,adjective,False
119398,fuss,суета,noun,False
119399,fuss,шумиха,noun,False
119400,fuss,шум,noun,False
119401,fuss,лишняя суета,noun,False
119402,fuss,ссора,noun,False
119403,fuss,возбужденное состояние,noun,False
119404,fuss,кутерьма,noun,False
119405,fuss,суетиться,verb,False
119406,fuss,ссориться,verb,False
119407,fuss,поднимать шум,verb,False
119408,fuss,волноваться,verb,False
119409,fuss,объясняться,verb,False
119410,angiogram,ангиограмма,noun,False
119411,Rabat,рабат,noun,False
119412,possibly,возможно,adverb,False
119413,possibly,вероятный,adjective,False
119414,shortly,вскоре,adverb,False
119415,shortly,незадолго,adverb,False
119416,shortly,кратко,adverb,False
119417,shortly,скоро,adverb,False
119418,shortly,сокращенно,adverb,False
119419,shortly,сжато,adverb,False
119420,shortly,недалеко,adjective,False
119421,unclassified,несекретный,adjective,False
119422,unclassified,рассекреченный,participle,False
119423,noodle,лапша,noun,False
119424,noodle,балда,noun,False
119425,noodle,башка,noun,False
119426,noodle,олух,noun,False
119427,noodle,макароны,noun,False
119428,inflate,взвинчивать,verb,False
119429,inflate,надувать,verb,False
119430,inflate,накачивать,verb,False
119431,inflate,раздувать,verb,False
119432,inflate,завысить,verb,False
119433,inflate,наполнять,verb,False
119434,inflate,раздуться,verb,False
119435,indirectly,косвенно,adverb,False
119436,indirectly,непрямо,adverb,False
119437,indirectly,косвенный,adjective,False
119438,indirectly,косвенным образом,noun,False
119439,indirectly,окольным путем,noun,False
119440,applied,приложенный,participle,False
119441,applied,нанесенный,participle,False
119442,applied,применимый,participle,False
119443,applied,наложенный,participle,False
119444,applied,прикладной,adjective,False
119445,glove,перчатка,noun,False
119446,glove,перчаточный,adjective,False
119447,Bangkok,Бангкок,noun,False
119448,Bangkok,Бангкокский,adjective,False
119449,indulge,потакать,verb,False
119450,indulge,предаваться,verb,False
119451,indulge,побаловать,verb,False
119452,indulge,заняться,verb,False
119453,indulge,позволять себе удовольствие,verb,False
119454,indulge,ублажать,verb,False
119455,indulge,быть снисходительным,verb,False
119456,thong,ремень,noun,False
119457,thong,плеть,noun,False
119458,thong,ушивальник,noun,False
119459,thong,трусики,noun,False
119460,thong,шлепанец,noun,False
119461,profusion,изобилие,noun,False
119462,profusion,расточительность,noun,False
119463,Samaritan,самаритянин,noun,False
119464,Samaritan,самаритянский,adjective,False
119465,fly agaric,мухомор,noun,False
119466,lymphoma,лимфома,noun,False
119467,barbecue,барбекю,noun,False
119468,barbecue,шашлычница,noun,False
119469,barbecue,жарить,verb,False
119470,barbecue,жарить барбекю,verb,False
119471,drip,капать,verb,False
119472,drip,течь,verb,False
119473,drip,просачиваться,verb,False
119474,drip,капанье,noun,False
119475,drip,капля,noun,False
119476,drip,капельница,noun,False
119477,drip,потек,noun,False
119478,drip,отлив,noun,False
119479,drip,капельник,noun,False
119480,drip,просачивание,noun,False
119481,drip,слезник,noun,False
119482,drip,капельный,adjective,False
119483,avant-gardism,авангардизм,noun,False
119484,radium,радий,noun,False
119485,radium,Радиевый,adjective,False
119486,radium,ради,preposition,False
119487,heresy,ересь,noun,False
119488,falsehood,ложь,noun,False
119489,falsehood,ложность,noun,False
119490,falsehood,вымысел,noun,False
119491,falsehood,фальсификация,noun,False
119492,falsehood,вероломство,noun,False
119493,falsehood,ложное утверждение,noun,False
119494,falsehood,лживый,adjective,False
119495,Bering sea,Берингово море,noun,False
119496,eagerly,охотно,adverb,False
119497,eagerly,горячо,adverb,False
119498,eagerly,нетерпеливо,adverb,False
119499,little,маленький,adjective,False
119500,little,короткий,adjective,False
119501,little,меньший,adjective,False
119502,little,слабый,adjective,False
119503,little,младший,adjective,False
119504,little,малолетний,adjective,False
119505,little,немного,adverb,False
119506,little,несколько,adverb,False
119507,little,понемногу,adverb,False
119508,little,редко,adverb,False
119509,little,небольшое количество,noun,False
119510,little,Литтл,noun,False
119511,little,малость,noun,False
119512,little,немногий,pronoun,False
119513,monger,торговец,noun,False
119514,monger,поджигатель,noun,False
119515,graduated,градуированный,participle,False
119516,graduated,дифференцированный,participle,False
119517,graduated,ступенчатый,adjective,False
119518,graduated,дипломированный,adjective,False
119519,graduated,с делениями,adverb,False
119520,Bal,баланс,noun,False
119521,wrinkle,морщина,noun,False
119522,wrinkle,морщить,verb,False
119523,wrinkle,мять,verb,False
119524,wrinkle,сморщиться,verb,False
119525,wrinkle,сминаться,verb,False
119526,fishmonger,Рыбник,noun,False
119527,fishmonger,рыботорговец,noun,False
119528,nance,Нэнс,noun,False
119529,horrible,ужасный,adjective,False
119530,horrible,жутковатый,adjective,False
119531,horrible,ужасно,adverb,False
119532,hustler,жулик,noun,False
119533,hustler,проститутка,noun,False
119534,hustler,энергичный,adjective,False
119535,throw,бросить,verb,False
119536,throw,броситься,verb,False
119537,throw,выбросить,verb,False
119538,throw,сбросить,verb,False
119539,throw,швырять,verb,False
119540,throw,метнуть,verb,False
119541,throw,откинуть,verb,False
119542,throw,пролить,verb,False
119543,throw,выдавать,verb,False
119544,throw,устроить,verb,False
119545,throw,вскинуть,verb,False
119546,throw,ввергнуть,verb,False
119547,throw,выплеснуть,verb,False
119548,throw,разводить,verb,False
119549,throw,повалить,verb,False
119550,throw,обвить,verb,False
119551,throw,бросок,noun,False
119552,rendezvous,сближение,noun,False
119553,rendezvous,свидание,noun,False
119554,rendezvous,встреча,noun,False
119555,rendezvous,точка рандеву,noun,False
119556,rendezvous,стыковка,noun,False
119557,rendezvous,место свидания,noun,False
119558,rendezvous,встречаться,verb,False
119559,unhealthy,нездоровый,adjective,False
119560,unhealthy,больной,adjective,False
119561,unhealthy,вредный,adjective,False
119562,unhealthy,неработоспособный,adjective,False
119563,unhealthy,вредный для здоровья,participle,False
119564,philanthropic,благотворительный,adjective,False
119565,philanthropic,человеколюбивый,adjective,False
119566,domesticate,приручить,verb,False
119567,domesticate,культивировать,verb,False
119568,ambience,обстановка,noun,False
119569,fiscal year,финансовый год,noun,False
119570,extrasensory,экстрасенсорный,adjective,False
119571,extrasensory,экстрасенсорные способности,noun,False
119572,dynasty,династия,noun,False
119573,dynasty,династический,adjective,False
119574,glamourous,гламурный,adjective,False
119575,crank,рукоятка,noun,False
119576,crank,кривошип,noun,False
119577,crank,заводная ручка,noun,False
119578,crank,коленчатый рычаг,noun,False
119579,crank,чудак,noun,False
119580,crank,заводная рукоятка,noun,False
119581,crank,психопат,noun,False
119582,crank,пусковая рукоятка,noun,False
119583,crank,мотыль,noun,False
119584,crank,завести,verb,False
119585,crank,провернуть,verb,False
119586,crank,согнуть,verb,False
119587,crank,кривошипный,adjective,False
119588,crank,кулисный,adjective,False
119589,crank,расшатанный,participle,False
119590,arch,арка,noun,False
119591,arch,аркада,noun,False
119592,arch,изгиб,noun,False
119593,arch,свод стопы,noun,False
119594,arch,дужка,noun,False
119595,arch,лукавый,adjective,False
119596,arch,сводчатый,adjective,False
119597,arch,дуговой,adjective,False
119598,arch,выгнуть,verb,False
119599,prescriptive,предписывающий,participle,False
119600,prescriptive,директивный,adjective,False
119601,prescriptive,прескриптивный,adjective,False
119602,halfpenny,полпенни,noun,False
119603,halfpenny,полупенсовик,noun,False
119604,secondment,командирование,noun,False
119605,secondment,стажировка,noun,False
119606,secondment,командировка,noun,False
119607,adorn,украшать,verb,False
119608,adorn,украситься,verb,False
119609,cheddar,чеддер,noun,False
119610,failover,отказоустойчивость,noun,False
119611,failover,обход отказа,noun,False
119612,failover,перенос при сбое,noun,False
119613,advert,реклама,noun,False
119614,advert,ссылаться,verb,False
119615,so,так,adverb,False
119616,so,настолько,adverb,False
119617,so,с тем,adverb,False
119618,so,очень,adverb,False
119619,so,так-то,adverb,False
119620,so,так что,conjunction,False
119621,so,следовательно,parenthetic,False
119622,so,такой,pronoun,False
119623,so,таким образом,noun,False
119624,so,ну,particle,False
119625,Gatsby,Гэтсби,noun,False
119626,discriminant,дискриминантный,adjective,False
119627,discriminant,дискриминант,noun,False
119628,tempestuously,бурно,adverb,False
119629,inflation,вздутие,noun,False
119630,inflation,надувание,noun,False
119631,inflation,инфляция,noun,False
119632,inflation,взвинчивание,noun,False
119633,inflation,накачивание,noun,False
119634,inflation,надув,noun,False
119635,inflation,раздутость,noun,False
119636,inflation,инфляционный,adjective,False
119637,artifact,артефакт,noun,False
119638,artifact,изделие,noun,False
119639,artifact,дефект,noun,False
119640,artifact,искажение,noun,False
119641,artifact,искусственный объект,noun,False
119642,Avocet,шилоклювка,noun,False
119643,augmentation,прирост,noun,False
119644,augmentation,увеличение,noun,False
119645,augmentation,дополнение,noun,False
119646,augmentation,аугментация,noun,False
119647,augmentation,усиление,noun,False
119648,augmentation,пополнение,noun,False
119649,augmentation,наращение,noun,False
119650,flawless,безупречный,adjective,False
119651,flawless,бездефектный,adjective,False
119652,flawless,без изъяна,adverb,False
119653,parka,пуховик,noun,False
119654,Navy,морское ведомство,noun,False
119655,Navy,флотилия,noun,False
119656,Navy,военно морской флот,noun,False
119657,Navy,морской,adjective,False
119658,Navy,синий,adjective,False
119659,each,каждый,pronoun,False
119660,human-readable,удобочитаемый,adjective,False
119661,human-readable,понятный человеку,participle,False
119662,disagreement,разногласие,noun,False
119663,disagreement,несогласие,noun,False
119664,disagreement,ссора,noun,False
119665,disagreement,спор,noun,False
119666,disagreement,нелады,noun,False
119667,disagreement,расхождение во мнениях,noun,False
119668,disagreement,несогласование,noun,False
119669,disagreement,разноголосица,noun,False
119670,disagreement,несогласный,adjective,False
119671,musicality,музыкальность,noun,False
119672,Nissan,Ниссан,noun,False
119673,reexamination,пересмотр,noun,False
119674,reexamination,переосвидетельствование,noun,False
119675,reexamination,переэкзаменовка,noun,False
119676,reexamination,повторная проверка,noun,False
119677,herringbone,елочка,noun,False
119678,closing date,последний срок,noun,False
119679,closing date,дата закрытия,noun,False
119680,closing date,заключительная дата,noun,False
119681,closing date,дата окончания,noun,False
119682,acquiescence,молчаливое согласие,noun,False
119683,acquiescence,согласие,noun,False
119684,acquiescence,уступка,noun,False
119685,acquiescence,уступчивость,noun,False
119686,acquiescence,непротивление,noun,False
119687,acquiescence,соглашательство,noun,False
119688,acquiescence,молчаливое признание,noun,False
119689,acquiescence,неохотное согласие,noun,False
119690,regrettable,прискорбный,adjective,False
119691,regrettable,вызывающее сожаление,noun,False
119692,sou,су,noun,False
119693,join,присоединяться,verb,False
119694,join,присоединять,verb,False
119695,join,вступить,verb,False
119696,join,стыковать,verb,False
119697,join,воссоединиться,verb,False
119698,join,соединение,noun,False
119699,join,вступление,noun,False
119700,ACE,туз,noun,False
119701,ACE,АС,noun,False
119702,ACE,элемент управления доступом,noun,False
119703,ACE,очко,noun,False
119704,ACE,АКФ,noun,False
119705,ACE,первоклассный,adjective,False
119706,eyepatch,повязка,noun,False
119707,tourmaline,турмалин,noun,False
119708,tourmaline,турмалиновый,adjective,False
119709,fringe,бахрома,noun,False
119710,fringe,край,noun,False
119711,fringe,полоса,noun,False
119712,fringe,бахромка,noun,False
119713,fringe,крайность,noun,False
119714,fringe,ободок,noun,False
119715,fringe,ореол,noun,False
119716,fringe,окаймление,noun,False
119717,fringe,маргинальный,adjective,False
119718,fringe,пограничный,adjective,False
119719,Bureau,бюро,noun,False
119720,Bureau,управление,noun,False
119721,Bureau,стол,noun,False
119722,Bureau,комод,noun,False
119723,undying,бессмертный,adjective,False
119724,undying,неугасающий,adjective,False
119725,undying,немеркнущий,adjective,False
119726,figurehead,подставное лицо,noun,False
119727,figurehead,номинальный глава,noun,False
119728,figurehead,Носовая фигура,noun,False
119729,figurehead,номинальная фигура,noun,False
119730,figurehead,номинальный лидер,noun,False
119731,granddad,дедушка,noun,False
119732,investigative,следственный,adjective,False
119733,investigative,любознательный,adjective,False
119734,investigative,трассологический,adjective,False
119735,investigative,журналистское расследование,noun,False
119736,violin,скрипка,noun,False
119737,violin,класс скрипки,noun,False
119738,violin,скрипичный,adjective,False
119739,asexual,бесполый,adjective,False
119740,titillation,щекотание,noun,False
119741,meteorite,метеорит,noun,False
119742,meteorite,метеоритный,adjective,False
119743,arguably,возможно,adverb,False
119744,arguably,спорно,adverb,False
119745,arguably,вероятно,adjective,False
119746,opinionated,упрямый,adjective,False
119747,statistician,статистик,noun,False
119748,statistician,специалист по статистике,noun,False
119749,boon,благо,noun,False
119750,boon,дар,noun,False
119751,boon,кострика,noun,False
119752,boon,Буна,noun,False
119753,boon,находка,noun,False
119754,boon,преимущество,noun,False
119755,deckhand,матрос,noun,False
119756,deckhand,палубный матрос,noun,False
119757,leafy,листовой,adjective,False
119758,leafy,густолиственный,adjective,False
119759,leafy,покрытый листвой,participle,False
119760,hop,прыгать,verb,False
119761,hop,садиться,verb,False
119762,hop,пританцовывать,verb,False
119763,hop,прыжок,noun,False
119764,hop,хоп,noun,False
119765,hop,перелет,noun,False
119766,hop,шаг,noun,False
119767,hop,пересылка,noun,False
119768,hop,хмелевой,adjective,False
119769,leeway,свобода действий,noun,False
119770,leeway,дрейф,noun,False
119771,leeway,запас,noun,False
119772,leeway,отсрочка,noun,False
119773,leeway,отставание,noun,False
119774,leeway,запас времени,noun,False
119775,rotter,дрянь,noun,False
119776,rotter,роттер,noun,False
119777,rotter,подлец,noun,False
119778,single,одиночный,adjective,False
119779,single,единый,adjective,False
119780,single,единственный,adjective,False
119781,single,однократный,adjective,False
119782,single,холостой,adjective,False
119783,single,односпальный,adjective,False
119784,single,один,pronoun,False
119785,single,сингл,noun,False
119786,single,одиночка,noun,False
119787,single,незамужняя,noun,False
119788,single,одиночный разряд,noun,False
119789,single,ни,particle,False
119790,single,отдельно взятый,participle,False
119791,breed,порода,noun,False
119792,breed,поколение,noun,False
119793,breed,племя,noun,False
119794,breed,потомство,noun,False
119795,breed,разведение,noun,False
119796,breed,сорт,noun,False
119797,breed,покрой,noun,False
119798,breed,полукровка,noun,False
119799,breed,разводить,verb,False
119800,breed,порождать,verb,False
119801,breed,выводить,verb,False
119802,breed,размножать,verb,False
119803,breed,гнездиться,verb,False
119804,breed,вязать,verb,False
119805,breed,воспитать,verb,False
119806,breed,скрещивать,verb,False
119807,breed,породный,adjective,False
119808,inflection,сгибание,noun,False
119809,inflection,интонация,noun,False
119810,inflection,перегиб,noun,False
119811,inflection,модуляция,noun,False
119812,inflection,склонение,noun,False
119813,room service,обслуживание номеров,noun,False
119814,suffocation,удушье,noun,False
119815,donation,дарение,noun,False
119816,donation,пожертвование,noun,False
119817,donation,дотация,noun,False
119818,donation,донорство,noun,False
119819,donation,благотворительный взнос,noun,False
119820,donation,денежное пожертвование,noun,False
119821,donation,дарственная,noun,False
119822,donation,донорский,adjective,False
119823,groundswell,донные волны,noun,False
119824,groundswell,массовый энтузиазм,noun,False
119825,gerbil,песчанка,noun,False
119826,appetite,аппетит,noun,False
119827,appetite,склонность,noun,False
119828,appetite,жажда,noun,False
119838,integrity,целостность,noun,False
119839,integrity,честность,noun,False
119840,integrity,неприкосновенность,noun,False
119841,integrity,чистота,noun,False
119842,integrity,нетронутость,noun,False
119843,integrity,надежность,noun,False
119844,integrity,сохранность,noun,False
119845,integrity,интеграция,noun,False
119846,integrity,полнота,noun,False
119847,integrity,монолитность,noun,False
119848,integrity,сплошность,noun,False
119849,integrity,честный,adjective,False
119850,integrity,целостный,adjective,False
119851,disgrace,позорить,verb,False
119852,disgrace,опозориться,verb,False
119853,disgrace,дискредитировать,verb,False
119854,disgrace,немилость,noun,False
119855,disgrace,позор,noun,False
119856,disgrace,бесчестье,noun,False
119857,disgrace,унижение,noun,False
119858,disgrace,безобразие,noun,False
119859,disgrace,посрамление,noun,False
119860,legend,легенда,noun,False
119861,legend,надпись,noun,False
119862,legend,обозначение,noun,False
119863,legend,экспликация,noun,False
119864,milker,дояр,noun,False
119865,milker,доильщик,noun,False
119866,benefactress,благодетельница,noun,False
119867,joyride,авантюра,noun,False
119868,liberally,щедро,adverb,False
119869,liberally,либерально,adverb,False
119870,liberally,свободно,adverb,False
119871,octahedron,октаэдр,noun,False
119872,helluva,адский,adjective,False
119873,credit limit,кредитный лимит,noun,False
119874,liturgical,литургический,adjective,False
119875,peg leg,деревянная нога,noun,False
119876,fashionista,модница,noun,False
119877,corpse,труп,noun,False
119878,corpse,мертвый,adjective,False
119879,corpse,трупный,adjective,False
119880,symbology,символика,noun,False
119881,symbology,наука о символах,noun,False
119882,symbology,симвология,noun,False
119883,signpost,указатель,noun,False
119884,signpost,указательный столб,noun,False
119885,signpost,дорожный знак,noun,False
119886,signpost,веха,noun,False
119887,signpost,указательный знак,noun,False
119888,signpost,придорожный столб,noun,False
119889,signpost,путеводный,adjective,False
119890,Roma,рома,noun,False
119891,Roma,народность рома,noun,False
119892,Roma,цыганский,adjective,False
119893,waiter,официант,noun,False
119894,waiter,Гарсон,noun,False
119895,waiter,кельнер,noun,False
119896,reattach,прикрепить,verb,False
119897,reattach,снова подсоединить,verb,False
119898,reattach,пришить,verb,False
119899,reattach,подключать,verb,False
119900,reattach,повторное присоединение,noun,False
119901,stony,каменистый,adjective,False
119902,stony,окаменевший,participle,False
119903,inflect,склонять,verb,False
119904,creed,вероисповедание,noun,False
119905,creed,кредо,noun,False
119906,creed,вера,noun,False
119907,creed,убеждение,noun,False
119908,creed,символ веры,noun,False
119909,belong,принадлежать,verb,False
119910,belong,находиться,verb,False
119911,contestant,конкурент,noun,False
119912,contestant,участник,noun,False
119913,contestant,борец,noun,False
119914,contestant,участник соревнования,noun,False
119915,including,включая,preposition,False
119916,including,включающий,participle,False
119917,including,в том числе,adverb,False
119918,including,включительно,adverb,False
119919,including,включение,noun,False
119920,April,апрель,noun,False
119921,April,апрельский,adjective,False
