,word,local_word,pos,examples,local_examples
15216,посылка,package,noun,['большая посылка'],['big package']
15217,посылка,premise,noun,['исходная посылка'],['initial premise']
15218,посылка,send,noun,[],[]
15219,отбор,selection,noun,"['естественный отбор', 'первоначальный отбор', 'случайный отбор', 'тщательный отбор']","['natural selection', 'initial screening', 'random sampling', 'careful choice']"
15220,отбор,extraction,noun,['отбор пара'],['steam extraction']
15221,отбор,select,noun,['отбор кандидатов'],['select candidates']
15222,отбор,preselection,noun,['национальный отбор'],['national preselection']
15223,отбор,picking,noun,[],[]
15224,сброс,reset,noun,['кнопка сброса'],['reset button']
15225,сброс,dumping,noun,['клапан сброса давления'],['dump valve']
15226,сброс,effluent,noun,[],[]
15227,сброс,resetting,noun,[],[]
15228,сброс,discharge,noun,['предельно допустимый сброс'],['maximum permissible discharge']
15229,сброс,relief,noun,['сброс давления'],['pressure relief']
15230,сброс,vent,noun,[],[]
15231,сброс,fault,noun,[],[]
15232,сброс,throw,noun,[],[]
15233,сброс,chop,noun,[],[]
15234,предел,limit,noun,"['нижний предел', 'критический предел']","['lower limit', 'critical threshold']"
15235,предел,border,noun,"['пределы израиля', 'наименьший верхний предел', 'западный предел']","['borders of israel', 'least upper bound', 'western boundary']"
15236,предел,range,noun,['допустимый предел'],['acceptable range']
15237,предел,margin,noun,['предел погрешности'],['margin of error']
15238,предел,scope,noun,[],[]
15239,предел,precinct,noun,['священный предел'],['sacred precinct']
15240,предел,outside,noun,[],[]
15241,предел,end,noun,[],[]
15242,предел,term,noun,[],[]
15243,предел,line,noun,[],[]
15244,предел,summit,noun,[],[]
15245,предел,butting,noun,[],[]
15246,заход,call,noun,['порт захода'],['port of call']
15247,заход,sunset,noun,['время захода солнца'],['time of sunset']
15248,заход,visit,noun,[],[]
15249,заход,entry,noun,[],[]
15250,заход,pass,noun,[],[]
15251,заход,setting,noun,[],[]
15252,не,not,particle,['не только'],['not only']
15253,не,nor,particle,[],[]
15254,не,never,particle,['не беда'],['never mind']
15255,не,nothing,particle,[],[]
15256,скрытый,hidden,adjective,['скрытые объекты'],['hidden objects']
15257,скрытый,hidden,participle,[],[]
15258,скрытый,latent,participle,[],[]
15259,скрытый,implicit,participle,[],[]
15260,скрытый,ulterior,participle,[],[]
15261,скрытый,stealthy,participle,[],[]
15262,скрытый,disguised,participle,[],[]
15263,скрытый,underlying,participle,[],[]
15264,скрытый,disguise,participle,[],[]
15265,скрытый,quiet,participle,[],[]
15266,скрытый,obscure,participle,[],[]
15267,скрытый,dormant,participle,[],[]
15268,скрытый,cryptic,participle,[],[]
15269,скрытый,close,participle,[],[]
15270,скрытый,inside,participle,[],[]
15271,скрытый,privy,participle,[],[]
15272,украшенный,decorated,participle,[],[]
15273,украшенный,garnished,participle,[],[]
15274,украшенный,dressed,participle,[],[]
15275,вписать,inscribe,verb,['вписанная окружность'],['inscribed circle']
15276,вписать,enter,verb,[],[]
15277,вписать,write,verb,[],[]
15278,вписать,fit,verb,[],[]
15279,вписать,put,verb,[],[]
15280,вписать,add,verb,[],[]
15281,папка,folder,noun,"['общая папка', 'зеленая папка', 'текущая папка']","['shared folder', 'green file', 'current directory']"
15282,папка,location,noun,['следующая папка'],['following locations']
15283,папка,mailbox,noun,['сообщение в папке'],['message in the mailbox']
15284,папка,portfolio,noun,[],[]
15285,целое число,integer,noun,[],[]
15286,испытание,test,noun,"['ядерное испытание', 'летные испытания', 'испытание совести']","['nuclear test', 'flight testing', 'examination of conscience']"
15287,испытание,trial,noun,['клиническое испытание'],['clinical trial']
15288,испытание,probation,noun,[],[]
15289,испытание,challenge,noun,['серьезное испытание'],['significant challenge']
15290,испытание,ordeal,noun,['страшное испытание'],['terrible ordeal']
15291,испытание,try,noun,[],[]
15292,испытание,proof,noun,[],[]
15293,испытание,checkout,noun,[],[]
15294,испытание,visitation,noun,[],[]
15295,испытание,noviciate,noun,[],[]
15296,светлый,light,adjective,"['светлый тон', 'светлый путь']","['light tone', 'shining path']"
15297,светлый,bright,adjective,"['светлое будущее', 'светлое облако']","['bright future', 'luminous cloud']"
15298,светлый,blond,adjective,"['светлая борода', 'светлые волосы']","['blond beard', 'blonde hair']"
15299,светлый,fair,adjective,[],[]
15300,светлый,clear,adjective,['светлая жидкость'],['clear liquid']
15301,светлый,lucid,adjective,['светлая голова'],['lucid mind']
15302,светлый,pale,adjective,['светлое пиво'],['pale beer']
15303,светлый,lager,adjective,[],[]
15304,светлый,cheerful,adjective,[],[]
15305,светлый,tint,adjective,[],[]
15306,спектр,spectrum,noun,['область спектра'],['spectral range']
15307,спектр,gamut,noun,['полный спектр'],['whole gamut']
15308,очевидный,obvious,adjective,"['менее очевидный', 'очевидное намерение', 'совершенно очевидный', 'очевидное противоречие', 'очевидный пример']","['less obvious', 'evident intention', 'abundantly clear', 'apparent contradiction', 'blatant example']"
15309,очевидный,visible,adjective,['очевидное доказательство'],['visible evidence']
15310,очевидный,plain,adjective,[],[]
15311,очевидный,manifest,adjective,[],[]
15312,очевидный,demonstrable,adjective,['очевидный прогресс'],['demonstrable progress']
15313,очевидный,unmistakable,adjective,[],[]
15314,очевидный,palpable,adjective,['очевидная нелепость'],['palpable absurdity']
15315,очевидный,transparent,adjective,[],[]
15316,очевидный,patent,adjective,['очевидный факт'],['patent fact']
15317,матрица,matrix,noun,"['активная матрица', 'вентильная матрица']","['active matrix', 'gate array']"
15318,матрица,die,noun,['новая матрица'],['new die']
15319,матрица,template,noun,[],[]
15320,матрица,mould,noun,[],[]
15321,исключая,ex,preposition,[],[]
15322,исключая,except,preposition,[],[]
15323,исключая,excluding,preposition,[],[]
15324,удить,fish,verb,[],[]
15325,неглупый,fairly clever,adjective,[],[]
15326,неглупый,clever,adjective,['неглупый человек'],['intelligent man']
15327,неглупый,smart,adjective,[],[]
15328,неглупый,sensible,adjective,[],[]
15329,соискание,competition,noun,[],[]
15330,сопротивление,resistance,noun,"['уровень сопротивления', 'выходное сопротивление']","['resistance level', 'output impedance']"
15331,сопротивление,opposition,noun,['организованное сопротивление'],['organized opposition']
15332,сопротивление,drag,noun,['аэродинамическое сопротивление'],['aerodynamic drag']
15333,сопротивление,resistivity,noun,['электрическое сопротивление'],['electrical resistivity']
15334,сопротивление,strength,noun,['сопротивление материалов'],['strength of materials']
15335,сопротивление,rebellion,noun,[],[]
15336,сопротивление,stand,noun,[],[]
15337,придать,impart,verb,['придать интерьеру'],['give the interior']
15338,придать,inject,verb,[],[]
15339,придать,confer,verb,[],[]
15340,изъятие,seizure,noun,['изъятия наркотиков'],['drug seizures']
15341,изъятие,withdrawal,noun,"['уведомление об изъятии', 'незаконное изъятие']","['notice of withdrawal', 'illegal removal']"
15342,изъятие,exemption,noun,['налоговое изъятие'],['tax exemption']
15343,изъятие,exception,noun,['определенные изъятия'],['certain exceptions']
15344,изъятие,requisitioning,noun,[],[]
15345,изъятие,divestiture,noun,[],[]
15346,изъятие,reserve,noun,[],[]
15347,равномерный,uniform,adjective,['равномерное движение'],['uniform motion']
15348,равномерный,even,adjective,[],[]
15349,равномерный,steady,adjective,['равномерное вращение'],['steady rotation']
15350,равномерный,equable,adjective,[],[]
15351,равномерный,equal,adjective,['равномерное распределение'],['equal distribution']
15352,равномерный,homogenous,adjective,[],[]
15353,по существу,essentially,adverb,[],[]
15354,по существу,on the merits,adverb,[],[]
15355,по существу,as such,adverb,[],[]
15356,по существу,inherently,adverb,[],[]
15357,по существу,such,adverb,[],[]
15358,по существу,pithily,adverb,[],[]
15359,заданный режим,preset mode,noun,[],[]
15360,девушка,girl,noun,"['хорошенькая девушка', 'очаровательная девушка', 'мертвая девушка', 'красивая девушка']","['pretty girl', 'charming lass', 'dead girlfriend', 'beautiful lady']"
15361,девушка,maiden,noun,['прекрасная девушка'],['beautiful maiden']
15362,девушка,maid,noun,[],[]
15363,девушка,damsel,noun,[],[]
15364,девушка,female,noun,['молодая девушка'],['young female']
15365,девушка,gal,noun,[],[]
15366,девушка,miss,noun,[],[]
15367,девушка,adolescent,noun,[],[]
15368,девушка,sister,noun,[],[]
15369,девушка,molly,noun,[],[]
15370,учет,accounting,noun,['управленческий учет'],['management accounting']
15371,учет,consideration,noun,['учет интересов'],['consideration of interests']
15372,учет,record,noun,"['вести учет', 'статистический учет']","['keep records', 'statistical recording']"
15373,учет,registration,noun,['автоматический учет'],['automatic registration']
15374,учет,given,noun,[],[]
15375,учет,regard,noun,[],[]
15376,учет,view,noun,[],[]
15377,учет,subject,noun,[],[]
15378,учет,metering,noun,['учет энергии'],['energy metering']
15379,учет,calculation,noun,['коммерческий учет'],['commercial calculation']
15380,ветвь,branch,noun,"['оливковая ветвь', 'золотая ветвь']","['olive branch', 'golden bough']"
15381,ветвь,leg,noun,"['левая ветвь', 'мертвая ветвь']","['left leg', 'dead limb']"
15382,ветвь,frond,noun,['пальмовая ветвь'],['palm frond']
15383,нагревательный элемент,heating element,noun,[],[]
15384,нагревательный элемент,bath heater,noun,[],[]
15385,наклониться,lean,verb,[],[]
15386,наклониться,bend,verb,"['наклониться вперед', 'наклониться назад']","['bend forward', 'tilt back']"
15387,единственно,only,adverb,[],[]
15388,единственно,solely,adverb,[],[]
15389,единственно,uniquely,adverb,[],[]
15390,паренек,lad,noun,"['деревенский паренек', 'тощий паренек', 'маленький паренек']","['village lad', 'skinny kid', 'little fellow']"
15391,паренек,young fellow,noun,[],[]
15392,паренек,little lad,noun,[],[]
15393,заключение,conclusion,noun,"['предварительное заключение', 'консультативное заключение', 'подобные заключения', 'индуктивное заключение']","['preliminary conclusion', 'advisory opinion', 'similar findings', 'inductive inference']"
15394,заключение,imprisonment,noun,"['пожизненное заключение', 'находиться в заключении', 'одиночное заключение']","['life imprisonment', 'be in prison', 'solitary confinement']"
15395,заключение,custody,noun,"['предупредительное заключение', 'место заключения']","['protective custody', 'place of detention']"
15396,заключение,closing,noun,[],[]
15397,заключение,conclude,noun,[],[]
15398,заключение,sentence,noun,['тюремное заключение'],['prison sentence']
15399,заключение,summary,noun,[],[]
15400,заключение,concluding,noun,['заключение мира'],['concluding peace']
15401,заключение,decision,noun,['экспертное заключение'],['expert judgement']
15402,заключение,certificate,noun,['медицинское заключение'],['medical certificate']
15403,заключение,completion,noun,[],[]
15404,заключение,consequence,noun,[],[]
15405,заключение,upshot,noun,[],[]
15406,заключение,contraction,noun,[],[]
15407,заключение,restraint,noun,[],[]
15408,заключение,development,noun,[],[]
15409,коллегия,board,noun,['редакционная коллегия'],['editorial board']
15410,коллегия,collegium,noun,['военная коллегия'],['military collegium']
15411,коллегия,college,noun,['коллегия кардиналов'],['college of cardinals']
15412,коллегия,bar association,noun,[],[]
15413,смахнуть,flick,verb,[],[]
15414,смахнуть,brush,verb,[],[]
15415,смахнуть,whisk,verb,[],[]
15416,проблема,problem,noun,"['серьезная проблема', 'глобальная проблема', 'огромная проблема', 'финансовая проблема', 'эмоциональные проблемы']","['serious problem', 'global issue', 'enormous challenge', 'financial trouble', 'emotional difficulties']"
15417,проблема,concern,noun,['гуманитарная проблема'],['humanitarian concern']
15418,проблема,problematic,noun,[],[]
15419,проблема,proposition,noun,[],[]
15420,оригинальный,original,adjective,['оригинальный текст'],['original text']
15421,оригинальный,authentic,adjective,['оригинальный материал'],['authentic material']
15422,оригинальный,ingenious,adjective,['оригинальное решение'],['ingenious solution']
15423,оригинальный,unique,adjective,"['оригинальный подарок', 'оригинальный дизайн']","['unique gift', 'individual design']"
15424,оригинальный,genuine,adjective,['оригинальные детали'],['genuine parts']
15425,оригинальный,own,adjective,[],[]
15426,гораздо,much,adverb,[],[]
15427,гораздо,considerably,adverb,[],[]
15428,шампанское,champagne,noun,['бутылка шампанского'],['bottle of champagne']
15429,шампанское,Champaign,noun,[],[]
15430,шампанское,boy,noun,[],[]
15431,набат,tocsin,noun,[],[]
15432,химический элемент,chemical element,noun,[],[]
15433,фетровая шляпа,felt hat,noun,[],[]
15434,втиснуть,cram,verb,[],[]
15435,втиснуть,fit,verb,[],[]
15436,дергать,pull,verb,['дергать за ниточки'],['pull the strings']
15437,дергать,pluck,verb,[],[]
15438,дергать,jerky,verb,[],[]
15439,присматривать,watch,verb,[],[]
15440,присматривать,look after,verb,[],[]
15441,присматривать,supervise,verb,[],[]
15442,весть,news,noun,['благая весть'],['good news']
15443,весть,message,noun,['весть о спасении'],['message of salvation']
15444,природа,nature,noun,['закон природы'],['law of nature']
15445,природа,environment,noun,['нетронутая природа'],['pristine environment']
15446,природа,naturally,noun,['встречаться в природе'],['occur naturally']
15447,природа,scenery,noun,['живописная природа'],['picturesque scenery']
15448,природа,kind,noun,[],[]
15449,жилет,vest,noun,"['спасательный жилет', 'белый жилет']","['life vest', 'white waistcoat']"
15450,Восточное направление,East,noun,[],[]
15451,Восточное направление,Eastern direction,noun,[],[]
15452,звездность,stardom,noun,[],[]
15453,несомненный,undoubted,adjective,"['несомненный талант', 'несомненный факт']","['undoubted talent', 'unquestionable fact']"
15454,несомненный,doubtless,adjective,[],[]
15455,несомненный,certain,adjective,"['несомненная истина', 'несомненный прогресс']","['certain truth', 'definite progress']"
15456,несомненный,unmistakable,adjective,['несомненное сходство'],['unmistakable likeness']
15457,несомненный,apparent,adjective,"['несомненное преимущество', 'несомненный успех', 'несомненная польза', 'несомненные признаки']","['apparent advantage', 'evident success', 'obvious benefit', 'clear signs']"
15458,несомненный,no doubt,adjective,[],[]
15459,несомненный,certainty,adjective,[],[]
15460,несомненный,positive,adjective,[],[]
15461,несомненный,real,adjective,[],[]
15462,начало движения,start of motion,noun,[],[]
15463,телосложение,physique,noun,['атлетическое телосложение'],['athletic physique']
15464,телосложение,Constitution,noun,[],[]
15465,телосложение,frame,noun,[],[]
15466,телосложение,build,noun,['спортивное телосложение'],['athletic build']
15467,телосложение,body type,noun,[],[]
15468,абсолютно,absolutely,adverb,"['абсолютно необходимый', 'абсолютно новый подход', 'абсолютно разные вещи', 'абсолютно твердое тело']","['absolutely necessary', 'completely new approach', 'totally different things', 'perfectly rigid body']"
15469,абсолютно,quite,adverb,[],[]
15470,спирт,alcohol,noun,['этиловый спирт'],['ethyl alcohol']
15471,спирт,spirit,noun,"['коньячный спирт', 'метиловый спирт']","['cognac spirit', 'methylated spirits']"
15472,есть,eat,verb,[],[]
15473,сверкающий,sparkling,participle,[],[]
15474,сверкающий,brilliant,participle,[],[]
15475,сверкающий,lambent,participle,[],[]
15476,сверкающий,splendent,participle,[],[]
15477,сверкающий,blazing,participle,[],[]
15478,сверкающий,flashing,participle,[],[]
15479,сверкающий,glowing,participle,[],[]
15480,сверкающий,glaring,participle,[],[]
15481,сверкающий,ablaze,participle,[],[]
15482,фоновый режим,background mode,noun,[],[]
15483,фоновый режим,background,noun,[],[]
15484,немножко,slightly,adverb,[],[]
15485,специалист,specialist,noun,"['ведущий специалист', 'категория специалистов', 'квалифицированный специалист']","['leading specialist', 'professional category', 'skilled technician']"
15486,специалист,master,noun,[],[]
15487,специалист,proficient,noun,[],[]
15488,нанесение,application,noun,['способ нанесения'],['method of application']
15489,нанесение,deposition,noun,[],[]
15490,нанесение,infliction,noun,['умышленное нанесение'],['intentional infliction']
15491,нанесение,drawing,noun,[],[]
15492,нанесение,apply,noun,['нанесение краски'],['applying paint']
15493,нанесение,cause,noun,['нанесение ущерба'],['inflict damage']
15494,нанесение,marking,noun,[],[]
15495,зачитывать,read out,verb,[],[]
15496,живо,vividly,adverb,[],[]
15497,живо,lively,adverb,[],[]
15498,живо,keenly,adverb,[],[]
15499,материнский,maternal,adjective,"['материнская смертность', 'материнская любовь']","['maternal mortality', 'motherly love']"
15500,материнский,maternity,adjective,['материнское заклятие'],['maternity spell']
15501,материнский,parent,adjective,"['материнская компания', 'материнская плата']","['parent company', 'mother board']"
15502,круг,circle,noun,"['деловой круг', 'календарный круг', 'последний круг', 'спасательный круг']","['business circle', 'calendar round', 'final lap', 'life ring']"
15503,круг,range,noun,['круг интересов'],['range of interests']
15504,круг,wheel,noun,['шлифовальный круг'],['grinding wheel']
15505,круг,cycle,noun,['суточный круг'],['daily cycle']
15506,круг,leg,noun,[],[]
15507,круг,sphere,noun,[],[]
15508,круг,disk,noun,['единичный круг'],['unit disk']
15509,круг,tour,noun,[],[]
15510,наставление,instruction,noun,['духовное наставление'],['spiritual instruction']
15511,наставление,manual,noun,"['новое наставление', 'божественное наставление']","['new manual', 'divine guidance']"
15512,наставление,teaching,noun,['нравственные наставления'],['moral teachings']
15513,наставление,admonition,noun,[],[]
15514,наставление,precept,noun,[],[]
15515,наставление,counsel,noun,[],[]
15516,наставление,direction,noun,[],[]
15517,наставление,instruct,noun,[],[]
15518,полет,flight,noun,"['космический полет', 'дальность полета']","['space flight', 'flying range']"
15519,полет,fly,noun,['полет мяча'],['fly ball']
15520,полет,mission,noun,[],[]
15521,едва ли,hardly,adverb,[],[]
15522,едва ли,unlikely,adverb,[],[]
15523,едва ли,ill,adverb,[],[]
15524,едва ли,hardly probable,adverb,[],[]
15525,светскость,secularity,noun,[],[]
15526,недостаточный,insufficient,adjective,"['недостаточное количество', 'недостаточная подготовка', 'недостаточное знание', 'недостаточное внимание']","['insufficient quantity', 'inadequate training', 'incomplete knowledge', 'scant attention']"
15527,недостаточный,low,adjective,['недостаточный доступ'],['low access']
15528,недостаточный,poor,adjective,['недостаточное питание'],['poor nutrition']
15529,недостаточный,not enough,adjective,[],[]
15530,недостаточный,not sufficient,adjective,[],[]
15531,недостаточный,defective,adjective,[],[]
15532,недостаточный,tight,adjective,[],[]
15533,недостаточный,short,participle,[],[]
15534,файл,file,noun,['имя файла'],['file name']
15535,зона,zone,noun,"['экономическая зона', 'пешеходная зона', 'географическая зона']","['economic zone', 'pedestrian area', 'geographic region']"
15536,зона,Zona,noun,[],[]
15537,зона,range,noun,[],[]
15538,зона,belt,noun,['зеленая зона'],['green belt']
15539,зона,pocket,noun,[],[]
15540,сумасшедший,crazy,adjective,['как сумасшедший'],['like crazy']
15541,сумасшедший,mad,adjective,"['сумасшедший гений', 'сумасшедшая скорость']","['mad genius', 'insane speed']"
15542,сумасшедший,madman,adjective,[],[]
15543,сумасшедший,batty,adjective,[],[]
15544,сумасшедший,demented,adjective,[],[]
15545,сумасшедший,loopy,adjective,[],[]
15546,наделение,investment,noun,[],[]
15547,наделение,empowerment,noun,[],[]
15548,протяжение,extent,noun,[],[]
15549,протяжение,stretch,noun,[],[]
15550,протяжение,length,noun,[],[]
15551,протяжение,extension,noun,[],[]
15552,протяжение,expanse,noun,[],[]
15553,протяжение,range,noun,[],[]
15554,договоренность,agreement,noun,"['предварительная договоренность', 'контрактная договоренность', 'новая договоренность']","['preliminary agreement', 'contractual arrangement', 'new accord']"
15555,договоренность,understanding,noun,['взаимная договоренность'],['mutual understanding']
15556,преподнести,salesmanship,verb,[],[]
15557,преподнести,present,verb,[],[]
15558,преподнести,give,verb,[],[]
15559,преподнести,teach,verb,[],[]
15560,благословить,bless,verb,['благословить бога'],['bless god']
15561,благословить,his blessing,verb,[],[]
15562,улетучиваться,evaporate,verb,[],[]
15563,улетучиваться,escape,verb,[],[]
15564,улетучиваться,disappear,verb,[],[]
15565,убыть,depart,verb,[],[]
15566,убыть,decrease,verb,[],[]
15567,вылов рыбы,fish catch,noun,[],[]
15568,суд,court,noun,"['конституционный суд', 'арбитражный суд', 'суд присяжных']","['constitutional court', 'arbitration tribunal', 'trial by jury']"
15569,суд,judgment,noun,['страшный суд'],['last judgment']
15570,суд,justice,noun,['председатель верховного суда'],['chief justice']
15571,суд,craft,noun,"['работа судов', 'владельцы судов']","['craft work', 'boat owners']"
15572,суд,law,noun,[],[]
15573,суд,forum,noun,[],[]
15574,суд,bench,noun,[],[]
15575,составная часть,component,noun,[],[]
15576,составная часть,integral part,noun,[],[]
15577,составная часть,component part,noun,[],[]
15578,составная часть,composite part,noun,[],[]
15579,играть,play,verb,['играть в футбол'],['play football']
15580,играть,game,verb,[],[]
15581,играть,have,verb,['играть роль'],['have a role']
15582,играть,act,verb,['играть роли'],['act the parts']
15583,играть,perform,verb,['играть на сцене'],['perform on stage']
15584,играть,toy,verb,[],[]
15585,играть,sport,verb,[],[]
15586,играть,fiddle,verb,[],[]
15587,играть,trifle,verb,[],[]
15588,играть,sparkle,verb,[],[]
15589,играть,blow,verb,[],[]
15590,играть,tune,verb,[],[]
15591,играть,support,verb,[],[]
15592,пожива,picking,noun,[],[]
15593,руль,rudder,noun,"['правый руль', 'усилитель руля']","['right rudder', 'power steering']"
15594,руль,helm,noun,['быть за рулем'],['take the helm']
15595,руль,handlebar,noun,[],[]
15596,руль,driving,noun,[],[]
15597,опять,then again,adverb,[],[]
15598,резкий,sharp,adjective,"['резкое увеличение', 'резкая перемена']","['sharp increase', 'sudden change']"
15599,резкий,dramatic,adjective,"['резкое повышение', 'резкое движение', 'резкое сокращение']","['dramatic rise', 'abrupt movement', 'drastic reduction']"
15600,резкий,harsh,adjective,['резкий свет'],['harsh light']
15601,резкий,severe,adjective,['резкая боль'],['acute pain']
15602,резкий,cutting,adjective,[],[]
15603,резкий,shrill,adjective,"['резкий крик', 'резкий голос']","['shrill cry', 'strident voice']"
15604,резкий,pungent,adjective,"['резкий ветер', 'резкий запах']","['biting wind', 'acrid odor']"
15605,резкий,violent,adjective,['резкие колебания'],['violent fluctuations']
15606,резкий,blunt,adjective,[],[]
15607,резкий,crisp,adjective,[],[]
15608,резкий,brusque,adjective,[],[]
15609,резкий,rapid,adjective,['резкое ухудшение'],['rapid deterioration']
15610,резкий,dramatically,adjective,[],[]
15611,резкий,steep,adjective,[],[]
15612,резкий,hard,adjective,['резкое торможение'],['hard braking']
15613,резкий,bitter,adjective,['резкая критика'],['bitter criticism']
15614,резкий,scathing,adjective,['резкие замечания'],['scathing remarks']
15615,резкий,high,adjective,[],[]
15616,резкий,rude,adjective,[],[]
15617,резкий,short,adjective,[],[]
15618,резкий,crusty,adjective,[],[]
15619,резкий,nippy,adjective,[],[]
15620,резкий,smart,adjective,[],[]
15621,резкий,penetrating,adjective,[],[]
15622,итак,now,conjunction,[],[]
15623,Итак,so,conjunction,[],[]
15624,лучшая часть,best part,noun,[],[]
15625,культиватор,cultivator,noun,['ротационный культиватор'],['rotary cultivator']
15626,сертификат,certificate,noun,"['подарочный сертификат', 'трудовой сертификат']","['gift certificate', 'labor certification']"
15627,огни,lights,noun,[],[]
15628,дети,children,noun,[],[]
15629,появление,appearance,noun,['появление на публике'],['public appearance']
15630,появление,emergence,noun,"['постепенное появление', 'появление симптомов', 'появление интернета']","['gradual emergence', 'onset of symptoms', 'advent of internet']"
15631,появление,rise,noun,[],[]
15632,появление,coming,noun,['появление человека'],['coming of man']
15633,появление,apparition,noun,['внезапное появление'],['sudden apparition']
15634,появление,appear,noun,[],[]
15635,появление,birth,noun,[],[]
15636,появление,emerging,noun,[],[]
15637,появление,emersion,noun,[],[]
15638,появление,uprise,noun,[],[]
15639,передавать по радио,broadcast,verb,[],[]
15640,дождаться,wait,verb,['дождаться рассвета'],['wait until dawn']
15641,обнародовать,publish,verb,['обнародовать законы'],['promulgate laws']
15642,обнародовать,manifest,verb,[],[]
15643,обнародовать,unveil,verb,[],[]
15644,обнародовать,divulge,verb,[],[]
15645,обнародовать,publicize,verb,[],[]
15646,обнародовать,proclaim,verb,[],[]
15647,обнародовать,air,verb,[],[]
15648,членский,membership,adjective,['членский взнос'],['membership fee']
15649,училище,school,noun,"['художественное училище', 'военное училище']","['art school', 'military college']"
15650,прецедент,precedent,noun,['исторический прецедент'],['historical precedent']
15651,прецедент,case,noun,['судебный прецедент'],['legal case']
15652,прецедент,use case,noun,[],[]
15653,добро,good,noun,['делать добро'],['do good']
15654,добро,goodness,noun,['абсолютное добро'],['absolute goodness']
15655,добро,goods,noun,[],[]
15656,чертежный,drawing,adjective,"['чертежная доска', 'чертежный стол']","['drawing board', 'drafting table']"
15657,поленница,woodpile,noun,[],[]
15658,поленница,stack,noun,[],[]
15659,пищалка,tweeter,noun,[],[]
15660,проходка,sinking,noun,[],[]
15661,проходка,penetration,noun,['скорость проходки'],['rate of penetration']
15662,обкрадывать,rob,verb,['обкрадывать бога'],['rob god']
15663,обкрадывать,pirate,verb,[],[]
15664,жара,heat,noun,['сильная жара'],['intense heat']
15665,жара,hot,noun,['летняя жара'],['hot summer']
15666,жара,hot weather,noun,[],[]
15667,сесть на мель,run aground,verb,[],[]
15668,тематический,thematic,adjective,['тематическая карта'],['thematic map']
15669,тематический,subject,adjective,"['тематическая область', 'тематический парк', 'тематическое моделирование']","['subject field', 'theme park', 'topic modeling']"
15670,тематический,topical,adjective,['тематический указатель'],['topical index']
15671,ребенок,child,noun,"['маленький ребенок', 'дети из школы', 'недоношенный ребенок']","['small child', 'kids from school', 'premature baby']"
15672,углубленный,advanced,participle,[],[]
15673,углубленный,profound,participle,[],[]
15674,углубленный,deep,participle,[],[]
15675,углубленный,thorough,participle,[],[]
15676,учебная программа,curriculum,noun,[],[]
15677,учебная программа,training curriculum,noun,[],[]
15678,учебная программа,academic program,noun,[],[]
15679,учебная программа,learning program,noun,[],[]
15680,сельхозпроизводитель,agricultural producer,noun,['крупные сельхозпроизводители'],['large farmers']
15681,барабан,drum,noun,"['тормозной барабан', 'кабельный барабан']","['brake drum', 'cable reel']"
15682,барабан,cylinder,noun,['сушильный барабан'],['drying cylinder']
15683,барабан,barrel,noun,[],[]
15684,барабан,roll,noun,[],[]
15685,барабан,trommel,noun,[],[]
15686,барабан,tambour,noun,[],[]
15687,известно,known,adverb,[],[]
15688,известно,well known,adverb,[],[]
15689,на большом расстоянии,at long range,adverb,[],[]
15690,пробег,run,noun,['испытательный пробег'],['test run']
15691,пробег,mileage,noun,['годовой пробег'],['annual mileage']
15692,крошка,crumb,noun,['резиновая крошка'],['rubber crumb']
15693,крошка,chit,noun,[],[]
15694,крошка,chip,noun,['шоколадная крошка'],['chocolate chip']
15695,крошка,peewee,noun,[],[]
15696,крошка,fey,noun,[],[]
15697,крошка,grit,noun,['алмазная крошка'],['diamond grit']
15698,крошка,granule,noun,[],[]
15699,крошка,poppet,noun,[],[]
15700,крошка,bud,noun,[],[]
15701,организм,organism,noun,"['живой организм', 'человеческий организм']","['living organism', 'human body']"
15702,организм,system,noun,[],[]
15703,организм,bodily,noun,['системы организма'],['bodily systems']
15704,организм,entity,noun,['единый организм'],['single entity']
15705,организм,host,noun,[],[]
15706,организм,nature,noun,[],[]
15707,необыкновенный,unusual,adjective,"['необыкновенное приключение', 'необыкновенный человек']","['unusual adventure', 'outstanding person']"
15708,необыкновенный,unique,adjective,[],[]
15709,необыкновенный,phenomenal,adjective,"['необыкновенная женщина', 'необыкновенная красота', 'необыкновенный вид', 'необыкновенный город']","['remarkable woman', 'incredible beauty', 'wonderful view', 'amazing city']"
15710,необыкновенный,transcendent,adjective,[],[]
15711,необыкновенный,rare,adjective,[],[]
15712,электроэнергетика,electroenergetics,noun,[],[]
15713,электроэнергетика,electric power industry,noun,[],[]
15714,электроэнергетика,electricity sector,noun,[],[]
15715,электроэнергетика,power generation,noun,[],[]
15716,электроэнергетика,electric energy,noun,[],[]
15717,электроэнергетика,electrical energy industry,noun,[],[]
15718,плод,fruit,noun,['запретный плод'],['forbidden fruit']
15719,плод,fetus,noun,"['растущий плод', 'развитие плода']","['growing fetus', 'development of the foetus']"
15720,плод,result,noun,['реальные плоды'],['real results']
15721,плод,offspring,noun,[],[]
15722,плод,fruitage,noun,[],[]
15723,изложение,statement,noun,"['строгое изложение', 'изложение материала']","['formal statement', 'material presentation']"
15724,изложение,exposition,noun,['систематическое изложение'],['systematic exposition']
15725,изложение,narrative,noun,['изложение событий'],['narrative of events']
15726,изложение,summary,noun,[],[]
15727,изложение,account,noun,['краткое изложение'],['brief account']
15728,изложение,recital,noun,[],[]
