,eng_word,l1,l1_context,l2,l2_context
2424,especially,notamment,particularly | notably | specifically | ,особенно,particularly | 
2425,especially,particulièrement,particularly | specifically | ,особенно,particularly | 
2426,especially,tout particulièrement,particularly | ,особенно,particularly | 
2427,especially,en particulier,particularly | specifically | ,особенно,particularly | 
2428,especially,notamment,particularly | notably | specifically | ,особенно,particularly | 
2429,especially,particulièrement,particularly | specifically | ,особенно,particularly | 
2430,especially,no_equality,,в особенности,
2431,especially,spécialement,specially | specifically | ,специально,specially | specifically | 
2432,especially,surtout,particularly | mainly | primarily | mostly | ,специально,specially | specifically | 
2433,especially,surtout,particularly | mainly | primarily | mostly | ,в частности,in particular | particularly | specifically | notably | 
2434,euro,euro,strong euro|weak euro|euros per day|stable euro|pound | ,европейский,european | 
2435,euro,euro,strong euro|weak euro|euros per day|stable euro|pound | ,евро,casino euro|strong euro|euro zone | 
2436,euro,euro,strong euro|weak euro|euros per day|stable euro|pound | ,еврозона,eurozone | euro zone | euro-zone | euro area | euro-area | 
2437,euro,de l'euro,,no_equality,
2438,euro,en euros,,no_equality,
2439,euro,participant,involved | non-participating | ,no_equality,
2440,euro,euro,strong euro|weak euro|euros per day|stable euro|pound | ,европейский,european | 
2441,euro,euro,strong euro|weak euro|euros per day|stable euro|pound | ,евро,casino euro|strong euro|euro zone | 
2442,euro,euro,strong euro|weak euro|euros per day|stable euro|pound | ,еврозона,eurozone | euro zone | euro-zone | euro area | euro-area | 
2443,even,encore,still | yet | again | ,ровный,flat | smooth | equal | level | steady | straight | uniform | 
2444,even,voire,possibly | ,еще,still | more | yet | even more | 
2445,even,pair,even-numbered | odd | even numbered | ,ровный,flat | smooth | equal | level | steady | straight | uniform | 
2446,even,impair,odd | uneven | odd-numbered | ,no_equality,
2447,even,quitte,,no_equality,
2448,even,même,,no_equality,
2449,even,égaliser,equalize | level | level | equal | slick | equate | ,no_equality,
2450,even,no_equality,,четный,
2451,even,encore,still | yet | again | ,ровный,flat | smooth | equal | level | steady | straight | uniform | 
2452,even,pair,even-numbered | odd | even numbered | ,ровный,flat | smooth | equal | level | steady | straight | uniform | 
2453,even,no_equality,,равномерный,uniform | equal | steady | constant | homogeneous | 
2454,even,voire,possibly | ,еще,still | more | yet | even more | 
2455,even,no_equality,,выровнять,equalize | smooth | align | straighten | center | level | 
2456,against,par rapport à,in relation to | over | relative to | versus | with regard to | with respect to | in comparison with | ,по отношению к,toward | relative to | in relation to | with respect to | 
2457,against,contre,,no_equality,
2458,against,no_equality,,против,versus | 
2459,against,par rapport à,in relation to | over | relative to | versus | with regard to | with respect to | in comparison with | ,по отношению к,toward | relative to | in relation to | with respect to | 
2460,everywhere,partout,anywhere | ,везде,anywhere | 
2461,everywhere,partout,anywhere | ,повсюду,elsewhere | all over the place | 
2462,everywhere,partout,anywhere | ,повсеместно,elsewhere | widely | across the board | universally | all over the place | 
2463,everywhere,partout,anywhere | ,везде,anywhere | 
2464,everywhere,partout,anywhere | ,повсюду,elsewhere | all over the place | 
2465,everywhere,partout,anywhere | ,повсеместно,elsewhere | widely | across the board | universally | all over the place | 
2466,everywhere,no_equality,,во всем мире,
2467,everywhere,no_equality,,всюду,
2468,age,vieillir,to age fast|to now age fast|mature | mature | ,no_equality,
2469,age,no_equality,,стареть,
2470,age,no_equality,,постареть,
2471,age,no_equality,,состарить где-то,
2472,exactly,précisément,precisely | specifically | accurately | ,точно,precisely | accurately | certainly | for sure | definitely | 
2473,exactly,précisément,precisely | specifically | accurately | ,именно,precisely | specifically | 
2474,exactly,exactement,precisely | accurately | ,именно,precisely | specifically | 
2475,exactly,exactement,precisely | accurately | ,как раз,precisely | 
2476,exactly,précisément,precisely | specifically | accurately | ,точно,precisely | accurately | certainly | for sure | definitely | 
2477,exactly,exactement,precisely | accurately | ,именно,precisely | specifically | 
2478,exactly,précisément,precisely | specifically | accurately | ,именно,precisely | specifically | 
2479,exactly,no_equality,,в точности,
2480,exactly,no_equality,,совсем,quite | very | completely | entirely | totally | not | absolutely | 
2481,exactly,no_equality,,ровно,
2482,exactly,exactement,precisely | accurately | ,как раз,precisely | 
2483,exam,examen,written exam|final exam|medical exam|knowledge exam|review | examination | test | consideration | scrutiny | discussion | self-examination | ,экзамен,entrance exam|state exam|final exam|important exam|examination | test | 
2484,exam,examen,written exam|final exam|medical exam|knowledge exam|review | examination | test | consideration | scrutiny | discussion | self-examination | ,осмотр,free exam|medical exam|inspection | examination | survey | checkup | physical exam | physical | viewing | 
2485,exam,examen,written exam|final exam|medical exam|knowledge exam|review | examination | test | consideration | scrutiny | discussion | self-examination | ,обследование,examination | survey | checkup | inspection | scan | screening | inquiry | medical examination | 
2486,exam,examen,written exam|final exam|medical exam|knowledge exam|review | examination | test | consideration | scrutiny | discussion | self-examination | ,экзамен,entrance exam|state exam|final exam|important exam|examination | test | 
2487,exam,examen,written exam|final exam|medical exam|knowledge exam|review | examination | test | consideration | scrutiny | discussion | self-examination | ,осмотр,free exam|medical exam|inspection | examination | survey | checkup | physical exam | physical | viewing | 
2488,exam,examen,written exam|final exam|medical exam|knowledge exam|review | examination | test | consideration | scrutiny | discussion | self-examination | ,обследование,examination | survey | checkup | inspection | scan | screening | inquiry | medical examination | 
2489,examination,interrogatoire,oral examination|examinations for discovery|examination of witnesses|chief examination|interrogation | interrogatory | questioning | ,экзамен,entrance examination|dele examination|final examination|intermediate examination|exam | test | 
2490,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,исследование,roentgenologic examination|economic examination|thorough examination|most definitive examination|research | study | survey | investigation | exploration | 
2491,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,обследование,relevant examination|medical examination|far examination|free medical examination|survey | checkup | inspection | exam | scan | screening | inquiry | medical examination | 
2492,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,экспертиза,forensic examination|selective examination|expertise | assessment | review | inspection | evaluation | appraisal | expert review | expert study | 
2493,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,проверка,serious examination|check | inspection | verification | test | audit | review | validation | testing | 
2494,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,осмотр,physical examination|inspection | exam | survey | checkup | physical exam | physical | viewing | 
2495,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,рассмотрение,careful examination|consideration | review | inspection | approval | triage | mention | 
2496,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,изучение,critical examination|study | research | investigation | survey | exploration | learning | 
2497,examination,interrogatoire,oral examination|examinations for discovery|examination of witnesses|chief examination|interrogation | interrogatory | questioning | ,экзамен,entrance examination|dele examination|final examination|intermediate examination|exam | test | 
2498,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,исследование,roentgenologic examination|economic examination|thorough examination|most definitive examination|research | study | survey | investigation | exploration | 
2499,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,обследование,relevant examination|medical examination|far examination|free medical examination|survey | checkup | inspection | exam | scan | screening | inquiry | medical examination | 
2500,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,экспертиза,forensic examination|selective examination|expertise | assessment | review | inspection | evaluation | appraisal | expert review | expert study | 
2501,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,проверка,serious examination|check | inspection | verification | test | audit | review | validation | testing | 
2502,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,осмотр,physical examination|inspection | exam | survey | checkup | physical exam | physical | viewing | 
2503,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,рассмотрение,careful examination|consideration | review | inspection | approval | triage | mention | 
2504,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,изучение,critical examination|study | research | investigation | survey | exploration | learning | 
2505,examination,no_equality,,освидетельствование,clearance | 
2506,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,отличный,great | good | different | perfect | nice | wonderful | fine | outstanding | 
2507,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,прекрасный,beautiful | great | wonderful | lovely | fine | perfect | nice | splendid | 
2508,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,превосходный,superb | superior | perfect | fine | outstanding | award-win | prime | wonderful | 
2509,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,великолепный,magnificent | great | beautiful | splendid | wonderful | superb | stunning | spectacular | 
2510,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,замечательный,wonderful | great | remarkable | fantastic | nice | amazing | lovely | splendid | 
2511,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,удобный,comfortable | convenient | easy | handy | suitable | useful | cosy | user-friendly | 
2512,excellent,remarquable,quite excellent|remarkable | outstanding | notable | noteworthy | tremendous | wonderful | impressive | distinguished | ,замечательный,wonderful | great | remarkable | fantastic | nice | amazing | lovely | splendid | 
2513,excellent,idéal,ideal | perfect | great | convenient | ,отличный,great | good | different | perfect | nice | wonderful | fine | outstanding | 
2514,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,отличный,great | good | different | perfect | nice | wonderful | fine | outstanding | 
2515,excellent,idéal,ideal | perfect | great | convenient | ,отличный,great | good | different | perfect | nice | wonderful | fine | outstanding | 
2516,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,прекрасный,beautiful | great | wonderful | lovely | fine | perfect | nice | splendid | 
2517,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,превосходный,superb | superior | perfect | fine | outstanding | award-win | prime | wonderful | 
2518,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,великолепный,magnificent | great | beautiful | splendid | wonderful | superb | stunning | spectacular | 
2519,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,замечательный,wonderful | great | remarkable | fantastic | nice | amazing | lovely | splendid | 
2520,excellent,remarquable,quite excellent|remarkable | outstanding | notable | noteworthy | tremendous | wonderful | impressive | distinguished | ,замечательный,wonderful | great | remarkable | fantastic | nice | amazing | lovely | splendid | 
2521,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,удобный,comfortable | convenient | easy | handy | suitable | useful | cosy | user-friendly | 
2522,excellent,no_equality,,первоклассный,first-class | first-rate | high quality | world-class | top-class | prime | premium | state-of-the-art | 
2523,excellent,no_equality,,безупречный,impeccable | perfect | flawless | faultless | irreproachable | immaculate | unimpeachable | pure | 
2524,except,sauf que,except that | ,кроме,besides | in addition to | except for | apart from | other than | beyond | aside from | 
2525,except,sauf,other than | except for | but | excluding | with the exception of | ,no_equality,
2526,except,à l'exception de,with the exception of | except for | other than | apart from | excluding | but | ,no_equality,
2527,except,excepté,except for | apart from | with the exception of | ,кроме,besides | in addition to | except for | apart from | other than | beyond | aside from | 
2528,except,excepter,out-~-leave out | ,no_equality,
2529,except,sauf que,except that | ,кроме,besides | in addition to | except for | apart from | other than | beyond | aside from | 
2530,except,excepté,except for | apart from | with the exception of | ,кроме,besides | in addition to | except for | apart from | other than | beyond | aside from | 
2531,except for,hormis,apart from | other than | besides | aside from | ,кроме,except | besides | in addition to | apart from | other than | beyond | aside from | 
2532,except for,à l'exception de,with the exception of | except | other than | apart from | excluding | but | ,no_equality,
2533,except for,sauf,except | other than | but | excluding | with the exception of | ,no_equality,
2534,except for,excepté,except | apart from | with the exception of | ,кроме,except | besides | in addition to | apart from | other than | beyond | aside from | 
2535,except for,à part,apart from | other than | besides | aside from | ,кроме,except | besides | in addition to | apart from | other than | beyond | aside from | 
2536,except for,exception faite,with the exception of | ,кроме,except | besides | in addition to | apart from | other than | beyond | aside from | 
2537,except for,à l' exclusion de,excluding | to the exclusion of | other than | with the exception of | ,no_equality,
2538,except for,hormis,apart from | other than | besides | aside from | ,кроме,except | besides | in addition to | apart from | other than | beyond | aside from | 
2539,except for,excepté,except | apart from | with the exception of | ,кроме,except | besides | in addition to | apart from | other than | beyond | aside from | 
2540,except for,à part,apart from | other than | besides | aside from | ,кроме,except | besides | in addition to | apart from | other than | beyond | aside from | 
2541,except for,exception faite,with the exception of | ,кроме,except | besides | in addition to | apart from | other than | beyond | aside from | 
2542,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,учение,joint exercise|counter-terrorism exercise|naval exercise|peacekeeping exercise|teaching | drill | training | doctrine | training exercise | 
2543,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,упражнение,ballet exercises|exercise of power|cynical exercise|beautiful exercise|
2544,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,занятие,practical exercise|class | lesson | activity | session | occupation | training | course | study | 
2545,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,тренировка,training | practice | training session | workout | fitness | drill | 
2546,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,физические упражнения,physical exercise|
2547,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,тренироваться,train | train | work out | practice | practice | work out | 
2548,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,руководствоваться,guide | govern | guide | 
2549,exercise,exercer,to exercise their right|to exercise this right|to exercise the right|to exercise their democratic rights|exert | perform | carry out | practice | put | carry on | pursue | ,осуществить,to exercise their right|implement | carry out | accomplish | realize | perform | fulfill | execute | 
2550,exercise,exercer,to exercise their right|to exercise this right|to exercise the right|to exercise their democratic rights|exert | perform | carry out | practice | put | carry on | pursue | ,тренировать,train | coach | train | coach | 
2551,exercise,exercer,to exercise their right|to exercise this right|to exercise the right|to exercise their democratic rights|exert | perform | carry out | practice | put | carry on | pursue | ,поупражняться,practice | work out | 
2552,exercise,exercer,to exercise their right|to exercise this right|to exercise the right|to exercise their democratic rights|exert | perform | carry out | practice | put | carry on | pursue | ,позаниматься,work out | keep fit | 
2553,exercise,se prévaloir,take advantage of | make use of | invoke | avail | make use of | ,позаниматься,work out | keep fit | 
2554,exercise,activité physique,,no_equality,
2555,exercise,s'exercer,practice | exert | practice | mediate | ,физические упражнения,physical exercise|
2556,exercise,faire de l'exercice,,no_equality,
2557,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,учение,joint exercise|counter-terrorism exercise|naval exercise|peacekeeping exercise|teaching | drill | training | doctrine | training exercise | 
2558,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,упражнение,ballet exercises|exercise of power|cynical exercise|beautiful exercise|
2559,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,занятие,practical exercise|class | lesson | activity | session | occupation | training | course | study | 
2560,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,тренировка,training | practice | training session | workout | fitness | drill | 
2561,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,физические упражнения,physical exercise|
2562,exercise,s'exercer,practice | exert | practice | mediate | ,физические упражнения,physical exercise|
2563,exercise,no_equality,,осуществлять,carry out | perform | conduct | implement | carry out | execute | accomplish | pursue | 
2564,exercise,no_equality,,проявлять,show | manifest | exhibit | have | project | smooth out | exert | 
2565,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,тренироваться,train | train | work out | practice | practice | work out | 
2566,exercise,exercer,to exercise their right|to exercise this right|to exercise the right|to exercise their democratic rights|exert | perform | carry out | practice | put | carry on | pursue | ,осуществить,to exercise their right|implement | carry out | accomplish | realize | perform | fulfill | execute | 
2567,exercise,se prévaloir,take advantage of | make use of | invoke | avail | make use of | ,позаниматься,work out | keep fit | 
2568,exercise,exercer,to exercise their right|to exercise this right|to exercise the right|to exercise their democratic rights|exert | perform | carry out | practice | put | carry on | pursue | ,позаниматься,work out | keep fit | 
2569,exercise,no_equality,,отрабатываться,simulate | 
2570,exercise,exercer,to exercise their right|to exercise this right|to exercise the right|to exercise their democratic rights|exert | perform | carry out | practice | put | carry on | pursue | ,тренировать,train | coach | train | coach | 
2571,exercise,exercer,to exercise their right|to exercise this right|to exercise the right|to exercise their democratic rights|exert | perform | carry out | practice | put | carry on | pursue | ,поупражняться,practice | work out | 
2572,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,руководствоваться,guide | govern | guide | 
2573,exit,quitter,to exit the wizard|to exit the BIOS|to exit the current operation|to exit the market|leave | leave | quit | depart | ,выход,emergency exit|exit from the eurozone|exit from the monetary union|possible exit|output | access | release | withdrawal | gate | yield | way out | outlet | 
2574,exit,quitter,to exit the wizard|to exit the BIOS|to exit the current operation|to exit the market|leave | leave | quit | depart | ,выезд,second exit|check-out | departure | exit point | 
2575,exit,quitter,to exit the wizard|to exit the BIOS|to exit the current operation|to exit the market|leave | leave | quit | depart | ,уходить,go | leave | go away | go out | go | leave | fade | dates back | 
2576,exit,se fermer,close | shut | ,выйти,to exit any open programs|go out | go | come out | leave | reach | release | emerge | enter | step | 
2577,exit,se fermer,close | shut | ,выходить,go | come out | go out | face | extend | enter | overlook | emerge | withdraw | 
2578,exit,se fermer,close | shut | ,покидать,leave | leave | flee | abandon | depart | come out of | 
2579,exit,se fermer,close | shut | ,уходить,go | leave | go away | go out | go | leave | fade | dates back | 
2580,exit,se fermer,close | shut | ,завершиться,end | conclude | complete | finish | culminate | wrap up | 
2581,exit,sortie,emergency exit|first exit|motorway exit|second exit|output | release | separation | outlet | outing | trip | removal | discharge | ,no_equality,
2582,exit,issue,outcome | ,no_equality,
2583,exit,sortir,to exit the hotel|to exit the bed easily|to exit the printer|to exit its lair|go out | leave | get out | release | emerge | out-~-come out | come out of | leave | ,уходить,go | leave | go away | go out | go | leave | fade | dates back | 
2584,exit,quitter,to exit the wizard|to exit the BIOS|to exit the current operation|to exit the market|leave | leave | quit | depart | ,выход,emergency exit|exit from the eurozone|exit from the monetary union|possible exit|output | access | release | withdrawal | gate | yield | way out | outlet | 
2585,exit,quitter,to exit the wizard|to exit the BIOS|to exit the current operation|to exit the market|leave | leave | quit | depart | ,выезд,second exit|check-out | departure | exit point | 
2586,exit,no_equality,,съезд,first exit|congress | convention | 
2587,exit,no_equality,,уход,care | departure | withdrawal | maintenance | disengagement | resignation | 
2588,exit,no_equality,,вывод,phased exit|conclusion | output | withdrawal | findings | lesson | implication | inference | drawdown | 
2589,exit,no_equality,,развязка,junction | interchange | endgame | dénouement | bypass | denouement | anagnorisis | 
2590,exit,no_equality,,отступление,retreat | departure | setback | diversion | deviation | 
2591,exit,se fermer,close | shut | ,выйти,to exit any open programs|go out | go | come out | leave | reach | release | emerge | enter | step | 
2592,exit,no_equality,,покинуть,leave | flee | leave | abandon | depart | quit | displace | 
2593,exit,se fermer,close | shut | ,выходить,go | come out | go out | face | extend | enter | overlook | emerge | withdraw | 
2594,exit,se fermer,close | shut | ,покидать,leave | leave | flee | abandon | depart | come out of | 
2595,exit,se fermer,close | shut | ,уходить,go | leave | go away | go out | go | leave | fade | dates back | 
2596,exit,quitter,to exit the wizard|to exit the BIOS|to exit the current operation|to exit the market|leave | leave | quit | depart | ,уходить,go | leave | go away | go out | go | leave | fade | dates back | 
2597,exit,sortir,to exit the hotel|to exit the bed easily|to exit the printer|to exit its lair|go out | leave | get out | release | emerge | out-~-come out | come out of | leave | ,уходить,go | leave | go away | go out | go | leave | fade | dates back | 
2598,exit,se fermer,close | shut | ,завершиться,end | conclude | complete | finish | culminate | wrap up | 
2599,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,объяснить,to explain consciousness|to explain concepts|to explain the Maoists' unprecedented triumph|to explain in part|attribute | 
2600,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,объяснять,to explain this apparent contradiction|to explain these things|to explain insurance policies|to explain today's problems|attribute | account for | 
2601,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,пояснить,clarify | 
2602,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,рассказать,tell | speak | 
2603,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,пояснять,clarify | 
2604,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,рассказывать,tell | tell | share | talk about | relate | cover | 
2605,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,разъяснить,clarify | elaborate | spell out | clear up | 
2606,explain,s'expliquer,attribute | ,no_equality,
2607,explain,exposer,expose | set out | outline | exhibit | expose | incur | ,объяснить,to explain consciousness|to explain concepts|to explain the Maoists' unprecedented triumph|to explain in part|attribute | 
2608,explain,préciser,to explain to Parliament|specify | clarify | state | indicate | identify | point out | set out | define | note | ,объяснить,to explain consciousness|to explain concepts|to explain the Maoists' unprecedented triumph|to explain in part|attribute | 
2609,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,объяснить,to explain consciousness|to explain concepts|to explain the Maoists' unprecedented triumph|to explain in part|attribute | 
2610,explain,exposer,expose | set out | outline | exhibit | expose | incur | ,объяснить,to explain consciousness|to explain concepts|to explain the Maoists' unprecedented triumph|to explain in part|attribute | 
2611,explain,préciser,to explain to Parliament|specify | clarify | state | indicate | identify | point out | set out | define | note | ,объяснить,to explain consciousness|to explain concepts|to explain the Maoists' unprecedented triumph|to explain in part|attribute | 
2612,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,объяснять,to explain this apparent contradiction|to explain these things|to explain insurance policies|to explain today's problems|attribute | account for | 
2613,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,пояснить,clarify | 
2614,explain,no_equality,,объясняться,stem from | account for | interpret | root | underlie | 
2615,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,рассказать,tell | speak | 
2616,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,пояснять,clarify | 
2617,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,рассказывать,tell | tell | share | talk about | relate | cover | 
2618,explain,no_equality,,разъяснять,expound | elaborate | clarify | 
2619,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,разъяснить,clarify | elaborate | spell out | clear up | 
2620,extra,d' appoint,,no_equality,
2621,extra,supplémentaire,additional | further | supplementary | supplemental | ,no_equality,
2622,extra,additionnel,additional | further | incremental | ,no_equality,
2623,extra,extra,terrific | ,no_equality,
2624,extra,en sus,,no_equality,
2625,extra,figurant,,no_equality,
2626,extra,service supplémentaire,,no_equality,
2627,extra,comparse,stooge | accomplice | ,no_equality,
2628,extra,no_equality,,дополнительный,additional | further | 
2629,extra,no_equality,,дополнительная услуга,
2630,extra,no_equality,,добавок,additive | supplement | addition | supplementation | admixture | 
2631,extra,no_equality,,статист,
2632,extra,no_equality,,дополнительное удобство,
2633,fact,réalité,fact of life|sad fact|prosaic fact|facts in this matter|reality | truth | ,факт,simple fact|interesting fact|historical fact|obvious fact|evidence | thing | reality | 
2634,fact,fait,mere fact|relevant facts|historical facts|important fact|event | failure | reality | ,факт,simple fact|interesting fact|historical fact|obvious fact|evidence | thing | reality | 
2635,fact,réalité,fact of life|sad fact|prosaic fact|facts in this matter|reality | truth | ,факт,simple fact|interesting fact|historical fact|obvious fact|evidence | thing | reality | 
2636,fact,fait,mere fact|relevant facts|historical facts|important fact|event | failure | reality | ,факт,simple fact|interesting fact|historical fact|obvious fact|evidence | thing | reality | 
2637,fact,no_equality,,обстоятельство,circumstance | 
2638,fail,avarie,damage | drive failure | hard drive failure | ,провалиться,collapse | flunk | break down | fail miserably | 
2639,fail,avarie,damage | drive failure | hard drive failure | ,обанкротиться,go under | collapse | 
2640,fail,avarie,damage | drive failure | hard drive failure | ,подвести,sum up | disappoint | summarize | let down | 
2641,fail,manquer,to obviously not fail|miss | lack | miss | lack | waste | ,провалить,to fail in your exam|to fail the test|disrupt | 
2642,fail,échec,manual fail|manual fail of alias|failure | chess | breakdown | defeat | collapse | ,no_equality,
2643,fail,échouer,to fail diagnostics|to fail at runtime|to fail the exam|to fail on a client|strand | ground | post-install | beach | ,no_equality,
2644,fail,omettre,omit | miss | neglect | overlook | out-~-leave out | omit | waive | ,no_equality,
2645,fail,négliger,neglect | overlook | disregard | ignore | neglect | ,no_equality,
2646,fail,faillir,to fail in its duty|bankrupt | fall short | default | derogate | falls short | ,no_equality,
2647,fail,faire faillite,,no_equality,
2648,fail,avorter,abort | have abortions | derail | have an abortion | abort | miscarry | ,no_equality,
2649,fail,rater,miss | miss | foil | waste | ,no_equality,
2650,fail,défaillir,,no_equality,
2651,fail,no_equality,,фэйл,
2652,fail,avarie,damage | drive failure | hard drive failure | ,провалиться,collapse | flunk | break down | fail miserably | 
2653,fail,avarie,damage | drive failure | hard drive failure | ,обанкротиться,go under | collapse | 
2654,fail,no_equality,,потерпеть неудачу,
2655,fail,no_equality,,несостояться,
2656,fail,manquer,to obviously not fail|miss | lack | miss | lack | waste | ,провалить,to fail in your exam|to fail the test|disrupt | 
2657,fail,no_equality,,терпеть неудачи,
2658,fail,no_equality,,потерпеть крах,
2659,fail,avarie,damage | drive failure | hard drive failure | ,подвести,sum up | disappoint | summarize | let down | 
2660,fail,no_equality,,не смочь,
2661,fair,loyal,loyal | honest | faithful | ,честный,honest | honourable | 
2662,fair,foire,trade fair|international fair|science fair|art fair|show | trade fair | trade show | fairground | ,ярмарка,trade fair|international fair|job fair|book fair|trade fair | 
2663,fair,foire,trade fair|international fair|science fair|art fair|show | trade fair | trade show | fairground | ,выставка,world's fair|international trade fair|building fair|exhibition | show | exhibit | expo | exposition | trade fair | trade show | 
2664,fair,équitable,reasonably fair|socially fair|genuinely fair|truly fair|equitable | equal | just | ,ярмарка,trade fair|international fair|job fair|book fair|trade fair | 
2665,fair,juste,right | just | correct | accurate | proper | ,ярмарка,trade fair|international fair|job fair|book fair|trade fair | 
