,eng_word,l1,l1_context,l2,l2_context
2380,agree,accepter,to agree to the terms above|agreed by the council|to agree to the proposal|to agree with the recommendation|accept | accept | approve | ,соглашаться,accept | consent | admit | acknowledge | 
2381,agree,accepter,to agree to the terms above|agreed by the council|to agree to the proposal|to agree with the recommendation|accept | accept | approve | ,договориться,arrange | negotiate | make arrangements | 
2382,agree,no_equality,,согласовать,coordinate | agree upon | reconcile | negotiate | harmonize | finalize | concert | customize | 
2383,agree,no_equality,,сходиться,converge | come together | 
2384,agree,décider,decide | choose | determine | decide | ,прислать,send | come | come | arrive | submit | 
2385,agree,décider,decide | choose | determine | decide | ,обязоваться,undertake | shall | 
2386,agree,s'engager,commit | undertake | engage | promise | pledge | embark | ,обязоваться,undertake | shall | 
2387,agree,décider,decide | choose | determine | decide | ,удаваться,succeed | manage | fail | go right | disperse | 
2388,agree upon,convenir,agreed upon between the parties|agree | need | suit | be worth | fit | ,no_equality,
2389,agree upon,s'accorder,agree | agree | accord | fit in | ,no_equality,
2390,agree upon,se mettre d'accord,,no_equality,
2391,agree upon,no_equality,,согласовать,agree | coordinate | reconcile | negotiate | harmonize | finalize | concert | customize | 
2392,agree upon,no_equality,,оговорить,stipulate | state | 
2393,agree upon,no_equality,,согласовываться,
2394,air,atmosphérique,atmospheric | airborne | ,воздушный,aerial | airborne | airy | overhead | 
2395,air,atmosphérique,atmospheric | airborne | ,атмосферный,atmospheric | barometric | airborne | ambient | 
2396,air,aérien,aerial | airborne | by air | air force | aboveground | overhead | ,военно-воздушный,air force | 
2397,air,air,ambient air|indoor air|clean air|fresh air|,воздух,fresh air|compressed air|mountain air|clean air|
2398,air,air,ambient air|indoor air|clean air|fresh air|,небо,open air|sky | heaven | palate | 
2399,air,avion,economy class air|aircraft | plane | airplane | aeroplane | flight | airline | jet | freighter | ,авиация,aviation | aircraft | 
2400,air,de l'air,,no_equality,
2401,air,atmosphère,upper air|air inside the factories|atmosphere | ambience | feel | ambiance | ,воздух,fresh air|compressed air|mountain air|clean air|
2402,air,diffuser,aired on television|disseminate | distribute | broadcast | issue | release | circulate | disseminate | spread | ,no_equality,
2403,air,aérer,to air the futon|ventilate | aerate | air out | well-ventilated | ,no_equality,
2404,air,atmosphérique,atmospheric | airborne | ,воздушный,aerial | airborne | airy | overhead | 
2405,air,no_equality,,авиационный,aeronautical | aerial | plane | airborne | 
2406,air,no_equality,,противовоздушный,
2407,air,no_equality,,пневматический,pneumatic | 
2408,air,atmosphérique,atmospheric | airborne | ,атмосферный,atmospheric | barometric | airborne | ambient | 
2409,air,aérien,aerial | airborne | by air | air force | aboveground | overhead | ,военно-воздушный,air force | 
2410,air,no_equality,,вентиляционный,
2411,air,air,ambient air|indoor air|clean air|fresh air|,воздух,fresh air|compressed air|mountain air|clean air|
2412,air,atmosphère,upper air|air inside the factories|atmosphere | ambience | feel | ambiance | ,воздух,fresh air|compressed air|mountain air|clean air|
2413,air,no_equality,,эфир,ether | broadcast | ester | airwave | airtime | broadcasting | 
2414,air,avion,economy class air|aircraft | plane | airplane | aeroplane | flight | airline | jet | freighter | ,авиация,aviation | aircraft | 
2415,air,air,ambient air|indoor air|clean air|fresh air|,небо,open air|sky | heaven | palate | 
2416,air,no_equality,,странслироваться,broadcast | 
2417,air,no_equality,,странслировать,broadcast | transmit | 
2418,air,no_equality,,проветривать,
2419,airport,aéroport,international airport|regional airports|canadian airports|european airports|,аэропорт,international airport|island airport|destination airport|local airport|
2420,airport,aéroport,international airport|regional airports|canadian airports|european airports|,аэропорт,international airport|island airport|destination airport|local airport|
2421,fan,ventilateur,ceiling fan|processor fan|internal system fans|system fan|ventilator | cooling fan | blower | ,вентилятор,ceiling fan|centrifugal fan|axial fan|electric fan|ventilator | cooling fan | blower | electric fan | 
2422,fan,fan,sport fan|porn fan|music fan|raving fans|enthusiast | ,фанат,football fan|true fan|real fan|long-haired fans|zealot | fanboy | 
2423,fan,fan,sport fan|porn fan|music fan|raving fans|enthusiast | ,болельщик,Pakistani fans|sports fan|cricket fan|Kazakh fans|supporter | spectator | cricket fan | enthusiast | sports fan | 
2424,fan,fan,sport fan|porn fan|music fan|raving fans|enthusiast | ,поклонник,Erasure fan|old fan|music fan|fan of the band|admirer | devotee | lover | aficionado | worshipper | 
2425,fan,amateur,football fans|english football fans|tennis fans|hockey fans|lover | enthusiast | amateur | hobby | ,болельщик,Pakistani fans|sports fan|cricket fan|Kazakh fans|supporter | spectator | cricket fan | enthusiast | sports fan | 
2426,fan,ventilation,memory fan|variable speed cool fan|ventilation | breakdown | airflow | ,вентилятор,ceiling fan|centrifugal fan|axial fan|electric fan|ventilator | cooling fan | blower | electric fan | 
2427,fan,attiser,to fan the flames of conflict|up-~-stir up | inflame | fuel | stoke | heighten | stir | foment | ,no_equality,
2428,fan,ventiler,to fan the paper|break down | ventilate | disaggregate | vent | ventilate | prorate | itemize | break down | ,no_equality,
2429,fan,souffler,blow | blow | breathe | out-~-blow out | whisper | rage | ,no_equality,
2430,fan,éventer,stale | deaden | flatten | ,no_equality,
2431,fan,brasser,brew | stir | brew | stir | mash | stir well | ,no_equality,
2432,fan,ventilateur,ceiling fan|processor fan|internal system fans|system fan|ventilator | cooling fan | blower | ,вентилятор,ceiling fan|centrifugal fan|axial fan|electric fan|ventilator | cooling fan | blower | electric fan | 
2433,fan,ventilation,memory fan|variable speed cool fan|ventilation | breakdown | airflow | ,вентилятор,ceiling fan|centrifugal fan|axial fan|electric fan|ventilator | cooling fan | blower | electric fan | 
2434,fan,fan,sport fan|porn fan|music fan|raving fans|enthusiast | ,фанат,football fan|true fan|real fan|long-haired fans|zealot | fanboy | 
2435,fan,fan,sport fan|porn fan|music fan|raving fans|enthusiast | ,болельщик,Pakistani fans|sports fan|cricket fan|Kazakh fans|supporter | spectator | cricket fan | enthusiast | sports fan | 
2436,fan,amateur,football fans|english football fans|tennis fans|hockey fans|lover | enthusiast | amateur | hobby | ,болельщик,Pakistani fans|sports fan|cricket fan|Kazakh fans|supporter | spectator | cricket fan | enthusiast | sports fan | 
2437,fan,fan,sport fan|porn fan|music fan|raving fans|enthusiast | ,поклонник,Erasure fan|old fan|music fan|fan of the band|admirer | devotee | lover | aficionado | worshipper | 
2438,fan,no_equality,,любитель,lover | amateur | enthusiast | buff | fancier | 
2439,fan,no_equality,,разжигать,fuel | foment | incite | ignite | stoke | 
2440,fan,no_equality,,раздуть,inflate | 
2441,fan,no_equality,,раздувать,inflate | swell | 
2442,fantastic,fantastique,absolutely fantastic|just fantastic|really fantastic|wonderful | amazing | incredible | fabulous | tremendous | marvellous | stunning | ,замечательный,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
2443,fantastic,superbe,superb | beautiful | great | wonderful | magnificent | stunning | splendid | gorgeous | ,великолепный,magnificent | great | beautiful | splendid | excellent | wonderful | superb | stunning | spectacular | 
2444,fantastic,superbe,superb | beautiful | great | wonderful | magnificent | stunning | splendid | gorgeous | ,замечательный,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
2445,fantastic,extraordinaire,extraordinary | special | amazing | tremendous | outstanding | exceptional | wonderful | remarkable | ,удивительный,amazing | surprising | wonderful | extraordinary | remarkable | astonishing | strange | incredible | fascinating | 
2446,fantastic,extraordinaire,extraordinary | special | amazing | tremendous | outstanding | exceptional | wonderful | remarkable | ,превосходный,excellent | superb | superior | perfect | fine | outstanding | award-win | prime | wonderful | 
2447,fantastic,extraordinaire,extraordinary | special | amazing | tremendous | outstanding | exceptional | wonderful | remarkable | ,невероятный,incredible | unbelievable | extraordinary | improbable | tremendous | enormous | amazing | unlikely | fabulous | 
2448,fantastic,extraordinaire,extraordinary | special | amazing | tremendous | outstanding | exceptional | wonderful | remarkable | ,замечательный,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
2449,fantastic,magnifique,beautiful | magnificent | wonderful | splendid | stunning | superb | lovely | gorgeous | ,замечательный,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
2450,fantastic,formidable,great | wonderful | formidable | tremendous | terrific | amazing | splendid | incredible | ,замечательный,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
2451,fantastic,merveilleux,wonderful | marvellous | beautiful | amazing | fabulous | magnificent | wondrous | ,замечательный,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
2452,fantastic,splendide,splendid | beautiful | wonderful | magnificent | stunning | gorgeous | superb | lovely | ,замечательный,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
2453,fantastic,imprenable,breathtaking | unrestricted | stunning | impressive | impregnable | amazing | unbeatable | spectacular | ,no_equality,
2454,fantastic,fabuleux,fabulous | awesome | fabled | ,замечательный,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
2455,fantastic,fantastique,absolutely fantastic|just fantastic|really fantastic|wonderful | amazing | incredible | fabulous | tremendous | marvellous | stunning | ,замечательный,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
2456,fantastic,superbe,superb | beautiful | great | wonderful | magnificent | stunning | splendid | gorgeous | ,замечательный,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
2457,fantastic,magnifique,beautiful | magnificent | wonderful | splendid | stunning | superb | lovely | gorgeous | ,замечательный,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
2458,fantastic,formidable,great | wonderful | formidable | tremendous | terrific | amazing | splendid | incredible | ,замечательный,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
2459,fantastic,extraordinaire,extraordinary | special | amazing | tremendous | outstanding | exceptional | wonderful | remarkable | ,замечательный,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
2460,fantastic,merveilleux,wonderful | marvellous | beautiful | amazing | fabulous | magnificent | wondrous | ,замечательный,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
2461,fantastic,splendide,splendid | beautiful | wonderful | magnificent | stunning | gorgeous | superb | lovely | ,замечательный,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
2462,fantastic,fabuleux,fabulous | awesome | fabled | ,замечательный,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
2463,fantastic,no_equality,,сказочный,fabulous | fairy | magic | dream | supernatural | enchanting | 
2464,fantastic,superbe,superb | beautiful | great | wonderful | magnificent | stunning | splendid | gorgeous | ,великолепный,magnificent | great | beautiful | splendid | excellent | wonderful | superb | stunning | spectacular | 
2465,fantastic,extraordinaire,extraordinary | special | amazing | tremendous | outstanding | exceptional | wonderful | remarkable | ,удивительный,amazing | surprising | wonderful | extraordinary | remarkable | astonishing | strange | incredible | fascinating | 
2466,fantastic,extraordinaire,extraordinary | special | amazing | tremendous | outstanding | exceptional | wonderful | remarkable | ,превосходный,excellent | superb | superior | perfect | fine | outstanding | award-win | prime | wonderful | 
2467,fantastic,extraordinaire,extraordinary | special | amazing | tremendous | outstanding | exceptional | wonderful | remarkable | ,невероятный,incredible | unbelievable | extraordinary | improbable | tremendous | enormous | amazing | unlikely | fabulous | 
2468,fantastic,no_equality,,причудливый,bizarre | quaint | whimsical | fancy | weird | freakish | very fancy | fanciful | 
2469,far,reculé,remote | distant | secluded | ,далекий,distant | remote | faraway | far-off | very remote | 
2470,far,extrême,extreme | ,крайний,extreme | utter | dire | abject | ultimate | 
2471,far,bien,well | much | properly | clearly | quite | ,гораздо,much | a lot | 
2472,far,bien,well | much | properly | clearly | quite | ,намного,much | a lot | so much | 
2473,far,bien,well | much | properly | clearly | quite | ,далеко,far away | so far | 
2474,far,beaucoup,much | significantly | greatly | considerably | ,значительно,significantly | much | considerably | greatly | dramatically | substantially | vastly | well | 
2475,far,lointain,distant | remote | faraway | far-off | far-reaching | ,далекий,distant | remote | faraway | far-off | very remote | 
2476,far,éloigné,remote | distant | removed | isolated | outlying | ,no_equality,
2477,far,nettement,clearly | much | significantly | considerably | substantially | markedly | ,значительно,significantly | much | considerably | greatly | dramatically | substantially | vastly | well | 
2478,far,largement,largely | widely | broadly | extensively | greatly | ,no_equality,
2479,far,no_equality,,дальний,distant | remote | long-range | long distance | long-distance | long-haul | outlying | 
2480,far,reculé,remote | distant | secluded | ,далекий,distant | remote | faraway | far-off | very remote | 
2481,far,lointain,distant | remote | faraway | far-off | far-reaching | ,далекий,distant | remote | faraway | far-off | very remote | 
2482,far,no_equality,,дальше,further | next | future | far-reaching | 
2483,far,no_equality,,дальнейший,further | future | following | 
2484,far,extrême,extreme | ,крайний,extreme | utter | dire | abject | ultimate | 
2485,far,bien,well | much | properly | clearly | quite | ,гораздо,much | a lot | 
2486,far,bien,well | much | properly | clearly | quite | ,намного,much | a lot | so much | 
2487,far,bien,well | much | properly | clearly | quite | ,далеко,far away | so far | 
2488,far,beaucoup,much | significantly | greatly | considerably | ,значительно,significantly | much | considerably | greatly | dramatically | substantially | vastly | well | 
2489,far,nettement,clearly | much | significantly | considerably | substantially | markedly | ,значительно,significantly | much | considerably | greatly | dramatically | substantially | vastly | well | 
2490,farmer,paysan,poor farmers|Polish farmers|American farmers|peasant | small farmers | peasant farmers | ,крестьянин,landless farmers|Romanian farmers|peasant | villager | peasant farmer | peasantry | 
2491,farmer,paysan,poor farmers|Polish farmers|American farmers|peasant | small farmers | peasant farmers | ,фермер,poverty - stricken farmer|substantial farmer|
2492,farmer,fermier,white farmers|African farmers|western farmers|local farmers|,хозяйство,cotton farmer|agriculture | farm | economy | household | 
2493,farmer,fermier,white farmers|African farmers|western farmers|local farmers|,фермер,poverty - stricken farmer|substantial farmer|
2494,farmer,fermier,white farmers|African farmers|western farmers|local farmers|,земледелие,agriculture | farming | 
2495,farmer,agriculteur,young farmer|Canadian farmers|European farmers|small farmers|farm | grower | ,фермер,poverty - stricken farmer|substantial farmer|
2496,farmer,producteur,dairy farmer|grain farmer|organic farmers|sheep farmer|producer | grower | manufacturer | ,фермер,poverty - stricken farmer|substantial farmer|
2497,farmer,éleveur,poultry farmer|pig farmers|beef farmers|British farmers|breeder | rancher | livestock farmers | cattle breeders | stockbreeder | herder | grower | stock farmers | ,фермер,poverty - stricken farmer|substantial farmer|
2498,farmer,exploitant,smallholder farmers|capitalistic farmers|woodland farmers|large farmers|operator | licensee | ,фермер,poverty - stricken farmer|substantial farmer|
2499,farmer,cultivateur,tobacco farmers|sugar beet farmers|grower | cultivator | tiller | ,no_equality,
2500,farmer,paysan,poor farmers|Polish farmers|American farmers|peasant | small farmers | peasant farmers | ,крестьянин,landless farmers|Romanian farmers|peasant | villager | peasant farmer | peasantry | 
2501,farmer,fermier,white farmers|African farmers|western farmers|local farmers|,хозяйство,cotton farmer|agriculture | farm | economy | household | 
2502,farmer,fermier,white farmers|African farmers|western farmers|local farmers|,фермер,poverty - stricken farmer|substantial farmer|
2503,farmer,agriculteur,young farmer|Canadian farmers|European farmers|small farmers|farm | grower | ,фермер,poverty - stricken farmer|substantial farmer|
2504,farmer,producteur,dairy farmer|grain farmer|organic farmers|sheep farmer|producer | grower | manufacturer | ,фермер,poverty - stricken farmer|substantial farmer|
2505,farmer,éleveur,poultry farmer|pig farmers|beef farmers|British farmers|breeder | rancher | livestock farmers | cattle breeders | stockbreeder | herder | grower | stock farmers | ,фермер,poverty - stricken farmer|substantial farmer|
2506,farmer,paysan,poor farmers|Polish farmers|American farmers|peasant | small farmers | peasant farmers | ,фермер,poverty - stricken farmer|substantial farmer|
2507,farmer,exploitant,smallholder farmers|capitalistic farmers|woodland farmers|large farmers|operator | licensee | ,фермер,poverty - stricken farmer|substantial farmer|
2508,farmer,fermier,white farmers|African farmers|western farmers|local farmers|,земледелие,agriculture | farming | 
2509,fashion,mode,parisian fashion|italian fashion|high fashion|recent fashion|mode | method | way | view | direction | pattern | ,мода,high fashion|economic fashion|children’s fashion|fast fashion|vogue | 
2510,fashion,façon,coordinated fashion|similar fashion|sustainable fashion|exemplary fashion|way | manner | basis | approach | mean | ,образ,image | way | manner | pattern | 
2511,fashion,façon,coordinated fashion|similar fashion|sustainable fashion|exemplary fashion|way | manner | basis | approach | mean | ,манера,more enlightened fashion|manner | breeding habits | 
2512,fashion,façon,coordinated fashion|similar fashion|sustainable fashion|exemplary fashion|way | manner | basis | approach | mean | ,мода,high fashion|economic fashion|children’s fashion|fast fashion|vogue | 
2513,fashion,manière,arbitrary fashion|appropriate fashion|democratic fashion|systematic fashion|way | manner | basis | mean | ,одежда,cheap trendy fashion|clothes | clothing | dress | garment | wear | apparel | cloth | 
2514,fashion,manière,arbitrary fashion|appropriate fashion|democratic fashion|systematic fashion|way | manner | basis | mean | ,мода,high fashion|economic fashion|children’s fashion|fast fashion|vogue | 
2515,fashion,mode,parisian fashion|italian fashion|high fashion|recent fashion|mode | method | way | view | direction | pattern | ,мода,high fashion|economic fashion|children’s fashion|fast fashion|vogue | 
2516,fashion,façon,coordinated fashion|similar fashion|sustainable fashion|exemplary fashion|way | manner | basis | approach | mean | ,мода,high fashion|economic fashion|children’s fashion|fast fashion|vogue | 
2517,fashion,manière,arbitrary fashion|appropriate fashion|democratic fashion|systematic fashion|way | manner | basis | mean | ,мода,high fashion|economic fashion|children’s fashion|fast fashion|vogue | 
2518,fashion,façon,coordinated fashion|similar fashion|sustainable fashion|exemplary fashion|way | manner | basis | approach | mean | ,образ,image | way | manner | pattern | 
2519,fashion,façon,coordinated fashion|similar fashion|sustainable fashion|exemplary fashion|way | manner | basis | approach | mean | ,манера,more enlightened fashion|manner | breeding habits | 
2520,fashion,manière,arbitrary fashion|appropriate fashion|democratic fashion|systematic fashion|way | manner | basis | mean | ,одежда,cheap trendy fashion|clothes | clothing | dress | garment | wear | apparel | cloth | 
2521,quite,relativement,relatively | fairly | ,довольно,rather | pretty | fairly | relatively | 
2522,quite,relativement,relatively | fairly | ,достаточно,enough | rather | sufficiently | fairly | pretty | reasonably | relatively | 
2523,quite,tout à fait,completely | entirely | absolutely | totally | fully | perfectly | ,совсем,very | completely | exactly | entirely | totally | not | absolutely | 
2524,quite,tout à fait,completely | entirely | absolutely | totally | fully | perfectly | ,вполне,entirely | pretty | perfectly | 
2525,quite,tout à fait,completely | entirely | absolutely | totally | fully | perfectly | ,совершенно,completely | absolutely | totally | entirely | perfectly | utterly | 
2526,quite,plutôt,rather | instead | pretty | ,весьма,very | highly | rather | extremely | pretty | 
2527,quite,plutôt,rather | instead | pretty | ,довольно,rather | pretty | fairly | relatively | 
2528,quite,assez,enough | rather | fairly | pretty | relatively | somewhat | sufficiently | ,довольно,rather | pretty | fairly | relatively | 
2529,quite,très,very | highly | extremely | ,довольно,rather | pretty | fairly | relatively | 
2530,quite,bien,well | much | far | properly | clearly | ,вполне,entirely | pretty | perfectly | 
2531,quite,fort,hard | greatly | ,довольно,rather | pretty | fairly | relatively | 
2532,quite,parfaitement,perfectly | fully | well | completely | absolutely | entirely | totally | ,совершенно,completely | absolutely | totally | entirely | perfectly | utterly | 
2533,quite,tout,just | all | completely | entirely | ,no_equality,
2534,quite,relativement,relatively | fairly | ,довольно,rather | pretty | fairly | relatively | 
2535,quite,assez,enough | rather | fairly | pretty | relatively | somewhat | sufficiently | ,довольно,rather | pretty | fairly | relatively | 
2536,quite,très,very | highly | extremely | ,довольно,rather | pretty | fairly | relatively | 
2537,quite,plutôt,rather | instead | pretty | ,довольно,rather | pretty | fairly | relatively | 
2538,quite,fort,hard | greatly | ,довольно,rather | pretty | fairly | relatively | 
2539,quite,tout à fait,completely | entirely | absolutely | totally | fully | perfectly | ,совсем,very | completely | exactly | entirely | totally | not | absolutely | 
2540,quite,relativement,relatively | fairly | ,достаточно,enough | rather | sufficiently | fairly | pretty | reasonably | relatively | 
2541,quite,tout à fait,completely | entirely | absolutely | totally | fully | perfectly | ,вполне,entirely | pretty | perfectly | 
2542,quite,bien,well | much | far | properly | clearly | ,вполне,entirely | pretty | perfectly | 
2543,quite,tout à fait,completely | entirely | absolutely | totally | fully | perfectly | ,совершенно,completely | absolutely | totally | entirely | perfectly | utterly | 
2544,quite,parfaitement,perfectly | fully | well | completely | absolutely | entirely | totally | ,совершенно,completely | absolutely | totally | entirely | perfectly | utterly | 
2545,quite,plutôt,rather | instead | pretty | ,весьма,very | highly | rather | extremely | pretty | 
2546,alarm,inquiétude,alarm within the communities|growing alarm|concern | worry | anxiety | fear | ,тревога,false alarm|growing alarm|anxiety | concern | worry | dismay | alert | alarm bell | uneasiness | agitation | 
2547,alarm,inquiétude,alarm within the communities|growing alarm|concern | worry | anxiety | fear | ,сигнал,signal | message | sign | 
2548,alarm,inquiétude,alarm within the communities|growing alarm|concern | worry | anxiety | fear | ,срабатывание,positive | 
2549,alarm,alarme,audible alarm|false alarm|social alarm|bmc tam alarm|warning | alert | alarm bell | ,сигнализация,burglar alarm|smoke alarm|audible alarm|alarm system | signaling | signalling system | burglar alarm | signalling | signalization | 
2550,alarm,alarme,audible alarm|false alarm|social alarm|bmc tam alarm|warning | alert | alarm bell | ,будильник,built-in alarm|alarm clock | 
2551,alarm,détecteur,smoke alarm|detector | sensor | ,извещатель,detector | 
2552,alarm,inquiéter,worry | concern | bother | disturb | trouble | disturb | worry | ,встревожить,trouble | disturb | 
2553,alarm,s'inquiéter,concern | worry | worry | care | worry about | ,беспокоить,bother | worry | concern | trouble | disturb | care | harass | afflict | 
2554,alarm,s'inquiéter,concern | worry | worry | care | worry about | ,встревожить,trouble | disturb | 
2555,alarm,effarer,frighten | terrify | ,пугать,frighten | scare | terrify | 
2556,alarm,alerte,fire alarm|alert | warning | ,будильник,built-in alarm|alarm clock | 
2557,alarm,avertisseur,sound alarm|horn | sentinel | warning device | callboy | klaxon | ,no_equality,
2558,alarm,réveil,built-in alarm|radio alarm|convenience | revival | wake | wake-up call | wake-up | wakeup | speakerphone | reveille | ,будильник,built-in alarm|alarm clock | 
2559,alarm,s'alarmer,,no_equality,
2560,alarm,alarmer,to alarm the public|scare | frighten | ,пугать,frighten | scare | terrify | 
2561,alarm,effrayer,frighten | scare | terrify | scare | off-~-scare off | intimidate | appall | spook | ,пугать,frighten | scare | terrify | 
2562,alarm,alerter,alert | warn | alert | ,no_equality,
2563,alarm,consterner,dismay | appall | shock | appal | amaze | perplex | bewilder | befuddle | stun | ,no_equality,
2564,alarm,terrifier,terrify | scare | terrify | frighten | appall | ,пугать,frighten | scare | terrify | 
2565,alarm,inquiétude,alarm within the communities|growing alarm|concern | worry | anxiety | fear | ,тревога,false alarm|growing alarm|anxiety | concern | worry | dismay | alert | alarm bell | uneasiness | agitation | 
2566,alarm,alarme,audible alarm|false alarm|social alarm|bmc tam alarm|warning | alert | alarm bell | ,сигнализация,burglar alarm|smoke alarm|audible alarm|alarm system | signaling | signalling system | burglar alarm | signalling | signalization | 
2567,alarm,alarme,audible alarm|false alarm|social alarm|bmc tam alarm|warning | alert | alarm bell | ,будильник,built-in alarm|alarm clock | 
2568,alarm,alerte,fire alarm|alert | warning | ,будильник,built-in alarm|alarm clock | 
2569,alarm,réveil,built-in alarm|radio alarm|convenience | revival | wake | wake-up call | wake-up | wakeup | speakerphone | reveille | ,будильник,built-in alarm|alarm clock | 
2570,alarm,inquiétude,alarm within the communities|growing alarm|concern | worry | anxiety | fear | ,сигнал,signal | message | sign | 
2571,alarm,no_equality,,испуг,fright | dismay | 
2572,alarm,inquiétude,alarm within the communities|growing alarm|concern | worry | anxiety | fear | ,срабатывание,positive | 
2573,alarm,no_equality,,волнение,unrest | excitement | agitation | emotion | disturbance | anxiety | worry | riot | turbulence | 
2574,alarm,détecteur,smoke alarm|detector | sensor | ,извещатель,detector | 
2575,alarm,no_equality,,настораживать,
2576,alarm,inquiéter,worry | concern | bother | disturb | trouble | disturb | worry | ,встревожить,trouble | disturb | 
2577,alarm,s'inquiéter,concern | worry | worry | care | worry about | ,встревожить,trouble | disturb | 
2578,alarm,no_equality,,вызывать тревогу,
2579,alarm,s'inquiéter,concern | worry | worry | care | worry about | ,беспокоить,bother | worry | concern | trouble | disturb | care | harass | afflict | 
2580,alarm,effarer,frighten | terrify | ,пугать,frighten | scare | terrify | 
2581,alarm,alarmer,to alarm the public|scare | frighten | ,пугать,frighten | scare | terrify | 
2582,alarm,effrayer,frighten | scare | terrify | scare | off-~-scare off | intimidate | appall | spook | ,пугать,frighten | scare | terrify | 
2583,alarm,terrifier,terrify | scare | terrify | frighten | appall | ,пугать,frighten | scare | terrify | 
2584,alarm,no_equality,,обеспокоиться,
2585,album,album,photo album|first album|third album|second album|,альбом,first album|debut album|solo album|second album|
2586,album,album,photo album|first album|third album|second album|,альбом,first album|debut album|solo album|second album|
2587,alcohol,alcool,ethyl alcohol|benzyl alcohol|packaged alcohol|absolute ethyl alcohol|liquor | spirit | ,алкоголь,liquor | alcoholic drink | 
2588,alcohol,alcool,ethyl alcohol|benzyl alcohol|packaged alcohol|absolute ethyl alcohol|liquor | spirit | ,спирт,brandy alcohol|pure alcohol|spirit | ethanol | 
2589,alcohol,alcool,ethyl alcohol|benzyl alcohol|packaged alcohol|absolute ethyl alcohol|liquor | spirit | ,употребление алкоголя,drinking alcohol|
2590,alcohol,alcoolisme,fetal alcohol|substance | alcoholism | alcohol abuse | alcohol problem | ,алкоголизм,alcoholism | 
2591,alcohol,alcoolisme,fetal alcohol|substance | alcoholism | alcohol abuse | alcohol problem | ,употребление алкоголя,drinking alcohol|
2592,alcohol,alcool,ethyl alcohol|benzyl alcohol|packaged alcohol|absolute ethyl alcohol|liquor | spirit | ,алкоголь,liquor | alcoholic drink | 
2593,alcohol,alcool,ethyl alcohol|benzyl alcohol|packaged alcohol|absolute ethyl alcohol|liquor | spirit | ,спирт,brandy alcohol|pure alcohol|spirit | ethanol | 
2594,alcohol,alcoolisme,fetal alcohol|substance | alcoholism | alcohol abuse | alcohol problem | ,алкоголизм,alcoholism | 
2595,alcohol,alcool,ethyl alcohol|benzyl alcohol|packaged alcohol|absolute ethyl alcohol|liquor | spirit | ,употребление алкоголя,drinking alcohol|
2596,alcohol,alcoolisme,fetal alcohol|substance | alcoholism | alcohol abuse | alcohol problem | ,употребление алкоголя,drinking alcohol|
2597,almost,pratiquement,virtually | practically | nearly | ,практический,practically | virtually | nearly | basically | 
2598,almost,presque,nearly | virtually | ,практический,practically | virtually | nearly | basically | 
2599,almost,quasi,virtually | nearly | practically | ,практический,practically | virtually | nearly | basically | 
2600,almost,quasiment,virtually | nearly | practically | ,практический,practically | virtually | nearly | basically | 
2601,almost,no_equality,,почти,nearly | about | 
2602,almost,pratiquement,virtually | practically | nearly | ,практический,practically | virtually | nearly | basically | 
2603,almost,presque,nearly | virtually | ,практический,practically | virtually | nearly | basically | 
2604,almost,quasi,virtually | nearly | practically | ,практический,practically | virtually | nearly | basically | 
2605,almost,quasiment,virtually | nearly | practically | ,практический,practically | virtually | nearly | basically | 
2606,field,zone,text field|combination field|list field|search field|area | zone | box | region | ,поле,magnetic field|cotton field|soccer field|electric field|floor | gender | pitch | margin | sex | flooring | 
2607,field,zone,text field|combination field|list field|search field|area | zone | box | region | ,пола,search field|football field|input field|dusty field|floor | box | pitch | flooring | 
2608,field,zone,text field|combination field|list field|search field|area | zone | box | region | ,месторождение,gas field|diamond field|large field|silver field|deposit | mine | oil field | reserve | well | 
2609,field,zone,text field|combination field|list field|search field|area | zone | box | region | ,направление,field of study|direction | area | way | destination | trend | line | 
2610,field,zone,text field|combination field|list field|search field|area | zone | box | region | ,площадка,sports field|paintball field|Millennium field|lighted sports field|area | playground | platform | site | ground | venue | landing | pad | 
2611,field,secteur,fields of activity|health field|field of telecommunications|different fields|sector | area | industry | line | ,область,various field|field of telecommunications|field of application|field of medicine|area | region | oblasts | oblast | province | domain | sphere | 
2612,field,secteur,fields of activity|health field|field of telecommunications|different fields|sector | area | industry | line | ,сфера,field of activity|field of construction|commercial field|social field|sphere | area | sector | industry | realm | scope | domain | 
