,word,local_word,examples,local_examples,examples_and_definitions
998,exercise,упражнение,ballet exercises|exercise of power|cynical exercise|beautiful exercise|,балетных упражнений | упражнениях власти | циничных упражнений | прекрасное упражнение | ,ballet exercises|exercise of power|cynical exercise|beautiful exercise|
999,exercise,занятие,practical exercise|,практическое занятие | ,practical exercise|class | lesson | activity | session | occupation | training | course | study | 
1000,exercise,тренировка,empty_cell,empty_cell,training | practice | training session | workout | fitness | drill | 
1001,exercise,физические упражнения,physical exercise|,физические упражнения | ,physical exercise|
1002,exercise,осуществлять,empty_cell,empty_cell,carry out | perform | conduct | implement | carry out | execute | accomplish | pursue | 
1003,exercise,проявлять,empty_cell,empty_cell,show | manifest | exhibit | have | project | smooth out | exert | 
1004,exercise,тренироваться,empty_cell,empty_cell,train | train | work out | practice | practice | work out | 
1005,exercise,осуществить,to exercise their right|,осуществить своё право | ,to exercise their right|implement | carry out | accomplish | realize | perform | fulfill | execute | 
1006,exercise,позаниматься,empty_cell,empty_cell,work out | keep fit | 
1007,exercise,отрабатываться,empty_cell,empty_cell,simulate | 
1008,exercise,тренировать,empty_cell,empty_cell,train | coach | train | coach | 
1009,exercise,поупражняться,empty_cell,empty_cell,practice | work out | 
1010,exercise,руководствоваться,empty_cell,empty_cell,guide | govern | guide | 
1011,exit,выход,emergency exit|exit from the eurozone|exit from the monetary union|possible exit|,аварийный выход | выход из еврозоны | выход из валютного союза | возможный выход | ,emergency exit|exit from the eurozone|exit from the monetary union|possible exit|output | access | release | withdrawal | gate | yield | way out | outlet | 
1012,exit,выезд,second exit|,второй выезд | ,second exit|check-out | departure | exit point | 
1013,exit,съезд,first exit|,первый съезд | ,first exit|congress | convention | 
1014,exit,уход,empty_cell,empty_cell,care | departure | withdrawal | maintenance | disengagement | resignation | 
1015,exit,вывод,phased exit|,поэтапном выводе войск | ,phased exit|conclusion | output | withdrawal | findings | lesson | implication | inference | drawdown | 
1016,exit,развязка,empty_cell,empty_cell,junction | interchange | endgame | dénouement | bypass | denouement | anagnorisis | 
1017,exit,отступление,empty_cell,empty_cell,retreat | departure | setback | diversion | deviation | 
1018,exit,выйти,to exit any open programs|,выйти из всех программ | ,to exit any open programs|go out | go | come out | leave | reach | release | emerge | enter | step | 
1019,exit,покинуть,empty_cell,empty_cell,leave | flee | leave | abandon | depart | quit | displace | 
1020,exit,выходить,empty_cell,empty_cell,go | come out | go out | face | extend | enter | overlook | emerge | withdraw | 
1021,exit,покидать,empty_cell,empty_cell,leave | leave | flee | abandon | depart | come out of | 
1022,exit,уходить,empty_cell,empty_cell,go | leave | go away | go out | go | leave | fade | dates back | 
1023,exit,завершиться,empty_cell,empty_cell,end | conclude | complete | finish | culminate | wrap up | 
1024,explain,объяснить,to explain consciousness|to explain concepts|to explain the Maoists' unprecedented triumph|to explain in part|,объяснить сознание | объяснить концепцию | объяснить беспрецедентный триумф Маоистов | частично объяснить | ,to explain consciousness|to explain concepts|to explain the Maoists' unprecedented triumph|to explain in part|attribute | 
1025,explain,объяснять,to explain this apparent contradiction|to explain these things|to explain insurance policies|to explain today's problems|,объяснять это очевидное противоречие | объяснять здесь эти вещи | объяснять страховые полисы | объяснять сегодняшние проблемы | ,to explain this apparent contradiction|to explain these things|to explain insurance policies|to explain today's problems|attribute | account for | 
1026,explain,пояснить,empty_cell,empty_cell,clarify | 
1027,explain,объясняться,empty_cell,empty_cell,stem from | account for | interpret | root | underlie | 
1028,explain,рассказать,empty_cell,empty_cell,tell | speak | 
1029,explain,пояснять,empty_cell,empty_cell,clarify | 
1030,explain,рассказывать,empty_cell,empty_cell,tell | tell | share | talk about | relate | cover | 
1031,explain,разъяснять,empty_cell,empty_cell,expound | elaborate | clarify | 
1032,explain,разъяснить,empty_cell,empty_cell,clarify | elaborate | spell out | clear up | 
1033,extra,дополнительный,empty_cell,empty_cell,additional | further | 
1034,extra,дополнительная услуга,empty_cell,empty_cell,empty_cell
1035,extra,добавок,empty_cell,empty_cell,additive | supplement | addition | supplementation | admixture | 
1036,extra,статист,empty_cell,empty_cell,empty_cell
1037,extra,дополнительное удобство,empty_cell,empty_cell,empty_cell
1038,fact,факт,simple fact|interesting fact|historical fact|obvious fact|,простой факт | интересный факт | исторический факт | очевидный факт | ,simple fact|interesting fact|historical fact|obvious fact|evidence | thing | reality | 
1039,fact,обстоятельство,empty_cell,empty_cell,circumstance | 
1040,fail,фэйл,empty_cell,empty_cell,empty_cell
1041,fail,провалиться,empty_cell,empty_cell,collapse | flunk | break down | fail miserably | 
1042,fail,обанкротиться,empty_cell,empty_cell,go under | collapse | 
1043,fail,потерпеть неудачу,empty_cell,empty_cell,empty_cell
1044,fail,несостояться,empty_cell,empty_cell,empty_cell
1045,fail,провалить,to fail in your exam|to fail the test|,провалить экзамен | провалить тест | ,to fail in your exam|to fail the test|disrupt | 
1046,fail,терпеть неудачи,empty_cell,empty_cell,empty_cell
1047,fail,потерпеть крах,empty_cell,empty_cell,empty_cell
1048,fail,подвести,empty_cell,empty_cell,sum up | disappoint | summarize | let down | 
1049,fail,не смочь,empty_cell,empty_cell,empty_cell
1050,fair,справедливый,empty_cell,empty_cell,just | equitable | righteous | 
1051,fair,честный,empty_cell,empty_cell,honest | honourable | 
1052,fair,беспристрастный,empty_cell,empty_cell,impartial | dispassionate | unbiased | even-handed | candid | impersonal | non-partisan | 
1053,fair,добросовестный,empty_cell,empty_cell,conscientious | diligent | 
1054,fair,ярмарка,trade fair|international fair|job fair|book fair|,торговая ярмарка | международная ярмарка | ярмарка вакансий | книжная ярмарка | ,trade fair|international fair|job fair|book fair|trade fair | 
1055,fair,выставка,world's fair|international trade fair|building fair|,Всемирная выставка | международная выставка | строительная выставка | ,world's fair|international trade fair|building fair|exhibition | show | exhibit | expo | exposition | trade fair | trade show | 
1056,fall,падение,communism's fall|free fall|serious fall|price fall|,падение коммунизма | свободное падение | серьезное падение | падение цен | ,communism's fall|free fall|serious fall|price fall|decline | collapse | drop | downfall | crash | demise | dip | plunge | 
1057,fall,осень,next fall|,следующую осень | ,next fall|autumn | 
1058,fall,спад,empty_cell,empty_cell,recession | decline | downturn | slowdown | drop | slump | contraction | bust | 
1059,fall,водопад,empty_cell,empty_cell,waterfall | cataract | falling water | 
1060,fall,снижение,fall in child mortality|,снижение детской смертности | ,fall in child mortality|reduction | decline | decrease | cut | drop | descent | depreciation | cutting | 
1061,fall,свержение,empty_cell,empty_cell,overthrow | ouster | removal | 
1062,fall,понижение,fall of income indices|,понижения индексов дохода | ,fall of income indices|decline | reduction | cut | drop | decrease | depreciation | dent | 
1063,fall,грехопадение,empty_cell,empty_cell,empty_cell
1064,fall,упадок,empty_cell,empty_cell,decline | decay | demise | collapse | decadence | breakdown | degradation | slippage | shortfall | 
1065,fall,упасть,to fall sharply|to fall downward|to fall more sharply|to fall again|,резко упасть | упасть вниз | упасть ниже | снова упасть | ,to fall sharply|to fall downward|to fall more sharply|to fall again|drop | decline | fall down | collapse | plunge | plummet | sink | 
1066,fall,падать,to fall everywhere|to fall in the forest|,во всем мире падать | падать в лесу | ,to fall everywhere|to fall in the forest|drop | decline | go down | fall down | collapse | depreciate | crash | 
1067,fall,снизиться,empty_cell,empty_cell,decline | drop | decrease | diminish | reduce | go down | lower | slow | 
1068,fall,пасть,empty_cell,empty_cell,collapse | come down | topple | sink | 
1069,fall,сократиться,empty_cell,empty_cell,reduce | decrease | drop | decline | shrink | contract | diminish | collapse | 
1070,fall,снижаться,empty_cell,empty_cell,decline | decrease | go down | come down | drop | diminish | slow | 
1071,fall,погибнуть,empty_cell,empty_cell,kill | die | kill | leave | lose | slay | bereave | perish | 
1072,fall,опускаться,empty_cell,empty_cell,drop | lower | sink | descend | go down | come down | get down | come down | 
1073,fall,попалить,to fall under a tram-car|,попалить под трамвай | ,to fall under a tram-car|hit | have got | have got to | land | end up | strike | advance | 
1074,fall down,упасть,empty_cell,empty_cell,fall | drop | decline | fall down | collapse | plunge | plummet | sink | fall | 
1075,fall down,падать,empty_cell,empty_cell,fall | fall | drop | decline | go down | fall down | collapse | depreciate | crash | 
1076,fall down,развалиться,empty_cell,empty_cell,fall apart | collapse | break up | fall down | unravel | break down | 
1077,fall down,уменьшаться,empty_cell,empty_cell,decrease | diminish | decline | shrink | shrink | go down | fall down | decrease | wane | 
1078,fall apart,развалиться,empty_cell,empty_cell,fall apart | collapse | break up | fall down | unravel | break down | 
1079,fall apart,распасться,empty_cell,empty_cell,collapse | fall apart | break up | disintegrate | 
1080,fall apart,распалиться,empty_cell,empty_cell,fall apart | collapse | implode | break up | disintegrate | 
1081,fall apart,разваливаться,empty_cell,empty_cell,collapse | fall apart | break down | 
1082,fall apart,разлагаться,empty_cell,empty_cell,demoralize | degrade | decay | fall apart | 
1083,fall apart,распадаться,empty_cell,empty_cell,disintegrate | split | break up | fall apart | 
1084,fall back,прибегать,empty_cell,empty_cell,resort | resort | fall back | 
1085,fall back,возвратиться,empty_cell,empty_cell,return | return | fall back | reenter | 
1086,fall back,всегда ссылаться,empty_cell,empty_cell,empty_cell
1087,fall back,ссылаться,empty_cell,empty_cell,invoke | link | refer | refer to | point | quote | cite | fall back | allege | 
1088,fall short,не соответствовать,empty_cell,empty_cell,empty_cell
1089,fall short,не отвечать,empty_cell,empty_cell,empty_cell
1090,agree,согласиться,to agree sadly|,печально согласиться | ,to agree sadly|accept | admit | 
1091,agree,соглашаться,empty_cell,empty_cell,accept | consent | admit | acknowledge | 
1092,agree,договориться,empty_cell,empty_cell,arrange | negotiate | make arrangements | 
1093,agree,согласовать,empty_cell,empty_cell,coordinate | agree upon | reconcile | negotiate | harmonize | finalize | concert | customize | 
1094,agree,сходиться,empty_cell,empty_cell,converge | come together | 
1095,agree,прислать,empty_cell,empty_cell,send | come | come | arrive | submit | 
1096,agree,обязоваться,empty_cell,empty_cell,undertake | shall | 
1097,agree,удаваться,empty_cell,empty_cell,succeed | manage | fail | go right | disperse | 
1098,agree upon,согласовать,empty_cell,empty_cell,agree | coordinate | reconcile | negotiate | harmonize | finalize | concert | customize | 
1099,agree upon,оговорить,empty_cell,empty_cell,stipulate | state | 
1100,agree upon,согласовываться,empty_cell,empty_cell,empty_cell
1101,air,воздушный,empty_cell,empty_cell,aerial | airborne | airy | overhead | 
1102,air,авиационный,empty_cell,empty_cell,aeronautical | aerial | plane | airborne | 
1103,air,противовоздушный,empty_cell,empty_cell,empty_cell
1104,air,пневматический,empty_cell,empty_cell,pneumatic | 
1105,air,атмосферный,empty_cell,empty_cell,atmospheric | barometric | airborne | ambient | 
1106,air,военно-воздушный,empty_cell,empty_cell,air force | 
1107,air,вентиляционный,empty_cell,empty_cell,empty_cell
1108,air,воздух,fresh air|compressed air|mountain air|clean air|,свежий воздух | сжатый воздух | горный воздух | чистый воздух | ,fresh air|compressed air|mountain air|clean air|
1109,air,эфир,empty_cell,empty_cell,ether | broadcast | ester | airwave | airtime | broadcasting | 
1110,air,авиация,empty_cell,empty_cell,aviation | aircraft | 
1111,air,небо,open air|,открытое небо | ,open air|sky | heaven | palate | 
1112,air,странслироваться,empty_cell,empty_cell,broadcast | 
1113,air,странслировать,empty_cell,empty_cell,broadcast | transmit | 
1114,air,проветривать,empty_cell,empty_cell,empty_cell
1115,airport,аэродромный,empty_cell,empty_cell,ground | 
1116,airport,аэропорт,international airport|island airport|destination airport|local airport|,международный аэропорт | аэропорт острова | аэропорт назначения | Местный аэропорт | ,international airport|island airport|destination airport|local airport|
1117,fan,вентилятор,ceiling fan|centrifugal fan|axial fan|electric fan|,потолочный вентилятор | радиальный вентилятор | осевые вентиляторы | электрический вентилятор | ,ceiling fan|centrifugal fan|axial fan|electric fan|ventilator | cooling fan | blower | electric fan | 
1118,fan,фанат,football fan|true fan|real fan|long-haired fans|,футбольные фанаты | истинных фанатов | настоящий фанат | длинноволосые фанаты | ,football fan|true fan|real fan|long-haired fans|zealot | fanboy | 
1119,fan,болельщик,Pakistani fans|sports fan|cricket fan|Kazakh fans|,пакистанские болельщики | спортивные болельщики | болельщики крикета | казахстанских болельщиков | ,Pakistani fans|sports fan|cricket fan|Kazakh fans|supporter | spectator | cricket fan | enthusiast | sports fan | 
1120,fan,поклонник,Erasure fan|old fan|music fan|fan of the band|,поклонники Erasure | старые поклонники | поклонники музыки | поклонник группы | ,Erasure fan|old fan|music fan|fan of the band|admirer | devotee | lover | aficionado | worshipper | 
1121,fan,любитель,empty_cell,empty_cell,lover | amateur | enthusiast | buff | fancier | 
1122,fan,разжигать,empty_cell,empty_cell,fuel | foment | incite | ignite | stoke | 
1123,fan,раздуть,empty_cell,empty_cell,inflate | 
1124,fan,раздувать,empty_cell,empty_cell,inflate | swell | 
1125,fantastic,фантастический,empty_cell,empty_cell,empty_cell
1126,fantastic,замечательный,empty_cell,empty_cell,wonderful | great | remarkable | excellent | nice | amazing | lovely | splendid | 
1127,fantastic,сказочный,empty_cell,empty_cell,fabulous | fairy | magic | dream | supernatural | enchanting | 
1128,fantastic,великолепный,empty_cell,empty_cell,magnificent | great | beautiful | splendid | excellent | wonderful | superb | stunning | spectacular | 
1129,fantastic,удивительный,empty_cell,empty_cell,amazing | surprising | wonderful | extraordinary | remarkable | astonishing | strange | incredible | fascinating | 
1130,fantastic,превосходный,empty_cell,empty_cell,excellent | superb | superior | perfect | fine | outstanding | award-win | prime | wonderful | 
1131,fantastic,невероятный,empty_cell,empty_cell,incredible | unbelievable | extraordinary | improbable | tremendous | enormous | amazing | unlikely | fabulous | 
1132,fantastic,причудливый,empty_cell,empty_cell,bizarre | quaint | whimsical | fancy | weird | freakish | very fancy | fanciful | 
1133,far,дальний,empty_cell,empty_cell,distant | remote | long-range | long distance | long-distance | long-haul | outlying | 
1134,far,далекий,empty_cell,empty_cell,distant | remote | faraway | far-off | very remote | 
1135,far,дальше,empty_cell,empty_cell,further | next | future | far-reaching | 
1136,far,дальнейший,empty_cell,empty_cell,further | future | following | 
1137,far,крайний,empty_cell,empty_cell,extreme | utter | dire | abject | ultimate | 
1138,far,гораздо,empty_cell,empty_cell,much | a lot | 
1139,far,намного,empty_cell,empty_cell,much | a lot | so much | 
1140,far,далеко,empty_cell,empty_cell,far away | so far | 
1141,far,значительно,empty_cell,empty_cell,significantly | much | considerably | greatly | dramatically | substantially | vastly | well | 
1142,farmer,крестьянин,landless farmers|Romanian farmers|,безземельный крестьянин | румынские крестьяне | ,landless farmers|Romanian farmers|peasant | villager | peasant farmer | peasantry | 
1143,farmer,хозяйство,cotton farmer|,хлопковые фермерские хозяйства | ,cotton farmer|agriculture | farm | economy | household | 
1144,farmer,дехкане,empty_cell,empty_cell,empty_cell
1145,farmer,фермер,poverty - stricken farmer|substantial farmer|,бедный фермер | зажиточный фермер | ,poverty - stricken farmer|substantial farmer|
1146,farmer,сельхозпроизводитель,empty_cell,empty_cell,empty_cell
1147,farmer,аграрий,empty_cell,empty_cell,empty_cell
1148,farmer,земледелие,empty_cell,empty_cell,agriculture | farming | 
1149,farmer,фермерство,empty_cell,empty_cell,empty_cell
1150,farmer,дехканин,empty_cell,empty_cell,empty_cell
1151,fashion,мода,high fashion|economic fashion|children’s fashion|fast fashion|,высокая мода | экономической моды | детской моды | быстрой моды | ,high fashion|economic fashion|children’s fashion|fast fashion|vogue | 
1152,fashion,мод,empty_cell,empty_cell,empty_cell
1153,fashion,образ,empty_cell,empty_cell,image | way | manner | pattern | 
1154,fashion,манера,more enlightened fashion|,более просвещенной манере | ,more enlightened fashion|manner | breeding habits | 
1155,fashion,одежда,cheap trendy fashion|,дешевую модную одежду | ,cheap trendy fashion|clothes | clothing | dress | garment | wear | apparel | cloth | 
1156,quite,довольно,empty_cell,empty_cell,rather | pretty | fairly | relatively | 
1157,quite,совсем,empty_cell,empty_cell,very | completely | exactly | entirely | totally | not | absolutely | 
1158,quite,достаточно,empty_cell,empty_cell,enough | rather | sufficiently | fairly | pretty | reasonably | relatively | 
1159,quite,вполне,empty_cell,empty_cell,entirely | pretty | perfectly | 
1160,quite,совершенно,empty_cell,empty_cell,completely | absolutely | totally | entirely | perfectly | utterly | 
1161,quite,весьма,empty_cell,empty_cell,very | highly | rather | extremely | pretty | 
1162,alarm,тревога,false alarm|growing alarm|,ложная тревога | растущей тревоги | ,false alarm|growing alarm|anxiety | concern | worry | dismay | alert | alarm bell | uneasiness | agitation | 
1163,alarm,сигнализация,burglar alarm|smoke alarm|audible alarm|,охранная сигнализация | противопожарная сигнализация | звуковая сигнализация | ,burglar alarm|smoke alarm|audible alarm|alarm system | signaling | signalling system | burglar alarm | signalling | signalization | 
1164,alarm,будильник,built-in alarm|,встроенным будильником | ,built-in alarm|alarm clock | 
1165,alarm,сигнал,empty_cell,empty_cell,signal | message | sign | 
1166,alarm,испуг,empty_cell,empty_cell,fright | dismay | 
1167,alarm,срабатывание,empty_cell,empty_cell,positive | 
1168,alarm,волнение,empty_cell,empty_cell,unrest | excitement | agitation | emotion | disturbance | anxiety | worry | riot | turbulence | 
1169,alarm,извещатель,empty_cell,empty_cell,detector | 
1170,alarm,настораживать,empty_cell,empty_cell,empty_cell
1171,alarm,встревожить,empty_cell,empty_cell,trouble | disturb | 
1172,alarm,вызывать тревогу,empty_cell,empty_cell,empty_cell
1173,alarm,беспокоить,empty_cell,empty_cell,bother | worry | concern | trouble | disturb | care | harass | afflict | 
1174,alarm,пугать,empty_cell,empty_cell,frighten | scare | terrify | 
1175,alarm,обеспокоиться,empty_cell,empty_cell,empty_cell
1176,album,альбом,first album|debut album|solo album|second album|,первый альбом | дебютный альбом | сольный альбом | второй альбом | ,first album|debut album|solo album|second album|
1177,alcohol,алкоголь,empty_cell,empty_cell,liquor | alcoholic drink | 
1178,alcohol,спирт,brandy alcohol|pure alcohol|,коньячный спирт | чистый спирт | ,brandy alcohol|pure alcohol|spirit | ethanol | 
1179,alcohol,алкогольный напиток,empty_cell,empty_cell,empty_cell
1180,alcohol,алкоголизм,empty_cell,empty_cell,alcoholism | 
1181,alcohol,алкогольной продукции,empty_cell,empty_cell,empty_cell
1182,alcohol,спиртной напиток,empty_cell,empty_cell,empty_cell
1183,alcohol,употребление алкоголя,drinking alcohol|,употребление алкоголя | ,drinking alcohol|
1184,almost,почти,empty_cell,empty_cell,nearly | about | 
1185,almost,практический,empty_cell,empty_cell,practically | virtually | nearly | basically | 
1186,alone,одинокий,empty_cell,empty_cell,lonely | single | lone | solitary | lonesome | 
1187,alone,только,empty_cell,empty_cell,only | just | not only | 
1188,alone,в одиночку,empty_cell,empty_cell,empty_cell
1189,alone,самостоятельно,empty_cell,empty_cell,independently | by themselves | 
1190,field,полевой,empty_cell,empty_cell,militant | insurgent | Taliban | combat | 
1191,field,выездной,empty_cell,empty_cell,mobile | away | 
1192,field,поле,magnetic field|cotton field|soccer field|electric field|,магнитное поле | хлопковые поля | футбольного поля | электрическое поле | ,magnetic field|cotton field|soccer field|electric field|floor | gender | pitch | margin | sex | flooring | 
1193,field,область,various field|field of telecommunications|field of application|field of medicine|,различные области | области электрической связи | область применения | область медицины | ,various field|field of telecommunications|field of application|field of medicine|area | region | oblasts | oblast | province | domain | sphere | 
1194,field,пола,search field|football field|input field|dusty field|,поле поиска | футбольном поле | поле ввода | пыльном поле | ,search field|football field|input field|dusty field|floor | box | pitch | flooring | 
1195,field,сфера,field of activity|field of construction|commercial field|social field|,сфера деятельности | сфере строительства | коммерческой сфере | социальная сфера | ,field of activity|field of construction|commercial field|social field|sphere | area | sector | industry | realm | scope | domain | 
1196,field,месторождение,gas field|diamond field|large field|silver field|,газовое месторождение | Алмазное месторождение | крупное месторождение | Серебряное месторождение | ,gas field|diamond field|large field|silver field|deposit | mine | oil field | reserve | well | 
1197,field,отрасль,field of economy|legal field|construction field|petrochemical field|,отрасль экономики | отраслей действующего права | строительная отрасль | нефтехимической отрасли | ,field of economy|legal field|construction field|petrochemical field|industry | sector | branch | sphere | 
1198,field,направление,field of study|,направления обучения | ,field of study|direction | area | way | destination | trend | line | 
1199,field,площадка,sports field|paintball field|Millennium field|lighted sports field|,спортивная площадка | пейнтбольная площадка | площадка Millennium | освещенной спортивной площадкой | ,sports field|paintball field|Millennium field|lighted sports field|area | playground | platform | site | ground | venue | landing | pad | 
1200,field,выставить,to field a single Olympic team|,выставить единую олимпийскую команду | ,to field a single Olympic team|display | exhibit | expose | activate | showcase | advance | unveil | 
1201,field,отбивать,empty_cell,empty_cell,bat | bat | 
1202,field,выдвигать,empty_cell,empty_cell,nominate | advance | put forward | file | level | 
1203,field,выдвинуть,empty_cell,empty_cell,nominate | put forward | put forth | advance | sponsor | file | 
1204,field,выставлять,empty_cell,empty_cell,expose | 
1205,fifth,в-пятых,empty_cell,empty_cell,empty_cell
1206,fifth,пятое место,empty_cell,empty_cell,empty_cell
1207,fifth,пята,empty_cell,empty_cell,heel | pivot | 
1208,file,файл,configuration file|answer file|text file|temporary file|,конфигурационный файл | файл ответа | текстовый файл | временный файл | ,configuration file|answer file|text file|temporary file|
1209,file,подать,to file a lawsuit|,подать иск | ,to file a lawsuit|submit | serve | apply | hand | lodge | feed | 
1210,file,обратиться,empty_cell,empty_cell,turn | ask | appeal | contact | apply | address | reach out | approach | turn | 
1211,file,предъявить,empty_cell,empty_cell,present | face | indict | 
1212,file,подаваться,empty_cell,empty_cell,serve | serve | supply | 
1213,file,храниться,empty_cell,empty_cell,store | store | 
1214,file,заполнять,empty_cell,empty_cell,fill | fill out | fill in | fill | fill up | eat | populate | inhabit | 
1215,file,возбудить,empty_cell,empty_cell,initiate | rouse | arouse | institute | awaken | 
1216,file,составить отчёты,empty_cell,empty_cell,empty_cell
1217,file,выдвигать,empty_cell,empty_cell,nominate | advance | put forward | field | level | 
1218,fill,заполнение,void fill|,заполнение пустот | ,void fill|filling | filing | completion | fill type | 
1219,fill,заполнить,to fill the form|to fill in|to fill in the form|to fill the form below|,заполнить форму | заполнить внутри | заполнить формуляр | заполнить форму ниже | ,to fill the form|to fill in|to fill in the form|to fill the form below|fill out | fill in | complete | fill up | populate | 
1220,fill,заполнять,to fill in all the cracks|,заполнять все щели | ,to fill in all the cracks|fill out | fill in | fill up | file | eat | populate | inhabit | 
1221,fill,наполнять,empty_cell,empty_cell,pour | pervade | fill up | fuel | flood | 
1222,fill,наполнить,empty_cell,empty_cell,empty_cell
1223,fill,занять,empty_cell,empty_cell,take | finish | occupy | win | borrow | take up | rank | place | 
1224,fill,ввести,empty_cell,empty_cell,enter | introduce | impose | type | put | insert | implement | type in | 
1225,fill,восполнить,empty_cell,empty_cell,make up for | replenish | supplement | ease | 
1226,fill,заполняться,empty_cell,empty_cell,empty_cell
1227,fill,наполниться,empty_cell,empty_cell,empty_cell
1228,fill out,заполнить,empty_cell,empty_cell,fill | fill out | fill in | complete | fill up | populate | 
1229,fill out,заполнять,empty_cell,empty_cell,fill | fill out | fill in | fill | fill up | file | eat | populate | inhabit | 
1230,fill up,заполнить,empty_cell,empty_cell,fill | fill out | fill in | complete | fill up | populate | 
1231,fill up,пополнить,empty_cell,empty_cell,replenish | recharge | fund | fill up | top up | supplement | 
1232,fill up,заполнять,empty_cell,empty_cell,fill | fill out | fill in | fill | fill up | file | eat | populate | inhabit | 
1233,fill up,наполнять,empty_cell,empty_cell,fill | pour | pervade | fill up | fuel | flood | fill | 
1234,final,окончательный,empty_cell,empty_cell,ultimate | definitive | eventual | permanent | 
1235,final,конечный,empty_cell,empty_cell,ultimate | finite | end | eventual | terminal | net | 
1236,final,заключительный,empty_cell,empty_cell,closing | last | 
1237,final,финальный,empty_cell,empty_cell,last | 
1238,final,итоговый,empty_cell,empty_cell,summary | bottom | aggregate | 
1239,final,готовый,empty_cell,empty_cell,ready | finished | ready-made | available | complete | turnkey | 
1240,final,финал,world cup final|cup final|President's Cup final|thrilling final|,финал кубка мира | финал кубка | финал кубка президента | захватывающий финал | ,world cup final|cup final|President's Cup final|thrilling final|finale | ending | final round | final match | 
1241,final,финальная стадия,empty_cell,empty_cell,empty_cell
1242,finally,наконец,empty_cell,empty_cell,at last | 
1243,finally,в конце концов,empty_cell,empty_cell,empty_cell
1244,finally,наконец-то,empty_cell,empty_cell,at last | at long last | 
1245,finally,окончательно,empty_cell,empty_cell,definitively | permanently | irrevocably | 
1246,finger,палец,index finger|ring finger|long finger|real fingers|,указательный палец | безымянный палец | длинный палец | настоящими пальцами | ,index finger|ring finger|long finger|real fingers|toe | thumb | 
1247,finger,fingers,empty_cell,empty_cell,empty_cell
1248,finger,перст,empty_cell,empty_cell,empty_cell
1249,fire,пожарный,empty_cell,empty_cell,empty_cell
1250,fire,огневой,empty_cell,empty_cell,empty_cell
1251,fire,дымогарный,empty_cell,empty_cell,empty_cell
1252,fire,огнеупорный,empty_cell,empty_cell,refractory | fire-resistant | heat-resistant | fireproof | 
1253,fire,противопожарный,empty_cell,empty_cell,firefighting | 
1254,fire,огонь,open fire|enemy fire|return fire|automatic fire|,открытый огонь | огонь противника | ответный огонь | автоматический огонь | ,open fire|enemy fire|return fire|automatic fire|light | flame | 
1255,fire,пожар,forest fire|electrical fire|frequent forest fires|raging fire|,лесной пожар | электрические пожары | частыми лесными пожарами | бушующий пожар | ,forest fire|electrical fire|frequent forest fires|raging fire|conflagration | wildfire | 
1256,fire,камин,real fire|cosy open fire|,настоящий камин | уютный камин | ,real fire|cosy open fire|fireplace | open fire | open fireplace | fire place | chimney | 
1257,fire,костер,empty_cell,empty_cell,campfire | bonfire | stake | pyre | firewood | fire pit | camp fire | 
1258,fire,обстрел,empty_cell,empty_cell,bombardment | shooting | gunfire | firing | shelling | fortification | ambush | 
1259,fire,стрельба,empty_cell,empty_cell,shooting | gunfire | firing | marksmanship | aerial firing | gunnery | gunshot | 
1260,fire,перестрелка,empty_cell,empty_cell,shootout | gun battle | clash | firefight | shooting | gunfire | gunfight | skirmish | 
1261,fire,уволить,to simply fire his prime minister|to fire his prime minister|,просто уволить своего премьер-министра | уволить своего премьер-министра | ,to simply fire his prime minister|to fire his prime minister|sack | dismiss | lay off | 
1262,fire,выпустить,empty_cell,empty_cell,release | issue | produce | launch | publish | let out | release | 
1263,fire,стрелять,to fire guns in the air|,стрелять в воздух | ,to fire guns in the air|shoot | shoot | go boom | 
1264,fire,обстрелять,to fire at a border post|,обстрелять пограничный пост | ,to fire at a border post|shell | attack | pound | ambush | target | shoot | bomb | bombard | 
1265,fire,открыть огонь,empty_cell,empty_cell,empty_cell
1266,fire,увольнять,to fire employees|,увольнять сотрудников | ,to fire employees|lay off | dismiss | 
1267,fire,выстрелить,empty_cell,empty_cell,shoot | get shot | 
1268,fire,произвести,empty_cell,empty_cell,produce | make | perform | generate | manufacture | produce | 
1269,fire,применить,to fire tear gas|,применить слезоточивый газ | ,to fire tear gas|apply | implement | deploy | apply | impose | 
1270,fire up,запускать,empty_cell,empty_cell,run | launch | execute | launch | fly | run | fire | start up | fire up | 
1271,fish,рыбачить,empty_cell,empty_cell,empty_cell
1272,fish,ловить рыбу,empty_cell,empty_cell,empty_cell
1273,fish,удить,empty_cell,empty_cell,empty_cell
1274,fish,выловить,empty_cell,empty_cell,empty_cell
1275,fish,ловить,empty_cell,empty_cell,catch | catch | bring down | 
1276,fishing,рыбная ловля,empty_cell,empty_cell,empty_cell
1277,fishing,рыбалка,sport fishing|winter fishing|,спортивная рыбалка | зимняя рыбалка | ,sport fishing|winter fishing|fishing trip | angler | fishery | 
1278,fishing,рыболовство,industrial fishing|amateur fishing|commercial fishing|,промышленное рыболовство | любительского рыболовства | промысловое рыболовство | ,industrial fishing|amateur fishing|commercial fishing|fishery | 
1279,fishing,ловля,empty_cell,empty_cell,fishery | 
1280,fishing,лов,empty_cell,empty_cell,empty_cell
1281,fishing,любители рыбалки,empty_cell,empty_cell,empty_cell
