,word,russian_word,local_word,examples,local_examples
1208,fishing,рыболовный,de pêche,"['fishing net', 'small fishing village', 'old fishing boat', 'fishing vessel', 'fishing season', 'fishing fleet', 'fishing hamlet', 'fishing company', 'commercial fishing activity']","['filet de pêche', 'petit village de pêcheurs', 'vieux bateau de pêche', 'bateau de pêche', 'saison de pêche', 'la flotte de pêche', 'hameau de pêcheurs', 'société de pêche', 'activité de pêche commerciale']"
1209,fishing,рыбодобывающий,pisciculture,[],[]
1210,fishing,ловильный,repêchage,[],[]
1211,adjective,прилагательное,adjectif,[],[]
1212,adjective,определение,définition,[],[]
1213,adjective,характеристика,caractéristique,[],[]
1214,dinner,обед,dîner,"['official dinner', 'welcome dinner']","['dîner officiel', 'dîner de bienvenue']"
1215,dinner,торжественный обед,dîner de gala,[],[]
1216,dinner,обеденный,de repas,['dinner table'],['table de dîner']
1217,dinner,званый,prié,[],[]
1218,America,Америка,Amérique,[],[]
1219,dependable,надежный,fiable,['dependable source'],['source fiable']
1220,dependable,зависимый,dépendant,[],[]
1221,dependable,заслуживающий доверия,crédible,[],[]
1222,dependable,зависящий,dépendant,[],[]
1223,finally,окончательно,définitivement,[],[]
1224,finally,в конце концов,après tout,[],[]
1225,finally,в заключение,en conclusion,[],[]
1226,finally,конечно,bien sûr,[],[]
1227,Belgium,Бельгия,Belgique,[],[]
1228,almost,почти,Presque,"['almost identical', 'almost simple group', 'almost complex structure', 'almost complete absence', 'almost straight line', 'almost exact copy', 'almost full moon', 'almost infinite number', 'almost every day']","['presque identique', 'groupe presque simple', 'structure presque complexe', 'absence presque complète', 'presque en ligne droite', 'copie presque exacte', 'presque la pleine lune', 'nombre presque infini', 'presque tous les jours']"
1229,almost,без малого,sans petit,[],[]
1230,almost,чуть ли не,un peu,[],[]
1231,secular,светский,laïque,"['secular state', 'secular way of life', 'secular society', 'secular equation']","['état laïque', 'mode de vie séculier', 'société laïque', 'laïque équation']"
1232,secular,вековой,séculaire,['secular variation'],['la variation séculaire']
1233,secular,долговременный,à long terme,[],[]
1234,secular,секуляристский,laïcité,[],[]
1235,secular,мирянин,laïc,[],[]
1236,secular,светскость,laïcité,[],[]
1237,far,дальний,lointain,"['far end', 'far left corner', 'far red light', 'far future']","[""jusqu'à la fin"", 'coin extrême gauche', 'lumière rouge', 'dans un avenir lointain']"
1238,far,далеко,loin,[],[]
1239,far,гораздо,beaucoup,[],[]
1240,far,вдали,loin de,[],[]
1241,far,значительно,considérablement,[],[]
1242,far,на большом расстоянии,longue distance,[],[]
1243,far,далече,loin,[],[]
1244,far,удаленный,distant,[],[]
1245,eighth,восьмой,huitième,['eighth grade'],['la huitième année']
1246,eighth,восьмая часть,huitième partie,[],[]
1247,eighth,восьмая,un huitième,[],[]
1248,the,этот,ce,"[""I didn't like the book""]","[""Je n'ai pas aimé le livre""]"
1249,the,тот,le,"['the woman I told you about', 'this is the guy']","['la femme dont je vous ai parlé', ""c'est le gars""]"
1250,the,такой,le,['not the man to shrink form responsibility'],"[""pas l'homme pour rétrécir la responsabilité""]"
1251,the,тем,tant,"['the more the better', 'so much the worse']","['le plus sera le mieux', 'tant pis']"
1252,everything,все,C'est tout,[],[]
1253,everything,что угодно,n'importe quoi,[],[]
1254,air,воздух,air,"['air conditioning system', 'relative air humidity', 'ambient air temperature', 'atmospheric air pollution', 'compressed air consumption']","['système de climatisation', ""humidité relative de l'air"", ""température de l'air ambiant"", ""atmosphérique pollution de l'air"", ""la consommation d'air comprimé""]"
1255,air,эфир,éther,['evening air'],['air du soir']
1256,air,атмосфера,atmosphère,['air protection'],"[""la protection de l'air""]"
1257,air,авиация,aviation,['air strike'],['frappe aérienne']
1258,air,самолет,avion,[],[]
1259,air,Эйр,Eyre,[],[]
1260,air,воздушный транспорт,transport aérien,[],[]
1261,air,пневматический,pneumatique,"['air motor', 'air transport', 'air filter', 'commercial air transport', 'true air speed', 'warm air mass']","[""moteur d'air"", 'transport aérien', 'filtre à air', 'transport aérien commercial', ""vitesse vraie de l'air"", ""masse d'air chaud""]"
1262,air,атмосферный,atmosphérique,[],[]
1263,air,эфирный,essentiel,['air channels'],"[""canaux d'air""]"
1264,air,надувной,gonflable,[],[]
1265,air,авиатранспортный,transport aérien,[],[]
1266,air,вентиляционный,de ventilation,[],[]
1267,air,проветривать,aérer,[],[]
1268,air,транслировать,diffuser,[],[]
1269,below,ниже,plus bas,[],[]
1270,below,внизу,en bas,['go below'],['accédez ci-dessous']
1271,below,далее,ensuite,[],[]
1272,below,меньше,moins,[],[]
1273,below,под,sous,['meters below ground'],['mètres au-dessous du sol']
1274,below,нижеуказанный,adreesse,[],[]
1275,dance,танец,danse,['dance of death'],['la danse de la mort']
1276,dance,бал,bal,[],[]
1277,dance,танцевальная музыка,musique dansante,[],[]
1278,dance,танцевальный вечер,soirée dansante,[],[]
1279,dance,танцевальное искусство,la danse,[],[]
1280,dance,танцулька,danse,[],[]
1281,dance,хореография,chorégraphie,[],[]
1282,dance,танцевать,danser,['dance the waltz'],['danser la valse']
1283,dance,приплясывать,se trémousser,[],[]
1284,dance,хореографический,chorégraphique,"['popular dance music', 'new dance style']","['populaire de musique de danse', 'nouveau style de danse']"
1285,dance,плясовой,de danse,[],[]
1286,mother,мать,mère,"['other matron mothers', 'expectant mother', 'mother russia']","['autres mères nourricières', 'femme enceinte', 'la mère russie']"
1287,mother,мамаша,mémère,['mother courage'],['mère courage']
1288,mother,материнский,maternel,['mother board'],['carte mère']
1289,mother,родной,natal,['mother tongue'],['langue maternelle']
1290,mother,мамин,de maman,[],[]
1291,fill,заполнять,remplir,"['fill the space', 'fill the vacancy']","[""remplir l'espace"", 'de pourvoir à la vacance']"
1292,fill,наполнять,remplir,"['fill the earth', 'filled polymer']","['remplissez la terre', 'rempli de polymère']"
1293,fill,заливать,inonder,['fill with water'],"[""remplir avec de l'eau""]"
1294,fill,заправлять,ravitailler,['fill the tank'],['remplir le réservoir']
1295,fill,пополнить,reconstituer,[],[]
1296,fill,восполнить,combler,['fill the gap'],"[""combler l'écart""]"
1297,fill,занять,occuper,[],[]
1298,fill,засыпать,s'endormir,[],[]
1299,fill,набить,bourrer,['fill a pipe'],['remplir une pipe']
1300,fill,заполонить,envahir,[],[]
1301,fill,заполнение,remplissage,"['fill factor', 'degree of filling', 'background fill']","['facteur de remplissage', 'degré de remplissage', ""remplissage d'arrière-plan""]"
1302,have,иметь,avoir,"['have full access', 'have good relations', 'have certain rights', 'have negative consequences', 'have sexual intercourse', 'have spaces']","['avoir un accès complet', 'avoir de bonnes relations', 'ont certains droits', 'avoir des conséquences négatives', 'avoir des relations sexuelles', 'les espaces']"
1303,have,обладать,posséder,['have nuclear weapons'],['posséder des armes nucléaires']
1304,have,получать,recevoir,['have fun'],['amuser']
1305,have,испытывать,éprouver,['have difficulty'],['avoir de la difficulté à']
1306,have,провести,tenir,['have talks'],['ont parle']
1307,have,приходиться,tomber,[],[]
1308,have,оказывать,avoir,[],[]
1309,have,носить,porter,[],[]
1310,have,проявлять,manifester,[],[]
1311,have,потерпеть,essuyer,[],[]
1312,have,питать,nourrir,[],[]
1313,have,уже,déjà,[],[]
1314,have,вспомогательный глагол,verbe auxiliaire,[],[]
1315,everywhere,везде,partout,['appear everywhere'],['apparaissent partout']
1316,everywhere,во всем мире,partout dans le monde,[],[]
1317,everywhere,куда бы,où serait,[],[]
1318,everywhere,сплошь,entièrement,[],[]
1319,everywhere,вездесущий,omniprésent,[],[]
1320,order,порядок,ordre,"['international economic order', 'partial order relation', 'reverse chronological order', 'new social order', 'articles in alphabetical order']","['ordre économique international', ""relation d'ordre partiel"", 'ordre chronologique inverse', 'nouvel ordre social', 'articles par ordre alphabétique']"
1321,order,приказ,ordre,"['direct order', 'court order', 'market order', 'payment order']","[""l'ordre direct"", 'ordonnance de la cour', 'ordre au marché', 'ordre de paiement']"
1322,order,заказ,commande,['order processing system'],['système de traitement des commandes']
1323,order,орден,ordre,['monastic order'],['ordre monastique']
1324,order,последовательность,séquence,['logical order'],['logique de commande']
1325,order,строй,système,['order of things'],"[""l'ordre des choses""]"
1326,order,приказание,ordre,['last order'],['dernière commande']
1327,order,заказывать,commander,"['order a drink', 'ordered equipment']","['commander un verre', 'matériel commandé']"
1328,order,приказывать,ordonner,"['order again', 'order immediately']","[""l'ordre de nouveau"", 'commande immédiatement']"
1329,order,упорядочить,ordonner,[],[]
1330,fail,неудача,échec,['power fail'],['power fail']
1331,fail,провалить,échouer,['fail the exam'],"[""échouez à l'examen""]"
1332,fail,не удаваться,manquer,[],[]
1333,fail,потерпеть неудачу,échouer,[],[]
1334,fail,подвести,amener,[],[]
1335,fail,недоставать,manquer,[],[]
1336,fail,выйти из строя,tomber en panne,[],[]
1337,fail,провалиться,échouer,[],[]
1338,fail,не смочь,ne pas humidifier,[],[]
1339,fail,рухнуть,s'effondrer,[],[]
1340,fail,не справиться,ne pas gérer,[],[]
1341,fail,не сработать,échouer,[],[]
1342,fail,не увенчаться успехом,ne pas réussir,[],[]
1343,fail,не состояться,ne pas avoir lieu,[],[]
1344,fail,оказаться неудачным,s'avérer infructueux,[],[]
1345,fail,окончиться неудачей,fin de l'échec,[],[]
1346,fail,потерпеть провал,échouer,[],[]
1347,fail,потерпеть фиаско,faire fiasco,[],[]
1348,everyone,все,C'est tout,[],[]
1349,envelope,конверт,enveloppe,"['sealed envelope', 'large brown envelope', 'plain white envelope', 'small envelope']","['enveloppe scellée', 'grande enveloppe brune', 'plaine enveloppe blanche', 'petite enveloppe']"
1350,envelope,оболочка,coquille,['nuclear envelope'],['enveloppe nucléaire']
1351,envelope,колба,ampoule,[],[]
1352,envelope,огибающая,enveloppe,['envelope generator'],"[""générateur d'enveloppe""]"
1353,envelope,габарит,dimension,['outer envelope'],['enveloppe extérieure']
1354,envelope,оболочечный,Shell,[],[]
1355,freeze,замерзать,geler,"['freeze to death', 'frozen waterfall']","['geler à mort', 'cascade gelée']"
1356,freeze,замораживать,geler,"['freeze enemies', 'frozen product']","['geler les ennemis', 'produit surgelé']"
1357,freeze,застывать,se figer,['freeze in place'],['geler les']
1358,freeze,примерзать,geler,[],[]
1359,freeze,зависать,accrocher,[],[]
1360,freeze,отморозить,se geler,[],[]
1361,freeze,заледенеть,geler,[],[]
1362,freeze,вмерзнуть,geler,[],[]
1363,freeze,замораживание,congélation,['deep freeze'],['deep freeze']
1364,freeze,зависание,blocage,[],[]
1365,freeze,мороз,gel,[],[]
1366,necessary,необходимый,nécessaire,"['absolutely necessary', 'necessary financial assistance', 'necessary spare parts', 'necessary medical care', 'take necessary measures', 'make necessary changes', 'draw the necessary conclusions', 'necessary source of energy', 'collect the necessary information', 'necessary measurements', 'necessary components']","['absolument nécessaire', 'aide financière nécessaire', 'pièces de rechange nécessaires', 'soins médicaux nécessaires', 'prendre les mesures nécessaires', 'apporter les changements nécessaires', 'de tirer les conclusions nécessaires', ""nécessaires à la source de l'énergie"", 'recueillir les informations nécessaires', 'mesures nécessaires', 'composants nécessaires']"
1367,necessary,неизбежный,inévitable,['necessary evil'],['mal nécessaire']
1368,necessary,надобный,nécessaire,[],[]
1369,necessary,требуемый,requis,[],[]
1370,necessary,надо,Il le faut,[],[]
1371,necessary,надобность,besoin,[],[]
1372,with,с,avec,"['along with', 'with great success', 'with open arms', 'with all amenities', 'with due account', 'coffee with milk', 'with best wishes', 'with such speed', 'incompatible with life', 'with the participation']","['avec', 'avec un grand succès', 'avec les bras ouverts', 'avec toutes les commodités', 'en tenant compte', 'café avec du lait', 'avec les meilleurs voeux', 'avec une telle vitesse', 'incompatible avec la vie', 'avec la participation']"
1373,with,причем,et en outre,[],[]
1374,with,вместе с,en compagnie de,[],[]
1375,size,размер,taille,"['image size', 'mean particle size', 'maximum allowed size', 'minimum sample size', 'relatively small size', 'size of authorized capital', 'dog of medium size', 'rather large size', 'unlimited size', 'relative size', 'size of the economy']","[""la taille de l'image"", 'taille moyenne des particules', 'taille maximale autorisée', ""taille minimale de l'échantillon"", 'taille relativement petite', 'montant du capital autorisé', 'chien de taille moyenne', 'plutôt de grande taille', 'taille illimitée', 'taille relative', ""taille de l'économie""]"
1376,size,формат,format,['standard size'],['taille standard']
1377,size,емкость,capacité,['size of the market'],['la taille du marché']
1378,size,диаметр,diamètre,[],[]
1379,size,габариты,dimensions,[],[]
1380,size,численность,effectif,[],[]
1381,size,рост,croissance,[],[]
1382,size,крупность,grosseur,['size class'],['la taille de la classe']
1383,size,кегль,corps,[],[]
1384,size,разм,dimens,[],[]
1385,size,размерный,dimensionnel,[],[]
1386,treat,рассматривать,considérer,[],[]
1387,treat,обращаться,se tourner,"['treat animals', 'treat seriously']","['traiter les animaux', 'traiter sérieusement']"
1388,treat,лечить,traiter,['treating physician'],['médecin traitant']
1389,treat,обрабатывать,traiter,['treated surface'],['surface traitée']
1390,treat,обходиться,traiter,[],[]
1391,treat,угощать,régaler,[],[]
1392,treat,побаловать,choyer,[],[]
1393,treat,третировать,traiter de haut,[],[]
1394,treat,угощение,régalade,"['tasty treat', 'sweet treat']","['délice', 'plaisir sucré']"
1395,treat,удовольствие,plaisir,['rare treat'],['plaisir rare']
1396,treat,обработка,traitement,[],[]
1397,approbation,одобрение,approbation,[],[]
1398,select,выбирать,choisir,"['select only', 'select words', 'selected property', 'selected project']","['sélectionner seulement', 'sélectionner des mots', 'propriété sélectionnée', 'projet sélectionné']"
1399,select,избирать,élire,['selected topic'],['rubrique sélectionnée']
1400,select,выделить,allouer,['selected text'],['le texte sélectionné']
1401,select,указать,indiquer,[],[]
1402,select,отборный,choisi,['select group'],['sélectionnez le groupe']
1403,select,отбор,sélection,"['selected applicants', 'select menu']","['candidats sélectionnés', 'sélectionnez menu']"
1404,read,читать,lire,"['read books', 'read fairy tales', 'read romance novels', 'read sheet music', 'read verse', 'read carefully', 'read a newspaper', 'read the article']","['lire des livres', 'lire des contes de fées', ""lire des romans d'amour"", 'lire les partitions', 'lisez le verset', 'lire attentivement', 'lire un journal', ""lire l'article""]"
1405,read,считывать,lire,['read head'],['tête de lecture']
1406,read,гласить,dire,[],[]
1407,read,зачитать,donner lecture de,[],[]
1408,read,начитаться,lire,[],[]
1409,read,чтение,lecture,"['read permission', 'open reading frame']","['autorisation de lecture', 'cadre de lecture ouvert']"
